name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.03,1.01,1.0133333333333334,1.01,1.01,1.0125000000000002
vfl wolfsburg,Germany,100.0,30.0,59.533333333333331,51.0,46.0,74.0
bayer leverkusen,Germany,100.0,6.82,58.321333333333335,51.0,51.0,67.0
bor monchengladbach,Germany,150.0,51.0,104.42857142857143,101.0,86.0,119.75
schalke 04,Germany,250.0,48.0,159.53333333333333,151.0,151.0,178.0
bor dortmund,Germany,400.0,67.0,171.14285714285714,113.5,101.0,151.0
hannover 96,Germany,600.0,190.0,474.60000000000002,501.0,501.0,575.25
hoffenheim,Germany,600.0,151.0,344.92857142857144,276.0,251.0,451.0
mainz 05,Germany,800.0,114.0,538.27272727272725,501.0,501.0,650.5
eintracht frankfurt,Germany,1500.0,485.0,936.125,751.0,501.0,1500.0
hertha berlin,Germany,2000.0,46.0,1256.25,1251.0,876.0,2000.0
augsburg,Germany,2001.0,124.0,658.77777777777783,501.0,501.0,600.0
vfb stuttgart,Germany,2500.0,114.0,1291.0,1001.0,501.0,2500.0
fc koln,Germany,2500.0,162.0,1333.25,876.0,688.5,2500.0
hamburg,Germany,2501.0,52.0,1319.5,1500.0,1250.25,1501.0
paderborn,Germany,2501.0,52.0,1507.0,1625.5,688.5,2500.0
freiburg,Germany,3000.0,40.0,1693.0,1501.0,876.0,3000.0
werder bremen,Germany,4000.0,52.0,2007.0,1376.0,688.5,4000.0
real madrid,Spain,1.53,1.44,1.4566666666666666,1.45,1.4399999999999999,1.45
barcelona,Spain,3.0,2.75,2.8559999999999999,2.8599999999999999,2.75,2.9350000000000001
atletico madrid,Spain,24.0,18.9,21.726666666666667,21.0,21.0,23.0
valencia,Spain,101.0,39.0,82.13333333333334,81.0,74.0,101.0
seville,Spain,301.0,86.0,229.33333333333334,251.0,251.0,251.0
athletic bilbao,Spain,761.0,301.0,472.0,501.0,380.0,501.0
villarreal,Spain,761.0,301.0,495.5,501.0,494.5,501.0
celta vigo,Spain,1001.0,751.0,885.33333333333337,950.0,751.0,1001.0
malaga,Spain,2001.0,48.0,979.55555555555554,1001.0,1001.0,1001.0
real sociedad,Spain,2501.0,380.0,1393.375,881.0,751.0,2501.0
espanyol,Spain,2501.0,761.0,1902.125,2501.0,988.25,2501.0
getafe,Spain,2501.0,761.0,1913.1111111111111,2501.0,1001.0,2501.0
rayo vallecano,Spain,2501.0,761.0,1902.125,2501.0,988.25,2501.0
almeria,Spain,5001.0,761.0,3464.625,5001.0,988.25,5001.0
deportivo la coruna,Spain,5001.0,761.0,3464.625,5001.0,988.25,5001.0
eibar,Spain,5001.0,761.0,3464.625,5001.0,988.25,5001.0
elche,Spain,5001.0,761.0,3464.625,5001.0,988.25,5001.0
granada,Spain,5001.0,761.0,2839.625,2501.0,988.25,5001.0
levante,Spain,5001.0,761.0,3464.625,5001.0,988.25,5001.0
cordoba,Spain,7501.0,761.0,4089.625,5001.0,988.25,5626.0
chelsea,England,1.22,1.14,1.1572727272727272,1.1499999999999999,1.1399999999999999,1.1699999999999999
man city,England,7.73,6.5,7.0059090909090909,7.0,7.0,7.0
man utd,England,51.0,34.0,39.909090909090907,41.0,35.75,41.0
southampton,England,67.0,41.0,56.045454545454547,51.0,51.0,67.0
arsenal,England,82.0,51.0,67.818181818181813,67.0,67.0,80.75
liverpool,England,340.0,151.0,239.0,251.0,213.5,251.0
everton,England,501.0,80.0,366.40909090909093,401.0,326.0,401.0
tottenham,England,501.0,201.0,338.18181818181819,301.0,262.75,401.0
swansea,England,3001.0,496.0,1936.9411764705883,2001.0,2001.0,2501.0
west ham,England,3001.0,496.0,2028.2941176470588,2001.0,2001.0,2501.0
newcastle,England,4001.0,496.0,1910.6470588235295,2001.0,1501.0,2001.0
stoke,England,8001.0,496.0,3704.7647058823532,3001.0,2501.0,5001.0
aston villa,England,10001.0,496.0,4498.75,5001.0,2751.0,5001.0
burnley,England,10001.0,496.0,7229.0,7501.0,7501.0,10001.0
crystal palace,England,10001.0,496.0,6231.9333333333334,7501.0,4501.0,7501.0
hull,England,10001.0,496.0,5465.2666666666664,5001.0,5001.0,7501.0
leicester,England,10001.0,496.0,6248.75,7501.0,4501.0,8126.0
qpr,England,10001.0,970.0,7383.2307692307695,7501.0,7501.0,10001.0
sunderland,England,10001.0,496.0,4798.6000000000004,5001.0,2751.0,5001.0
west brom,England,10001.0,496.0,5030.0,5001.0,4001.0,5001.0
psg,France,1.17,1.08,1.1236363636363635,1.1200000000000001,1.1150000000000002,1.1349999999999998
marseille,France,9.0,3.66,7.516,8.0,7.25,8.0
lyon,France,21.0,5.09,17.625454545454545,21.0,18.0,21.0
monaco,France,67.0,29.0,49.100000000000001,51.0,41.25,51.0
st etienne,France,101.0,18.5,73.5,81.0,59.0,101.0
lille,France,151.0,5.66,89.566000000000003,101.0,63.5,101.0
bordeaux,France,151.0,24.0,94.454545454545453,101.0,74.0,101.0
lorient,France,1001.0,3.94,684.15666666666664,1001.0,323.0,1001.0
metz,France,1001.0,3.94,684.15666666666664,1001.0,323.0,1001.0
montpellier,France,1001.0,3.94,517.49000000000001,626.0,198.0,751.0
nice,France,1001.0,3.94,684.15666666666664,1001.0,323.0,1001.0
nantes,France,1001.0,5.09,408.15571428571428,501.0,174.0,501.0
bastia,France,1501.0,3.94,934.15666666666664,1251.0,323.0,1501.0
caen,France,1501.0,3.94,934.15666666666664,1251.0,323.0,1501.0
toulouse,France,1501.0,3.94,684.15666666666664,751.0,198.0,1001.0
guingamp,France,2001.0,3.94,1017.4899999999999,1251.0,323.0,1501.0
reims,France,2001.0,4.89,1017.6483333333334,1251.0,323.0,1501.0
rennes,France,2501.0,3.94,850.82333333333327,751.0,198.0,1001.0
evian,France,10001.0,3.94,2684.1566666666668,1751.0,323.0,2501.0
lens,France,10001.0,3.94,2684.1566666666668,1751.0,323.0,2501.0
juventus,Italy,1.52,1.44,1.486,1.5,1.4649999999999999,1.5
roma,Italy,3.1,2.75,2.9086666666666665,2.8799999999999999,2.8799999999999999,2.9500000000000002
napoli,Italy,17.0,12.0,14.386666666666667,15.0,13.0,15.0
inter,Italy,101.0,41.0,57.666666666666664,42.0,41.0,67.0
ac milan,Italy,101.0,49.0,64.533333333333331,62.0,51.0,67.0
lazio,Italy,251.0,95.0,141.93333333333334,151.0,101.0,151.0
