name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.2,1.2,1.22,1.22,1.22,,1.22,1.22,,1.2,1.18,1.22,1.22,1.2,1.2,1.22,1.22,,1.2,1.2,1.2,1.2,,1.24,1.27
man city,England,5.5,6.0,5.5,5.0,5.5,,5.5,5.5,,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,,5.5,6.0,6.0,6.0,,5.66,5.85
man utd,England,41.0,34.0,34.0,34.0,34.0,,34.0,34.0,,41.0,41.0,41.0,34.0,41.0,41.0,34.0,34.0,,41.0,41.0,41.0,41.0,,52.0,51.0
arsenal,England,51.0,51.0,51.0,51.0,51.0,,34.0,51.0,,51.0,51.0,41.0,41.0,51.0,41.0,51.0,51.0,,51.0,51.0,51.0,51.0,,58.0,55.0
southampton,England,151.0,151.0,151.0,151.0,151.0,,151.0,151.0,,151.0,126.0,151.0,101.0,126.0,126.0,151.0,151.0,,126.0,151.0,151.0,151.0,,146.0,100.0
liverpool,England,501.0,501.0,401.0,401.0,401.0,,426.0,501.0,,401.0,351.0,301.0,401.0,401.0,401.0,501.0,401.0,,401.0,401.0,501.0,401.0,,441.0,298.0
tottenham,England,401.0,401.0,401.0,401.0,401.0,,476.0,301.0,,401.0,501.0,401.0,401.0,401.0,401.0,501.0,401.0,,401.0,401.0,251.0,401.0,,432.0,298.0
newcastle,England,2001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
everton,England,2001.0,,,,,,,2501.0,,,,,,,,,,,,,,,,917.0,496.0
sunderland,England,2501.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
swansea,England,2501.0,,,,,,,,,,,,,,,,,,,,,,,917.0,496.0
stoke,England,3001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
aston villa,England,4001.0,,,,,,,,,,,,,,,,,,,,,,,917.0,496.0
