name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.13,1.04,1.0886666666666669,1.0900000000000001,1.0750000000000002,1.1100000000000001
bor dortmund,Germany,21.0,8.76,15.10125,17.0,12.0,17.125
wolfsburg,Germany,34.0,16.0,20.087499999999999,19.0,18.0,21.0
bayer leverkusen,Germany,41.0,1.42,33.828000000000003,34.0,34.0,38.5
schalke 04,Germany,67.0,21.0,44.200000000000003,41.0,38.5,51.0
bor monchengladbach,Germany,101.0,8.95,51.93,51.0,41.0,61.0
eintracht frankfurt,Germany,501.0,97.0,470.73333333333335,501.0,501.0,501.0
hoffenheim,Germany,751.0,52.0,357.73333333333335,251.0,251.0,501.0
vfb stuttgart,Germany,751.0,97.0,440.73333333333335,501.0,301.0,501.0
fc koln,Germany,801.0,38.0,565.5625,551.0,501.0,751.0
augsburg,Germany,1001.0,97.0,480.73333333333335,451.0,401.0,501.0
hertha berlin,Germany,1001.0,38.0,574.9375,601.0,501.0,713.5
mainz 05,Germany,1001.0,97.0,574.06666666666672,601.0,501.0,676.0
hamburg,Germany,1001.0,40.0,613.33333333333337,501.0,501.0,876.0
hannover,Germany,1001.0,40.0,637.5625,751.0,501.0,801.0
werder bremen,Germany,1001.0,97.0,630.73333333333335,751.0,501.0,801.0
ingolstadt,Germany,2001.0,1.49,962.84312499999999,1001.0,713.5,1001.0
darmstadt,Germany,5001.0,16.0,1879.375,2001.0,876.0,2626.0
barcelona,Spain,1.73,1.6,1.6673913043478261,1.6699999999999999,1.6200000000000001,1.7050000000000001
real madrid,Spain,2.75,2.25,2.5821739130434782,2.6000000000000001,2.5,2.6299999999999999
atletico madrid,Spain,23.0,14.1,17.669565217391302,17.0,15.65,20.0
valencia,Spain,67.0,34.0,50.652173913043477,51.0,41.0,63.5
seville,Spain,90.0,41.0,55.695652173913047,51.0,51.0,67.0
villarreal,Spain,330.0,101.0,212.82608695652175,251.0,151.0,251.0
athletic bilbao,Spain,501.0,95.0,268.3478260869565,251.0,211.0,293.5
celta vigo,Spain,1001.0,95.0,635.5454545454545,501.0,501.0,938.5
malaga,Spain,1001.0,95.0,638.39130434782612,501.0,501.0,876.0
real sociedad,Spain,1001.0,95.0,703.72727272727275,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,918.82608695652175,1001.0,751.0,1001.0
betis,Spain,5001.0,95.0,2183.2727272727275,1501.0,1001.0,4126.0
rayo vallecano,Spain,5001.0,95.0,2137.818181818182,2001.0,1001.0,2501.0
deportivo la coruna,Spain,10001.0,95.0,2933.2727272727275,2251.0,1126.0,4376.0
eibar,Spain,10001.0,95.0,4274.181818181818,5001.0,2501.0,5001.0
getafe,Spain,10001.0,95.0,3592.3636363636365,2501.0,1626.0,5001.0
gijon,Spain,10001.0,95.0,4160.545454545455,3751.0,2501.0,5001.0
levante,Spain,10001.0,95.0,3706.0,2501.0,2501.0,5001.0
ud las palmas,Spain,10001.0,95.0,3751.4545454545455,3751.0,2126.0,5001.0
granada,Spain,10001.0,105.0,3615.5454545454545,2501.0,2001.0,5001.0
man city,England,2.88,2.6,2.743913043478261,2.75,2.75,2.7549999999999999
chelsea,England,3.57,3.0,3.2200000000000002,3.25,3.1500000000000004,3.25
arsenal,England,6.0,5.5,5.5856521739130436,5.5,5.5,5.5299999999999994
man utd,England,6.74,5.5,5.9295652173913043,6.0,5.5,6.0
liverpool,England,23.0,15.0,20.130434782608695,21.0,19.0,21.0
tottenham,England,251.0,101.0,204.60869565217391,201.0,176.0,251.0
everton,England,553.0,80.0,353.69565217391306,401.0,251.0,401.0
southampton,England,751.0,80.0,437.0,401.0,401.0,501.0
west ham,England,2501.0,496.0,1323.304347826087,1251.0,1001.0,1501.0
swansea,England,3001.0,496.0,1208.7826086956522,1001.0,888.5,1501.0
crystal palace,England,3001.0,496.0,1595.0434782608695,1501.0,1001.0,2001.0
leicester,England,3001.0,496.0,1736.3478260869565,1501.0,1501.0,2001.0
stoke,England,3001.0,496.0,1497.2173913043478,1501.0,1001.0,1501.0
aston villa,England,5001.0,496.0,2584.1739130434785,2501.0,1751.0,3501.0
newcastle,England,5001.0,496.0,2192.8695652173915,2501.0,1001.0,2751.0
west brom,England,5001.0,496.0,2866.782608695652,2001.0,2001.0,4501.0
bournemouth,England,7501.0,496.0,4453.739130434783,5001.0,2501.0,6251.0
sunderland,England,7501.0,496.0,4388.521739130435,5001.0,2751.0,5001.0
norwich,England,8001.0,496.0,4649.391304347826,5001.0,2001.0,7501.0
watford,England,8001.0,496.0,4932.0,5001.0,5001.0,5001.0
psg,France,1.18,1.09,1.1100000000000001,1.1000000000000001,1.1000000000000001,1.1100000000000001
monaco,France,15.0,8.0,10.744285714285713,10.0,8.4024999999999999,12.5
lyon,France,17.0,9.73,12.766428571428571,12.0,11.0,15.0
marseille,France,34.0,23.0,27.857142857142858,26.0,25.25,32.5
st etienne,France,176.0,51.0,98.200000000000003,101.0,91.0,101.0
bordeaux,France,176.0,87.0,130.64285714285714,151.0,101.0,151.0
lille,France,501.0,87.0,238.85714285714286,251.0,213.5,251.0
montpellier,France,501.0,87.0,281.71428571428572,276.0,251.0,351.0
lorient,France,751.0,87.0,460.28571428571428,501.0,501.0,501.0
nantes,France,801.0,87.0,524.57142857142856,501.0,501.0,688.5
caen,France,1001.0,87.0,710.28571428571433,751.0,563.5,1001.0
nice,France,1001.0,87.0,546.0,501.0,501.0,788.5
rennes,France,1001.0,87.0,424.57142857142856,451.0,301.0,501.0
toulouse,France,1001.0,87.0,631.71428571428567,751.0,501.0,788.5
guingamp,France,1501.0,87.0,738.85714285714289,751.0,501.0,1038.5
reims,France,1501.0,87.0,978.14285714285711,1001.0,813.5,1376.0
troyes,France,1601.0,87.0,1124.5714285714287,1251.0,1001.0,1501.0
angers,France,2001.0,87.0,1122.5384615384614,1001.0,1001.0,1301.0
bastia,France,2001.0,87.0,996.0,751.0,563.5,1751.0
gfco ajaccio,France,2751.0,95.0,1529.6666666666667,1251.0,1001.0,2188.5
juventus,Italy,1.68,1.44,1.5826086956521739,1.5700000000000001,1.5700000000000001,1.6400000000000001
roma,Italy,7.5,5.66,6.6865217391304341,7.0,6.3149999999999995,7.0
napoli,Italy,10.0,7.5,9.5630434782608695,10.0,9.3249999999999993,10.0
inter,Italy,15.0,9.0,12.191304347826087,13.0,11.35,13.0
ac milan,Italy,17.0,11.0,13.704347826086956,14.0,12.5,15.0
lazio,Italy,26.0,13.0,19.434782608695652,21.0,17.0,21.0
fiorentina,Italy,41.0,15.0,35.608695652173914,41.0,29.0,41.0
torino,Italy,501.0,95.0,421.60869565217394,501.0,376.0,501.0
udinese,Italy,674.0,95.0,410.43478260869563,501.0,351.0,501.0
genoa,Italy,674.0,151.0,340.43478260869563,251.0,251.0,501.0
sampdoria,Italy,674.0,101.0,333.91304347826087,251.0,251.0,501.0
empoli,Italy,1501.0,95.0,1041.7391304347825,1001.0,1001.0,1251.0
palermo,Italy,1501.0,95.0,724.3478260869565,501.0,501.0,822.5
atalanta,Italy,2001.0,95.0,1118.0434782608695,1001.0,1001.0,1253.5
bologna,Italy,2001.0,95.0,1572.1739130434783,1701.0,1501.0,2001.0
sassuolo,Italy,2001.0,95.0,1096.0869565217392,1001.0,751.0,1251.0
verona,Italy,2001.0,95.0,1043.9130434782608,1001.0,751.0,1001.0
chievo,Italy,2501.0,95.0,1741.7391304347825,2001.0,1251.0,2001.0
frosinone,Italy,5001.0,95.0,3998.2608695652175,5001.0,3751.0,5001.0
carpi fc,Italy,5001.0,143.0,3891.6521739130435,5001.0,2501.0,5001.0
celtic,Scotland,1.08,1.02,1.03,1.03,1.03,1.03
aberdeen,Scotland,26.0,17.0,21.028571428571428,21.0,21.0,21.0
hearts,Scotland,29.0,14.6,24.490476190476187,26.0,26.0,26.0
dundee utd,Scotland,301.0,93.0,188.42857142857142,201.0,151.0,201.0
inverness,Scotland,401.0,95.0,270.14285714285717,301.0,251.0,301.0
dundee,Scotland,501.0,81.0,298.95238095238096,301.0,251.0,401.0
st johnstone,Scotland,501.0,95.0,293.95238095238096,301.0,251.0,301.0
partick,Scotland,1001.0,95.0,669.23809523809518,751.0,501.0,751.0
motherwell,Scotland,1501.0,95.0,806.66666666666663,1001.0,501.0,1001.0
hamilton,Scotland,2001.0,95.0,1013.0952380952381,1001.0,751.0,1501.0
ross county,Scotland,2001.0,95.0,856.66666666666663,1001.0,751.0,1001.0
kilmarnock,Scotland,2501.0,95.0,1548.3333333333333,2001.0,1001.0,2001.0
ajax,Holland,2.5,2.25,2.3811111111111112,2.3999999999999999,2.3700000000000001,2.3999999999999999
psv,Holland,2.5,2.2,2.338888888888889,2.3700000000000001,2.2000000000000002,2.5
feyenoord,Holland,6.0,4.0,5.3211111111111116,5.5,4.8899999999999997,6.0
vitesse,Holland,26.0,19.0,23.777777777777779,26.0,21.0,26.0
az alkmaar,Holland,67.0,26.0,47.888888888888886,51.0,42.0,51.0
heerenveen,Holland,151.0,48.0,76.0,71.0,67.0,71.0
twente,Holland,151.0,41.0,69.888888888888886,51.0,51.0,81.0
groningen,Holland,251.0,95.0,189.22222222222223,201.0,201.0,201.0
zwolle,Holland,251.0,95.0,194.77777777777777,201.0,201.0,201.0
utrecht,Holland,501.0,95.0,250.33333333333334,251.0,251.0,251.0
willem ii,Holland,501.0,95.0,455.88888888888891,501.0,501.0,501.0
nec nijmegen,Holland,751.0,95.0,511.44444444444446,501.0,251.0,751.0
cambuur,Holland,1001.0,95.0,511.44444444444446,501.0,501.0,501.0
den haag,Holland,1001.0,95.0,650.33333333333337,751.0,501.0,751.0
sbv excelsior,Holland,1001.0,95.0,811.44444444444446,901.0,901.0,1001.0
de graafschap,Holland,1501.0,95.0,839.22222222222217,901.0,751.0,1001.0
heracles,Holland,1501.0,95.0,733.66666666666663,751.0,501.0,751.0
roda,Holland,1501.0,95.0,783.66666666666663,801.0,751.0,801.0
porto,Portugal,2.1,1.77,1.9940000000000002,2.0,1.9324999999999999,2.0875000000000004
benfica,Portugal,2.52,2.1,2.3210000000000002,2.3149999999999999,2.25,2.3799999999999999
sporting lisbon,Portugal,6.5,4.23,5.8630000000000004,6.0,5.625,6.5
braga,Portugal,101.0,19.0,70.900000000000006,72.5,67.0,81.0
maritimo,Portugal,251.0,3.57,181.8411111111111,201.0,151.0,226.0
nacional madeira,Portugal,251.0,3.57,181.8411111111111,201.0,151.0,226.0
pacos ferreira,Portugal,251.0,3.57,192.95222222222222,201.0,201.0,226.0
guimaraes,Portugal,301.0,3.57,176.28555555555556,201.0,151.0,201.0
belenenses,Portugal,501.0,3.57,320.73000000000002,351.0,251.0,401.0
boavista,Portugal,501.0,3.57,342.95222222222225,376.0,301.0,401.0
estoril,Portugal,501.0,3.57,320.73000000000002,351.0,251.0,401.0
moreirense,Portugal,501.0,3.57,412.3966666666667,501.0,451.0,501.0
rio ave,Portugal,501.0,3.57,379.06333333333333,501.0,301.0,501.0
academica viseu,Portugal,751.0,3.57,629.06333333333328,751.0,651.0,751.0
arouca,Portugal,751.0,3.57,551.28555555555556,501.0,501.0,751.0
tondela,Portugal,1001.0,3.57,773.50777777777773,951.0,751.0,1001.0
u madeira,Portugal,1001.0,3.57,773.50777777777773,951.0,751.0,1001.0
vitoria setubal,Portugal,1001.0,3.57,695.73000000000002,751.0,501.0,1001.0
fenerbahce,Turkey,2.4,2.0,2.1181818181818182,2.0499999999999998,2.0,2.25
galatasaray,Turkey,2.8,2.38,2.6981818181818182,2.75,2.6749999999999998,2.7999999999999998
besiktas,Turkey,9.5,7.0,8.3636363636363633,8.0,7.5,9.5
trabzonspor,Turkey,19.0,11.0,15.454545454545455,15.0,14.0,18.0
bursaspor,Turkey,22.0,12.0,19.09090909090909,21.0,17.0,22.0
istanbul bb,Turkey,47.0,21.0,37.909090909090907,34.0,34.0,46.0
kasimpasa,Turkey,56.0,26.0,43.090909090909093,41.0,34.0,55.5
mersin i y,Turkey,72.0,51.0,65.63636363636364,67.0,67.0,71.0
gaziantepspor,Turkey,111.0,41.0,81.63636363636364,81.0,67.0,106.0
genclerbirligi,Turkey,131.0,41.0,87.545454545454547,81.0,67.0,121.0
konyaspor,Turkey,161.0,101.0,126.0,101.0,101.0,156.0
kayserispor,Turkey,211.0,151.0,192.36363636363637,201.0,188.5,206.0
sivasspor,Turkey,226.0,81.0,181.45454545454547,201.0,151.0,211.0
akhisar,Turkey,261.0,81.0,181.0,176.0,126.0,256.0
rizespor,Turkey,261.0,101.0,212.81818181818181,201.0,201.0,256.0
antalyaspor,Turkey,291.0,34.0,192.27272727272728,201.0,138.5,281.0
eskisehirspor,Turkey,401.0,101.0,193.27272727272728,201.0,151.0,206.0
osmanlispor,Turkey,501.0,401.0,488.5,501.0,501.0,501.0
