name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.0015384615384615,1.0,1.0,1.0
vfl wolfsburg,Germany,101.0,3.85,40.123333333333335,34.0,26.0,51.0
bor monchengladbach,Germany,251.0,3.85,180.40416666666667,201.0,201.0,201.0
schalke 04,Germany,251.0,114.0,198.46153846153845,201.0,201.0,201.0
bayer leverkusen,Germany,251.0,6.82,198.14000000000001,201.0,201.0,251.0
bor dortmund,Germany,501.0,401.0,481.0,501.0,501.0,501.0
hannover 96,Germany,501.0,501.0,501.0,501.0,501.0,501.0
mainz 05,Germany,501.0,401.0,451.0,451.0,426.0,476.0
hoffenheim,Germany,751.0,1.01,417.67000000000002,501.0,251.005,626.0
eintracht frankfurt,Germany,1001.0,3.85,501.94999999999999,501.0,252.42500000000001,751.0
vfb stuttgart,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
fc koln,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
hertha berlin,Germany,1501.0,501.0,1001.0,1001.0,751.0,1251.0
werder bremen,Germany,2001.0,1.01,834.3366666666667,501.0,251.005,1251.0
augsburg,Germany,2001.0,44.0,669.60000000000002,401.0,401.0,501.0
freiburg,Germany,2001.0,501.0,1251.0,1251.0,876.0,1626.0
hamburg,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
paderborn,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
barcelona,Spain,1.73,1.02,1.6256521739130434,1.6699999999999999,1.635,1.6699999999999999
real madrid,Spain,2.41,2.1,2.2269565217391305,2.2000000000000002,2.2000000000000002,2.25
atletico madrid,Spain,41.0,1.97,26.390000000000001,26.0,22.0,31.5
valencia,Spain,251.0,1.97,152.93941176470588,151.0,151.0,151.0
malaga,Spain,5001.0,380.0,2314.1666666666665,2501.0,1376.0,2501.0
seville,Spain,5001.0,1.97,1236.3299999999999,1001.0,618.0,1001.0
celta vigo,Spain,5001.0,950.0,3659.1666666666665,5001.0,2001.0,5001.0
real sociedad,Spain,5001.0,950.0,3659.1666666666665,5001.0,2001.0,5001.0
eibar,Spain,7501.0,950.0,4909.166666666667,6251.0,2001.0,7501.0
almeria,Spain,7501.0,1001.0,5876.0,7501.0,5876.0,7501.0
cordoba,Spain,7501.0,1001.0,5876.0,7501.0,5876.0,7501.0
deportivo la coruna,Spain,7501.0,1001.0,5876.0,7501.0,5876.0,7501.0
granada,Spain,7501.0,1001.0,5876.0,7501.0,5876.0,7501.0
levante,Spain,7501.0,1001.0,5876.0,7501.0,5876.0,7501.0
athletic bilbao,Spain,10001.0,285.0,4381.666666666667,5001.0,2001.0,5001.0
espanyol,Spain,10001.0,950.0,4492.5,5001.0,2001.0,5001.0
rayo vallecano,Spain,10001.0,950.0,5742.5,7501.0,2626.0,7501.0
villarreal,Spain,10001.0,1.02,2432.1275000000001,2001.0,837.75,2001.0
elche,Spain,20001.0,950.0,7409.166666666667,7501.0,2626.0,7501.0
getafe,Spain,20001.0,950.0,7409.166666666667,7501.0,2626.0,7501.0
chelsea,England,1.16,1.07,1.1204166666666666,1.1200000000000001,1.1100000000000001,1.1299999999999999
man city,England,8.72,7.0,7.7545833333333336,7.9900000000000002,7.5,8.0
arsenal,England,52.0,41.0,49.0,51.0,51.0,51.0
man utd,England,219.0,81.0,139.5,151.0,119.75,151.0
liverpool,England,285.0,151.0,194.75,201.0,191.5,201.0
tottenham,England,950.0,251.0,513.61904761904759,501.0,401.0,501.0
southampton,England,1001.0,401.0,575.52380952380952,501.0,501.0,501.0
everton,England,2501.0,1.97,933.65666666666664,298.0,149.98500000000001,1399.5
stoke,England,5001.0,496.0,1854.25,960.0,836.5,1977.75
swansea,England,7501.0,496.0,2982.3333333333335,950.0,723.0,4225.5
crystal palace,England,970.0,970.0,970.0,970.0,970.0,970.0
newcastle,England,970.0,496.0,805.33333333333337,950.0,723.0,960.0
west brom,England,970.0,970.0,970.0,970.0,970.0,970.0
west ham,England,10001.0,496.0,2783.5999999999999,970.0,950.0,1501.0
psg,France,1.25,1.2,1.2389473684210526,1.25,1.22,1.25
lyon,France,5.0,3.85,4.4305263157894741,4.5,4.5,4.5
marseille,France,19.0,14.8,17.568421052631578,17.0,17.0,19.0
monaco,France,81.0,6.32,44.595789473684214,41.0,41.0,51.0
st etienne,France,251.0,16.2,118.68000000000001,101.0,101.0,151.0
bordeaux,France,751.0,22.0,481.25,576.0,306.25,751.0
metz,France,1001.0,6.32,669.43999999999994,1001.0,503.66000000000003,1001.0
montpellier,France,1001.0,6.32,682.06400000000008,1001.0,401.0,1001.0
caen,France,1501.0,6.32,877.33000000000004,1001.0,752.33000000000004,1126.0
lille,France,2001.0,6.32,1002.7733333333334,1001.0,503.66000000000003,1501.0
rennes,France,2501.0,6.32,1502.3299999999999,1751.0,752.33000000000004,2501.0
bastia,France,5001.0,6.32,1877.3299999999999,1251.0,752.33000000000004,2376.0
guingamp,France,5001.0,6.32,2002.3299999999999,1501.0,752.33000000000004,2751.0
nantes,France,5001.0,6.32,1752.3299999999999,1001.0,752.33000000000004,2001.0
nice,France,7501.0,6.32,2377.3299999999999,1001.0,752.33000000000004,2626.0
lens,France,10001.0,6.32,3669.4400000000001,1001.0,503.66000000000003,5501.0
lorient,France,10001.0,6.32,3002.3299999999999,1001.0,752.33000000000004,3251.0
reims,France,10001.0,6.32,3252.3299999999999,1501.0,752.33000000000004,4001.0
