name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.13,1.05,1.0963636363636364,1.1000000000000001,1.0925000000000002,1.1000000000000001
vfl wolfsburg,Germany,21.0,15.0,17.416666666666668,17.0,17.0,18.0
wolfsburg,Germany,21.0,13.0,17.059999999999999,17.0,16.125,17.075000000000003
bor dortmund,Germany,21.0,14.0,17.363636363636363,17.0,15.0,20.5
bayer leverkusen,Germany,48.0,26.0,37.045454545454547,34.0,34.0,41.0
bor monchengladbach,Germany,51.0,29.0,37.68181818181818,40.0,34.0,41.0
schalke 04,Germany,101.0,41.0,49.772727272727273,51.0,41.0,51.0
mainz 05,Germany,601.0,87.0,425.09090909090907,501.0,401.0,501.0
augsburg,Germany,751.0,87.0,434.18181818181819,501.0,263.5,501.0
eintracht frankfurt,Germany,751.0,87.0,463.72727272727275,501.0,501.0,501.0
hoffenheim,Germany,751.0,87.0,296.68181818181819,251.0,251.0,294.75
vfb stuttgart,Germany,751.0,87.0,420.54545454545456,476.0,301.0,501.0
fc koln,Germany,1001.0,87.0,625.09090909090912,751.0,501.0,751.0
hamburg,Germany,1001.0,87.0,492.90476190476193,501.0,501.0,501.0
hannover,Germany,1001.0,87.0,511.0,501.0,399.5,676.0
hannover 96,Germany,1001.0,501.0,697.42857142857144,751.0,501.0,801.0
hertha berlin,Germany,1001.0,87.0,743.27272727272725,751.0,751.0,801.0
werder bremen,Germany,1001.0,87.0,475.09090909090907,501.0,301.0,501.0
ingolstadt,Germany,2501.0,87.0,1316.0,1001.0,1001.0,2001.0
darmstadt,Germany,5001.0,97.0,2441.909090909091,2501.0,1501.0,3001.0
barcelona,Spain,1.75,1.61,1.6791304347826086,1.6699999999999999,1.6349999999999998,1.73
real madrid,Spain,2.7,2.4,2.577391304347826,2.6000000000000001,2.5,2.6499999999999999
atletico madrid,Spain,24.0,15.0,17.739130434782609,17.0,15.0,21.0
seville,Spain,76.0,41.0,54.173913043478258,51.0,49.5,67.0
valencia,Spain,76.0,34.0,51.130434782608695,51.0,41.0,67.0
villarreal,Spain,301.0,101.0,205.7391304347826,226.0,151.0,251.0
athletic bilbao,Spain,501.0,101.0,284.17391304347825,251.0,251.0,301.0
celta vigo,Spain,1001.0,475.0,692.68181818181813,501.0,501.0,1001.0
malaga,Spain,1001.0,475.0,695.21739130434787,501.0,501.0,1001.0
real sociedad,Spain,1001.0,475.0,765.40909090909088,751.0,501.0,1001.0
espanyol,Spain,1501.0,475.0,969.13043478260875,1001.0,751.0,1001.0
betis,Spain,5001.0,475.0,2265.409090909091,1501.0,1001.0,4376.0
rayo vallecano,Spain,5001.0,475.0,2197.2272727272725,2001.0,1001.0,2501.0
deportivo la coruna,Spain,10001.0,475.0,3015.409090909091,2501.0,1126.0,4376.0
eibar,Spain,10001.0,475.0,4424.5,5001.0,2501.0,5001.0
getafe,Spain,10001.0,475.0,3788.1363636363635,3751.0,2001.0,5001.0
gijon,Spain,10001.0,475.0,4310.863636363636,5001.0,2501.0,5001.0
granada,Spain,10001.0,475.0,3788.1363636363635,3751.0,2001.0,5001.0
levante,Spain,10001.0,475.0,3856.318181818182,3751.0,2501.0,5001.0
ud las palmas,Spain,10001.0,475.0,3901.7727272727275,5001.0,2126.0,5001.0
chelsea,England,2.8,2.35,2.5516666666666667,2.5,2.5,2.6200000000000001
man city,England,4.07,3.4,3.7966666666666669,3.75,3.75,3.9550000000000001
arsenal,England,5.0,4.4,4.8187500000000005,4.9900000000000002,4.5,5.0
man utd,England,6.5,6.0,6.0508333333333333,6.0,6.0,6.0
liverpool,England,30.0,21.0,25.916666666666668,26.0,24.5,29.0
tottenham,England,155.0,67.0,112.04166666666667,101.0,101.0,126.0
southampton,England,496.0,201.0,275.125,251.0,243.5,282.25
everton,England,496.0,201.0,291.91666666666669,251.0,251.0,301.0
crystal palace,England,3001.0,496.0,1893.2083333333333,2001.0,1376.0,2501.0
stoke,England,3001.0,496.0,1382.7916666666667,1501.0,1001.0,1501.0
swansea,England,3001.0,496.0,1434.875,1501.0,1001.0,1501.0
west ham,England,3001.0,496.0,1497.375,1501.0,1001.0,2001.0
aston villa,England,5001.0,496.0,2247.375,2001.0,1376.0,2501.0
leicester,England,5001.0,496.0,2372.375,2501.0,1751.0,2501.0
newcastle,England,5001.0,496.0,1914.0416666666667,2001.0,1001.0,2501.0
sunderland,England,5001.0,496.0,2455.7083333333335,2501.0,1751.0,3001.0
west brom,England,5001.0,496.0,2184.875,2001.0,1751.0,2501.0
bournemouth,England,7501.0,496.0,3830.7083333333335,5001.0,2376.0,5001.0
norwich,England,7501.0,496.0,3851.5416666666665,5001.0,2001.0,5001.0
watford,England,10001.0,496.0,4539.041666666667,5001.0,2376.0,5001.0
