name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.08,1.02,1.0395238095238095,1.04,1.03,1.04
bor dortmund,Germany,17.0,10.0,14.447619047619046,15.0,15.0,16.0
wolfsburg,Germany,81.0,21.0,46.666666666666664,41.0,41.0,51.0
schalke 04,Germany,228.0,34.0,79.238095238095241,81.0,67.0,81.0
bayer leverkusen,Germany,201.0,34.0,79.0,67.0,51.0,71.0
bor monchengladbach,Germany,1201.0,13.8,414.83157894736843,251.0,201.0,451.0
hamburg,Germany,1201.0,13.8,630.62105263157889,501.0,501.0,751.0
fc koln,Germany,1201.0,14.3,670.12105263157889,601.0,501.0,751.0
eintracht frankfurt,Germany,1201.0,29.0,626.15789473684208,501.0,501.0,751.0
hertha berlin,Germany,1501.0,13.8,725.35789473684201,751.0,501.0,876.0
mainz 05,Germany,1501.0,29.0,726.15789473684208,751.0,501.0,876.0
hoffenheim,Germany,2001.0,13.8,872.72631578947369,501.0,401.0,1251.0
werder bremen,Germany,2001.0,13.8,899.04210526315785,751.0,501.0,1251.0
ingolstadt,Germany,2501.0,14.3,1164.8578947368421,1001.0,751.0,1501.0
vfb stuttgart,Germany,3001.0,13.8,1075.3578947368421,751.0,501.0,1251.0
augsburg,Germany,4001.0,29.0,1331.421052631579,751.0,501.0,1501.0
darmstadt,Germany,6001.0,14.3,2370.121052631579,2001.0,1001.0,2501.0
hannover,Germany,7001.0,13.8,2080.621052631579,1001.0,751.0,2501.0
barcelona,Spain,1.9,1.66,1.7199999999999998,1.72,1.6699999999999999,1.73
real madrid,Spain,2.25,2.05,2.2031818181818181,2.2000000000000002,2.2000000000000002,2.25
atletico madrid,Spain,26.0,17.0,19.5,19.0,18.0,21.0
valencia,Spain,251.0,51.0,155.27272727272728,151.0,101.0,201.0
villarreal,Spain,251.0,51.0,155.04545454545453,151.0,113.5,198.25
celta vigo,Spain,501.0,95.0,300.69999999999999,251.0,188.5,501.0
seville,Spain,751.0,114.0,336.14285714285717,251.0,201.0,401.0
athletic bilbao,Spain,1001.0,95.0,757.85714285714289,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,1005.7,1001.0,1001.0,1001.0
betis,Spain,5001.0,95.0,2755.6999999999998,2001.0,1001.0,5001.0
eibar,Spain,5001.0,95.0,4269.105263157895,5001.0,4001.0,5001.0
malaga,Spain,5001.0,95.0,1680.7,1001.0,938.5,1001.0
real sociedad,Spain,5001.0,95.0,1427.0,1001.0,1001.0,1501.0
rayo vallecano,Spain,7501.0,95.0,2163.8421052631579,2001.0,1001.0,2501.0
deportivo la coruna,Spain,10001.0,95.0,2505.9473684210525,1751.0,1501.0,2751.0
getafe,Spain,10001.0,95.0,4321.7368421052633,5001.0,4001.0,5001.0
gijon,Spain,10001.0,95.0,4137.5263157894733,5001.0,3001.0,5001.0
granada,Spain,10001.0,95.0,4269.105263157895,5001.0,3001.0,5001.0
levante,Spain,10001.0,95.0,4716.4736842105267,5001.0,4751.0,5001.0
ud las palmas,Spain,10001.0,95.0,4637.5263157894733,5001.0,4751.0,5001.0
man city,England,1.94,1.83,1.8876190476190478,1.9099999999999999,1.8500000000000001,1.9099999999999999
arsenal,England,5.0,4.0,4.6280952380952378,4.5,4.5,5.0
man utd,England,6.0,5.0,5.383809523809524,5.5,5.0,5.5
chelsea,England,11.4,7.5,8.9476190476190478,9.0,8.5,9.0
liverpool,England,81.0,41.0,62.571428571428569,67.0,51.0,67.0
tottenham,England,151.0,67.0,116.9047619047619,101.0,101.0,151.0
everton,England,501.0,199.0,393.57142857142856,401.0,301.0,501.0
southampton,England,1001.0,496.0,891.19047619047615,1001.0,751.0,1001.0
crystal palace,England,2001.0,501.0,931.95000000000005,1001.0,751.0,1001.0
swansea,England,2001.0,496.0,1105.4761904761904,1001.0,1001.0,1001.0
west ham,England,2501.0,401.0,797.20000000000005,501.0,501.0,1001.0
bournemouth,England,5001.0,496.0,2760.2380952380954,2501.0,2001.0,4501.0
leicester,England,5001.0,496.0,1593.5714285714287,1501.0,1001.0,1501.0
norwich,England,5001.0,496.0,3831.6666666666665,4501.0,4001.0,5001.0
stoke,England,5001.0,496.0,1879.2857142857142,1501.0,1501.0,2001.0
newcastle,England,6001.0,496.0,3403.0952380952381,3001.0,2501.0,5001.0
watford,England,6001.0,496.0,3974.5238095238096,4501.0,4001.0,5001.0
aston villa,England,7501.0,496.0,3879.2857142857142,5001.0,2001.0,5001.0
west brom,England,7501.0,496.0,2498.3333333333335,2001.0,1501.0,2501.0
sunderland,England,10001.0,496.0,5545.9523809523807,5001.0,4501.0,7501.0
psg,France,1.08,1.02,1.0394999999999999,1.04,1.0375000000000001,1.04
lyon,France,26.0,15.0,20.300000000000001,20.0,17.0,23.75
