name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.0024999999999999,1.0,1.0,1.0024999999999999
vfl wolfsburg,Germany,34.0,21.0,24.53846153846154,23.0,23.0,26.0
bayer leverkusen,Germany,751.0,151.0,285.61538461538464,251.0,238.0,251.0
bor monchengladbach,Germany,1001.0,151.0,274.53846153846155,201.0,201.0,251.0
schalke 04,Germany,1001.0,151.0,250.33333333333334,176.0,151.0,211.5
augsburg,Germany,2001.0,124.0,1156.75,1251.0,406.75,2001.0
hoffenheim,Germany,4001.0,38.0,929.28571428571433,412.0,401.0,626.0
werder bremen,Germany,4001.0,38.0,1477.0,844.0,501.0,2001.0
hannover 96,Germany,5001.0,38.0,1377.0,501.0,501.0,844.0
fc koln,Germany,5001.0,42.0,1477.8,844.0,501.0,1001.0
hamburg,Germany,5001.0,42.0,1777.8,844.0,501.0,2501.0
eintracht frankfurt,Germany,5001.0,44.0,1199.0,501.0,501.0,922.5
bor dortmund,Germany,5001.0,251.0,882.77777777777783,301.0,251.0,501.0
hertha berlin,Germany,7501.0,38.0,2077.0,844.0,501.0,1501.0
mainz 05,Germany,7501.0,42.0,1857.8,501.0,401.0,844.0
vfb stuttgart,Germany,10001.0,38.0,2477.0,844.0,501.0,1001.0
freiburg,Germany,10001.0,42.0,2677.8000000000002,844.0,501.0,2001.0
paderborn,Germany,10001.0,42.0,2777.8000000000002,844.0,501.0,2501.0
real madrid,Spain,1.93,1.73,1.8385714285714287,1.8500000000000001,1.8300000000000001,1.8500000000000001
barcelona,Spain,2.1,2.0,2.0428571428571431,2.0249999999999999,2.0,2.1000000000000001
atletico madrid,Spain,26.0,17.0,21.285714285714285,22.5,17.0,25.5
valencia,Spain,354.0,151.0,230.0,209.0,201.0,251.0
seville,Spain,1001.0,401.0,640.88888888888891,501.0,418.0,1001.0
villarreal,Spain,1001.0,501.0,869.60000000000002,1001.0,844.0,1001.0
malaga,Spain,2001.0,380.0,1371.3333333333333,1501.0,883.25,2001.0
athletic bilbao,Spain,2501.0,285.0,1605.5,1751.0,883.25,2501.0
celta vigo,Spain,2501.0,844.0,1869.5999999999999,2501.0,1001.0,2501.0
espanyol,Spain,2501.0,844.0,1869.5999999999999,2501.0,1001.0,2501.0
deportivo la coruna,Spain,4001.0,844.0,2769.5999999999999,4001.0,1001.0,4001.0
eibar,Spain,4001.0,844.0,2769.5999999999999,4001.0,1001.0,4001.0
getafe,Spain,4001.0,844.0,2769.5999999999999,4001.0,1001.0,4001.0
rayo vallecano,Spain,4001.0,844.0,2769.5999999999999,4001.0,1001.0,4001.0
real sociedad,Spain,4001.0,844.0,2769.5999999999999,4001.0,1001.0,4001.0
almeria,Spain,5001.0,844.0,3369.5999999999999,5001.0,1001.0,5001.0
cordoba,Spain,5001.0,844.0,3369.5999999999999,5001.0,1001.0,5001.0
elche,Spain,5001.0,844.0,3369.5999999999999,5001.0,1001.0,5001.0
granada,Spain,5001.0,844.0,3369.5999999999999,5001.0,1001.0,5001.0
levante,Spain,5001.0,844.0,3369.5999999999999,5001.0,1001.0,5001.0
chelsea,England,1.16,1.09,1.1278260869565218,1.1299999999999999,1.1200000000000001,1.1299999999999999
man city,England,8.52,7.0,7.6265217391304345,7.5,7.5,7.5
man utd,England,95.0,41.0,64.608695652173907,67.0,51.0,74.0
arsenal,England,124.0,51.0,84.086956521739125,81.0,67.0,101.0
southampton,England,496.0,151.0,294.13043478260869,301.0,251.0,301.0
liverpool,England,580.0,251.0,378.82608695652175,401.0,301.0,401.0
tottenham,England,950.0,301.0,442.52173913043481,401.0,376.0,413.5
everton,England,2501.0,496.0,1478.75,1459.0,811.75,2126.0
newcastle,England,2501.0,496.0,1322.3333333333333,970.0,733.0,1735.5
stoke,England,2501.0,496.0,1322.3333333333333,970.0,733.0,1735.5
swansea,England,2501.0,496.0,1304.6666666666667,917.0,706.5,1709.0
aston villa,England,10001.0,496.0,3804.6666666666665,917.0,706.5,5459.0
crystal palace,England,10001.0,496.0,3822.3333333333335,970.0,733.0,5485.5
sunderland,England,10001.0,496.0,3822.3333333333335,970.0,733.0,5485.5
west brom,England,10001.0,496.0,3822.3333333333335,970.0,733.0,5485.5
west ham,England,10001.0,496.0,2993.8000000000002,1501.0,970.0,2001.0
hull,England,15001.0,496.0,5489.0,970.0,733.0,7985.5
qpr,England,15001.0,970.0,7985.5,7985.5,4477.75,11493.25
burnley,England,20001.0,496.0,7155.666666666667,970.0,733.0,10485.5
leicester,England,20001.0,496.0,7155.666666666667,970.0,733.0,10485.5
psg,France,1.46,1.2,1.3058333333333334,1.29,1.25,1.3500000000000001
lyon,France,5.0,3.28,4.3741666666666665,4.5,4.2475000000000005,4.625
marseille,France,12.0,6.43,10.026666666666666,10.5,10.0,11.0
monaco,France,81.0,5.27,57.522500000000001,51.0,51.0,81.0
st etienne,France,251.0,16.2,107.42,101.0,63.5,138.5
bordeaux,France,401.0,62.0,238.0,251.0,156.5,326.0
lorient,France,1001.0,4.71,506.17750000000001,509.5,14.6775,1001.0
metz,France,1001.0,4.71,506.17750000000001,509.5,14.6775,1001.0
montpellier,France,1001.0,4.71,381.17750000000001,259.5,14.6775,626.0
nantes,France,1001.0,4.71,381.17750000000001,259.5,14.6775,626.0
nice,France,1001.0,4.71,506.17750000000001,509.5,14.6775,1001.0
lille,France,1001.0,7.65,343.2166666666667,21.0,14.324999999999999,511.0
bastia,France,1501.0,4.71,631.17750000000001,509.5,14.6775,1126.0
caen,France,1501.0,4.71,631.17750000000001,509.5,14.6775,1126.0
toulouse,France,1501.0,4.71,631.17750000000001,509.5,14.6775,1126.0
guingamp,France,2001.0,4.71,756.17750000000001,509.5,14.6775,1251.0
reims,France,2001.0,4.71,756.17750000000001,509.5,14.6775,1251.0
rennes,France,2501.0,4.71,881.17750000000001,509.5,14.6775,1376.0
evian,France,10001.0,4.71,2756.1774999999998,509.5,14.6775,3251.0
lens,France,10001.0,4.71,2756.1774999999998,509.5,14.6775,3251.0
juventus,Italy,1.12,1.06,1.0978571428571429,1.1000000000000001,1.0925000000000002,1.1074999999999999
roma,Italy,7.08,3.67,6.3392857142857144,6.5,6.5,6.875
napoli,Italy,51.0,24.0,30.615384615384617,29.0,26.0,30.0
fiorentina,Italy,398.0,101.0,168.14285714285714,151.0,112.5,151.0
lazio,Italy,251.0,95.0,177.14285714285714,190.0,151.0,201.0
inter,Italy,501.0,38.0,257.66666666666669,252.5,201.75,301.0
ac milan,Italy,844.0,101.0,452.71428571428572,501.0,326.0,535.5
sampdoria,Italy,751.0,95.0,443.5,376.0,235.5,751.0
torino,Italy,1001.0,95.0,548.39999999999998,501.0,301.0,844.0
udinese,Italy,1001.0,301.0,611.75,572.5,301.0,883.25
atalanta,Italy,1501.0,95.0,988.39999999999998,1001.0,844.0,1501.0
genoa,Italy,1501.0,95.0,788.39999999999998,844.0,501.0,1001.0
palermo,Italy,1501.0,95.0,938.39999999999998,1001.0,844.0,1251.0
verona,Italy,1501.0,95.0,888.39999999999998,1001.0,844.0,1001.0
cagliari,Italy,2001.0,14.8,1172.3600000000001,1001.0,844.0,2001.0
empoli,Italy,2001.0,95.0,1088.4000000000001,1001.0,844.0,1501.0
cesena,Italy,2501.0,95.0,1388.4000000000001,1001.0,844.0,2501.0
chievo,Italy,2501.0,95.0,1388.4000000000001,1001.0,844.0,2501.0
parma,Italy,2501.0,95.0,1088.4000000000001,1001.0,844.0,1001.0
sassuolo,Italy,2501.0,844.0,1399.25,1126.0,961.75,1563.5
