name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.62,1.62,1.62,1.62,1.62,,1.62,1.62,1.57,1.62,1.57,1.62,1.57,1.62,1.53,1.57,1.65,1.57,1.62,1.62,1.6,1.62,,1.58,1.61
man city,England,2.63,2.62,2.62,2.5,2.63,,2.75,2.75,2.5,2.65,2.5,2.75,2.38,2.5,2.62,2.75,2.5,2.45,2.5,2.65,2.5,2.65,,2.86,2.94
man utd,England,21.0,19.0,17.0,21.0,17.0,,19.0,21.0,19.0,19.0,21.0,17.0,21.0,19.0,21.0,19.0,17.0,19.0,19.0,19.0,19.0,19.0,,26.0,26.0
arsenal,England,101.0,81.0,81.0,81.0,81.0,,51.0,101.0,81.0,101.0,101.0,101.0,101.0,81.0,101.0,101.0,81.0,92.0,81.0,101.0,101.0,101.0,,124.0,100.0
southampton,England,301.0,301.0,251.0,251.0,251.0,,176.0,201.0,301.0,301.0,301.0,301.0,251.0,251.0,301.0,301.0,251.0,251.0,251.0,301.0,301.0,301.0,,335.0,298.0
tottenham,England,251.0,501.0,226.0,301.0,226.0,,276.0,151.0,451.0,301.0,301.0,251.0,251.0,251.0,401.0,301.0,301.0,251.0,251.0,301.0,301.0,301.0,,325.0,298.0
liverpool,England,751.0,751.0,401.0,401.0,401.0,,401.0,501.0,401.0,501.0,751.0,401.0,251.0,501.0,501.0,751.0,501.0,551.0,501.0,501.0,501.0,501.0,,795.0,80.0
west ham,England,1501.0,,,,,,,1001.0,,,2001.0,1501.0,,1501.0,,,2001.0,1001.0,1501.0,,,,,970.0,496.0
newcastle,England,2001.0,,,,,,,1501.0,,,2501.0,2501.0,,2001.0,,,,,2001.0,,,,,970.0,496.0
swansea,England,2501.0,,,,,,,1501.0,,,2501.0,2001.0,,2501.0,,,,,2501.0,,,,,970.0,496.0
