name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.13,1.05,1.0900000000000001,1.0800000000000001,1.0800000000000001,1.105
bor dortmund,Germany,17.0,8.95,14.065789473684211,15.0,12.0,17.0
wolfsburg,Germany,26.0,13.0,18.684210526315791,18.0,17.0,19.0
bayer leverkusen,Germany,44.0,26.0,36.842105263157897,34.0,34.0,41.0
schalke 04,Germany,67.0,30.0,45.789473684210527,44.0,39.0,51.0
bor monchengladbach,Germany,101.0,34.0,58.94736842105263,62.0,47.5,67.0
eintracht frankfurt,Germany,751.0,29.0,465.42105263157896,501.0,501.0,501.0
hamburg,Germany,1001.0,27.0,657.77777777777783,751.0,501.0,938.5
hannover,Germany,1001.0,27.0,657.42105263157896,751.0,501.0,801.0
hoffenheim,Germany,1001.0,27.0,351.36842105263156,301.0,251.0,501.0
augsburg,Germany,1001.0,29.0,452.26315789473682,501.0,326.0,501.0
mainz 05,Germany,1001.0,29.0,552.26315789473688,551.0,501.0,676.0
fc koln,Germany,1001.0,48.0,511.15789473684208,501.0,451.0,601.0
hertha berlin,Germany,1001.0,48.0,605.89473684210532,701.0,501.0,751.0
vfb stuttgart,Germany,1001.0,86.0,475.78947368421052,501.0,401.0,501.0
werder bremen,Germany,1501.0,27.0,604.78947368421052,751.0,301.0,801.0
ingolstadt,Germany,2501.0,26.0,1036.3157894736842,1001.0,926.0,1001.0
darmstadt,Germany,5001.0,16.0,2134.6842105263158,2501.0,1001.0,2751.0
barcelona,Spain,1.73,1.6,1.6641666666666666,1.6699999999999999,1.6200000000000001,1.7024999999999999
real madrid,Spain,2.75,2.25,2.5691666666666668,2.6000000000000001,2.5,2.6299999999999999
atletico madrid,Spain,23.0,12.6,17.745833333333334,17.0,15.824999999999999,21.0
valencia,Spain,67.0,34.0,51.375,51.0,41.0,67.0
seville,Spain,90.0,41.0,56.208333333333336,51.0,51.0,67.0
villarreal,Spain,330.0,101.0,216.91666666666666,251.0,151.0,259.5
athletic bilbao,Spain,501.0,95.0,278.04166666666669,251.0,216.0,301.0
celta vigo,Spain,1001.0,53.0,626.5,501.0,501.0,1001.0
malaga,Spain,1001.0,95.0,653.5,501.0,501.0,1001.0
real sociedad,Spain,1001.0,95.0,691.0,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,922.25,1001.0,751.0,1001.0
betis,Spain,5001.0,95.0,2116.4166666666665,1501.0,1001.0,3126.0
rayo vallecano,Spain,5001.0,95.0,2074.75,2001.0,1001.0,2501.0
deportivo la coruna,Spain,10001.0,95.0,2814.3333333333335,2251.0,1001.0,3126.0
eibar,Spain,10001.0,95.0,4147.666666666667,5001.0,2376.0,5001.0
getafe,Spain,10001.0,95.0,3512.25,2501.0,1501.0,5001.0
gijon,Spain,10001.0,95.0,4043.5,3751.0,2376.0,5001.0
levante,Spain,10001.0,95.0,3616.4166666666665,2501.0,2376.0,5001.0
ud las palmas,Spain,10001.0,95.0,3668.5,3751.0,1751.0,5001.0
granada,Spain,10001.0,105.0,3533.5,2501.0,2001.0,5001.0
man city,England,2.38,2.2,2.2720833333333332,2.25,2.25,2.2850000000000001
chelsea,England,4.61,4.0,4.3179166666666662,4.3300000000000001,4.3300000000000001,4.4250000000000007
arsenal,England,5.65,4.5,5.027916666666667,5.0,5.0,5.0
man utd,England,6.94,6.0,6.394166666666667,6.5,6.0,6.5
liverpool,England,29.0,15.0,21.166666666666668,21.0,21.0,23.0
tottenham,England,296.0,151.0,214.625,201.0,187.0,251.0
everton,England,751.0,201.0,442.70833333333331,498.5,401.0,501.0
southampton,England,1001.0,80.0,538.54166666666663,451.0,401.0,751.0
swansea,England,2001.0,496.0,1142.25,1001.0,960.5,1501.0
west ham,England,2501.0,496.0,1289.0416666666667,1001.0,993.25,1501.0
crystal palace,England,3001.0,496.0,1611.9583333333333,1501.0,1438.5,2001.0
leicester,England,3001.0,496.0,1747.375,1751.0,1501.0,2001.0
stoke,England,3001.0,496.0,1580.7083333333333,1501.0,1001.0,2001.0
aston villa,England,5001.0,496.0,2643.2083333333335,2501.0,1876.0,4001.0
newcastle,England,5001.0,496.0,2226.5416666666665,2501.0,1001.0,3001.0
west brom,England,5001.0,496.0,2851.5416666666665,2251.0,2001.0,4251.0
bournemouth,England,7501.0,496.0,4476.541666666667,5001.0,2501.0,5626.0
sunderland,England,7501.0,496.0,4622.375,5001.0,2876.0,5626.0
norwich,England,8001.0,496.0,4664.041666666667,5001.0,2001.0,7501.0
watford,England,8001.0,496.0,5101.541666666667,5001.0,4751.0,7501.0
psg,France,1.18,1.07,1.0972727272727274,1.1000000000000001,1.0800000000000001,1.1000000000000001
monaco,France,13.0,8.0,10.231818181818182,10.0,8.7750000000000004,11.5
lyon,France,17.0,11.0,13.454545454545455,13.0,11.0,15.0
marseille,France,46.0,28.0,37.363636363636367,34.0,34.0,43.5
