name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,1.02,,1.02,1.02,1.05,1.02,,,,,1.02,1.02,1.03,,,1.02,,1.06,,1.01,,1.03,,
bor dortmund,Germany,17.0,15.0,17.0,,17.0,17.0,15.0,17.0,,,,,15.0,15.0,15.0,,,15.0,,8.0,,17.0,,27.0,,
wolfsburg,Germany,101.0,51.0,67.0,,67.0,101.0,21.0,151.0,,,,,101.0,51.0,51.0,,,51.0,,81.0,,91.0,,76.0,,
schalke 04,Germany,201.0,101.0,81.0,,81.0,151.0,51.0,201.0,,,,,101.0,101.0,101.0,,,101.0,,151.0,,201.0,,95.0,,
bayer leverkusen,Germany,201.0,101.0,101.0,,101.0,101.0,21.0,201.0,,,,,101.0,101.0,101.0,,,101.0,,151.0,,211.0,,81.0,,
bor monchengladbach,Germany,751.0,,81.0,,81.0,151.0,81.0,201.0,,,,,101.0,1001.0,151.0,,,1001.0,,151.0,,751.0,,95.0,,
fc koln,Germany,1501.0,,751.0,,751.0,,501.0,501.0,,,,,,1001.0,501.0,,,1001.0,,501.0,,501.0,,28.0,,
hertha berlin,Germany,1501.0,,751.0,,751.0,501.0,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,501.0,,751.0,,95.0,,
eintracht frankfurt,Germany,3001.0,,1001.0,,1001.0,,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,1001.0,,751.0,,28.0,,
hamburg,Germany,3001.0,,751.0,,751.0,,1001.0,501.0,,,,,,1001.0,501.0,,,1001.0,,1001.0,,1001.0,,90.0,,
hoffenheim,Germany,3001.0,,751.0,,751.0,,1001.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,1001.0,,1001.0,,90.0,,
mainz 05,Germany,3001.0,,601.0,,601.0,,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,1001.0,,751.0,,95.0,,
werder bremen,Germany,4001.0,,1501.0,,1501.0,,1501.0,501.0,,,,,,1001.0,751.0,,,1001.0,,1001.0,,1501.0,,95.0,,
augsburg,Germany,4501.0,,1251.0,,1251.0,,1001.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,1001.0,,1501.0,,29.0,,
hannover,Germany,4501.0,,1001.0,,1001.0,,751.0,501.0,,,,,,1001.0,501.0,,,1001.0,,1001.0,,1001.0,,90.0,,
ingolstadt,Germany,4501.0,,1001.0,,1001.0,,1501.0,501.0,,,,,,1001.0,1001.0,,,1001.0,,1001.0,,1501.0,,90.0,,
vfb stuttgart,Germany,4501.0,,751.0,,751.0,1001.0,1001.0,501.0,,,,,,1001.0,501.0,,,1001.0,,1001.0,,1001.0,,90.0,,
darmstadt,Germany,4501.0,,2501.0,,2501.0,,5001.0,501.0,,,,,,1001.0,1501.0,,,1001.0,,1001.0,,5001.0,,90.0,,
barcelona,Spain,1.5,1.5,1.5,,1.5,1.45,1.44,1.5,,1.5,1.44,,1.5,,1.44,,,,1.5,1.5,1.5,1.46,,1.59,,
real madrid,Spain,2.75,2.75,2.75,,2.75,2.65,2.75,2.75,,2.8,2.75,,2.75,,3.0,,,,2.8,2.75,2.8,2.6,,2.62,,
atletico madrid,Spain,19.0,19.0,19.0,,19.0,15.0,17.0,17.0,,21.0,19.0,,17.0,,21.0,,,,21.0,19.0,21.0,21.0,,15.7,16.0,
valencia,Spain,251.0,,201.0,,201.0,251.0,501.0,251.0,,251.0,251.0,,151.0,,126.0,,,,251.0,251.0,251.0,261.0,,247.0,,
villarreal,Spain,501.0,,251.0,,251.0,401.0,501.0,251.0,,501.0,401.0,,501.0,,251.0,,,,501.0,501.0,501.0,501.0,,266.0,,
celta vigo,Spain,501.0,,251.0,,251.0,501.0,501.0,251.0,,501.0,501.0,,501.0,,126.0,,,,501.0,501.0,501.0,501.0,,285.0,,
seville,Spain,751.0,,201.0,,201.0,501.0,201.0,251.0,,501.0,501.0,,201.0,,251.0,,,,501.0,751.0,501.0,751.0,,95.0,,
athletic bilbao,Spain,1501.0,,501.0,,501.0,1001.0,,501.0,,1001.0,1251.0,,501.0,,,,,,1001.0,1501.0,1001.0,1001.0,,6.89,,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,3001.0,5001.0,,2501.0,,,,,,3001.0,4501.0,3001.0,1001.0,,6.89,,
deportivo la coruna,Spain,4501.0,,,,,2001.0,5001.0,501.0,,2501.0,5001.0,,2001.0,,,,,,2501.0,4501.0,2501.0,,,6.89,,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,2501.0,1001.0,,2001.0,,,,,,2501.0,4501.0,2501.0,,,6.89,,
espanyol,Spain,1501.0,,,,,1001.0,1001.0,501.0,,2501.0,5001.0,,1001.0,,,,,,2501.0,1501.0,2501.0,2501.0,,6.89,,
getafe,Spain,4501.0,,,,,2001.0,5001.0,501.0,,4001.0,10001.0,,,,,,,,4001.0,4501.0,4001.0,,,6.89,,
gijon,Spain,4501.0,,,,,3001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,6.89,,
granada,Spain,4501.0,,,,,2001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,6.89,,
levante,Spain,4501.0,,,,,2001.0,2501.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,6.89,,
rayo vallecano,Spain,3001.0,,,,,1501.0,2501.0,501.0,,3001.0,10001.0,,2501.0,,,,,,3001.0,3001.0,3001.0,,,6.89,,
real sociedad,Spain,4001.0,,,,,1501.0,1001.0,501.0,,4001.0,10001.0,,,,,,,,4001.0,4001.0,4001.0,,,6.89,,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,5001.0,10001.0,,,,,,,,5001.0,4501.0,5001.0,,,6.89,,
malaga,Spain,2001.0,,,,,1501.0,501.0,501.0,,3001.0,10001.0,,,,,,,,3001.0,2001.0,3001.0,3001.0,,285.0,,
man city,England,1.91,1.91,,2.0,2.0,1.95,2.0,2.0,,2.0,2.05,1.91,2.0,1.91,,1.91,,1.91,2.0,1.9,2.0,1.91,,1.99,,2.03
arsenal,England,2.75,2.62,,2.5,2.5,2.62,2.62,2.62,,2.6,2.38,2.62,2.5,2.62,,2.63,,2.62,2.6,2.75,2.6,2.75,,2.9,,2.98
man utd,England,7.0,8.0,,7.0,6.5,7.5,6.5,7.5,,7.0,7.0,8.5,7.0,7.0,,7.0,,7.0,7.0,7.0,7.0,7.0,,7.46,,7.73
tottenham,England,81.0,81.0,,81.0,67.0,41.0,51.0,67.0,,67.0,51.0,41.0,67.0,67.0,,81.0,,67.0,67.0,81.0,67.0,81.0,,48.0,,46.0
liverpool,England,51.0,101.0,,67.0,51.0,29.0,91.0,51.0,,67.0,67.0,41.0,67.0,51.0,,51.0,,51.0,67.0,51.0,67.0,51.0,,76.0,,70.0
chelsea,England,101.0,151.0,,126.0,101.0,67.0,101.0,101.0,,101.0,101.0,101.0,81.0,81.0,,101.0,,81.0,101.0,101.0,101.0,101.0,,81.0,,80.0
leicester,England,251.0,251.0,,501.0,201.0,251.0,351.0,226.0,,351.0,301.0,501.0,201.0,251.0,,251.0,,251.0,351.0,251.0,351.0,251.0,,190.0,,65.0
west ham,England,501.0,,,301.0,501.0,251.0,751.0,301.0,,501.0,501.0,501.0,501.0,251.0,,301.0,,251.0,501.0,501.0,501.0,501.0,,494.0,,80.0
southampton,England,751.0,151.0,,501.0,251.0,151.0,451.0,401.0,,401.0,301.0,501.0,751.0,501.0,,401.0,,501.0,401.0,751.0,401.0,751.0,,504.0,,80.0
