name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Bayern Munich,Germany,1.22,1.2,1.17,1.18,1.17,1.18,1.17,1.2,,1.18,1.2,,1.17,1.16,1.18,1.18,1.18,1.22,1.18,1.21,1.23,1.22,
Bor Dortmund,Germany,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,,5.0,5.0,5.0,4.75,5.0,5.5,5.0,3.8,5.66,5.36,
Bayer Leverkusen,Germany,17.0,17.0,19.0,21.0,19.0,21.0,17.0,21.0,,20.0,17.0,,21.0,21.0,21.0,23.0,20.0,21.0,21.0,16.5,21.0,23.0,
Schalke 04,Germany,301.0,151.0,151.0,151.0,151.0,151.0,251.0,151.0,,100.0,101.0,,101.0,151.0,201.0,75.0,100.0,301.0,151.0,110.0,143.0,134.0,
Bor Monchengladbach,Germany,401.0,101.0,201.0,151.0,201.0,151.0,251.0,151.0,,150.0,151.0,,201.0,151.0,201.0,101.0,150.0,,151.0,,200.0,0.03,
VfL Wolfsburg,Germany,501.0,301.0,,151.0,,201.0,501.0,501.0,,150.0,151.0,,151.0,501.0,501.0,101.0,150.0,,501.0,,200.0,0.03,
VfB Stuttgart,Germany,501.0,151.0,251.0,251.0,251.0,201.0,501.0,226.0,,200.0,276.0,,201.0,201.0,501.0,101.0,200.0,,201.0,250.0,380.0,335.0,
Eintracht Frankfurt,Germany,,,,,,301.0,501.0,226.0,,400.0,276.0,,301.0,351.0,501.0,251.0,400.0,,301.0,,485.0,0.03,
Hertha Berlin,Germany,501.0,,,,,251.0,501.0,226.0,,200.0,401.0,,501.0,351.0,751.0,101.0,200.0,,301.0,150.0,361.0,190.0,
Hannover 96,Germany,751.0,,,,,351.0,501.0,501.0,,300.0,301.0,,301.0,251.0,751.0,101.0,300.0,,501.0,280.0,428.0,378.0,
Mainz 05,Germany,,,,,,401.0,751.0,376.0,,300.0,501.0,,501.0,501.0,751.0,251.0,300.0,,501.0,570.0,950.0,844.0,
Hamburg,Germany,1001.0,,,301.0,,401.0,501.0,301.0,,200.0,501.0,,501.0,251.0,751.0,251.0,200.0,,251.0,122.0,162.0,153.0,
Werder Bremen,Germany,1001.0,501.0,,501.0,,501.0,501.0,276.0,,400.0,401.0,,501.0,501.0,501.0,251.0,400.0,,501.0,420.0,646.0,572.0,
Hoffenheim,Germany,,,,301.0,,501.0,1001.0,251.0,,300.0,401.0,,501.0,501.0,1001.0,251.0,300.0,,401.0,570.0,950.0,844.0,
Freiburg,Germany,,,,,,1001.0,1001.0,501.0,,2000.0,751.0,,501.0,1501.0,2001.0,2001.0,2000.0,,1001.0,560.0,950.0,829.0,
Nurnberg,Germany,,,,,,1001.0,1001.0,501.0,,2000.0,1501.0,,1001.0,1501.0,2001.0,2001.0,2000.0,,1001.0,570.0,950.0,844.0,
Augsburg,Germany,,,,,,1001.0,2501.0,476.0,,500.0,1001.0,,1001.0,751.0,2501.0,501.0,500.0,,501.0,570.0,950.0,844.0,
Braunschweig,Germany,,,,,,3001.0,5001.0,501.0,,5000.0,3001.0,,5001.0,2501.0,5001.0,2001.0,5000.0,,3001.0,570.0,950.0,844.0,
Barcelona,Spain,,1.33,,1.33,,,,1.33,,1.3,,,1.3,1.3,,,1.3,,,,1.34,1.28,
Real Madrid,Spain,,5.0,,4.5,,,,4.5,,4.5,,,4.5,4.5,,,4.5,,,,5.09,2.99,
Atletico Madrid,Spain,,8.0,,9.0,,,,10.0,,10.0,,,10.0,8.0,,,10.0,,,,10.0,8.18,
Villarreal,Spain,,,,501.0,,,,,,300.0,,,301.0,,,,300.0,,,,323.0,0.03,
Athl Bilbao,Spain,,,,501.0,,,,401.0,,400.0,,,501.0,,,,400.0,,,,950.0,0.03,
Real Sociedad,Spain,,,,501.0,,,,401.0,,600.0,,,501.0,,,,600.0,,,,485.0,0.03,
Valencia,Spain,,,,751.0,,,,401.0,,750.0,,,751.0,,,,750.0,,,,494.0,0.03,
Sevilla,Spain,,,,751.0,,,,401.0,,600.0,,,,,,,600.0,,,,542.0,0.03,
