name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.02,,,,1.02,1.02,1.02,,,1.02,1.02,,1.02,1.01,1.02,,1.02,,1.03,,,,1.05,,
bor dortmund,Germany,,21.0,,,,15.0,17.0,31.0,,,21.0,21.0,,23.0,21.0,21.0,,23.0,,15.0,,,,17.6,,
wolfsburg,Germany,,51.0,,,,51.0,26.0,67.0,,,67.0,67.0,,29.0,51.0,41.0,,29.0,,51.0,,,,48.0,,
bayer leverkusen,Germany,,67.0,,,,51.0,41.0,76.0,,,67.0,67.0,,41.0,67.0,51.0,,41.0,,51.0,,,,23.0,,
schalke 04,Germany,,81.0,,,,81.0,41.0,76.0,,,81.0,81.0,,81.0,81.0,67.0,,81.0,,81.0,,,,190.0,,
bor monchengladbach,Germany,,,,,,201.0,81.0,426.0,,,201.0,251.0,,151.0,151.0,201.0,,151.0,,501.0,,,,18.1,,
eintracht frankfurt,Germany,,,,,,501.0,751.0,501.0,,,751.0,501.0,,501.0,501.0,501.0,,501.0,,501.0,,,,95.0,,
fc koln,Germany,,,,,,501.0,501.0,501.0,,,501.0,751.0,,501.0,751.0,501.0,,501.0,,501.0,,,,95.0,,
hamburg,Germany,,,,,,501.0,1001.0,426.0,,,1001.0,751.0,,751.0,501.0,501.0,,751.0,,501.0,,,,18.1,,
hertha berlin,Germany,,,,,,501.0,751.0,501.0,,,1001.0,401.0,,501.0,501.0,501.0,,501.0,,501.0,,,,18.1,,
vfb stuttgart,Germany,,,,,,501.0,1001.0,501.0,,,1001.0,401.0,,501.0,501.0,501.0,,501.0,,501.0,,,,18.1,,
augsburg,Germany,,,,,,501.0,1001.0,501.0,,,1001.0,1001.0,,751.0,501.0,501.0,,751.0,,501.0,,,,95.0,,
hannover,Germany,,,,,,501.0,751.0,501.0,,,1001.0,1501.0,,1001.0,751.0,751.0,,1001.0,,1001.0,,,,18.1,,
hoffenheim,Germany,,,,,,501.0,1001.0,426.0,,,751.0,1501.0,,1001.0,751.0,501.0,,1001.0,,501.0,,,,18.1,,
werder bremen,Germany,,,,,,301.0,1501.0,501.0,,,1001.0,1501.0,,751.0,501.0,501.0,,751.0,,501.0,,,,18.1,,
mainz 05,Germany,,,,,,401.0,751.0,501.0,,,501.0,1501.0,,501.0,501.0,501.0,,501.0,,501.0,,,,95.0,,
ingolstadt,Germany,,,,,,751.0,1501.0,501.0,,,501.0,1001.0,,1501.0,2001.0,751.0,,1501.0,,501.0,,,,90.0,,
darmstadt,Germany,,,,,,1001.0,5001.0,501.0,,,2001.0,2001.0,,2001.0,2501.0,2001.0,,2001.0,,1001.0,,,,90.0,,
barcelona,Spain,,1.8,1.83,,1.83,1.83,1.83,1.83,,2.1,,1.83,1.83,,1.83,,,,2.1,1.85,2.1,,,1.99,1.88,
real madrid,Spain,,2.2,2.1,,2.1,2.05,2.0,2.1,,1.9,,2.1,2.1,,2.1,,,,1.9,2.05,1.9,,,1.94,1.58,
