name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
seville,Spain,51.0,51.0,67.0,51.0,67.0,41.0,51.0,51.0,41.0,51.0,67.0,67.0,,51.0,51.0,41.0,49.0,51.0,51.0,67.0,51.0,41.0,90.0,82.0,
villarreal,Spain,101.0,101.0,301.0,251.0,301.0,101.0,251.0,226.0,101.0,251.0,301.0,201.0,,151.0,251.0,251.0,185.0,151.0,251.0,201.0,251.0,101.0,285.0,330.0,
athletic bilbao,Spain,201.0,101.0,401.0,301.0,401.0,201.0,251.0,301.0,201.0,251.0,501.0,501.0,,251.0,251.0,251.0,221.0,251.0,251.0,251.0,251.0,201.0,95.0,286.0,
celta vigo,Spain,1001.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,1001.0,1001.0,501.0,,501.0,751.0,501.0,701.0,501.0,1001.0,1001.0,1001.0,,95.0,417.0,
malaga,Spain,1001.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,1001.0,1001.0,1001.0,,501.0,751.0,501.0,651.0,501.0,1001.0,751.0,1001.0,501.0,95.0,417.0,
real sociedad,Spain,1001.0,501.0,501.0,751.0,501.0,501.0,1001.0,501.0,501.0,1001.0,1001.0,1001.0,,751.0,751.0,501.0,701.0,751.0,1001.0,751.0,1001.0,,95.0,417.0,
espanyol,Spain,1001.0,1001.0,751.0,1001.0,751.0,751.0,1001.0,501.0,751.0,1501.0,1501.0,1001.0,,751.0,1001.0,751.0,851.0,751.0,1501.0,1001.0,1501.0,1001.0,95.0,417.0,
betis,Spain,5001.0,1001.0,1501.0,1501.0,1501.0,1001.0,5001.0,501.0,1001.0,5001.0,5001.0,1001.0,,1501.0,1501.0,1501.0,1001.0,1501.0,5001.0,1501.0,5001.0,,95.0,417.0,
rayo vallecano,Spain,1001.0,1001.0,2001.0,2001.0,2001.0,1501.0,2501.0,501.0,1001.0,5001.0,5001.0,1001.0,,2001.0,2501.0,2001.0,1001.0,2001.0,5001.0,2501.0,5001.0,,95.0,417.0,
deportivo la coruna,Spain,10001.0,1501.0,1501.0,2501.0,1501.0,1001.0,5001.0,501.0,1001.0,5001.0,10001.0,2001.0,,2501.0,2501.0,1501.0,1001.0,2501.0,5001.0,2501.0,5001.0,,95.0,417.0,
eibar,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,5001.0,5001.0,501.0,2501.0,7501.0,10001.0,5001.0,,5001.0,5001.0,2001.0,1001.0,5001.0,7501.0,2501.0,7501.0,,95.0,417.0,
getafe,Spain,10001.0,5001.0,1501.0,2501.0,1501.0,2001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,95.0,417.0,
gijon,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,2501.0,5001.0,501.0,2501.0,7501.0,10001.0,2001.0,,5001.0,5001.0,5001.0,1001.0,5001.0,7501.0,2501.0,7501.0,,95.0,417.0,
levante,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,2001.0,2501.0,501.0,2501.0,5001.0,10001.0,5001.0,,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,95.0,417.0,
ud las palmas,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,5001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,,5001.0,1001.0,5001.0,1001.0,5001.0,5001.0,2501.0,5001.0,,95.0,417.0,
granada,Spain,10001.0,5001.0,2001.0,2501.0,2001.0,2001.0,5001.0,501.0,2001.0,5001.0,10001.0,2001.0,,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,105.0,417.0,
man city,England,2.75,2.75,2.75,2.8,2.75,2.75,2.88,2.75,2.75,2.8,2.6,2.62,2.75,2.75,2.75,2.75,,2.75,2.8,,2.8,2.65,2.69,2.71,2.76
chelsea,England,3.25,3.25,3.25,3.0,3.25,3.2,3.0,3.3,3.0,3.25,3.1,3.2,3.0,3.25,3.0,3.25,,3.25,3.25,,3.25,3.2,3.47,3.52,3.57
arsenal,England,5.5,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.5,5.5,5.5,5.5,,5.5,5.5,,5.5,6.0,5.56,5.66,5.75
man utd,England,6.0,6.0,5.5,5.5,5.5,6.0,5.5,6.0,5.5,6.0,6.0,6.0,6.0,5.5,5.5,6.5,,5.5,6.0,,6.0,6.0,6.51,6.63,6.74
liverpool,England,21.0,23.0,19.0,21.0,19.0,21.0,17.0,19.0,19.0,23.0,23.0,15.0,17.0,21.0,21.0,17.0,,21.0,23.0,,23.0,19.0,20.0,20.0,21.0
tottenham,England,201.0,101.0,201.0,251.0,201.0,151.0,151.0,151.0,151.0,251.0,251.0,251.0,201.0,201.0,251.0,201.0,,201.0,251.0,,251.0,221.0,219.0,247.0,150.0
everton,England,401.0,251.0,201.0,401.0,201.0,251.0,401.0,251.0,501.0,401.0,401.0,401.0,501.0,251.0,251.0,401.0,,251.0,401.0,,401.0,451.0,532.0,553.0,80.0
southampton,England,501.0,751.0,401.0,501.0,401.0,301.0,401.0,501.0,251.0,501.0,401.0,401.0,351.0,401.0,401.0,401.0,,401.0,501.0,,501.0,501.0,570.0,631.0,80.0
west ham,England,1001.0,2501.0,1001.0,1501.0,1001.0,1001.0,751.0,1251.0,751.0,1501.0,2501.0,1501.0,1001.0,2001.0,1001.0,1501.0,,2001.0,1501.0,,1501.0,1251.0,950.0,970.0,496.0
swansea,England,1501.0,751.0,1001.0,1501.0,1001.0,1501.0,751.0,1001.0,1001.0,1001.0,3001.0,1501.0,3001.0,1001.0,751.0,1001.0,,1001.0,1001.0,,1001.0,1501.0,760.0,776.0,496.0
crystal palace,England,1501.0,2501.0,2001.0,1501.0,2001.0,2001.0,1001.0,1001.0,1001.0,1501.0,3001.0,1501.0,3001.0,1501.0,1001.0,2001.0,,1501.0,1501.0,,1501.0,1751.0,950.0,970.0,496.0
leicester,England,1501.0,2501.0,2001.0,1501.0,2001.0,2001.0,2001.0,2501.0,1501.0,1501.0,3001.0,2001.0,1501.0,2001.0,1501.0,2001.0,,2001.0,1501.0,,1501.0,1501.0,950.0,970.0,496.0
stoke,England,1251.0,1501.0,1001.0,1501.0,1001.0,1001.0,2501.0,1501.0,1001.0,1501.0,3001.0,1501.0,3001.0,2001.0,1001.0,1501.0,,2001.0,1501.0,,1501.0,1251.0,950.0,970.0,496.0
aston villa,England,2001.0,5001.0,1501.0,3001.0,1501.0,2001.0,4001.0,2001.0,1501.0,2501.0,5001.0,2001.0,5001.0,4001.0,2501.0,2501.0,,4001.0,2501.0,,2501.0,2001.0,950.0,970.0,496.0
newcastle,England,2501.0,5001.0,1001.0,2501.0,1001.0,1501.0,3001.0,1501.0,1001.0,2501.0,5001.0,1501.0,3001.0,3001.0,2501.0,1001.0,,3001.0,2501.0,,2501.0,2501.0,950.0,970.0,496.0
west brom,England,2001.0,5001.0,2001.0,3001.0,2001.0,2001.0,2501.0,2001.0,1501.0,5001.0,5001.0,2001.0,5001.0,4001.0,2501.0,2001.0,,4001.0,5001.0,,5001.0,2001.0,950.0,970.0,496.0
bournemouth,England,7501.0,5001.0,2501.0,3001.0,2501.0,5001.0,5001.0,5001.0,3501.0,7501.0,7501.0,5001.0,1001.0,5001.0,2501.0,5001.0,,5001.0,7501.0,,7501.0,7501.0,950.0,970.0,496.0
sunderland,England,5001.0,5001.0,2001.0,5001.0,2001.0,5001.0,5001.0,4001.0,5001.0,7501.0,7501.0,5001.0,3001.0,5001.0,2501.0,5001.0,,5001.0,7501.0,,7501.0,5001.0,950.0,970.0,496.0
norwich,England,7501.0,5001.0,2001.0,5001.0,2001.0,5001.0,5001.0,5001.0,5001.0,7501.0,8001.0,5001.0,1001.0,5001.0,1501.0,7501.0,,5001.0,7501.0,,7501.0,7501.0,950.0,970.0,496.0
watford,England,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,4001.0,5001.0,5001.0,8001.0,8001.0,5001.0,7501.0,5001.0,2501.0,5001.0,,5001.0,8001.0,,8001.0,5001.0,950.0,970.0,496.0
psg,France,,,1.11,1.1,1.11,1.1,1.1,1.12,,1.1,,1.1,,,1.1,,,,1.1,,1.1,1.09,1.18,1.13,
monaco,France,,,15.0,15.0,15.0,10.0,11.0,10.0,,8.0,,11.0,,,13.0,,,,8.0,,8.0,8.5,9.55,8.37,
lyon,France,,,15.0,11.0,15.0,17.0,15.0,13.0,,11.0,,15.0,,,13.0,,,,11.0,,11.0,11.0,11.0,9.73,
marseille,France,,,23.0,26.0,23.0,34.0,26.0,34.0,,26.0,,34.0,,,34.0,,,,26.0,,26.0,25.0,28.0,25.0,
st etienne,France,,,101.0,101.0,101.0,101.0,101.0,176.0,,101.0,,81.0,51.0,,101.0,,,,101.0,,101.0,101.0,81.0,74.0,
bordeaux,France,,,101.0,151.0,101.0,101.0,151.0,176.0,,151.0,,101.0,,,151.0,,,,151.0,,151.0,161.0,95.0,87.0,
lille,France,,,251.0,251.0,251.0,201.0,501.0,201.0,,251.0,,251.0,,,251.0,,,,251.0,,251.0,251.0,95.0,87.0,
montpellier,France,,,251.0,301.0,251.0,251.0,501.0,301.0,,351.0,,251.0,,,251.0,,,,351.0,,351.0,351.0,95.0,87.0,
lorient,France,,,501.0,501.0,501.0,501.0,751.0,501.0,,501.0,,501.0,,,501.0,,,,501.0,,501.0,501.0,95.0,87.0,
nantes,France,,,501.0,501.0,501.0,501.0,501.0,501.0,,801.0,,501.0,,,501.0,,,,801.0,,801.0,751.0,95.0,87.0,
caen,France,,,751.0,751.0,751.0,1001.0,751.0,501.0,,1001.0,,751.0,,,501.0,,,,1001.0,,1001.0,1001.0,95.0,87.0,
nice,France,,,501.0,501.0,501.0,501.0,1001.0,501.0,,801.0,,501.0,,,301.0,,,,801.0,,801.0,751.0,95.0,87.0,
rennes,France,,,401.0,301.0,401.0,301.0,1001.0,501.0,,501.0,,251.0,,,501.0,,,,501.0,,501.0,601.0,95.0,87.0,
toulouse,France,,,751.0,751.0,751.0,751.0,1001.0,501.0,,801.0,,501.0,,,501.0,,,,801.0,,801.0,751.0,95.0,87.0,
guingamp,France,,,501.0,751.0,501.0,751.0,1501.0,501.0,,1051.0,,501.0,,,1001.0,,,,1051.0,,1051.0,1001.0,95.0,87.0,
reims,France,,,1001.0,1001.0,1001.0,751.0,1001.0,751.0,,1501.0,,1001.0,,,1001.0,,,,1501.0,,1501.0,1501.0,95.0,87.0,
troyes,France,,,1001.0,1001.0,1001.0,1001.0,1501.0,751.0,,1601.0,,1501.0,,,1501.0,,,,1601.0,,1601.0,1501.0,95.0,87.0,
angers,France,,,1001.0,1001.0,1001.0,1001.0,2001.0,1001.0,,1301.0,,1501.0,,,2001.0,,,,1301.0,,1301.0,,95.0,87.0,
bastia,France,,,751.0,751.0,751.0,751.0,751.0,501.0,,2001.0,,501.0,,,1001.0,,,,2001.0,,2001.0,2001.0,95.0,87.0,
gfco ajaccio,France,,,1001.0,1001.0,1001.0,1501.0,2001.0,1001.0,,2751.0,,1501.0,,,1001.0,,,,2751.0,,2751.0,,95.0,,
juventus,Italy,1.67,1.62,1.57,1.57,1.57,1.57,1.44,1.57,1.5,1.5,1.57,,1.57,1.66,1.57,1.57,1.6,1.66,1.5,1.67,1.5,1.61,1.68,1.66,
roma,Italy,6.0,7.5,7.0,7.5,7.0,6.5,7.0,7.0,7.0,6.5,7.0,,7.0,6.0,7.0,7.0,6.5,6.0,6.5,6.0,6.5,7.5,6.13,5.66,
napoli,Italy,10.0,10.0,10.0,8.0,10.0,9.5,10.0,9.5,10.0,10.0,10.0,,10.0,9.0,9.0,7.5,9.75,9.0,10.0,10.0,10.0,10.0,9.55,9.15,
inter,Italy,13.0,11.0,13.0,15.0,13.0,12.0,13.0,12.0,10.0,10.0,15.0,,9.0,13.0,13.0,13.0,11.8,13.0,10.0,13.0,10.0,12.5,13.4,11.7,
ac milan,Italy,15.0,11.0,15.0,12.0,15.0,13.0,13.0,14.0,15.0,15.0,17.0,,11.0,12.0,13.0,13.0,13.8,12.0,15.0,15.0,15.0,11.0,15.3,14.1,
lazio,Italy,17.0,15.0,21.0,17.0,21.0,17.0,17.0,15.0,21.0,21.0,21.0,,13.0,26.0,17.0,15.0,18.0,26.0,21.0,21.0,21.0,17.0,26.0,23.0,
fiorentina,Italy,41.0,29.0,41.0,29.0,41.0,29.0,34.0,15.0,41.0,41.0,41.0,,34.0,41.0,41.0,26.0,36.0,41.0,41.0,41.0,41.0,41.0,29.0,25.0,
torino,Italy,501.0,201.0,501.0,501.0,501.0,351.0,501.0,101.0,501.0,501.0,501.0,,501.0,501.0,251.0,501.0,401.0,501.0,501.0,501.0,501.0,501.0,95.0,281.0,
udinese,Italy,351.0,201.0,501.0,301.0,501.0,351.0,501.0,151.0,501.0,501.0,501.0,,501.0,501.0,501.0,251.0,351.0,501.0,501.0,351.0,501.0,351.0,95.0,674.0,
genoa,Italy,251.0,201.0,251.0,251.0,251.0,201.0,501.0,151.0,501.0,501.0,501.0,,501.0,251.0,251.0,251.0,301.0,251.0,501.0,251.0,501.0,251.0,285.0,674.0,
sampdoria,Italy,201.0,201.0,251.0,251.0,251.0,151.0,501.0,101.0,501.0,501.0,501.0,,501.0,251.0,301.0,251.0,301.0,251.0,501.0,251.0,501.0,201.0,285.0,674.0,
empoli,Italy,1001.0,501.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,1501.0,1501.0,,1001.0,1001.0,1501.0,1501.0,1001.0,1001.0,1501.0,1001.0,1501.0,1001.0,95.0,844.0,
palermo,Italy,501.0,501.0,501.0,501.0,501.0,501.0,501.0,401.0,1501.0,1501.0,751.0,,751.0,501.0,501.0,501.0,801.0,501.0,1501.0,1001.0,1501.0,501.0,95.0,844.0,
atalanta,Italy,1001.0,501.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,2001.0,2001.0,1501.0,,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,2001.0,1501.0,2001.0,1006.0,95.0,844.0,
bologna,Italy,1501.0,2001.0,2001.0,1501.0,2001.0,1501.0,2001.0,501.0,2001.0,1501.0,2001.0,,2001.0,2001.0,1001.0,2001.0,1001.0,2001.0,1501.0,2001.0,1501.0,1701.0,95.0,844.0,
sassuolo,Italy,751.0,751.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,2001.0,2001.0,1501.0,,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,2001.0,1501.0,2001.0,751.0,95.0,844.0,
verona,Italy,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,401.0,2001.0,2001.0,1501.0,,751.0,751.0,501.0,751.0,901.0,751.0,2001.0,1001.0,2001.0,1001.0,95.0,844.0,
chievo,Italy,2001.0,1501.0,2001.0,2001.0,2001.0,2001.0,2501.0,501.0,2501.0,2001.0,2501.0,,2501.0,2001.0,1001.0,2001.0,1001.0,2001.0,2001.0,1001.0,2001.0,2101.0,95.0,844.0,
frosinone,Italy,5001.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,95.0,844.0,
carpi fc,Italy,5001.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,,5001.0,5001.0,2501.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,143.0,844.0,
celtic,Scotland,,1.03,1.03,1.03,1.03,1.03,1.02,1.03,1.02,1.03,1.02,1.03,1.03,1.03,1.02,1.03,,1.03,1.03,,1.03,1.03,1.08,1.02,
aberdeen,Scotland,,21.0,21.0,21.0,21.0,21.0,17.0,21.0,21.0,21.0,23.0,26.0,21.0,21.0,21.0,23.0,,21.0,21.0,,21.0,23.0,18.1,17.5,
hearts,Scotland,,26.0,26.0,26.0,26.0,26.0,21.0,26.0,26.0,26.0,29.0,26.0,26.0,21.0,26.0,26.0,,21.0,26.0,,26.0,27.0,16.7,14.6,
dundee utd,Scotland,,251.0,151.0,251.0,151.0,151.0,101.0,251.0,151.0,201.0,301.0,301.0,201.0,201.0,151.0,201.0,,201.0,201.0,,201.0,151.0,95.0,93.0,
inverness,Scotland,,251.0,251.0,401.0,251.0,251.0,126.0,401.0,151.0,301.0,401.0,301.0,251.0,301.0,251.0,301.0,,301.0,301.0,,301.0,301.0,95.0,184.0,
dundee,Scotland,,151.0,501.0,251.0,501.0,301.0,81.0,251.0,251.0,301.0,401.0,401.0,251.0,401.0,251.0,401.0,,401.0,301.0,,301.0,301.0,95.0,184.0,
st johnstone,Scotland,,251.0,301.0,401.0,301.0,301.0,101.0,326.0,251.0,301.0,501.0,401.0,301.0,301.0,251.0,401.0,,301.0,301.0,,301.0,301.0,95.0,184.0,
partick,Scotland,,751.0,501.0,1001.0,501.0,751.0,751.0,501.0,501.0,751.0,1001.0,751.0,751.0,751.0,751.0,751.0,,751.0,751.0,,751.0,761.0,95.0,180.0,
motherwell,Scotland,,1001.0,1001.0,1001.0,1001.0,751.0,301.0,376.0,501.0,1001.0,1001.0,1501.0,1001.0,1001.0,251.0,1001.0,,1001.0,1001.0,,1001.0,1001.0,95.0,151.0,
hamilton,Scotland,,1001.0,1501.0,1001.0,1501.0,1001.0,1501.0,501.0,501.0,751.0,2001.0,1501.0,1001.0,1501.0,1001.0,1001.0,,1501.0,751.0,,751.0,761.0,95.0,151.0,
ross county,Scotland,,2001.0,751.0,1501.0,751.0,1001.0,501.0,476.0,501.0,1001.0,1001.0,751.0,751.0,1001.0,751.0,1001.0,,1001.0,1001.0,,1001.0,1001.0,95.0,151.0,
kilmarnock,Scotland,,2001.0,1001.0,2001.0,1001.0,2501.0,2501.0,501.0,501.0,2001.0,2501.0,1501.0,1251.0,2001.0,1001.0,1501.0,,2001.0,2001.0,,2001.0,2501.0,95.0,151.0,
ajax,Holland,,,,,,,2.38,2.25,,2.4,,2.5,,,2.37,,,,2.4,,2.4,2.4,2.33,,
psv,Holland,,,,,,,2.38,2.5,,2.2,,2.5,,,2.5,,,,2.2,,2.2,2.2,2.37,,
feyenoord,Holland,,,,,,,5.0,5.5,,6.0,,4.0,,,4.5,,,,6.0,,6.0,6.0,4.89,,
vitesse,Holland,,,,,,,21.0,23.0,,26.0,,26.0,,,21.0,,,,26.0,,26.0,26.0,19.0,,
az alkmaar,Holland,,,,,,,41.0,26.0,,51.0,,67.0,,,51.0,,,,51.0,,51.0,51.0,42.0,,
heerenveen,Holland,,,,,,,67.0,67.0,,71.0,,151.0,,,67.0,,,,71.0,,71.0,71.0,48.0,,
twente,Holland,,,,,,,51.0,41.0,,51.0,,151.0,,,101.0,,,,51.0,,51.0,51.0,81.0,,
groningen,Holland,,,,,,,201.0,201.0,,201.0,,251.0,,,151.0,,,,201.0,,201.0,201.0,95.0,,
zwolle,Holland,,,,,,,201.0,201.0,,201.0,,251.0,,,201.0,,,,201.0,,201.0,201.0,95.0,,
utrecht,Holland,,,,,,,501.0,251.0,,251.0,,151.0,,,251.0,,,,251.0,,251.0,251.0,95.0,,
willem ii,Holland,,,,,,,501.0,501.0,,501.0,,501.0,,,501.0,,,,501.0,,501.0,501.0,95.0,,
nec nijmegen,Holland,,,,,,,501.0,251.0,,751.0,,501.0,,,251.0,,,,751.0,,751.0,751.0,95.0,,
cambuur,Holland,,,,,,,1001.0,501.0,,501.0,,501.0,,,501.0,,,,501.0,,501.0,501.0,95.0,,
den haag,Holland,,,,,,,1001.0,501.0,,751.0,,501.0,,,751.0,,,,751.0,,751.0,751.0,95.0,,
sbv excelsior,Holland,,,,,,,1001.0,501.0,,901.0,,1001.0,,,1001.0,,,,901.0,,901.0,1001.0,95.0,,
de graafschap,Holland,,,,,,,1501.0,501.0,,901.0,,1001.0,,,751.0,,,,901.0,,901.0,1001.0,95.0,,
heracles,Holland,,,,,,,1001.0,501.0,,751.0,,501.0,,,1501.0,,,,751.0,,751.0,751.0,95.0,,
roda,Holland,,,,,,,1501.0,501.0,,801.0,,1001.0,,,751.0,,,,801.0,,801.0,801.0,95.0,,
porto,Portugal,,2.1,2.0,,2.0,,2.1,2.0,2.1,,,,,1.91,,,2.05,1.91,,,,,1.77,,
benfica,Portugal,,2.38,2.25,,2.25,,2.25,2.25,2.1,,,,,2.38,,,2.45,2.38,,,,,2.52,,
sporting lisbon,Portugal,,5.5,6.0,,6.0,,6.0,6.5,6.5,,,,,6.5,,,4.9,6.5,,,,,4.23,,
braga,Portugal,,67.0,67.0,,67.0,,81.0,101.0,67.0,,,,,81.0,,,78.0,81.0,,,,,19.0,,
maritimo,Portugal,,151.0,251.0,,251.0,,,226.0,151.0,,,,,201.0,,,201.0,201.0,,,,,3.57,,
nacional madeira,Portugal,,151.0,251.0,,251.0,,,226.0,151.0,,,,,201.0,,,201.0,201.0,,,,,3.57,,
pacos ferreira,Portugal,,201.0,251.0,,251.0,,,226.0,201.0,,,,,201.0,,,201.0,201.0,,,,,3.57,,
guimaraes,Portugal,,151.0,201.0,,201.0,,,226.0,201.0,,,,,151.0,,,301.0,151.0,,,,,3.57,,
belenenses,Portugal,,251.0,501.0,,501.0,,,226.0,251.0,,,,,401.0,,,351.0,401.0,,,,,3.57,,
boavista,Portugal,,251.0,501.0,,501.0,,,376.0,301.0,,,,,401.0,,,351.0,401.0,,,,,3.57,,
estoril,Portugal,,251.0,501.0,,501.0,,,226.0,251.0,,,,,401.0,,,351.0,401.0,,,,,3.57,,
moreirense,Portugal,,251.0,501.0,,501.0,,,501.0,501.0,,,,,501.0,,,451.0,501.0,,,,,3.57,,
rio ave,Portugal,,251.0,501.0,,501.0,,,501.0,301.0,,,,,501.0,,,351.0,501.0,,,,,3.57,,
academica viseu,Portugal,,751.0,751.0,,751.0,,,501.0,751.0,,,,,751.0,,,651.0,751.0,,,,,3.57,,
arouca,Portugal,,501.0,751.0,,751.0,,,501.0,751.0,,,,,501.0,,,701.0,501.0,,,,,3.57,,
tondela,Portugal,,1001.0,1001.0,,1001.0,,,501.0,1001.0,,,,,751.0,,,951.0,751.0,,,,,3.57,,
u madeira,Portugal,,1001.0,1001.0,,1001.0,,,501.0,1001.0,,,,,751.0,,,951.0,751.0,,,,,3.57,,
vitoria setubal,Portugal,,501.0,1001.0,,1001.0,,,501.0,1001.0,,,,,751.0,,,751.0,751.0,,,,,3.57,,
fenerbahce,Turkey,,2.0,2.25,,2.25,2.0,2.25,,2.05,2.0,,,,,,,,,2.0,2.4,2.0,2.1,,,
galatasaray,Turkey,,2.75,2.75,,2.75,2.8,2.38,,2.5,2.8,,,,,,,,,2.8,2.6,2.8,2.75,,,
besiktas,Turkey,,8.0,8.0,,8.0,9.0,7.0,,7.0,9.5,,,,,,,,,9.5,7.0,9.5,9.5,,,
trabzonspor,Turkey,,17.0,15.0,,15.0,15.0,11.0,,13.0,18.0,,,,,,,,,18.0,11.0,18.0,19.0,,,
bursaspor,Turkey,,21.0,21.0,,21.0,19.0,13.0,,15.0,22.0,,,,,,,,,22.0,12.0,22.0,22.0,,,
istanbul bb,Turkey,,34.0,34.0,,34.0,41.0,34.0,,34.0,46.0,,,,,,,,,46.0,21.0,46.0,47.0,,,
kasimpasa,Turkey,,34.0,41.0,,41.0,41.0,34.0,,34.0,56.0,,,,,,,,,56.0,26.0,56.0,55.0,,,
