name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.22,1.22,1.25,1.22,1.25,,1.22,1.25,1.25,1.22,1.2,1.25,1.22,1.22,1.22,1.25,1.22,,1.22,1.22,1.25,1.22,1.28,1.29,1.3
man city,England,5.0,5.0,5.0,5.0,5.0,,5.5,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,,5.0,5.0,5.0,5.0,5.09,5.17,5.26
arsenal,England,41.0,41.0,34.0,41.0,34.0,,34.0,34.0,34.0,41.0,41.0,34.0,34.0,34.0,34.0,41.0,34.0,,34.0,41.0,41.0,41.0,40.0,41.0,41.0
man utd,England,41.0,41.0,34.0,34.0,34.0,,34.0,41.0,29.0,41.0,41.0,41.0,34.0,34.0,41.0,51.0,41.0,,34.0,41.0,41.0,41.0,57.0,58.0,55.0
southampton,England,301.0,201.0,201.0,301.0,201.0,,201.0,301.0,301.0,251.0,301.0,251.0,151.0,201.0,301.0,301.0,201.0,,201.0,251.0,201.0,251.0,314.0,320.0,298.0
liverpool,England,401.0,401.0,401.0,301.0,401.0,,426.0,376.0,401.0,401.0,301.0,251.0,301.0,301.0,401.0,401.0,301.0,,301.0,401.0,401.0,401.0,428.0,437.0,298.0
tottenham,England,351.0,351.0,401.0,301.0,401.0,,476.0,301.0,301.0,401.0,401.0,301.0,301.0,401.0,401.0,401.0,301.0,,401.0,401.0,301.0,401.0,428.0,437.0,298.0
crystal palace,England,1001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
newcastle,England,1501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
sunderland,England,2001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
everton,England,1501.0,,,,,,,2501.0,,,,,,,,,,,,,,,950.0,970.0,496.0
stoke,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
swansea,England,2501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
aston villa,England,4001.0,,,,,,,,,,,,,,,,,,,,,,950.0,926.0,496.0
west ham,England,2001.0,,,,,,,1501.0,,,5001.0,,,,,,,,,,,,950.0,970.0,496.0
west brom,England,7501.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
hull,England,15001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
qpr,England,15001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,
burnley,England,20001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
leicester,England,20001.0,,,,,,,,,,,,,,,,,,,,,,950.0,970.0,496.0
celtic,Scotland,1.04,1.04,1.04,1.04,1.04,1.04,1.03,1.04,1.04,1.04,1.04,1.05,1.04,1.04,,1.04,1.04,,1.04,1.04,1.04,1.04,1.06,1.05,
aberdeen,Scotland,12.0,11.0,11.0,12.0,11.0,12.0,15.0,12.0,13.0,12.0,11.0,13.0,11.0,12.0,,11.0,12.0,,12.0,12.0,12.0,12.0,16.7,17.5,
dundee utd,Scotland,41.0,34.0,34.0,34.0,34.0,34.0,34.0,36.0,34.0,34.0,29.0,34.0,34.0,34.0,,41.0,34.0,,34.0,34.0,41.0,34.0,46.0,58.0,
inverness,Scotland,67.0,67.0,81.0,67.0,81.0,67.0,34.0,81.0,67.0,81.0,67.0,51.0,51.0,67.0,,51.0,67.0,,67.0,81.0,,81.0,81.0,116.0,
hamilton,Scotland,751.0,,,,,501.0,,251.0,,,,251.0,,,,,,,,,,,42.0,97.0,
st johnstone,Scotland,1001.0,,,,,1001.0,,276.0,,,,,,,,,,,,,,,209.0,,
kilmarnock,Scotland,2501.0,,,,,,,501.0,,,,,,,,,,,,,,,285.0,,
dundee,Scotland,3001.0,,,,,,,1001.0,,,,,,,,,,,,,,,52.0,,
st mirren,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,52.0,,
motherwell,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,57.0,,
partick,Scotland,10001.0,,,,,,,1001.0,,,,,,,,,,,,,,,57.0,,
ross county,Scotland,20001.0,,,,,,,1001.0,,,,,,,,,,,,,,,114.0,,
fenerbahce,Turkey,2.1,,,,,2.05,2.2,2.1,,2.1,,,,,,,,,,2.1,,2.1,,,
galatasaray,Turkey,2.88,,,,,2.5,2.5,2.6,,2.5,,,,,,,,,,2.5,,2.5,,,
besiktas,Turkey,4.0,,,,,4.2,4.0,4.0,,3.75,,,,,,,,,,3.75,,3.75,,,
bursaspor,Turkey,81.0,,,,,67.0,67.0,81.0,,51.0,,,,,,,,,,51.0,,51.0,32.0,,
trabzonspor,Turkey,101.0,,,,,101.0,,101.0,,51.0,,,,,,,,,,51.0,,51.0,14.3,,
istanbul bb,Turkey,101.0,,,,,101.0,126.0,101.0,,51.0,,,,,,,,,,51.0,,51.0,32.0,,
kasimpasa,Turkey,201.0,,,,,,,,,201.0,,,,,,,,,,201.0,,201.0,32.0,,
genclerbirligi,Turkey,301.0,,,,,,101.0,,,301.0,,,,,,,,,,301.0,,301.0,32.0,,
gaziantepspor,Turkey,501.0,,,,,,67.0,,,101.0,,,,,,,,,,101.0,,101.0,32.0,,
mersin i y,Turkey,501.0,,,,,,67.0,,,301.0,,,,,,,,,,301.0,,301.0,32.0,,
eskisehirspor,Turkey,1501.0,,,,,,67.0,,,501.0,,,,,,,,,,501.0,,501.0,32.0,,
karabukspor,Turkey,2001.0,,,,,,126.0,,,501.0,,,,,,,,,,501.0,,501.0,32.0,,
konyaspor,Turkey,2001.0,,,,,,1001.0,,,,,,,,,,,,,,,,32.0,,
rizespor,Turkey,2001.0,,,,,,151.0,,,,,,,,,,,,,,,,32.0,,
sivasspor,Turkey,2001.0,,,,,,101.0,,,,,,,,,,,,,,,,32.0,,
akhisar,Turkey,2501.0,,,,,,101.0,,,,,,,,,,,,,,,,32.0,,
balikesirspor,Turkey,2501.0,,,,,,751.0,,,,,,,,,,,,,,,,32.0,,
erciyesspor,Turkey,3001.0,,,,,,1001.0,,,,,,,,,,,,,,,,32.0,,
