name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.4,1.44,1.44,1.44,1.44,,1.44,1.44,,1.44,1.4,1.4,1.4,1.44,1.4,1.44,1.4,,1.44,1.44,1.44,1.44,,1.43,1.45
man city,England,3.25,3.25,3.0,3.0,3.0,,3.0,3.25,,3.1,3.0,3.5,3.25,3.25,3.25,3.25,3.25,,3.25,3.1,3.25,3.1,,3.42,3.59
man utd,England,51.0,34.0,34.0,34.0,34.0,,34.0,41.0,,34.0,41.0,41.0,34.0,34.0,41.0,34.0,34.0,,34.0,34.0,34.0,34.0,,52.0,51.0
arsenal,England,81.0,67.0,67.0,81.0,67.0,,51.0,81.0,,81.0,67.0,67.0,81.0,67.0,81.0,67.0,81.0,,67.0,81.0,81.0,81.0,,101.0,100.0
southampton,England,151.0,201.0,201.0,201.0,201.0,,,201.0,,151.0,201.0,201.0,151.0,,151.0,151.0,201.0,,,151.0,201.0,151.0,,179.0,150.0
tottenham,England,251.0,401.0,201.0,401.0,201.0,,426.0,401.0,,501.0,501.0,401.0,251.0,401.0,501.0,501.0,401.0,,401.0,501.0,251.0,501.0,,538.0,496.0
liverpool,England,601.0,501.0,401.0,401.0,401.0,,426.0,501.0,,401.0,501.0,301.0,251.0,501.0,501.0,501.0,501.0,,501.0,401.0,501.0,401.0,,563.0,496.0
sunderland,England,2501.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
aston villa,England,3001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
stoke,England,4001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
west brom,England,5001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
west ham,England,1501.0,,,,,,,1501.0,,,5001.0,2001.0,,,,,,,,,,,,970.0,496.0
everton,England,2001.0,,,,,,501.0,2501.0,,,6001.0,,,,,,,,,,,,,917.0,496.0
swansea,England,2501.0,,,,,,,,,,7501.0,,,,,,,,,,,,,970.0,496.0
burnley,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
crystal palace,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
hull,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
leicester,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,496.0
newcastle,England,2001.0,,,,,,,,,,10001.0,,,,,,,,,,,,,970.0,496.0
qpr,England,10001.0,,,,,,,,,,,,,,,,,,,,,,,970.0,
celtic,Scotland,1.13,1.1,1.11,1.08,1.11,1.1,1.12,1.08,1.1,1.1,1.12,1.12,1.13,1.1,,1.1,1.1,1.11,1.1,1.1,1.11,1.1,1.14,1.1,
aberdeen,Scotland,8.0,8.0,7.5,7.5,7.5,7.0,7.0,8.0,8.0,7.5,7.5,8.0,7.0,7.5,,7.0,7.5,8.0,7.5,7.5,8.0,7.5,7.27,7.21,
