name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bournemouth,England,4501.0,5001.0,,2001.0,2001.0,5001.0,1001.0,2001.0,3001.0,2001.0,4001.0,3001.0,1001.0,2001.0,2501.0,2001.0,1001.0,2001.0,2001.0,4501.0,2001.0,4501.0,,950.0,,990.0
norwich,England,4501.0,5001.0,,5001.0,4001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,1001.0,4001.0,2501.0,5001.0,1001.0,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,990.0
stoke,England,1501.0,5001.0,,2501.0,1501.0,1001.0,1001.0,1501.0,2001.0,3001.0,5001.0,2501.0,3001.0,2001.0,1501.0,1501.0,1001.0,2001.0,3001.0,1501.0,3001.0,1501.0,,950.0,,990.0
newcastle,England,3001.0,5001.0,,3001.0,4001.0,1501.0,1001.0,1501.0,3001.0,5001.0,6001.0,5001.0,3001.0,4001.0,2501.0,5001.0,1001.0,4001.0,5001.0,3001.0,5001.0,3001.0,,950.0,,990.0
watford,England,4501.0,5001.0,,4001.0,4001.0,5001.0,1001.0,5001.0,6001.0,5001.0,5001.0,3001.0,5001.0,4001.0,2501.0,4001.0,1001.0,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,990.0
aston villa,England,2001.0,5001.0,,3001.0,4001.0,2001.0,1001.0,2001.0,6001.0,5001.0,7501.0,7501.0,5001.0,5001.0,2501.0,7501.0,1001.0,5001.0,5001.0,2001.0,5001.0,2001.0,,950.0,,990.0
west brom,England,1501.0,5001.0,,2001.0,1501.0,2001.0,1001.0,2001.0,3001.0,2001.0,7501.0,2501.0,2001.0,2001.0,2501.0,2001.0,1001.0,2001.0,2001.0,1501.0,2001.0,1501.0,,950.0,,990.0
sunderland,England,4501.0,5001.0,,5001.0,7501.0,5001.0,1001.0,4001.0,8001.0,8001.0,10001.0,10001.0,3001.0,7501.0,2501.0,7501.0,1001.0,7501.0,8001.0,4501.0,8001.0,4501.0,,950.0,,990.0
psg,France,,1.05,1.05,1.05,1.05,1.04,1.08,1.07,1.04,1.04,,1.05,1.05,1.05,1.05,,,1.05,1.04,,1.04,1.04,,1.08,1.04,
lyon,France,,15.0,15.0,15.0,15.0,15.0,15.0,14.0,17.0,15.0,,15.0,21.0,15.0,15.0,,,15.0,15.0,,15.0,15.0,,12.9,11.2,
monaco,France,,19.0,17.0,19.0,17.0,17.0,15.0,18.0,17.0,31.0,,15.0,17.0,19.0,17.0,,,19.0,31.0,,31.0,31.0,,9.55,9.15,
marseille,France,,51.0,51.0,67.0,51.0,51.0,34.0,51.0,51.0,91.0,,67.0,41.0,51.0,51.0,,,51.0,91.0,,91.0,91.0,,42.0,40.0,
st etienne,France,,,51.0,81.0,51.0,101.0,101.0,51.0,67.0,71.0,,67.0,67.0,67.0,67.0,,,67.0,71.0,,71.0,71.0,,48.0,43.0,
lille,France,,,201.0,,201.0,201.0,501.0,326.0,201.0,501.0,,201.0,251.0,251.0,251.0,,,251.0,501.0,,501.0,501.0,,95.0,87.0,
lorient,France,,,501.0,,501.0,501.0,751.0,501.0,501.0,501.0,,501.0,751.0,501.0,501.0,,,501.0,501.0,,501.0,501.0,,95.0,87.0,
caen,France,,,751.0,,751.0,1001.0,751.0,501.0,501.0,1001.0,,251.0,751.0,751.0,1001.0,,,751.0,1001.0,,1001.0,1001.0,,95.0,87.0,
montpellier,France,,,751.0,,751.0,251.0,1001.0,501.0,501.0,1000.0,,501.0,501.0,501.0,501.0,,,501.0,1000.0,,1000.0,901.0,,95.0,87.0,
nantes,France,,,751.0,,751.0,501.0,501.0,501.0,501.0,1001.0,,501.0,751.0,501.0,501.0,,,501.0,1001.0,,1001.0,1001.0,,95.0,87.0,
nice,France,,,401.0,,401.0,501.0,1001.0,401.0,401.0,801.0,,501.0,501.0,501.0,501.0,,,501.0,801.0,,801.0,801.0,,95.0,87.0,
rennes,France,,,251.0,201.0,251.0,301.0,1001.0,176.0,501.0,151.0,,251.0,151.0,501.0,351.0,,,501.0,151.0,,151.0,151.0,,95.0,87.0,
toulouse,France,,,751.0,,751.0,751.0,1001.0,501.0,501.0,801.0,,501.0,751.0,751.0,501.0,,,751.0,801.0,,801.0,801.0,,95.0,87.0,
guingamp,France,,,501.0,,501.0,751.0,1501.0,501.0,501.0,1051.0,,501.0,751.0,1001.0,751.0,,,1001.0,1051.0,,1051.0,1001.0,,95.0,87.0,
reims,France,,,1001.0,,1001.0,751.0,1001.0,751.0,501.0,1501.0,,251.0,751.0,501.0,1001.0,,,501.0,1501.0,,1501.0,1501.0,,95.0,87.0,
bordeaux,France,,,201.0,201.0,201.0,126.0,151.0,251.0,126.0,1510.0,,251.0,151.0,251.0,351.0,,,251.0,1510.0,,1510.0,1501.0,,95.0,87.0,
angers,France,,,1001.0,,1001.0,1001.0,2001.0,1001.0,751.0,1301.0,,501.0,1501.0,1001.0,2001.0,,,1001.0,1301.0,,1301.0,,,95.0,87.0,
bastia,France,,,1001.0,,1001.0,751.0,751.0,501.0,1001.0,2001.0,,1001.0,1001.0,751.0,1001.0,,,751.0,2001.0,,2001.0,2001.0,,95.0,87.0,
troyes,France,,,1501.0,,1501.0,1001.0,1501.0,751.0,2001.0,1601.0,,1501.0,1501.0,1501.0,1501.0,,,1501.0,1601.0,,1601.0,1601.0,,95.0,87.0,
gfco ajaccio,France,,,1501.0,,1501.0,1501.0,2001.0,1001.0,2501.0,2751.0,,1501.0,2501.0,2001.0,1501.0,,,2001.0,2751.0,,2751.0,,,95.0,,
juventus,Italy,2.75,2.5,2.5,2.5,2.5,1.28,2.62,2.5,2.62,2.7,2.62,2.62,2.5,,2.5,2.25,,2.62,2.7,2.5,2.7,2.65,,2.81,,
roma,Italy,4.0,4.0,3.75,3.5,3.75,1.45,4.0,3.6,4.0,4.5,4.0,4.0,4.0,,4.33,3.25,,4.0,4.5,4.0,4.5,4.0,,3.8,,
inter,Italy,3.5,4.0,4.0,3.75,4.0,1.44,3.5,4.0,3.5,3.75,4.0,4.0,3.25,,3.5,5.0,,3.75,3.75,4.0,3.75,3.6,,3.85,,
napoli,Italy,15.0,13.0,13.0,12.0,13.0,3.0,15.0,15.0,13.0,14.0,10.0,13.0,13.0,,13.0,10.0,,13.0,14.0,11.0,14.0,13.0,,11.0,,
ac milan,Italy,17.0,13.0,13.0,13.0,13.0,3.0,13.0,15.0,15.0,16.0,17.0,13.0,15.0,,15.0,19.0,,15.0,16.0,15.0,16.0,17.0,,13.8,,
fiorentina,Italy,21.0,13.0,17.0,17.0,17.0,3.75,15.0,21.0,15.0,18.0,21.0,15.0,21.0,,17.0,26.0,,17.0,18.0,17.0,18.0,19.0,,12.4,,
lazio,Italy,34.0,21.0,34.0,29.0,34.0,7.0,21.0,26.0,26.0,26.0,21.0,26.0,34.0,,34.0,29.0,,26.0,26.0,29.0,26.0,26.0,,29.0,,
torino,Italy,201.0,251.0,251.0,151.0,251.0,34.0,301.0,151.0,201.0,151.0,151.0,301.0,251.0,,201.0,126.0,,151.0,151.0,101.0,151.0,151.0,,95.0,,
sampdoria,Italy,251.0,101.0,251.0,201.0,251.0,41.0,201.0,81.0,101.0,201.0,201.0,101.0,251.0,,501.0,251.0,,201.0,201.0,151.0,201.0,201.0,,171.0,,
palermo,Italy,501.0,,501.0,501.0,501.0,101.0,301.0,501.0,401.0,501.0,751.0,401.0,501.0,,751.0,501.0,,501.0,501.0,501.0,501.0,501.0,,95.0,,
udinese,Italy,501.0,,1001.0,501.0,1001.0,151.0,501.0,276.0,301.0,501.0,1001.0,751.0,1001.0,,1001.0,501.0,,501.0,501.0,501.0,501.0,601.0,,95.0,,
atalanta,Italy,1501.0,,501.0,751.0,501.0,151.0,1001.0,501.0,1001.0,1001.0,751.0,1001.0,1001.0,,1001.0,501.0,,751.0,1001.0,1001.0,1001.0,1001.0,,95.0,,
genoa,Italy,501.0,,501.0,501.0,501.0,101.0,1501.0,151.0,501.0,501.0,751.0,751.0,501.0,,751.0,401.0,,501.0,501.0,501.0,501.0,501.0,,95.0,,
empoli,Italy,2001.0,,1001.0,1501.0,1001.0,301.0,1001.0,501.0,1501.0,1501.0,2001.0,1001.0,1501.0,,2001.0,1001.0,,1001.0,1501.0,1001.0,1501.0,1501.0,,95.0,,
sassuolo,Italy,501.0,,501.0,401.0,501.0,67.0,201.0,501.0,401.0,201.0,1001.0,2001.0,501.0,,501.0,501.0,,201.0,201.0,501.0,201.0,201.0,,380.0,,
bologna,Italy,2001.0,,1501.0,2001.0,1501.0,251.0,2501.0,501.0,1501.0,2501.0,2501.0,2501.0,2001.0,,2501.0,2001.0,,2501.0,2501.0,2001.0,2501.0,2501.0,,95.0,,
verona,Italy,1501.0,,1001.0,1001.0,1001.0,151.0,1501.0,501.0,1001.0,2501.0,2501.0,1001.0,1501.0,,1001.0,1501.0,,1501.0,2501.0,1001.0,2501.0,2501.0,,95.0,,
chievo,Italy,1501.0,,2001.0,1501.0,2001.0,501.0,2501.0,501.0,1501.0,501.0,1001.0,2001.0,1501.0,,751.0,501.0,,751.0,501.0,501.0,501.0,501.0,,475.0,,
carpi fc,Italy,4501.0,,5001.0,5001.0,5001.0,601.0,5001.0,501.0,4001.0,5001.0,5001.0,2001.0,5001.0,,5001.0,5001.0,,2501.0,5001.0,5001.0,5001.0,5001.0,,95.0,,
frosinone,Italy,4501.0,,5001.0,5001.0,5001.0,1001.0,5001.0,501.0,4001.0,5001.0,5001.0,2001.0,5001.0,,5001.0,5001.0,,5001.0,5001.0,5001.0,5001.0,5001.0,,95.0,,
celtic,Scotland,1.13,1.17,1.11,1.11,1.11,1.11,1.11,1.11,1.1,1.1,1.12,1.08,1.1,1.1,1.14,1.11,,1.1,1.1,1.13,1.1,1.11,,1.17,1.13,
aberdeen,Scotland,6.0,4.5,6.0,6.0,6.0,6.0,6.0,5.5,6.0,6.0,5.0,6.5,6.0,5.5,6.0,6.0,,5.5,6.0,6.0,6.0,6.5,,5.94,5.17,
hearts,Scotland,201.0,151.0,101.0,151.0,101.0,151.0,51.0,101.0,101.0,101.0,151.0,151.0,101.0,151.0,151.0,151.0,,151.0,101.0,101.0,101.0,226.0,,27.0,24.0,
inverness,Scotland,1001.0,,501.0,751.0,501.0,501.0,401.0,501.0,501.0,,751.0,501.0,,751.0,1001.0,501.0,,751.0,,401.0,,1001.0,,95.0,364.0,
st johnstone,Scotland,1001.0,,501.0,501.0,501.0,501.0,401.0,501.0,501.0,,751.0,501.0,,501.0,1001.0,501.0,,501.0,,501.0,,1001.0,,95.0,373.0,
ross county,Scotland,1001.0,,251.0,501.0,251.0,301.0,151.0,501.0,401.0,,351.0,251.0,251.0,501.0,1001.0,251.0,,501.0,,351.0,,1001.0,,105.0,194.0,
dundee utd,Scotland,1501.0,,751.0,1001.0,751.0,1001.0,501.0,501.0,1001.0,,1501.0,1501.0,,501.0,1001.0,501.0,,501.0,,751.0,,1001.0,,95.0,228.0,
hamilton,Scotland,1501.0,,401.0,751.0,401.0,601.0,401.0,501.0,751.0,,1001.0,1001.0,501.0,751.0,1001.0,751.0,,751.0,,501.0,,1501.0,,105.0,188.0,
motherwell,Scotland,1501.0,,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,,1501.0,1001.0,,1001.0,1501.0,1001.0,,1001.0,,1001.0,,1501.0,,105.0,194.0,
dundee,Scotland,1001.0,,251.0,401.0,251.0,301.0,251.0,301.0,401.0,,501.0,501.0,251.0,251.0,1001.0,251.0,,251.0,,351.0,,1751.0,,95.0,340.0,
kilmarnock,Scotland,4501.0,,2001.0,1001.0,2001.0,2001.0,2501.0,501.0,1501.0,,3001.0,2001.0,,2501.0,2501.0,2501.0,,2501.0,,2501.0,,4501.0,,105.0,194.0,
partick,Scotland,4501.0,,1501.0,2001.0,1501.0,2001.0,751.0,501.0,1501.0,,5001.0,2501.0,,1001.0,1501.0,1501.0,,1001.0,,1001.0,,4501.0,,105.0,188.0,
ajax,Holland,1.83,2.0,,1.8,,2.0,1.67,2.0,1.8,1.95,1.95,2.1,,,1.83,2.0,,,1.95,1.83,1.95,2.0,,1.76,,
psv,Holland,3.0,2.75,,3.0,,2.4,3.5,2.6,2.88,2.55,2.25,2.62,,,3.0,2.5,,,2.55,2.75,2.55,2.4,,2.84,,
feyenoord,Holland,7.0,5.5,,6.5,,6.0,6.0,6.0,6.0,7.0,8.0,5.0,,,7.0,6.0,,,7.0,6.0,7.0,6.5,,6.13,,
vitesse,Holland,51.0,26.0,,34.0,,34.0,21.0,34.0,34.0,51.0,67.0,34.0,,,51.0,34.0,,,51.0,34.0,51.0,34.0,,24.0,,
az alkmaar,Holland,67.0,51.0,,101.0,,51.0,101.0,61.0,67.0,76.0,126.0,101.0,,,67.0,81.0,,,76.0,51.0,76.0,76.0,,48.0,,
twente,Holland,151.0,67.0,,101.0,,67.0,101.0,67.0,101.0,151.0,201.0,151.0,,,151.0,101.0,,,151.0,67.0,151.0,91.0,,95.0,,
zwolle,Holland,101.0,81.0,,81.0,,151.0,34.0,81.0,101.0,201.0,201.0,151.0,,,101.0,101.0,,,201.0,151.0,201.0,226.0,,105.0,,
groningen,Holland,251.0,101.0,,201.0,,151.0,201.0,201.0,201.0,201.0,201.0,151.0,,,151.0,201.0,,,201.0,201.0,201.0,201.0,,95.0,,
heerenveen,Holland,251.0,101.0,,101.0,,151.0,101.0,101.0,151.0,81.0,251.0,151.0,,,151.0,101.0,,,81.0,101.0,81.0,81.0,,95.0,,
utrecht,Holland,151.0,201.0,,251.0,,201.0,501.0,276.0,201.0,251.0,276.0,151.0,,,101.0,251.0,,,251.0,201.0,251.0,251.0,,105.0,,
willem ii,Holland,501.0,501.0,,501.0,,501.0,501.0,501.0,501.0,501.0,501.0,501.0,,,501.0,501.0,,,501.0,501.0,501.0,601.0,,285.0,,
nec nijmegen,Holland,301.0,501.0,,501.0,,501.0,501.0,251.0,301.0,751.0,751.0,501.0,,,251.0,501.0,,,751.0,501.0,751.0,751.0,,105.0,,
den haag,Holland,1001.0,1001.0,,1001.0,,1001.0,751.0,501.0,1001.0,751.0,1001.0,501.0,,,1001.0,,,,751.0,1001.0,751.0,1001.0,,285.0,,
heracles,Holland,501.0,501.0,,101.0,,1001.0,41.0,276.0,101.0,401.0,751.0,251.0,,,751.0,501.0,,,401.0,501.0,401.0,751.0,,285.0,,
cambuur,Holland,1501.0,1001.0,,1001.0,,1001.0,1001.0,501.0,1001.0,501.0,1501.0,501.0,,,1001.0,,,,501.0,501.0,501.0,501.0,,285.0,,
roda,Holland,751.0,1501.0,,501.0,,1001.0,251.0,501.0,501.0,801.0,1501.0,1001.0,,,751.0,,,,801.0,501.0,801.0,1001.0,,285.0,,
sbv excelsior,Holland,1501.0,1501.0,,1001.0,,1001.0,1501.0,501.0,1501.0,901.0,1501.0,1001.0,,,1001.0,,,,901.0,1001.0,901.0,1001.0,,285.0,,
de graafschap,Holland,3001.0,1501.0,,2001.0,,1001.0,1501.0,501.0,2001.0,901.0,3001.0,1001.0,,,2001.0,,,,901.0,1501.0,901.0,1001.0,,285.0,,
porto,Portugal,,1.83,,,,1.73,2.1,,,,,,,1.73,,,,1.73,,,,,,1.66,,
benfica,Portugal,,2.38,,,,2.75,2.25,,,,,,,2.75,,,,2.75,,,,,,2.56,,
sporting lisbon,Portugal,,5.5,,,,5.0,5.5,,,,,,,5.5,,,,5.5,,,,,,4.61,,
braga,Portugal,,101.0,,,,101.0,81.0,,,,,,,101.0,,,,101.0,,,,,,19.0,,
guimaraes,Portugal,,,,,,201.0,,,,,,,,201.0,,,,201.0,,,,,,10.5,,
maritimo,Portugal,,,,,,201.0,,,,,,,,251.0,,,,251.0,,,,,,10.5,,
nacional madeira,Portugal,,,,,,201.0,,,,,,,,251.0,,,,251.0,,,,,,10.5,,
pacos ferreira,Portugal,,,,,,201.0,,,,,,,,251.0,,,,251.0,,,,,,10.5,,
belenenses,Portugal,,,,,,201.0,,,,,,,,301.0,,,,301.0,,,,,,10.5,,
boavista,Portugal,,,,,,251.0,,,,,,,,301.0,,,,301.0,,,,,,10.5,,
rio ave,Portugal,,,,,,251.0,,,,,,,,301.0,,,,301.0,,,,,,10.5,,
estoril,Portugal,,,,,,251.0,,,,,,,,501.0,,,,501.0,,,,,,10.5,,
academica viseu,Portugal,,,,,,501.0,,,,,,,,751.0,,,,751.0,,,,,,10.5,,
arouca,Portugal,,,,,,501.0,,,,,,,,751.0,,,,751.0,,,,,,10.5,,
moreirense,Portugal,,,,,,251.0,,,,,,,,751.0,,,,751.0,,,,,,10.5,,
vitoria setubal,Portugal,,,,,,251.0,,,,,,,,751.0,,,,751.0,,,,,,10.5,,
tondela,Portugal,,,,,,1001.0,,,,,,,,1001.0,,,,1001.0,,,,,,10.5,,
u madeira,Portugal,,,,,,1001.0,,,,,,,,1001.0,,,,1001.0,,,,,,10.5,,
fenerbahce,Turkey,1.73,1.67,,,,1.67,2.25,1.73,1.57,,,,,,1.72,,,,,1.7,,1.61,,1.66,,
galatasaray,Turkey,3.5,3.5,,,,3.4,2.62,3.3,3.0,,,,,,3.5,,,,,3.6,,3.4,,3.23,,
besiktas,Turkey,8.0,7.0,,,,6.5,7.0,9.0,7.0,,,,,,7.0,,,,,7.5,,9.5,,6.13,,
trabzonspor,Turkey,17.0,19.0,,,,17.0,10.0,15.0,13.0,,,,,,17.0,,,,,17.0,,12.0,,14.8,,
kasimpasa,Turkey,51.0,34.0,,,,41.0,34.0,41.0,34.0,,,,,,51.0,,,,,51.0,,41.0,,42.0,,
istanbul bb,Turkey,67.0,41.0,,,,26.0,34.0,67.0,41.0,,,,,,81.0,,,,,67.0,,41.0,,62.0,,
