name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
chelsea,England,1.44,1.44,1.44,1.44,1.44,,1.5,1.44,,1.44,1.4,1.4,1.4,,,1.44,1.4,,,1.44,,1.44,,1.46,1.45
man city,England,3.25,3.25,3.25,3.0,3.25,,3.0,3.4,,3.25,3.0,3.5,3.5,,,3.3,3.5,,,3.25,,3.25,,3.23,3.38
man utd,England,21.0,21.0,21.0,21.0,21.0,,23.0,21.0,,21.0,26.0,21.0,21.0,,,23.0,23.0,,,21.0,,21.0,,31.0,24.0
arsenal,England,101.0,81.0,81.0,101.0,81.0,,67.0,101.0,,101.0,101.0,101.0,101.0,,,101.0,101.0,,,101.0,,101.0,,144.0,55.0
southampton,England,301.0,301.0,251.0,301.0,251.0,,226.0,201.0,,301.0,301.0,301.0,251.0,,,301.0,301.0,,,301.0,,301.0,,378.0,
tottenham,England,251.0,501.0,201.0,401.0,201.0,,451.0,151.0,,501.0,351.0,401.0,201.0,,,501.0,401.0,,,501.0,,501.0,,674.0,80.0
liverpool,England,601.0,751.0,401.0,401.0,401.0,,351.0,501.0,,401.0,401.0,301.0,251.0,,,501.0,501.0,,,401.0,,401.0,,698.0,80.0
aston villa,England,3001.0,,,,,,,2501.0,,,,,,,,,,,,,,,,970.0,80.0
sunderland,England,2501.0,,,,,,,3001.0,,,,,,,,,,,,,,,,970.0,80.0
west ham,England,1501.0,,,,,,,1501.0,,,3001.0,2001.0,,,,,2001.0,,,,,,,970.0,80.0
swansea,England,2501.0,,,,,,,1501.0,,,3501.0,,,,,,,,,,,,,970.0,80.0
everton,England,2001.0,,,,,,501.0,501.0,,,4001.0,,,,,,,,,,,,,917.0,80.0
newcastle,England,2001.0,,,,,,,2501.0,,,5001.0,,,,,,,,,,,,,970.0,80.0
west brom,England,5001.0,,,,,,,3001.0,,,,,,,,,,,,,,,,970.0,80.0
burnley,England,10001.0,,,,,,,5001.0,,,,,,,,,,,,,,,,970.0,80.0
crystal palace,England,10001.0,,,,,,,4001.0,,,,,,,,,,,,,,,,970.0,496.0
hull,England,10001.0,,,,,,,3001.0,,,,,,,,,,,,,,,,970.0,80.0
leicester,England,10001.0,,,,,,,5001.0,,,,,,,,,,,,,,,,970.0,80.0
qpr,England,10001.0,,,,,,,5001.0,,,,,,,,,,,,,,,,970.0,
stoke,England,4001.0,,,,,,,2501.0,,,10001.0,,,,,,,,,,,,,970.0,80.0
celtic,Scotland,1.13,1.1,1.11,1.08,1.11,,1.12,1.08,1.1,1.1,1.1,1.12,1.08,,,1.1,1.11,,,1.1,,1.1,1.13,1.09,
aberdeen,Scotland,8.0,8.0,8.0,7.5,8.0,,7.0,8.0,8.0,7.5,8.0,8.0,8.0,,,7.0,8.0,,,7.5,,7.5,7.65,7.21,
dundee utd,Scotland,34.0,34.0,34.0,34.0,34.0,,34.0,34.0,34.0,41.0,34.0,41.0,34.0,,,34.0,34.0,,,41.0,,41.0,26.0,40.0,
inverness,Scotland,51.0,51.0,51.0,51.0,51.0,,51.0,67.0,67.0,67.0,51.0,51.0,41.0,,,51.0,51.0,,,67.0,,67.0,71.0,66.0,
