name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,1.04,,,1.03,,1.05,1.03,1.03,,,,,,,,,,,,,,1.05,1.04,
bayer leverkusen,Germany,,26.0,,,34.0,,26.0,26.0,26.0,,,,,,,,,,,,,,40.0,8.76,
bor dortmund,Germany,,34.0,,,34.0,,17.0,34.0,21.0,,,,,,,,,,,,,,67.0,56.0,
vfl wolfsburg,Germany,,67.0,,,67.0,,67.0,67.0,67.0,,,,,,,,,,,,,,105.0,97.0,
schalke 04,Germany,,81.0,,,67.0,,81.0,81.0,81.0,,,,,,,,,,,,,,209.0,155.0,
bor monchengladbach,Germany,,126.0,,,126.0,,126.0,101.0,126.0,,,,,,,,,,,,,,114.0,27.0,
hoffenheim,Germany,,151.0,,,151.0,,126.0,176.0,151.0,,,,,,,,,,,,,,276.0,184.0,
mainz 05,Germany,,501.0,,,401.0,,401.0,501.0,501.0,,,,,,,,,,,,,,504.0,417.0,
hannover 96,Germany,,,,,751.0,,501.0,501.0,501.0,,,,,,,,,,,,,,143.0,1.95,
eintracht frankfurt,Germany,,,,,1001.0,,1001.0,376.0,1001.0,,,,,,,,,,,,,,162.0,1.05,
fc koln,Germany,,,,,1001.0,,1001.0,501.0,1001.0,,,,,,,,,,,,,,950.0,1.05,
vfb stuttgart,Germany,,,,,1001.0,,1001.0,376.0,501.0,,,,,,,,,,,,,,950.0,1.05,
hertha berlin,Germany,,,,,1001.0,,1501.0,501.0,1001.0,,,,,,,,,,,,,,950.0,844.0,
augsburg,Germany,,,,,751.0,,2001.0,501.0,751.0,,,,,,,,,,,,,,950.0,1.05,
freiburg,Germany,,,,,1001.0,,2001.0,501.0,1001.0,,,,,,,,,,,,,,950.0,1.05,
werder bremen,Germany,,,,,1501.0,,2001.0,501.0,1501.0,,,,,,,,,,,,,,950.0,844.0,
paderborn,Germany,,,,,1501.0,,2501.0,501.0,1501.0,,,,,,,,,,,,,,504.0,1.05,
hamburg,Germany,,,,,1001.0,,2501.0,501.0,1001.0,,,,,,,,,,,,,,741.0,655.0,
real madrid,Spain,,1.83,,,,,1.91,1.83,,1.85,1.8,,,,,1.83,,,,1.85,,1.85,1.86,1.77,
barcelona,Spain,,2.1,,,,,2.2,2.1,,2.1,2.1,,,,,2.1,,,,2.1,,2.1,2.18,2.11,
atletico madrid,Spain,,17.0,,,,,17.0,21.0,,23.0,21.0,,,,,21.0,,,,23.0,,23.0,25.0,19.4,
valencia,Spain,,51.0,,,,,67.0,51.0,,67.0,67.0,,,,,51.0,,,,67.0,,67.0,81.0,64.0,
seville,Spain,,251.0,,,,,251.0,201.0,,151.0,301.0,,,,,151.0,,,,151.0,,151.0,570.0,330.0,
villarreal,Spain,,301.0,,,,,301.0,376.0,,301.0,401.0,,,,,251.0,,,,301.0,,301.0,950.0,844.0,
athletic bilbao,Spain,,251.0,,,,,251.0,201.0,,1001.0,1501.0,,,,,,,,,1001.0,,1001.0,950.0,844.0,
celta vigo,Spain,,751.0,,,,,1001.0,1001.0,,1001.0,1501.0,,,,,,,,,1001.0,,1001.0,950.0,844.0,
real sociedad,Spain,,501.0,,,,,501.0,301.0,,2001.0,2001.0,,,,,,,,,2001.0,,2001.0,950.0,844.0,
espanyol,Spain,,1501.0,,,,,1501.0,1001.0,,2001.0,2501.0,,,,,,,,,2001.0,,2001.0,950.0,844.0,
malaga,Spain,,1501.0,,,,,1001.0,1001.0,,1501.0,2501.0,,,,,,,,,1501.0,,1501.0,950.0,844.0,
rayo vallecano,Spain,,1501.0,,,,,2001.0,1001.0,,2501.0,4001.0,,,,,,,,,2501.0,,2501.0,950.0,844.0,
eibar,Spain,,2001.0,,,,,4001.0,1001.0,,4001.0,5001.0,,,,,,,,,4001.0,,4001.0,950.0,844.0,
granada,Spain,,1501.0,,,,,1501.0,1001.0,,3001.0,5001.0,,,,,,,,,3001.0,,3001.0,950.0,844.0,
almeria,Spain,,3001.0,,,,,3001.0,1001.0,,4001.0,7501.0,,,,,,,,,4001.0,,4001.0,950.0,844.0,
getafe,Spain,,2501.0,,,,,2501.0,1001.0,,4001.0,7501.0,,,,,,,,,4001.0,,4001.0,950.0,844.0,
deportivo la coruna,Spain,,2001.0,,,,,5001.0,1001.0,,4001.0,8001.0,,,,,,,,,4001.0,,4001.0,950.0,844.0,
elche,Spain,,2501.0,,,,,5001.0,1001.0,,5001.0,8001.0,,,,,,,,,5001.0,,5001.0,950.0,844.0,
levante,Spain,,2001.0,,,,,2001.0,1001.0,,5001.0,8001.0,,,,,,,,,5001.0,,5001.0,950.0,844.0,
cordoba,Spain,,3001.0,,,,,5001.0,1001.0,,5001.0,10001.0,,,,,,,,,5001.0,,5001.0,950.0,844.0,
chelsea,England,1.4,1.4,1.36,1.36,1.36,1.36,1.36,1.53,,1.33,1.33,1.36,1.4,,1.33,1.4,1.4,,,1.33,1.4,1.33,1.42,1.41,1.44
man city,England,3.75,4.0,4.5,4.33,4.5,4.2,4.5,3.5,,4.75,4.33,5.0,4.5,,4.5,4.5,4.5,,,4.75,4.5,4.75,4.89,4.78,4.96
man utd,England,26.0,26.0,19.0,23.0,19.0,21.0,26.0,23.0,,26.0,21.0,21.0,17.0,,21.0,23.0,21.0,,,26.0,21.0,26.0,22.0,20.0,22.0
arsenal,England,34.0,29.0,21.0,26.0,21.0,23.0,26.0,34.0,,29.0,29.0,26.0,21.0,,26.0,23.0,26.0,,,29.0,23.0,29.0,26.0,26.0,27.0
liverpool,England,41.0,51.0,41.0,41.0,41.0,51.0,41.0,34.0,,51.0,51.0,41.0,41.0,,51.0,51.0,41.0,,,51.0,41.0,51.0,57.0,54.0,55.0
tottenham,England,201.0,201.0,151.0,201.0,151.0,151.0,201.0,201.0,,201.0,201.0,151.0,151.0,,151.0,151.0,201.0,,,201.0,201.0,201.0,200.0,192.0,65.0
southampton,England,201.0,201.0,151.0,201.0,151.0,101.0,201.0,251.0,,151.0,251.0,151.0,126.0,,101.0,101.0,201.0,,,151.0,201.0,151.0,114.0,107.0,100.0
everton,England,251.0,251.0,251.0,251.0,251.0,501.0,301.0,201.0,,301.0,401.0,251.0,251.0,,201.0,401.0,251.0,,,301.0,301.0,301.0,475.0,441.0,150.0
swansea,England,2001.0,,2001.0,,2001.0,2001.0,2501.0,1501.0,,2001.0,2501.0,1501.0,2501.0,,2001.0,1001.0,2001.0,,,2001.0,2001.0,2001.0,950.0,970.0,496.0
west ham,England,2001.0,,2001.0,,2001.0,3001.0,3001.0,3001.0,,1001.0,1001.0,1501.0,2501.0,,1001.0,2501.0,2001.0,,,1001.0,2001.0,1001.0,950.0,970.0,496.0
leicester,England,1501.0,,4001.0,,4001.0,5001.0,5001.0,3001.0,,3001.0,5001.0,5001.0,5001.0,,5001.0,2001.0,5001.0,,,3001.0,5001.0,3001.0,950.0,970.0,496.0
newcastle,England,2001.0,,1501.0,,1501.0,5001.0,4001.0,2001.0,,3001.0,5001.0,5001.0,2501.0,,5001.0,2501.0,2001.0,,,3001.0,2501.0,3001.0,950.0,970.0,496.0
stoke,England,3001.0,,2501.0,,2501.0,3001.0,3001.0,2001.0,,3001.0,5001.0,5001.0,2501.0,,5001.0,2501.0,2501.0,,,3001.0,3001.0,3001.0,950.0,970.0,496.0
aston villa,England,3001.0,,4001.0,,4001.0,5001.0,7501.0,2001.0,,5001.0,7501.0,5001.0,3001.0,,5001.0,2501.0,2001.0,,,5001.0,7501.0,5001.0,950.0,970.0,496.0
hull,England,4001.0,,7501.0,,7501.0,5001.0,5001.0,3001.0,,5001.0,7501.0,5001.0,5001.0,,5001.0,,5001.0,,,5001.0,5001.0,5001.0,950.0,970.0,496.0
burnley,England,10001.0,,10001.0,,10001.0,10001.0,10001.0,5001.0,,7501.0,10001.0,,7501.0,,10001.0,,10001.0,,,7501.0,10001.0,7501.0,950.0,970.0,496.0
crystal palace,England,10001.0,,7501.0,,7501.0,5001.0,10001.0,4001.0,,7501.0,10001.0,10001.0,5001.0,,10001.0,,5001.0,,,7501.0,10001.0,7501.0,950.0,970.0,496.0
qpr,England,10001.0,,7501.0,,7501.0,10001.0,10001.0,5001.0,,7501.0,10001.0,,7501.0,,10001.0,,5001.0,,,7501.0,10001.0,7501.0,950.0,970.0,496.0
sunderland,England,2501.0,,7501.0,,7501.0,5001.0,10001.0,3001.0,,5001.0,10001.0,10001.0,3001.0,,10001.0,,2501.0,,,5001.0,10001.0,5001.0,950.0,970.0,496.0
west brom,England,3501.0,,4001.0,,4001.0,5001.0,7501.0,3001.0,,4001.0,10001.0,10001.0,5001.0,,5001.0,,5001.0,,,4001.0,5001.0,4001.0,950.0,970.0,496.0
psg,France,,1.2,,,,,1.25,1.2,1.2,1.25,,,,,,,,,,1.25,,1.25,1.26,1.16,
marseille,France,,5.5,,,,,5.0,5.5,5.5,5.0,,,,,,,,,,5.0,,5.0,3.94,2.9,
monaco,France,,17.0,,,,,34.0,17.0,17.0,29.0,,,,,,,,,,29.0,,29.0,34.0,25.0,
lille,France,,41.0,,,,,41.0,51.0,41.0,41.0,,,,,,,,,,41.0,,41.0,34.0,12.2,
lyon,France,,34.0,,,,,51.0,41.0,34.0,34.0,,,,,,,,,,34.0,,34.0,44.0,42.0,
st etienne,France,,81.0,,,,,81.0,61.0,81.0,81.0,,,,,,,,,,81.0,,81.0,76.0,62.0,
bordeaux,France,,81.0,,,,,81.0,101.0,101.0,101.0,,,,,,,,,,101.0,,101.0,67.0,62.0,
metz,France,,,,,,,1001.0,501.0,751.0,751.0,,,,,,,,,,751.0,,751.0,105.0,99.0,
montpellier,France,,,,,,,1001.0,501.0,751.0,751.0,,,,,,,,,,751.0,,751.0,105.0,99.0,
nantes,France,,,,,,,1001.0,251.0,1001.0,401.0,,,,,,,,,,401.0,,401.0,105.0,99.0,
toulouse,France,,,,,,,1501.0,501.0,751.0,751.0,,,,,,,,,,751.0,,751.0,105.0,99.0,
caen,France,,,,,,,1501.0,1001.0,1001.0,2001.0,,,,,,,,,,2001.0,,2001.0,105.0,99.0,
lorient,France,,,,,,,1001.0,501.0,1001.0,2001.0,,,,,,,,,,2001.0,,2001.0,105.0,99.0,
bastia,France,,,,,,,1501.0,1001.0,1501.0,2501.0,,,,,,,,,,2501.0,,2501.0,105.0,99.0,
nice,France,,,,,,,1001.0,501.0,1001.0,2501.0,,,,,,,,,,2501.0,,2501.0,105.0,99.0,
rennes,France,,,,,,,2501.0,501.0,2001.0,1001.0,,,,,,,,,,1001.0,,1001.0,105.0,99.0,
guingamp,France,,,,,,,2001.0,1001.0,2001.0,5001.0,,,,,,,,,,5001.0,,5001.0,105.0,99.0,
reims,France,,,,,,,2001.0,1001.0,2001.0,5001.0,,,,,,,,,,5001.0,,5001.0,105.0,99.0,
evian,France,,,,,,,10001.0,1001.0,5001.0,5001.0,,,,,,,,,,5001.0,,5001.0,105.0,99.0,
lens,France,,,,,,,10001.0,1001.0,2001.0,5001.0,,,,,,,,,,5001.0,,5001.0,105.0,99.0,
juventus,Italy,,1.53,,,1.62,,1.62,1.57,1.57,,1.57,,,,,,,,,,,,1.63,1.46,
roma,Italy,,3.3,,,3.0,,3.5,3.0,3.0,,3.0,,,,,,,,,,,,2.75,2.65,
napoli,Italy,,17.0,,,17.0,,17.0,17.0,17.0,,15.0,,,,,,,,,,,,18.6,18.0,
ac milan,Italy,,23.0,,,19.0,,17.0,17.0,19.0,,26.0,,,,,,,,,,,,30.0,29.0,
inter,Italy,,29.0,,,34.0,,26.0,34.0,26.0,,29.0,,,,,,,,,,,,67.0,62.0,
fiorentina,Italy,,41.0,,,41.0,,41.0,34.0,41.0,,67.0,,,,,,,,,,,,295.0,267.0,
udinese,Italy,,201.0,,,201.0,,251.0,251.0,201.0,,251.0,,,,,,,,,,,,380.0,330.0,
lazio,Italy,,201.0,,,151.0,,201.0,151.0,151.0,,301.0,,,,,,,,,,,,162.0,153.0,
sampdoria,Italy,,501.0,,,501.0,,751.0,201.0,501.0,,751.0,,,,,,,,,,,,238.0,209.0,
verona,Italy,,501.0,,,751.0,,1001.0,501.0,501.0,,1001.0,,,,,,,,,,,,152.0,144.0,
parma,Italy,,501.0,,,1001.0,,1001.0,501.0,501.0,,1501.0,,,,,,,,,,,,143.0,134.0,
atalanta,Italy,,1001.0,,,1001.0,,1501.0,1001.0,1001.0,,2001.0,,,,,,,,,,,,143.0,134.0,
cagliari,Italy,,1501.0,,,1001.0,,2001.0,1001.0,1501.0,,2001.0,,,,,,,,,,,,143.0,134.0,
empoli,Italy,,2001.0,,,2001.0,,2001.0,1001.0,1001.0,,1751.0,,,,,,,,,,,,143.0,134.0,
genoa,Italy,,751.0,,,1001.0,,1501.0,501.0,1001.0,,2001.0,,,,,,,,,,,,143.0,134.0,
torino,Italy,,1001.0,,,501.0,,501.0,501.0,1001.0,,2001.0,,,,,,,,,,,,152.0,144.0,
chievo,Italy,,2001.0,,,2001.0,,2501.0,1001.0,2001.0,,3001.0,,,,,,,,,,,,143.0,134.0,
sassuolo,Italy,,2001.0,,,2501.0,,2501.0,1001.0,2501.0,,4001.0,,,,,,,,,,,,209.0,190.0,
palermo,Italy,,1001.0,,,1001.0,,1501.0,1001.0,1001.0,,5001.0,,,,,,,,,,,,143.0,134.0,
cesena,Italy,,2501.0,,,1501.0,,2501.0,1001.0,2001.0,,5001.0,,,,,,,,,,,,200.0,186.0,
celtic,Scotland,1.05,1.05,,1.05,,,1.06,1.06,1.05,1.05,1.07,1.04,1.05,,,1.05,1.05,,,1.05,,1.05,,1.08,
dundee utd,Scotland,21.0,21.0,,21.0,,,21.0,17.0,21.0,21.0,21.0,34.0,21.0,,,21.0,21.0,,,21.0,,21.0,,17.0,
aberdeen,Scotland,23.0,19.0,,19.0,,,17.0,21.0,17.0,21.0,21.0,34.0,17.0,,,21.0,21.0,,,21.0,,21.0,,15.6,
hamilton,Scotland,51.0,51.0,,51.0,,,67.0,41.0,51.0,51.0,51.0,67.0,51.0,,,51.0,51.0,,,51.0,,51.0,,47.0,
inverness,Scotland,41.0,41.0,,41.0,,,51.0,67.0,41.0,51.0,41.0,34.0,41.0,,,51.0,51.0,,,51.0,,51.0,,44.0,
kilmarnock,Scotland,81.0,81.0,,81.0,,,126.0,101.0,81.0,201.0,81.0,101.0,101.0,,,101.0,101.0,,,201.0,,201.0,,101.0,
st johnstone,Scotland,401.0,401.0,,401.0,,,501.0,251.0,251.0,501.0,501.0,501.0,301.0,,,501.0,401.0,,,501.0,,501.0,,182.0,
dundee,Scotland,501.0,401.0,,501.0,,,501.0,501.0,501.0,501.0,601.0,201.0,301.0,,,501.0,501.0,,,501.0,,501.0,,182.0,
motherwell,Scotland,501.0,501.0,,501.0,,,1001.0,201.0,501.0,501.0,751.0,751.0,501.0,,,1001.0,501.0,,,501.0,,501.0,,128.0,
partick,Scotland,501.0,501.0,,501.0,,,501.0,501.0,501.0,751.0,1001.0,751.0,501.0,,,501.0,751.0,,,751.0,,751.0,,403.0,
st mirren,Scotland,1501.0,1501.0,,1001.0,,,1001.0,1001.0,1001.0,2001.0,1251.0,1001.0,1001.0,,,1501.0,1501.0,,,2001.0,,2001.0,,403.0,
ross county,Scotland,2001.0,2001.0,,2001.0,,,7501.0,1001.0,2001.0,5001.0,3501.0,5001.0,1501.0,,,5001.0,2001.0,,,5001.0,,5001.0,,538.0,
