name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.06,1.03,,,,1.05,1.04,1.05,,,,,,1.05,1.04,,,1.05,,1.07,,1.05,,1.1,,
bor dortmund,Germany,11.0,13.0,,,,10.0,10.0,15.0,,,,,,10.0,13.0,,,10.0,,8.0,,7.5,,6.7,,
wolfsburg,Germany,51.0,67.0,,,,34.0,21.0,41.0,,,,,,34.0,41.0,,,34.0,,41.0,,46.0,,48.0,,
bayer leverkusen,Germany,81.0,67.0,,,,81.0,41.0,56.0,,,,,,51.0,51.0,,,51.0,,67.0,,71.0,,71.0,,
schalke 04,Germany,101.0,81.0,,,,81.0,51.0,56.0,,,,,,81.0,67.0,,,81.0,,81.0,,81.0,,209.0,,
bor monchengladbach,Germany,401.0,,,,,201.0,251.0,301.0,,,,,,151.0,201.0,,,151.0,,501.0,,501.0,,13.4,,
hamburg,Germany,751.0,,,,,501.0,501.0,301.0,,,,,,751.0,501.0,,,751.0,,501.0,,601.0,,11.0,,
fc koln,Germany,751.0,,,,,501.0,501.0,501.0,,,,,,501.0,751.0,,,501.0,,501.0,,601.0,,14.3,,
eintracht frankfurt,Germany,501.0,,,,,501.0,751.0,501.0,,,,,,501.0,501.0,,,501.0,,501.0,,501.0,,29.0,,
mainz 05,Germany,501.0,,,,,401.0,1001.0,501.0,,,,,,751.0,501.0,,,751.0,,501.0,,601.0,,29.0,,
hannover,Germany,751.0,,,,,501.0,1501.0,501.0,,,,,,1001.0,751.0,,,1001.0,,1001.0,,1001.0,,11.0,,
hertha berlin,Germany,1501.0,,,,,501.0,751.0,501.0,,,,,,501.0,501.0,,,501.0,,501.0,,501.0,,11.0,,
vfb stuttgart,Germany,1501.0,,,,,501.0,751.0,501.0,,,,,,501.0,501.0,,,501.0,,501.0,,601.0,,11.0,,
werder bremen,Germany,501.0,,,,,301.0,1501.0,501.0,,,,,,751.0,501.0,,,751.0,,501.0,,501.0,,11.0,,
hoffenheim,Germany,501.0,,,,,501.0,2001.0,301.0,,,,,,1001.0,751.0,,,1001.0,,501.0,,501.0,,13.4,,
augsburg,Germany,751.0,,,,,501.0,2001.0,501.0,,,,,,751.0,501.0,,,751.0,,501.0,,601.0,,29.0,,
darmstadt,Germany,2501.0,,,,,1001.0,2501.0,501.0,,,,,,2001.0,2501.0,,,2001.0,,1001.0,,1001.0,,14.3,,
ingolstadt,Germany,2501.0,,,,,751.0,1501.0,501.0,,,,,,1501.0,2001.0,,,1501.0,,501.0,,601.0,,14.3,,
barcelona,Spain,1.8,1.8,,,,1.67,1.67,1.73,,,1.67,,,1.67,1.66,,,1.67,,,,1.71,,1.92,1.73,
real madrid,Spain,2.1,2.1,,,,2.25,2.25,2.2,,,2.1,,,2.25,2.25,,,2.25,,,,2.1,,2.22,2.22,
atletico madrid,Spain,21.0,17.0,,,,23.0,21.0,19.0,,,26.0,,,19.0,17.0,,,19.0,,,,19.0,,15.3,15.1,
valencia,Spain,151.0,101.0,,,,151.0,51.0,201.0,,,151.0,,,101.0,151.0,,,101.0,,,,201.0,,95.0,155.0,
villarreal,Spain,251.0,81.0,,,,101.0,251.0,151.0,,,151.0,,,151.0,101.0,,,151.0,,,,151.0,,190.0,192.0,
celta vigo,Spain,501.0,251.0,,,,201.0,501.0,501.0,,,301.0,,,501.0,251.0,,,501.0,,,,,,95.0,116.0,
seville,Spain,751.0,,,,,501.0,201.0,251.0,,,251.0,,,151.0,151.0,,,151.0,,,,251.0,,114.0,192.0,
athletic bilbao,Spain,1001.0,,,,,501.0,251.0,301.0,,,1001.0,,,751.0,501.0,,,751.0,,,,,,114.0,267.0,
espanyol,Spain,1001.0,,,,,1001.0,1001.0,501.0,,,1501.0,,,1001.0,501.0,,,1001.0,,,,,,95.0,120.0,
malaga,Spain,1001.0,,,,,1001.0,501.0,501.0,,,2001.0,,,1001.0,1001.0,,,1001.0,,,,,,95.0,120.0,
betis,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,5001.0,,,5001.0,1001.0,,,5001.0,,,,,,95.0,120.0,
eibar,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,5001.0,,,5001.0,5001.0,,,5001.0,,,,,,95.0,120.0,
real sociedad,Spain,1001.0,,,,,1501.0,1001.0,501.0,,,5001.0,,,1001.0,1001.0,,,1001.0,,,,,,95.0,120.0,
rayo vallecano,Spain,1001.0,,,,,1501.0,2501.0,501.0,,,7501.0,,,2501.0,3001.0,,,2501.0,,,,,,95.0,120.0,
deportivo la coruna,Spain,4501.0,,,,,1001.0,5001.0,501.0,,,10001.0,,,1501.0,1501.0,,,1501.0,,,,,,95.0,120.0,
getafe,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,10001.0,,,5001.0,5001.0,,,5001.0,,,,,,95.0,120.0,
gijon,Spain,4501.0,,,,,2501.0,5001.0,501.0,,,10001.0,,,5001.0,5001.0,,,5001.0,,,,,,95.0,120.0,
granada,Spain,4501.0,,,,,2001.0,5001.0,501.0,,,10001.0,,,5001.0,5001.0,,,5001.0,,,,,,95.0,120.0,
levante,Spain,4501.0,,,,,2001.0,2501.0,501.0,,,10001.0,,,5001.0,5001.0,,,5001.0,,,,,,95.0,120.0,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,,10001.0,,,5001.0,1001.0,,,5001.0,,,,,,95.0,120.0,
man city,England,1.91,1.91,,1.91,1.91,1.85,1.91,1.91,,1.9,1.8,1.91,1.83,1.91,1.9,1.91,,1.91,1.9,1.9,1.9,1.83,,1.87,,1.91
arsenal,England,5.0,4.33,,4.5,4.5,4.2,4.0,5.0,,4.5,4.5,4.33,4.5,4.5,4.5,5.0,,4.5,4.5,5.0,4.5,5.0,,5.18,,5.36
man utd,England,5.5,6.0,,5.5,5.0,5.5,5.5,5.0,,5.5,5.0,5.0,5.0,5.0,5.5,5.5,,5.0,5.5,5.5,5.5,5.5,,5.94,,6.15
chelsea,England,8.5,9.0,,8.5,8.5,7.5,7.5,9.0,,8.0,8.0,9.0,8.5,8.5,8.0,8.5,,8.5,8.0,9.0,8.0,8.5,,9.36,,9.71
liverpool,England,51.0,67.0,,51.0,67.0,81.0,67.0,67.0,,81.0,51.0,41.0,67.0,67.0,67.0,67.0,,67.0,81.0,51.0,81.0,51.0,,62.0,,60.0
tottenham,England,101.0,101.0,,151.0,151.0,201.0,201.0,151.0,,151.0,101.0,67.0,151.0,151.0,151.0,151.0,,151.0,151.0,101.0,151.0,111.0,,86.0,,60.0
everton,England,501.0,151.0,,501.0,501.0,501.0,551.0,501.0,,501.0,301.0,301.0,501.0,501.0,501.0,501.0,,501.0,501.0,501.0,501.0,501.0,,447.0,,298.0
southampton,England,1001.0,501.0,,1001.0,501.0,751.0,1001.0,501.0,,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,751.0,,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
west ham,England,501.0,1501.0,,501.0,751.0,1001.0,1001.0,501.0,,1001.0,501.0,1501.0,1001.0,501.0,501.0,501.0,,501.0,1001.0,501.0,1001.0,501.0,,485.0,,496.0
crystal palace,England,1001.0,1501.0,,1001.0,,751.0,1001.0,751.0,,1001.0,1001.0,2001.0,1001.0,1001.0,1001.0,1001.0,,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
swansea,England,1001.0,1501.0,,1001.0,,1001.0,1001.0,751.0,,1001.0,1501.0,2001.0,1001.0,1001.0,1001.0,1501.0,,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
leicester,England,1501.0,1501.0,,1501.0,,1001.0,1001.0,1001.0,,1501.0,2001.0,2001.0,1501.0,1501.0,1001.0,2501.0,,1501.0,1501.0,1501.0,1501.0,1501.0,,950.0,,496.0
bournemouth,England,4501.0,5001.0,,4001.0,,5001.0,1001.0,2001.0,,2001.0,5001.0,3001.0,1001.0,2501.0,2501.0,2501.0,,2501.0,2001.0,4501.0,2001.0,4501.0,,950.0,,496.0
norwich,England,4501.0,5001.0,,5001.0,,5001.0,1001.0,5001.0,,5001.0,5001.0,5001.0,1001.0,4001.0,2501.0,5001.0,,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
stoke,England,1501.0,1501.0,,2001.0,1001.0,1001.0,1001.0,1501.0,,2001.0,5001.0,2501.0,3001.0,1501.0,1501.0,1501.0,,1501.0,2001.0,1501.0,2001.0,1501.0,,950.0,,496.0
watford,England,4501.0,5001.0,,4501.0,,5001.0,1001.0,5001.0,,5001.0,5001.0,3001.0,5001.0,4001.0,2501.0,4001.0,,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
newcastle,England,3001.0,5001.0,,3001.0,2501.0,1501.0,1001.0,1501.0,,5001.0,6001.0,5001.0,5001.0,4001.0,2501.0,5001.0,,4001.0,5001.0,3001.0,5001.0,3001.0,,950.0,,496.0
aston villa,England,2001.0,5001.0,,5001.0,,2001.0,1001.0,2001.0,,5001.0,7501.0,7501.0,5001.0,5001.0,2501.0,7501.0,,5001.0,5001.0,2001.0,5001.0,2001.0,,950.0,,496.0
west brom,England,1501.0,5001.0,,1501.0,,2001.0,1001.0,2001.0,,2001.0,7501.0,2501.0,2001.0,2001.0,2501.0,2001.0,,2001.0,2001.0,1501.0,2001.0,1501.0,,950.0,,496.0
