name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.1,1.06,1.06,1.08,1.06,1.07,1.06,1.08,1.08,1.12,1.06,1.12,1.08,1.06,1.06,1.06,,1.06,1.12,1.12,1.12,1.11,,1.12,,
bor dortmund,Germany,10.0,13.0,12.0,11.0,12.0,11.0,11.0,11.0,11.0,10.0,11.0,8.0,11.0,11.0,12.0,12.0,,11.0,10.0,10.0,10.0,10.0,,9.55,,
wolfsburg,Germany,26.0,21.0,19.0,21.0,19.0,21.0,17.0,21.0,21.0,28.0,19.0,41.0,21.0,13.0,19.0,21.0,,13.0,28.0,13.0,28.0,13.0,,22.0,,
bayer leverkusen,Germany,67.0,41.0,41.0,41.0,41.0,34.0,34.0,41.0,26.0,51.0,34.0,34.0,51.0,21.0,34.0,34.0,,21.0,51.0,41.0,51.0,41.0,,40.0,,
schalke 04,Germany,151.0,81.0,81.0,101.0,81.0,51.0,101.0,67.0,51.0,51.0,81.0,101.0,101.0,51.0,67.0,67.0,,51.0,51.0,75.0,51.0,81.0,,209.0,,
bor monchengladbach,Germany,251.0,81.0,101.0,151.0,101.0,67.0,151.0,101.0,67.0,251.0,101.0,251.0,126.0,67.0,67.0,67.0,,67.0,251.0,101.0,251.0,101.0,,295.0,,
fc koln,Germany,401.0,,301.0,501.0,301.0,501.0,401.0,501.0,501.0,401.0,401.0,1001.0,751.0,401.0,751.0,501.0,,401.0,401.0,401.0,401.0,501.0,,23.0,,
eintracht frankfurt,Germany,401.0,,401.0,501.0,401.0,501.0,501.0,501.0,501.0,701.0,401.0,1001.0,501.0,501.0,501.0,501.0,,501.0,701.0,501.0,701.0,601.0,,28.0,,
mainz 05,Germany,251.0,,301.0,501.0,301.0,401.0,501.0,501.0,251.0,501.0,401.0,1001.0,501.0,501.0,501.0,501.0,,501.0,501.0,501.0,501.0,501.0,,29.0,,
vfb stuttgart,Germany,1501.0,,751.0,751.0,751.0,301.0,1001.0,501.0,751.0,1001.0,751.0,1001.0,751.0,501.0,501.0,1001.0,,501.0,1001.0,501.0,1001.0,601.0,,14.3,,
