name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
sassuolo,Italy,,,,,,,2501.0,,,,,,,,,,,,,,,,,,
napoli,Italy,,,,,,,,,,,,,,,,,,,,,,,3.85,761.0,
celtic,Scotland,1.0,,1.0,1.0,1.0,,1.0,1.0,,,,1.0,,,1.01,1.01,,,,,,,,1.02,
aberdeen,Scotland,41.0,,41.0,41.0,41.0,,51.0,34.0,,,,51.0,,,34.0,41.0,,,,,,,,16.0,
benfica,Portugal,1.33,1.36,,1.33,,1.33,1.33,1.33,1.33,1.3,,,1.36,1.35,1.33,1.33,,,1.35,1.3,1.25,1.3,1.27,,
porto,Portugal,3.25,3.0,,3.0,,3.0,3.25,3.0,3.0,3.5,,,3.0,3.0,3.25,3.25,,,3.0,3.5,3.55,3.5,4.04,,
sporting lisbon,Portugal,251.0,,,,,,,,,,,,,,,,,,,,,,26.0,,
fenerbahce,Turkey,,,,,,,2.38,2.4,,,,,,,,,,,,,,,,,
besiktas,Turkey,,,,,,,2.88,2.8,,,,,,,,,,,,,,,1.95,,
galatasaray,Turkey,,,,,,,2.88,2.8,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,,,,,,67.0,,,,,,,,,,,,,,,,,,
akhisar,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,,,,,,101.0,,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
karabukspor,Turkey,,,,,,,126.0,,,,,,,,,,,,,,,,,,
rizespor,Turkey,,,,,,,151.0,,,,,,,,,,,,,,,,,,
balikesirspor,Turkey,,,,,,,751.0,,,,,,,,,,,,,,,,,,
erciyesspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,,,,,,1001.0,,,,,,,,,,,,,,,,,,
