name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
betis,Spain,5001.0,1001.0,1501.0,1501.0,1501.0,1001.0,5001.0,501.0,1001.0,5001.0,5001.0,1001.0,2501.0,1501.0,1501.0,1501.0,1001.0,1501.0,5001.0,1501.0,5001.0,,475.0,844.0,
rayo vallecano,Spain,1001.0,1001.0,2001.0,2001.0,2001.0,1501.0,2501.0,501.0,1001.0,5001.0,5001.0,1001.0,2501.0,2001.0,2501.0,2001.0,1001.0,2001.0,5001.0,2501.0,5001.0,,475.0,844.0,
deportivo la coruna,Spain,10001.0,1501.0,1501.0,2501.0,1501.0,1001.0,5001.0,501.0,1001.0,5001.0,10001.0,2001.0,2501.0,2501.0,2501.0,1501.0,1001.0,2501.0,5001.0,2501.0,5001.0,,475.0,844.0,
eibar,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,5001.0,5001.0,501.0,2501.0,7501.0,10001.0,5001.0,5001.0,5001.0,5001.0,2001.0,1001.0,5001.0,7501.0,2501.0,7501.0,,475.0,844.0,
getafe,Spain,10001.0,5001.0,1501.0,2501.0,1501.0,2001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,475.0,844.0,
gijon,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,2501.0,5001.0,501.0,2501.0,7501.0,10001.0,2001.0,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,7501.0,2501.0,7501.0,,475.0,844.0,
granada,Spain,10001.0,5001.0,2001.0,2501.0,2001.0,2001.0,5001.0,501.0,2001.0,5001.0,10001.0,2001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,475.0,844.0,
levante,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,2001.0,2501.0,501.0,2501.0,5001.0,10001.0,5001.0,5001.0,5001.0,5001.0,2501.0,1001.0,5001.0,5001.0,2501.0,5001.0,,475.0,844.0,
ud las palmas,Spain,10001.0,5001.0,2501.0,2501.0,2501.0,5001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,5001.0,5001.0,1001.0,5001.0,1001.0,5001.0,5001.0,2501.0,5001.0,,475.0,844.0,
man city,England,2.75,2.88,2.75,2.8,2.75,2.75,2.88,2.75,2.75,2.8,2.62,2.62,2.75,2.75,2.8,,,2.75,2.8,,2.8,2.65,2.75,2.73,2.82
chelsea,England,3.2,3.0,3.25,2.88,3.25,3.2,3.0,3.3,3.0,3.2,3.0,3.25,3.0,3.2,3.0,,,3.2,3.2,,3.2,3.1,3.42,3.47,3.51
arsenal,England,5.5,6.0,5.5,5.5,5.5,5.5,5.5,5.5,5.5,5.5,6.0,5.5,5.5,5.5,5.5,,,5.5,5.5,,5.5,6.0,5.56,5.75,5.75
man utd,England,6.0,5.5,5.5,5.5,5.5,6.0,5.5,6.0,5.5,6.0,6.0,6.0,6.0,5.5,5.5,,,5.5,6.0,,6.0,6.0,6.51,6.63,6.74
liverpool,England,21.0,23.0,19.0,21.0,19.0,21.0,17.0,19.0,19.0,23.0,23.0,15.0,17.0,21.0,21.0,,,21.0,23.0,,23.0,19.0,20.0,19.4,21.0
tottenham,England,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,151.0,201.0,201.0,151.0,201.0,201.0,201.0,,,201.0,201.0,,201.0,161.0,171.0,169.0,100.0
southampton,England,301.0,251.0,201.0,301.0,201.0,251.0,251.0,301.0,251.0,301.0,301.0,201.0,251.0,251.0,251.0,,,251.0,301.0,,301.0,301.0,380.0,330.0,70.0
everton,England,401.0,501.0,401.0,401.0,401.0,301.0,501.0,401.0,501.0,501.0,501.0,1001.0,501.0,501.0,401.0,,,501.0,501.0,,501.0,451.0,846.0,829.0,496.0
west ham,England,1001.0,2501.0,1001.0,1001.0,1001.0,1001.0,751.0,1251.0,751.0,1001.0,2001.0,1501.0,1001.0,1001.0,1001.0,,,1001.0,1001.0,,1001.0,1251.0,950.0,970.0,496.0
leicester,England,1501.0,,2001.0,2001.0,2001.0,2001.0,2001.0,2501.0,1501.0,2501.0,3001.0,2001.0,2501.0,2001.0,2501.0,,,2001.0,2501.0,,2501.0,1501.0,950.0,970.0,496.0
swansea,England,1501.0,2001.0,1001.0,1501.0,1001.0,1501.0,1001.0,1001.0,1001.0,1501.0,3001.0,1501.0,3001.0,1001.0,1001.0,,,1001.0,1501.0,,1501.0,1501.0,950.0,970.0,496.0
aston villa,England,2001.0,,1501.0,3001.0,1501.0,2001.0,4001.0,2001.0,1501.0,2501.0,5001.0,2001.0,5001.0,3001.0,2501.0,,,3001.0,2501.0,,2501.0,2001.0,950.0,970.0,496.0
crystal palace,England,1501.0,5001.0,2001.0,1001.0,2001.0,2001.0,1001.0,1001.0,1001.0,1501.0,3001.0,1501.0,3001.0,1501.0,1001.0,,,1501.0,1501.0,,1501.0,1751.0,950.0,917.0,496.0
newcastle,England,2501.0,5001.0,1001.0,2001.0,1001.0,1501.0,2501.0,1501.0,1001.0,2501.0,5001.0,1501.0,3001.0,2501.0,1501.0,,,2501.0,2501.0,,2501.0,2501.0,950.0,970.0,496.0
stoke,England,1251.0,5001.0,1001.0,1501.0,1001.0,1001.0,2501.0,1501.0,1001.0,1501.0,3001.0,1501.0,3001.0,2501.0,1001.0,,,2501.0,1501.0,,1501.0,1501.0,950.0,970.0,496.0
west brom,England,2001.0,5001.0,2001.0,3001.0,2001.0,2001.0,2501.0,2001.0,1501.0,5001.0,5001.0,2001.0,5001.0,3001.0,2501.0,,,3001.0,5001.0,,5001.0,2001.0,950.0,970.0,496.0
bournemouth,England,7501.0,,2501.0,3001.0,2501.0,5001.0,5001.0,5001.0,3501.0,7501.0,7501.0,5001.0,1001.0,5001.0,2501.0,,,5001.0,7501.0,,7501.0,7501.0,950.0,970.0,496.0
sunderland,England,5001.0,,2001.0,4001.0,2001.0,2001.0,5001.0,4001.0,5001.0,7501.0,5001.0,5001.0,1001.0,5001.0,2501.0,,,5001.0,7501.0,,7501.0,5001.0,950.0,970.0,496.0
norwich,England,7501.0,,2001.0,5001.0,2001.0,5001.0,5001.0,5001.0,5001.0,8001.0,8001.0,5001.0,1001.0,7501.0,2501.0,,,7501.0,8001.0,,8001.0,7501.0,950.0,970.0,496.0
watford,England,5001.0,,5001.0,5001.0,5001.0,5001.0,4001.0,5001.0,5001.0,8001.0,8001.0,5001.0,7501.0,751.0,2501.0,,,751.0,8001.0,,8001.0,7501.0,950.0,970.0,496.0
psg,France,,1.12,1.11,1.1,1.11,1.1,1.1,1.12,,1.1,,,,,1.1,,,,1.1,,1.1,1.09,1.17,1.12,
monaco,France,,12.0,15.0,15.0,15.0,10.0,11.0,10.0,,8.0,,,,,13.0,,,,8.0,,8.0,8.5,10.0,8.37,
lyon,France,,12.0,15.0,13.0,15.0,17.0,15.0,13.0,,12.0,,,,,15.0,,,,12.0,,12.0,11.0,12.9,11.2,
marseille,France,,34.0,23.0,26.0,23.0,34.0,26.0,34.0,,26.0,,,,,34.0,,,,26.0,,26.0,29.0,28.0,25.0,
st etienne,France,,,101.0,101.0,101.0,101.0,101.0,176.0,,101.0,,,51.0,,101.0,,,,101.0,,101.0,101.0,81.0,74.0,
bordeaux,France,,,101.0,151.0,101.0,101.0,151.0,176.0,,151.0,,,,,151.0,,,,151.0,,151.0,161.0,95.0,87.0,
lille,France,,,251.0,251.0,251.0,201.0,501.0,201.0,,251.0,,,,,251.0,,,,251.0,,251.0,251.0,95.0,87.0,
montpellier,France,,,251.0,301.0,251.0,251.0,501.0,301.0,,351.0,,,,,251.0,,,,351.0,,351.0,351.0,95.0,87.0,
lorient,France,,,501.0,501.0,501.0,501.0,751.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,501.0,95.0,87.0,
nantes,France,,,501.0,501.0,501.0,501.0,501.0,501.0,,801.0,,,,,501.0,,,,801.0,,801.0,751.0,95.0,87.0,
nice,France,,,501.0,501.0,501.0,501.0,1001.0,501.0,,801.0,,,,,501.0,,,,801.0,,801.0,1001.0,95.0,87.0,
rennes,France,,,401.0,401.0,401.0,301.0,1001.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,601.0,95.0,87.0,
toulouse,France,,,751.0,751.0,751.0,751.0,1001.0,501.0,,801.0,,,,,501.0,,,,801.0,,801.0,1001.0,95.0,87.0,
caen,France,,,751.0,751.0,751.0,1001.0,751.0,501.0,,1301.0,,,,,751.0,,,,1301.0,,1301.0,1501.0,95.0,87.0,
guingamp,France,,,501.0,751.0,501.0,751.0,1501.0,501.0,,1051.0,,,,,1001.0,,,,1051.0,,1051.0,1001.0,95.0,87.0,
reims,France,,,1001.0,1001.0,1001.0,751.0,1001.0,751.0,,1501.0,,,,,1001.0,,,,1501.0,,1501.0,1501.0,95.0,87.0,
troyes,France,,,1001.0,1001.0,1001.0,1001.0,1501.0,751.0,,1601.0,,,,,1501.0,,,,1601.0,,1601.0,1501.0,95.0,87.0,
angers,France,,,1001.0,1001.0,1001.0,1001.0,2001.0,1001.0,,1301.0,,,,,2001.0,,,,1301.0,,1301.0,,95.0,87.0,
bastia,France,,,751.0,751.0,751.0,751.0,751.0,501.0,,2001.0,,,,,1001.0,,,,2001.0,,2001.0,2001.0,95.0,87.0,
gfco ajaccio,France,,,1001.0,1001.0,1001.0,1501.0,2001.0,1001.0,,2751.0,,,,,1001.0,,,,2751.0,,2751.0,,95.0,,
juventus,Italy,1.67,1.62,1.57,1.57,1.57,1.57,1.44,1.57,1.5,1.5,1.57,1.57,1.57,1.66,1.57,1.57,1.6,1.66,1.5,1.67,1.5,1.61,1.68,1.67,
roma,Italy,6.0,7.5,7.0,7.5,7.0,6.5,7.0,7.5,7.0,6.5,7.0,8.0,7.0,6.0,7.0,7.0,6.5,6.0,6.5,6.0,6.5,7.5,6.13,5.36,
napoli,Italy,10.0,10.0,10.0,8.0,10.0,9.5,10.0,9.0,10.0,10.0,10.0,8.0,10.0,9.0,9.0,7.5,9.75,9.0,10.0,10.0,10.0,10.0,9.55,9.15,
inter,Italy,13.0,11.0,13.0,15.0,13.0,12.0,13.0,11.0,10.0,10.0,15.0,17.0,9.0,13.0,13.0,13.0,11.8,13.0,10.0,13.0,10.0,12.5,12.9,11.7,
ac milan,Italy,15.0,11.0,15.0,12.0,15.0,13.0,13.0,13.0,15.0,15.0,17.0,17.0,11.0,12.0,13.0,13.0,13.8,12.0,15.0,15.0,15.0,11.0,14.8,13.6,
lazio,Italy,17.0,15.0,21.0,17.0,21.0,17.0,17.0,15.0,21.0,21.0,21.0,13.0,13.0,26.0,17.0,15.0,18.0,26.0,21.0,21.0,21.0,17.0,26.0,23.0,
fiorentina,Italy,41.0,29.0,41.0,29.0,41.0,29.0,34.0,15.0,41.0,41.0,41.0,21.0,34.0,41.0,41.0,26.0,36.0,41.0,41.0,41.0,41.0,41.0,29.0,25.0,
torino,Italy,501.0,201.0,501.0,501.0,501.0,351.0,501.0,101.0,501.0,501.0,501.0,251.0,501.0,501.0,251.0,501.0,401.0,501.0,501.0,501.0,501.0,501.0,95.0,281.0,
udinese,Italy,351.0,201.0,501.0,301.0,501.0,351.0,501.0,151.0,501.0,501.0,501.0,501.0,501.0,501.0,501.0,251.0,351.0,501.0,501.0,351.0,501.0,351.0,95.0,674.0,
genoa,Italy,251.0,201.0,251.0,251.0,251.0,201.0,501.0,151.0,501.0,501.0,501.0,501.0,501.0,251.0,251.0,251.0,301.0,251.0,501.0,251.0,501.0,251.0,285.0,674.0,
sampdoria,Italy,201.0,201.0,251.0,251.0,251.0,151.0,501.0,101.0,501.0,501.0,501.0,501.0,501.0,251.0,301.0,251.0,301.0,251.0,501.0,251.0,501.0,201.0,285.0,674.0,
empoli,Italy,1001.0,501.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,1001.0,1501.0,1501.0,1001.0,1001.0,1001.0,1501.0,1501.0,1001.0,1001.0,1501.0,1001.0,1501.0,1001.0,95.0,844.0,
palermo,Italy,501.0,501.0,501.0,501.0,501.0,501.0,501.0,401.0,1501.0,1501.0,751.0,501.0,751.0,501.0,501.0,501.0,801.0,501.0,1501.0,1001.0,1501.0,501.0,95.0,844.0,
atalanta,Italy,1001.0,501.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,2001.0,2001.0,1501.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,2001.0,1501.0,2001.0,1006.0,95.0,844.0,
bologna,Italy,1501.0,2001.0,2001.0,1501.0,2001.0,1501.0,2001.0,501.0,2001.0,1501.0,2001.0,2001.0,2001.0,2001.0,1001.0,2001.0,1001.0,2001.0,1501.0,2001.0,1501.0,1701.0,95.0,844.0,
sassuolo,Italy,751.0,751.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,2001.0,2001.0,1501.0,2001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,2001.0,1501.0,2001.0,751.0,95.0,844.0,
verona,Italy,1001.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,401.0,2001.0,2001.0,1501.0,1001.0,751.0,751.0,501.0,751.0,901.0,751.0,2001.0,1001.0,2001.0,1001.0,95.0,844.0,
chievo,Italy,2001.0,1501.0,2001.0,2001.0,2001.0,2001.0,2501.0,501.0,2501.0,2001.0,2501.0,2001.0,2501.0,2001.0,1001.0,2001.0,1001.0,2001.0,2001.0,1001.0,2001.0,2101.0,95.0,844.0,
frosinone,Italy,5001.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,2001.0,5001.0,5001.0,5001.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,95.0,844.0,
carpi fc,Italy,5001.0,2001.0,5001.0,2501.0,5001.0,5001.0,5001.0,501.0,5001.0,5001.0,5001.0,2001.0,5001.0,5001.0,2501.0,5001.0,1001.0,5001.0,5001.0,5001.0,5001.0,5001.0,143.0,844.0,
celtic,Scotland,1.03,1.03,1.03,1.03,1.03,1.03,1.02,1.03,1.02,1.03,1.02,1.03,1.03,1.03,1.04,1.03,,1.03,1.03,1.03,1.03,1.03,1.08,1.03,
aberdeen,Scotland,21.0,21.0,21.0,21.0,21.0,21.0,17.0,21.0,21.0,21.0,26.0,26.0,21.0,21.0,17.0,23.0,,21.0,21.0,21.0,21.0,23.0,21.0,18.5,
hearts,Scotland,34.0,26.0,26.0,26.0,26.0,34.0,26.0,26.0,26.0,26.0,34.0,29.0,34.0,26.0,26.0,34.0,,26.0,26.0,34.0,26.0,34.0,18.1,15.1,
dundee utd,Scotland,151.0,151.0,151.0,151.0,151.0,151.0,81.0,201.0,151.0,151.0,251.0,251.0,201.0,201.0,101.0,151.0,,201.0,151.0,151.0,151.0,151.0,81.0,76.0,
inverness,Scotland,201.0,151.0,251.0,251.0,251.0,251.0,126.0,326.0,151.0,251.0,401.0,251.0,251.0,251.0,251.0,251.0,,251.0,251.0,201.0,251.0,201.0,95.0,184.0,
st johnstone,Scotland,301.0,251.0,301.0,301.0,301.0,301.0,151.0,251.0,251.0,251.0,426.0,301.0,301.0,301.0,251.0,251.0,,301.0,251.0,251.0,251.0,301.0,95.0,184.0,
dundee,Scotland,251.0,251.0,501.0,301.0,501.0,501.0,101.0,251.0,251.0,501.0,501.0,501.0,301.0,501.0,251.0,501.0,,501.0,501.0,251.0,501.0,251.0,95.0,184.0,
partick,Scotland,1001.0,751.0,501.0,751.0,501.0,751.0,751.0,501.0,501.0,751.0,1001.0,751.0,751.0,751.0,751.0,751.0,,751.0,751.0,751.0,751.0,1001.0,95.0,180.0,
motherwell,Scotland,501.0,1001.0,1001.0,751.0,1001.0,751.0,401.0,376.0,501.0,1001.0,1001.0,1251.0,1001.0,1001.0,251.0,751.0,,1001.0,1001.0,251.0,1001.0,501.0,95.0,151.0,
ross county,Scotland,1001.0,2001.0,751.0,1001.0,751.0,1001.0,401.0,326.0,501.0,1001.0,1001.0,501.0,751.0,751.0,751.0,1001.0,,751.0,1001.0,1001.0,1001.0,1001.0,95.0,151.0,
hamilton,Scotland,1501.0,1001.0,1501.0,1001.0,1501.0,1001.0,2001.0,501.0,501.0,1001.0,2501.0,1501.0,1001.0,1501.0,1001.0,1001.0,,1501.0,1001.0,1001.0,1001.0,1501.0,95.0,151.0,
kilmarnock,Scotland,2501.0,2001.0,1001.0,1501.0,1001.0,2501.0,2501.0,501.0,501.0,2001.0,2501.0,1501.0,1251.0,2001.0,1001.0,1501.0,,2001.0,2001.0,1001.0,2001.0,2501.0,95.0,151.0,
ajax,Holland,,2.38,,2.38,,,2.38,2.3,,2.4,,,,,2.4,,,,2.4,,2.4,2.4,2.41,,
psv,Holland,,2.5,,2.5,,,2.38,2.5,,2.2,,,,,2.6,,,,2.2,,2.2,2.2,2.46,,
feyenoord,Holland,,6.0,,5.5,,,5.0,5.0,,6.0,,,,,5.0,,,,6.0,,6.0,6.0,4.89,,
vitesse,Holland,,26.0,,26.0,,,21.0,23.0,,26.0,,,,,17.0,,,,26.0,,26.0,26.0,19.0,,
az alkmaar,Holland,,41.0,,41.0,,,41.0,26.0,,51.0,,,,,41.0,,,,51.0,,51.0,51.0,32.0,,
twente,Holland,,51.0,,51.0,,,51.0,41.0,,51.0,,,,,51.0,,,,51.0,,51.0,51.0,42.0,,
heerenveen,Holland,,81.0,,81.0,,,67.0,67.0,,71.0,,,,,67.0,,,,71.0,,71.0,71.0,48.0,,
groningen,Holland,,201.0,,201.0,,,201.0,201.0,,201.0,,,,,151.0,,,,201.0,,201.0,201.0,95.0,,
zwolle,Holland,,201.0,,201.0,,,201.0,201.0,,201.0,,,,,201.0,,,,201.0,,201.0,201.0,95.0,,
utrecht,Holland,,301.0,,251.0,,,501.0,251.0,,251.0,,,,,251.0,,,,251.0,,251.0,251.0,95.0,,
willem ii,Holland,,501.0,,501.0,,,501.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,501.0,95.0,,
nec nijmegen,Holland,,501.0,,501.0,,,501.0,251.0,,751.0,,,,,251.0,,,,751.0,,751.0,751.0,95.0,,
cambuur,Holland,,1001.0,,1001.0,,,1001.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,501.0,95.0,,
den haag,Holland,,1001.0,,1001.0,,,1001.0,501.0,,751.0,,,,,751.0,,,,751.0,,751.0,751.0,95.0,,
sbv excelsior,Holland,,1001.0,,1001.0,,,1001.0,501.0,,901.0,,,,,1001.0,,,,901.0,,901.0,1001.0,95.0,,
de graafschap,Holland,,1501.0,,1001.0,,,1501.0,501.0,,901.0,,,,,751.0,,,,901.0,,901.0,1001.0,95.0,,
heracles,Holland,,1501.0,,1001.0,,,1001.0,501.0,,751.0,,,,,1501.0,,,,751.0,,751.0,751.0,95.0,,
roda,Holland,,751.0,,1001.0,,,1501.0,501.0,,801.0,,,,,751.0,,,,801.0,,801.0,801.0,95.0,,
porto,Portugal,,2.1,2.0,,2.0,2.3,2.1,2.1,2.1,,,,2.1,2.0,2.1,,2.05,2.0,,,,,1.99,,
benfica,Portugal,,2.38,2.25,,2.25,2.05,2.25,2.2,2.1,,,,2.38,2.25,2.62,,2.45,2.25,,,,,2.52,,
sporting lisbon,Portugal,,5.5,6.0,,6.0,6.0,6.0,6.5,6.5,,,,5.5,6.0,4.5,,4.9,6.0,,,,,4.14,,
braga,Portugal,,67.0,67.0,,67.0,67.0,81.0,101.0,67.0,,,,81.0,67.0,34.0,,78.0,67.0,,,,,28.0,,
maritimo,Portugal,,151.0,251.0,,251.0,201.0,,226.0,151.0,,,,251.0,151.0,67.0,,201.0,151.0,,,,,48.0,,
nacional madeira,Portugal,,151.0,251.0,,251.0,201.0,,226.0,151.0,,,,251.0,151.0,101.0,,201.0,151.0,,,,,81.0,,
pacos ferreira,Portugal,,201.0,251.0,,251.0,201.0,,226.0,201.0,,,,251.0,151.0,251.0,,201.0,151.0,,,,,95.0,,
guimaraes,Portugal,,151.0,201.0,,201.0,201.0,,226.0,201.0,,,,251.0,151.0,251.0,,301.0,151.0,,,,,95.0,,
belenenses,Portugal,,251.0,501.0,,501.0,201.0,,226.0,251.0,,,,501.0,151.0,101.0,,351.0,151.0,,,,,81.0,,
estoril,Portugal,,251.0,501.0,,501.0,251.0,,226.0,251.0,,,,501.0,251.0,101.0,,351.0,251.0,,,,,81.0,,
boavista,Portugal,,251.0,501.0,,501.0,251.0,,376.0,301.0,,,,501.0,251.0,301.0,,351.0,251.0,,,,,95.0,,
moreirense,Portugal,,251.0,501.0,,501.0,251.0,,501.0,501.0,,,,501.0,251.0,151.0,,451.0,251.0,,,,,95.0,,
rio ave,Portugal,,251.0,501.0,,501.0,251.0,,501.0,301.0,,,,501.0,251.0,201.0,,351.0,251.0,,,,,95.0,,
academica viseu,Portugal,,751.0,751.0,,751.0,501.0,,501.0,751.0,,,,751.0,501.0,301.0,,651.0,501.0,,,,,95.0,,
arouca,Portugal,,501.0,751.0,,751.0,501.0,,501.0,751.0,,,,751.0,501.0,501.0,,701.0,501.0,,,,,95.0,,
tondela,Portugal,,1001.0,1001.0,,1001.0,1001.0,,501.0,1001.0,,,,1001.0,501.0,1001.0,,951.0,501.0,,,,,95.0,,
u madeira,Portugal,,1001.0,1001.0,,1001.0,1001.0,,501.0,1001.0,,,,1001.0,501.0,1001.0,,951.0,501.0,,,,,95.0,,
vitoria setubal,Portugal,,501.0,1001.0,,1001.0,251.0,,501.0,1001.0,,,,1001.0,501.0,1001.0,,751.0,501.0,,,,,95.0,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,
