name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.12,1.05,1.0986956521739131,1.1000000000000001,1.1000000000000001,1.1100000000000001
vfl wolfsburg,Germany,18.0,15.0,17.142857142857142,17.0,17.0,17.75
bor dortmund,Germany,21.0,12.0,16.830434782608698,15.1,15.0,20.0
wolfsburg,Germany,26.0,9.73,16.303333333333331,16.0,13.0,17.0
bayer leverkusen,Germany,41.0,22.0,33.913043478260867,34.0,34.0,34.0
bor monchengladbach,Germany,51.0,26.0,35.739130434782609,34.0,31.5,41.0
schalke 04,Germany,151.0,26.0,50.434782608695649,41.0,41.0,51.0
mainz 05,Germany,521.0,87.0,425.17391304347825,501.0,401.0,501.0
eintracht frankfurt,Germany,751.0,87.0,470.82608695652175,501.0,476.0,501.0
hoffenheim,Germany,751.0,87.0,295.39130434782606,251.0,251.0,256.0
augsburg,Germany,781.0,87.0,434.30434782608694,451.0,276.0,501.0
fc koln,Germany,1001.0,87.0,609.52173913043475,651.0,501.0,751.0
hamburg,Germany,1001.0,87.0,476.69565217391306,501.0,401.0,501.0
hannover,Germany,1001.0,87.0,527.57142857142856,501.0,501.0,551.0
hannover 96,Germany,1001.0,401.0,646.0,511.0,501.0,801.0
hertha berlin,Germany,1001.0,87.0,743.86956521739125,751.0,751.0,801.0
vfb stuttgart,Germany,1001.0,87.0,431.69565217391306,401.0,276.0,501.0
werder bremen,Germany,1001.0,87.0,470.82608695652175,501.0,301.0,501.0
ingolstadt,Germany,2501.0,87.0,1309.0869565217392,1001.0,876.0,2001.0
darmstadt,Germany,5001.0,87.0,2259.086956521739,1501.0,1001.0,3001.0
barcelona,Spain,1.75,1.6,1.6799999999999999,1.6699999999999999,1.6474999999999997,1.73
real madrid,Spain,2.75,2.26,2.5350000000000001,2.5,2.5,2.6299999999999999
atletico madrid,Spain,21.0,14.6,17.366666666666667,16.850000000000001,15.0,21.0
seville,Spain,67.0,40.0,51.041666666666664,50.5,41.0,67.0
valencia,Spain,67.0,29.0,47.083333333333336,41.5,34.0,67.0
villarreal,Spain,301.0,87.0,182.83333333333334,168.0,101.0,251.0
athletic bilbao,Spain,501.0,87.0,254.33333333333334,226.0,188.5,301.0
celta vigo,Spain,1001.0,51.0,497.95652173913044,501.0,501.0,501.0
malaga,Spain,1001.0,87.0,581.41666666666663,501.0,501.0,751.0
