name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.0,1.02,1.01,1.01,1.01,1.01,1.01,1.01,1.01,,,,,1.01,,1.01,1.02,,1.01,,,,1.02,1.01,
vfl wolfsburg,Germany,41.0,51.0,67.0,51.0,67.0,67.0,51.0,81.0,34.0,100.0,,,,51.0,,51.0,51.0,,51.0,100.0,,100.0,36.0,34.0,
bayer leverkusen,Germany,34.0,51.0,67.0,51.0,67.0,67.0,67.0,51.0,41.0,100.0,,,,51.0,,51.0,67.0,,51.0,100.0,,100.0,38.0,6.82,
schalke 04,Germany,151.0,151.0,151.0,151.0,151.0,151.0,201.0,101.0,81.0,250.0,,,,151.0,,151.0,151.0,,151.0,250.0,,250.0,48.0,155.0,
bor monchengladbach,Germany,251.0,101.0,101.0,81.0,101.0,81.0,126.0,101.0,51.0,150.0,,,,101.0,,101.0,126.0,,101.0,150.0,,150.0,67.0,,
bor dortmund,Germany,251.0,101.0,126.0,126.0,126.0,151.0,126.0,101.0,81.0,400.0,,,,101.0,,151.0,151.0,,101.0,400.0,,400.0,86.0,,
hoffenheim,Germany,501.0,251.0,251.0,301.0,251.0,301.0,501.0,301.0,151.0,600.0,,,,251.0,,251.0,,,251.0,600.0,,600.0,219.0,,
mainz 05,Germany,751.0,,501.0,,501.0,501.0,401.0,501.0,501.0,800.0,,,,501.0,,,501.0,,501.0,800.0,,800.0,52.0,,
hannover 96,Germany,1001.0,,251.0,,251.0,501.0,501.0,501.0,,600.0,,,,501.0,,,501.0,,501.0,600.0,,600.0,190.0,,
hertha berlin,Germany,1501.0,,,,,,1501.0,501.0,,2000.0,,,,1001.0,,,,,1001.0,2000.0,,2000.0,32.0,,
augsburg,Germany,1001.0,,501.0,,501.0,,2001.0,501.0,,600.0,,,,501.0,,,,,501.0,600.0,,600.0,124.0,,
eintracht frankfurt,Germany,2001.0,,,,,,1001.0,501.0,,1500.0,,,,501.0,,,,,501.0,1500.0,,1500.0,485.0,,
vfb stuttgart,Germany,1001.0,,,,,,1001.0,501.0,501.0,2500.0,,,,1001.0,,,,,1001.0,2500.0,,2500.0,57.0,,
fc koln,Germany,1501.0,,,,,,1001.0,501.0,,2500.0,,,,751.0,,,,,751.0,2500.0,,2500.0,124.0,,
paderborn,Germany,1001.0,,,,,,2501.0,501.0,,2500.0,,,,751.0,,,,,751.0,2500.0,,2500.0,48.0,,
hamburg,Germany,1001.0,,,,,,2501.0,501.0,,1500.0,,,,1501.0,,,,,1501.0,1500.0,,1500.0,52.0,,
freiburg,Germany,5001.0,,,,,,2001.0,501.0,,3000.0,,,,1001.0,,,,,1001.0,3000.0,,3000.0,30.0,,
werder bremen,Germany,5001.0,,,,,,2001.0,501.0,,4000.0,,,,751.0,,,,,751.0,4000.0,,4000.0,48.0,,
real madrid,Spain,1.44,1.44,1.44,1.44,1.44,1.44,1.44,1.44,,1.45,1.4,,,1.45,,1.44,1.45,1.44,1.45,1.45,1.44,1.45,1.54,1.02,
barcelona,Spain,2.88,2.75,2.75,2.8,2.75,2.8,2.75,2.88,,3.0,3.1,,,2.75,,2.88,2.88,2.85,2.75,3.0,2.88,3.0,2.99,1.02,
atletico madrid,Spain,21.0,23.0,21.0,23.0,21.0,21.0,21.0,21.0,,23.0,23.0,,,21.0,,21.0,21.0,20.0,21.0,23.0,23.0,23.0,25.0,1.97,
valencia,Spain,101.0,67.0,81.0,101.0,81.0,81.0,81.0,101.0,,101.0,201.0,,,81.0,,101.0,81.0,80.0,81.0,101.0,81.0,101.0,48.0,1.97,
seville,Spain,501.0,251.0,251.0,301.0,251.0,151.0,251.0,251.0,,501.0,501.0,,,251.0,,301.0,251.0,221.0,251.0,501.0,201.0,501.0,86.0,1.97,
villarreal,Spain,501.0,401.0,301.0,,301.0,,,501.0,,501.0,751.0,,,501.0,,501.0,501.0,451.0,501.0,501.0,501.0,501.0,475.0,1.02,
malaga,Spain,1501.0,,1001.0,,1001.0,,,1001.0,,1001.0,2001.0,,,1001.0,,,,951.0,1001.0,1001.0,1001.0,1001.0,42.0,,
athletic bilbao,Spain,1001.0,,301.0,,301.0,,,501.0,,501.0,2001.0,,,301.0,,,,,301.0,501.0,501.0,501.0,380.0,,
celta vigo,Spain,751.0,,501.0,,501.0,,,1001.0,,1001.0,2001.0,,,751.0,,,,951.0,751.0,1001.0,1001.0,1001.0,950.0,,
real sociedad,Spain,5001.0,,301.0,,301.0,,,1001.0,,2501.0,6001.0,,,751.0,,,,,751.0,2501.0,1501.0,2501.0,380.0,,
deportivo la coruna,Spain,10001.0,,2001.0,,2001.0,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,2501.0,5001.0,950.0,,
elche,Spain,10001.0,,2001.0,,2001.0,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,5001.0,5001.0,950.0,,
espanyol,Spain,5001.0,,2001.0,,2001.0,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,2501.0,2501.0,2501.0,2501.0,950.0,,
getafe,Spain,1001.0,,1001.0,,1001.0,,,1001.0,,3001.0,10001.0,,,2501.0,,,,,2501.0,3001.0,2501.0,3001.0,950.0,,
granada,Spain,7501.0,,1501.0,,1501.0,,,1001.0,,5001.0,10001.0,,,2501.0,,,,,2501.0,5001.0,1501.0,5001.0,950.0,,
levante,Spain,10001.0,,2001.0,,2001.0,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,2501.0,5001.0,950.0,,
rayo vallecano,Spain,2501.0,,2001.0,,2001.0,,,1001.0,,2501.0,10001.0,,,2501.0,,,,,2501.0,2501.0,2001.0,2501.0,950.0,,
almeria,Spain,20001.0,,3001.0,,3001.0,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,3001.0,5001.0,950.0,,
cordoba,Spain,20001.0,,5001.0,,5001.0,,,1001.0,,5001.0,10001.0,,,7501.0,,,,,7501.0,5001.0,5001.0,5001.0,950.0,,
eibar,Spain,20001.0,,2001.0,,2001.0,,,1001.0,,5001.0,10001.0,,,5001.0,,,,,5001.0,5001.0,3001.0,5001.0,950.0,,
chelsea,England,1.17,1.14,1.14,1.17,1.14,1.14,1.14,1.17,1.14,1.15,1.14,1.14,1.17,1.14,1.15,1.14,1.14,1.14,1.14,1.15,1.15,1.15,,1.2,1.21
man city,England,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,7.0,7.0,6.5,7.0,7.0,7.0,7.0,,7.4,7.53
