name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Bayern Munich,Germany,,1.17,1.17,,,,,1.2,,1.18,,,,1.18,,,1.18,,,,1.28,1.24,
Bor Dortmund,Germany,,4.5,5.0,,,,,5.0,,5.0,,,,4.5,,,5.0,,,3.85,4.42,4.4,
Bayer Leverkusen,Germany,,21.0,19.0,,,,,34.0,,50.0,,,,26.0,,,50.0,,,30.0,26.0,32.0,
Schalke 04,Germany,,151.0,151.0,,,,,126.0,,100.0,,,,151.0,,,100.0,,,108.0,143.0,132.0,
Bor Monchengladbach,Germany,,126.0,201.0,,,,,126.0,,150.0,,,,151.0,,,150.0,,,255.0,380.0,340.0,
VfB Stuttgart,Germany,,301.0,251.0,,,,,301.0,,200.0,,,,251.0,,,200.0,,,255.0,361.0,340.0,
Hamburg,Germany,,,,,,,,326.0,,200.0,,,,251.0,,,200.0,,,124.0,162.0,155.0,
Hertha Berlin,Germany,,,,,,,,301.0,,200.0,,,,351.0,,,200.0,,,150.0,209.0,188.0,
Eintracht Frankfurt,Germany,,,,,,,,301.0,,400.0,,,,351.0,,,400.0,,,255.0,371.0,335.0,
VfL Wolfsburg,Germany,,301.0,,,,,,401.0,,150.0,,,,251.0,,,150.0,,,142.0,200.0,179.0,
Werder Bremen,Germany,,401.0,,,,,,301.0,,400.0,,,,351.0,,,400.0,,,455.0,646.0,616.0,
Mainz 05,Germany,,,,,,,,426.0,,400.0,,,,501.0,,,400.0,,,78.0,105.0,91.0,
Augsburg,Germany,,,,,,,,401.0,,400.0,,,,501.0,,,400.0,,,205.0,285.0,267.0,
Hannover 96,Germany,,,,,,,,501.0,,400.0,,,,251.0,,,400.0,,,320.0,447.0,422.0,
Hoffenheim,Germany,,,,,,,,276.0,,300.0,,,,501.0,,,300.0,,,340.0,475.0,451.0,
Freiburg,Germany,,,,,,,,501.0,,2000.0,,,,1501.0,,,2000.0,,,76.0,105.0,89.0,
Nurnberg,Germany,,,,,,,,751.0,,2000.0,,,,1501.0,,,2000.0,,,265.0,371.0,349.0,
Braunschweig,Germany,,,,,,,,401.0,,5000.0,,,,2501.0,,,5000.0,,,240.0,333.0,315.0,
Barcelona,Spain,,1.3,,,,,,1.3,,1.29,,,,1.29,1.29,,1.29,,,,1.32,1.25,
Real Madrid,Spain,,5.5,,,,,,5.0,,5.0,,,,4.5,5.0,,5.0,,,3.45,4.8,4.2,
Atletico Madrid,Spain,,8.0,,,,,,9.0,,8.5,,,,8.5,9.0,,8.5,,,9.2,10.5,9.54,
Villarreal,Spain,,,,,,,,,,300.0,,,,,,,300.0,,,200.0,323.0,257.0,
Athl Bilbao,Spain,,,,,,,,401.0,,400.0,,,,,,,400.0,,,565.0,950.0,766.0,
Real Sociedad,Spain,,,,,,,,401.0,,500.0,,,,,,,500.0,,,295.0,485.0,388.0,
Valencia,Spain,,,,,,,,401.0,,600.0,,,,,,,600.0,,,295.0,494.0,393.0,
Sevilla,Spain,,,,,,,,401.0,,1200.0,,,,,,,1200.0,,,305.0,542.0,403.0,
Espanyol,Spain,,,,,,,,1001.0,,2500.0,,,,,,,2500.0,,,565.0,950.0,766.0,
Getafe,Spain,,,,,,,,1001.0,,2500.0,,,,,,,2500.0,,,565.0,950.0,766.0,
Betis,Spain,,,,,,,,326.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Levante,Spain,,,,,,,,2001.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Malaga,Spain,,,,,,,,501.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Celta Vigo,Spain,,,,,,,,1501.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Granada,Spain,,,,,,,,3001.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Rayo Vallecano,Spain,,,,,,,,1001.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Valladolid,Spain,,,,,,,,2501.0,,4000.0,,,,,,,4000.0,,,565.0,950.0,766.0,
Almeria,Spain,,,,,,,,,,5000.0,,,,,,,5000.0,,,565.0,950.0,766.0,
Osasuna,Spain,,,,,,,,2501.0,,5000.0,,,,,,,5000.0,,,565.0,950.0,766.0,
Elche,Spain,,,,,,,,5001.0,,3000.0,,,,,,,3000.0,,,565.0,950.0,766.0,
Man City,England,3.0,3.0,3.0,3.0,3.0,,3.0,3.0,3.0,,3.0,3.0,2.88,3.0,3.0,,,,3.0,3.0,2.99,3.04,
Chelsea,England,3.75,3.75,3.75,4.0,3.75,,3.5,3.75,3.5,,3.5,3.75,3.75,3.75,3.5,,,,3.5,4.1,4.14,4.2,
Arsenal,England,4.33,4.5,4.5,4.5,4.5,,5.0,4.5,4.5,,4.0,5.0,4.5,4.33,4.5,,,,5.0,4.8,4.8,4.88,
Man Utd,England,8.5,9.0,9.0,8.5,9.0,,9.0,8.5,9.0,,8.0,8.0,8.0,8.5,8.0,,,,8.5,8.8,8.79,8.95,
Liverpool,England,11.0,10.0,10.0,11.0,10.0,,10.0,11.0,9.0,,11.0,11.0,10.0,10.0,10.0,,,,11.0,10.5,10.5,10.7,
Tottenham,England,19.0,21.0,19.0,23.0,19.0,,17.0,21.0,19.0,,19.0,21.0,21.0,21.0,21.0,,,,21.0,23.0,25.0,24.0,
Everton,England,101.0,101.0,81.0,101.0,81.0,,101.0,101.0,81.0,,126.0,81.0,101.0,101.0,81.0,,,,101.0,96.0,114.0,116.0,
Southampton,England,501.0,501.0,501.0,301.0,501.0,,501.0,301.0,501.0,,501.0,201.0,251.0,501.0,301.0,,,,501.0,230.0,304.0,310.0,
Swansea,England,1001.0,2001.0,2501.0,,2501.0,,3001.0,1001.0,,,3001.0,1251.0,1501.0,2501.0,1001.0,,,,,655.0,950.0,970.0,
Aston Villa,England,1501.0,2001.0,2001.0,,2001.0,,2001.0,2001.0,,,4001.0,,2001.0,2001.0,2001.0,,,,,660.0,950.0,970.0,
Newcastle,England,1501.0,2001.0,2501.0,,2501.0,,2001.0,1001.0,,,4001.0,2501.0,2001.0,2001.0,2501.0,,,,,660.0,950.0,970.0,
West Brom,England,2501.0,3001.0,2001.0,,2001.0,,4001.0,2001.0,,,4001.0,,2501.0,2501.0,3001.0,,,,,655.0,950.0,970.0,
West Ham,England,3001.0,,2001.0,,2001.0,,4001.0,2001.0,,,5001.0,,2001.0,2501.0,2501.0,,,,,660.0,950.0,970.0,
Cardiff,England,5001.0,,4001.0,,4001.0,,7501.0,3001.0,,,10000.0,,7501.0,5001.0,5001.0,,,,,655.0,950.0,970.0,
Fulham,England,5001.0,,2501.0,,2501.0,,5001.0,2001.0,,,10000.0,,3001.0,5001.0,3001.0,,,,,660.0,950.0,970.0,
Hull,England,3501.0,,4001.0,,4001.0,,7501.0,7501.0,,,10000.0,,7501.0,5001.0,5001.0,,,,,660.0,950.0,970.0,
Norwich,England,,,4001.0,,4001.0,,7501.0,5001.0,,,10000.0,,5001.0,7501.0,5001.0,,,,,660.0,950.0,970.0,
Stoke,England,5001.0,,2501.0,,2501.0,,7501.0,4001.0,,,10000.0,,5001.0,5001.0,4001.0,,,,,655.0,950.0,970.0,
Crystal Palace,England,,,10001.0,,10000.0,,10001.0,10001.0,,,10001.0,,10001.0,10000.0,10001.0,,,,,660.0,950.0,970.0,
Sunderland,England,,,2501.0,,2501.0,,5001.0,5001.0,,,10001.0,,3001.0,5001.0,5001.0,,,,,660.0,950.0,970.0,
PSG,France,,1.17,,,,,,1.14,,1.14,,,,1.12,,,1.14,,,1.09,1.21,1.15,
Monaco,France,,6.0,,,,,,5.5,,6.0,,,,5.0,,,6.0,,,5.8,6.7,5.85,
Lille,France,,19.0,,,,,,19.0,,20.0,,,,19.0,,,20.0,,,6.2,6.89,6.43,
Marseille,France,,81.0,,,,,,91.0,,80.0,,,,81.0,,,80.0,,,35.0,48.0,38.0,
St Etienne,France,,201.0,,,,,,201.0,,150.0,,,,251.0,,,150.0,,,156.0,257.0,194.0,
Rennes,France,,201.0,,,,,,251.0,,300.0,,,,,,,300.0,,,78.0,105.0,91.0,
Nice,France,,301.0,,,,,,251.0,,200.0,,,,251.0,,,200.0,,,154.0,266.0,199.0,
Lyon,France,,301.0,,,,,,401.0,,300.0,,,,351.0,,,300.0,,,335.0,561.0,441.0,
Guingamp,France,,,,,,,,,,500.0,,,,,,,500.0,,,78.0,105.0,91.0,
Nantes,France,,251.0,,,,,,201.0,,500.0,,,,,,,500.0,,,78.0,105.0,91.0,
Toulouse,France,,,,,,,,,,500.0,,,,,,,500.0,,,80.0,114.0,99.0,
Bordeaux,France,,,,,,,,251.0,,500.0,,,,,,,500.0,,,142.0,209.0,179.0,
Reims,France,,,,,,,,501.0,,500.0,,,,,,,500.0,,,78.0,105.0,91.0,
Bastia,France,,,,,,,,401.0,,750.0,,,,,,,750.0,,,78.0,105.0,91.0,
Ajaccio,France,,,,,,,,,,,,,,,,,,,,78.0,105.0,91.0,
Evian,France,,,,,,,,,,,,,,,,,,,,78.0,105.0,91.0,
Lorient,France,,,,,,,,,,,,,,,,,,,,78.0,105.0,91.0,
Sochaux,France,,,,,,,,,,,,,,,,,,,,78.0,105.0,91.0,
Valenciennes,France,,,,,,,,,,,,,,,,,,,,78.0,105.0,91.0,
Montpellier,France,,,,,,,,,,,,,,,,,,,,345.0,580.0,456.0,
Juventus,Italy,,1.91,,,,,,1.83,,1.8,,,,1.8,,,1.8,,,1.72,1.88,1.86,
Roma,Italy,,3.0,,,,,,3.2,,3.0,,,,3.0,,,3.0,,,,3.42,2.99,
Napoli,Italy,,4.5,,,,,,4.5,,4.5,,,,4.5,,,4.5,,,5.5,5.75,5.56,
Inter,Italy,,23.0,,,,,,26.0,,30.0,,,,26.0,,,30.0,,,23.0,30.0,24.0,
Fiorentina,Italy,,41.0,,,,,,31.0,,30.0,,,,26.0,,,30.0,,,16.5,23.0,17.5,
AC Milan,Italy,,101.0,,,,,,151.0,,,,,,151.0,,,,,,112.0,152.0,138.0,
Lazio,Italy,,151.0,,,,,,301.0,,,,,,251.0,,,,,,142.0,200.0,179.0,
Udinese,Italy,,,,,,,,,,,,,,501.0,,,,,,400.0,732.0,543.0,
Verona,Italy,,,,,,,,,,,,,,,,,,,,27.0,32.0,29.0,
Genoa,Italy,,,,,,,,,,,,,,,,,,,,29.0,171.0,31.0,
Cagliari,Italy,,,,,,,,,,,,,,,,,,,,265.0,437.0,349.0,
Atalanta,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Bologna,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Catania,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Chievo,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Livorno,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Parma,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Sampdoria,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Sassuolo,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Torino,Italy,,,,,,,,,,,,,,,,,,,,565.0,950.0,766.0,
Celtic,Scotland,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,,1.01,1.02,1.01,
Aberdeen,Scotland,81.0,81.0,,,,,51.0,81.0,,,51.0,41.0,,51.0,,,,,,29.0,52.0,32.0,
Motherwell,Scotland,67.0,67.0,,,,,67.0,81.0,,,67.0,51.0,,67.0,,,,,,41.0,57.0,46.0,
Inverness,Scotland,101.0,101.0,,,,,67.0,81.0,,,81.0,81.0,,81.0,,,,,,42.0,57.0,46.0,
Dundee Utd,Scotland,251.0,201.0,,,,,351.0,151.0,,,226.0,126.0,,251.0,,,,,,92.0,133.0,113.0,
Hibernian,Scotland,351.0,501.0,,,,,301.0,501.0,,,351.0,501.0,,351.0,,,,,,92.0,133.0,113.0,
St Johnstone,Scotland,501.0,201.0,,,,,251.0,501.0,,,226.0,201.0,,251.0,,,,,,92.0,133.0,113.0,
Partick,Scotland,,1251.0,,,,,501.0,2501.0,,,1001.0,501.0,,1001.0,,,,,,98.0,143.0,120.0,
Kilmarnock,Scotland,,1251.0,,,,,501.0,2501.0,,,1501.0,1501.0,,1501.0,,,,,,106.0,152.0,130.0,
Ross County,Scotland,,2501.0,,,,,501.0,2501.0,,,1001.0,751.0,,1501.0,,,,,,106.0,152.0,130.0,
St Mirren,Scotland,,5001.0,,,,,751.0,5001.0,,,1501.0,2501.0,,1501.0,,,,,,106.0,152.0,130.0,
Hearts,Scotland,,7501.0,,,,,10001.0,10001.0,,,6001.0,,,7501.0,,,,,,106.0,152.0,130.0,
Ajax,Holland,,2.75,,,,,,,,3.0,,,,,,,3.0,,,,2.62,,
PSV Eindhoven,Holland,,3.0,,,,,,,,3.5,,,,,,,3.5,,,,3.76,,
Feyenoord,Holland,,6.5,,,,,,,,6.0,,,,,,,6.0,,,,7.27,,
Twente,Holland,,7.5,,,,,,,,7.0,,,,,,,7.0,,,,5.75,,
Vitesse,Holland,,11.0,,,,,,,,9.5,,,,,,,9.5,,,,6.7,,
AZ Alkmaar,Holland,,11.0,,,,,,,,9.0,,,,,,,9.0,,,,11.9,,
Heerenveen,Holland,,41.0,,,,,,,,75.0,,,,,,,75.0,,,,36.0,,
Groningen,Holland,,,,,,,,,,75.0,,,,,,,75.0,,,,62.0,,
Roda,Holland,,,,,,,,,,100.0,,,,,,,100.0,,,,390.0,,
Utrecht,Holland,,101.0,,,,,,,,100.0,,,,,,,100.0,,,,57.0,,
Zwolle,Holland,,101.0,,,,,,,,75.0,,,,,,,75.0,,,,114.0,,
Heracles,Holland,,,,,,,,,,200.0,,,,,,,200.0,,,,390.0,,
NAC Breda,Holland,,,,,,,,,,200.0,,,,,,,200.0,,,,390.0,,
Den Haag,Holland,,,,,,,,,,400.0,,,,,,,400.0,,,,390.0,,
NEC Nijmegen,Holland,,,,,,,,,,400.0,,,,,,,400.0,,,,390.0,,
Waalwijk,Holland,,,,,,,,,,400.0,,,,,,,400.0,,,,390.0,,
Cambuur,Holland,,,,,,,,,,500.0,,,,,,,500.0,,,,390.0,,
Go Ahead Eagles,Holland,,,,,,,,,,500.0,,,,,,,500.0,,,,390.0,,
Porto,Portugal,,1.62,,,,,,1.57,,,,,,,,,,,,,1.62,,
Benfica,Portugal,,3.0,,,,,,2.8,,,,,,,,,,,,,2.84,,
Sporting Lisbon,Portugal,,10.0,,,,,,8.5,,,,,,,,,,,,,8.79,,
Braga,Portugal,,101.0,,,,,,101.0,,,,,,,,,,,,,52.0,,
Academica,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Estoril,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Gil Vicente,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Nacional,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Rio Ave,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,,,,,,25.0,,
Maritimo,Portugal,,,,,,,,,,,,,,,,,,,,,52.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,,,,,,380.0,,
Fenerbahce,Turkey,,,,,,,,,,,,,,2.2,,,,,,,1.57,,
Galatasaray,Turkey,,,,,,,,,,,,,,2.5,,,,,,,1.97,,
Besiktas,Turkey,,,,,,,,,,,,,,4.5,,,,,,,2.9,,
