name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
atalanta,Italy,1501.0,,401.0,,401.0,151.0,1001.0,501.0,,1001.0,,,501.0,,,1001.0,,,1001.0,1001.0,1001.0,1001.0,,,,
genoa,Italy,501.0,,401.0,,401.0,101.0,1501.0,276.0,,501.0,,,501.0,,,501.0,,,501.0,501.0,501.0,501.0,,,,
verona,Italy,1501.0,,1251.0,,1251.0,151.0,1501.0,501.0,,,,,1501.0,,,1501.0,,,,1001.0,,501.0,,,,
empoli,Italy,2001.0,,1251.0,,1251.0,301.0,1001.0,501.0,,,,,1001.0,,,1501.0,,,,1001.0,,501.0,,,,
chievo,Italy,1501.0,,2001.0,,2001.0,501.0,2501.0,501.0,,501.0,,,1501.0,,,1501.0,,,501.0,1001.0,501.0,501.0,,,,
bologna,Italy,2001.0,,1751.0,,1751.0,251.0,2501.0,501.0,,,,,2001.0,,,2501.0,,,,2001.0,,501.0,,,,
frosinone,Italy,4501.0,,5001.0,,5001.0,1001.0,5001.0,501.0,,,,,5001.0,,,5001.0,,,,5001.0,,501.0,,,,
carpi fc,Italy,4501.0,,7501.0,,7501.0,601.0,5001.0,276.0,,,,,5001.0,,,5001.0,,,,5001.0,,501.0,,,,
celtic,Scotland,1.06,1.08,1.06,1.06,1.06,1.05,1.08,1.07,,,1.06,1.06,1.06,1.06,1.05,1.06,,1.06,,,,,,1.09,1.02,
aberdeen,Scotland,11.0,7.0,10.0,10.0,10.0,9.0,7.0,7.0,,,11.0,10.0,10.0,11.0,11.0,10.0,,11.0,,,,,,8.22,7.21,
hearts,Scotland,101.0,101.0,101.0,101.0,101.0,101.0,51.0,91.0,,,101.0,151.0,81.0,101.0,101.0,101.0,,101.0,,,,,,22.0,22.0,
inverness,Scotland,751.0,,501.0,401.0,501.0,1001.0,301.0,501.0,,,501.0,1001.0,,501.0,1001.0,,,501.0,,,,,,95.0,364.0,
st johnstone,Scotland,501.0,,251.0,401.0,251.0,1001.0,401.0,501.0,,,501.0,1001.0,,401.0,1001.0,,,401.0,,,,,,95.0,373.0,
dundee,Scotland,751.0,,201.0,301.0,201.0,1001.0,251.0,301.0,,,751.0,1001.0,251.0,401.0,1501.0,,,401.0,,,,,,95.0,340.0,
ross county,Scotland,1501.0,,1001.0,751.0,1001.0,1001.0,126.0,501.0,,,751.0,1001.0,251.0,251.0,1001.0,,,251.0,,,,,,105.0,194.0,
dundee utd,Scotland,2001.0,,2001.0,1501.0,2001.0,2001.0,501.0,501.0,,,2001.0,1501.0,,1001.0,1001.0,,,1001.0,,,,,,95.0,262.0,
hamilton,Scotland,1501.0,,401.0,501.0,401.0,2001.0,401.0,501.0,,,501.0,1001.0,251.0,501.0,1501.0,,,501.0,,,,,,105.0,188.0,
motherwell,Scotland,2001.0,,1001.0,1501.0,1001.0,2001.0,1001.0,501.0,,,2001.0,1001.0,,1001.0,1501.0,,,1001.0,,,,,,105.0,194.0,
kilmarnock,Scotland,4501.0,,5001.0,1501.0,5001.0,5001.0,2501.0,501.0,,,5001.0,2001.0,,1501.0,2501.0,,,1501.0,,,,,,105.0,194.0,
partick,Scotland,4001.0,,2501.0,1501.0,2501.0,5001.0,751.0,501.0,,,5001.0,2501.0,,2001.0,2501.0,,,2001.0,,,,,,105.0,188.0,
ajax,Holland,,1.91,,1.8,,1.95,,1.83,1.83,1.85,,2.0,,,1.9,,,,1.85,,1.85,,,1.88,,
psv,Holland,,2.75,,2.88,,2.4,,2.62,2.75,2.75,,2.75,,,2.75,,,,2.75,,2.75,,,2.62,,
feyenoord,Holland,,7.0,,6.5,,6.0,,6.5,6.0,7.0,,5.5,,,7.0,,,,7.0,,7.0,,,6.13,,
vitesse,Holland,,41.0,,51.0,,34.0,,51.0,51.0,51.0,,51.0,,,51.0,,,,51.0,,51.0,,,24.0,,
az alkmaar,Holland,,51.0,,67.0,,51.0,,67.0,51.0,76.0,,81.0,,,67.0,,,,76.0,,76.0,,,48.0,,
twente,Holland,,151.0,,,,67.0,,101.0,101.0,151.0,,151.0,,,101.0,,,,151.0,,151.0,,,81.0,,
zwolle,Holland,,201.0,,151.0,,151.0,,151.0,101.0,201.0,,151.0,,,101.0,,,,201.0,,201.0,,,105.0,,
groningen,Holland,,251.0,,,,151.0,,201.0,251.0,201.0,,151.0,,,151.0,,,,201.0,,201.0,,,95.0,,
heerenveen,Holland,,251.0,,,,151.0,,151.0,201.0,81.0,,151.0,,,151.0,,,,81.0,,81.0,,,95.0,,
utrecht,Holland,,251.0,,,,201.0,,276.0,201.0,251.0,,151.0,,,101.0,,,,251.0,,251.0,,,105.0,,
willem ii,Holland,,501.0,,,,501.0,,501.0,501.0,501.0,,501.0,,,501.0,,,,501.0,,501.0,,,285.0,,
nec nijmegen,Holland,,501.0,,,,501.0,,251.0,301.0,751.0,,501.0,,,251.0,,,,751.0,,751.0,,,105.0,,
heracles,Holland,,501.0,,301.0,,1001.0,,276.0,201.0,401.0,,251.0,,,751.0,,,,401.0,,401.0,,,95.0,,
cambuur,Holland,,1001.0,,,,1001.0,,501.0,,501.0,,501.0,,,1001.0,,,,501.0,,501.0,,,285.0,,
den haag,Holland,,1001.0,,,,1001.0,,501.0,,751.0,,501.0,,,1001.0,,,,751.0,,751.0,,,285.0,,
roda,Holland,,1501.0,,,,1001.0,,501.0,,801.0,,1001.0,,,751.0,,,,801.0,,801.0,,,285.0,,
sbv excelsior,Holland,,1501.0,,,,1001.0,,501.0,,901.0,,1001.0,,,1001.0,,,,901.0,,901.0,,,285.0,,
de graafschap,Holland,,1501.0,,,,1001.0,,501.0,,901.0,,1001.0,,,2001.0,,,,901.0,,901.0,,,285.0,,
porto,Portugal,,1.83,,1.83,,1.91,,1.83,1.83,,,,1.95,,1.8,,,,,,,,,1.77,,
benfica,Portugal,,2.38,,2.62,,2.3,,2.62,2.5,,,,2.5,,2.75,,,,,,,,,2.6,,
sporting lisbon,Portugal,,5.5,,5.5,,5.75,,6.0,5.5,,,,5.5,,5.0,,,,,,,,,4.23,,
braga,Portugal,,101.0,,101.0,,101.0,,67.0,81.0,,,,101.0,,67.0,,,,,,,,,48.0,,
guimaraes,Portugal,,,,,,,,251.0,,,,,251.0,,201.0,,,,,,,,,95.0,,
maritimo,Portugal,,,,,,,,251.0,,,,,251.0,,201.0,,,,,,,,,95.0,,
nacional madeira,Portugal,,,,,,,,251.0,,,,,251.0,,201.0,,,,,,,,,95.0,,
pacos ferreira,Portugal,,,,,,,,251.0,,,,,251.0,,201.0,,,,,,,,,95.0,,
belenenses,Portugal,,,,,,,,151.0,,,,,501.0,,251.0,,,,,,,,,95.0,,
boavista,Portugal,,,,,,,,401.0,,,,,501.0,,501.0,,,,,,,,,95.0,,
estoril,Portugal,,,,,,,,251.0,,,,,501.0,,251.0,,,,,,,,,95.0,,
moreirense,Portugal,,,,,,,,501.0,,,,,501.0,,251.0,,,,,,,,,95.0,,
rio ave,Portugal,,,,,,,,501.0,,,,,501.0,,251.0,,,,,,,,,95.0,,
academica viseu,Portugal,,,,,,,,501.0,,,,,751.0,,301.0,,,,,,,,,95.0,,
arouca,Portugal,,,,,,,,501.0,,,,,751.0,,501.0,,,,,,,,,95.0,,
tondela,Portugal,,,,,,,,501.0,,,,,1001.0,,1001.0,,,,,,,,,95.0,,
u madeira,Portugal,,,,,,,,501.0,,,,,1001.0,,1001.0,,,,,,,,,95.0,,
vitoria setubal,Portugal,,,,,,,,501.0,,,,,1001.0,,1001.0,,,,,,,,,95.0,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,,
fenerbahce,Turkey,,1.8,,,,1.67,2.0,,1.73,,,,,,,,,,,,,,,,,
galatasaray,Turkey,,3.25,,,,3.4,3.25,,3.0,,,,,,,,,,,,,,,,,
besiktas,Turkey,,6.5,,,,6.5,6.0,,5.0,,,,,,,,,,,,,,,,,
trabzonspor,Turkey,,15.0,,,,17.0,13.0,,17.0,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,41.0,,,,26.0,41.0,,41.0,,,,,,,,,,,,,,,,,
kasimpasa,Turkey,,34.0,,,,41.0,41.0,,41.0,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,67.0,,,,51.0,67.0,,51.0,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,67.0,,,,51.0,67.0,,81.0,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,67.0,,,,101.0,101.0,,126.0,,,,,,,,,,,,,,,,,
sivasspor,Turkey,,151.0,,,,126.0,151.0,,151.0,,,,,,,,,,,,,,,,,
akhisar,Turkey,,201.0,,,,151.0,101.0,,176.0,,,,,,,,,,,,,,,,,
kayserispor,Turkey,,151.0,,,,126.0,201.0,,126.0,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,101.0,,,,101.0,201.0,,101.0,,,,,,,,,,,,,,,,,
mersin i y,Turkey,,151.0,,,,81.0,101.0,,201.0,,,,,,,,,,,,,,,,,
rizespor,Turkey,,201.0,,,,151.0,151.0,,176.0,,,,,,,,,,,,,,,,,
antalyaspor,Turkey,,67.0,,,,51.0,251.0,,51.0,,,,,,,,,,,,,,,,,
eskisehirspor,Turkey,,501.0,,,,201.0,401.0,,301.0,,,,,,,,,,,,,,,,,
osmanlispor,Turkey,,201.0,,,,501.0,501.0,,301.0,,,,,,,,,,,,,,,,,
