name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.0049999999999999,1.0049999999999999,1.0024999999999999,1.0075000000000001
vfl wolfsburg,Germany,71.0,46.0,61.333333333333336,67.0,56.5,69.0
bayer leverkusen,Germany,218.0,81.0,126.66666666666667,81.0,81.0,149.5
bor monchengladbach,Germany,340.0,101.0,189.0,126.0,113.5,233.0
schalke 04,Germany,325.0,201.0,259.0,251.0,226.0,288.0
bor dortmund,Germany,501.0,315.0,380.66666666666669,326.0,320.5,413.5
hannover 96,Germany,844.0,501.0,615.33333333333337,501.0,501.0,672.5
mainz 05,Germany,844.0,401.0,582.0,501.0,451.0,672.5
hoffenheim,Germany,751.0,378.0,543.33333333333337,501.0,439.5,626.0
vfb stuttgart,Germany,1001.0,501.0,782.0,844.0,672.5,922.5
fc koln,Germany,1001.0,501.0,782.0,844.0,672.5,922.5
eintracht frankfurt,Germany,1001.0,501.0,782.0,844.0,672.5,922.5
hertha berlin,Germany,1501.0,501.0,948.66666666666663,844.0,672.5,1172.5
freiburg,Germany,2001.0,501.0,1115.3333333333333,844.0,672.5,1422.5
werder bremen,Germany,2001.0,501.0,1115.3333333333333,844.0,672.5,1422.5
augsburg,Germany,2001.0,501.0,1115.3333333333333,844.0,672.5,1422.5
paderborn,Germany,2501.0,501.0,1282.0,844.0,672.5,1672.5
hamburg,Germany,2501.0,501.0,1282.0,844.0,672.5,1672.5
real madrid,Spain,1.4,1.29,1.3214285714285714,1.3300000000000001,1.3,1.3300000000000001
barcelona,Spain,3.75,3.0,3.4785714285714286,3.5,3.5,3.5
atletico madrid,Spain,41.0,21.0,28.523809523809526,29.0,26.0,29.0
seville,Spain,501.0,76.0,299.55000000000001,276.0,235.5,401.0
valencia,Spain,501.0,101.0,221.34999999999999,201.0,151.0,228.5
villarreal,Spain,950.0,251.0,434.875,451.0,251.0,501.0
malaga,Spain,1501.0,42.0,1089.4000000000001,1001.0,1001.0,1501.0
athletic bilbao,Spain,3001.0,380.0,1148.2,922.5,563.5,1501.0
real sociedad,Spain,5001.0,380.0,2359.0,2501.0,1001.0,2501.0
celta vigo,Spain,5001.0,751.0,1727.8888888888889,1001.0,950.0,2001.0
deportivo la coruna,Spain,10001.0,844.0,4755.666666666667,5001.0,1001.0,5001.0
elche,Spain,10001.0,844.0,4755.666666666667,5001.0,1001.0,5001.0
espanyol,Spain,10001.0,844.0,3089.0,2501.0,1001.0,2501.0
getafe,Spain,10001.0,844.0,2644.5555555555557,2501.0,1001.0,2501.0
granada,Spain,10001.0,844.0,4200.1111111111113,5001.0,1001.0,5001.0
levante,Spain,10001.0,844.0,4755.666666666667,5001.0,1001.0,5001.0
rayo vallecano,Spain,10001.0,844.0,2811.2222222222222,2501.0,1001.0,2501.0
