name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.13,1.1,1.09,1.1,1.09,1.11,1.1,1.12,1.1,1.1,1.1,1.1,,1.1,,1.12,1.1,1.12,1.1,1.1,1.13,1.1,1.13,1.09,
bor dortmund,Germany,7.0,7.5,7.5,7.5,7.5,7.5,8.0,7.5,7.5,6.5,8.0,7.5,,7.5,,7.5,7.5,7.0,7.5,6.5,6.75,6.5,8.03,7.79,
bayer leverkusen,Germany,23.0,21.0,21.0,21.0,21.0,21.0,21.0,19.0,19.0,33.0,21.0,21.0,26.0,21.0,,21.0,21.0,18.0,21.0,33.0,13.0,33.0,26.0,16.0,
vfl wolfsburg,Germany,81.0,67.0,67.0,81.0,67.0,67.0,67.0,67.0,67.0,116.0,67.0,101.0,101.0,67.0,,81.0,67.0,66.0,67.0,116.0,75.0,116.0,409.0,97.0,
schalke 04,Germany,67.0,51.0,41.0,51.0,41.0,51.0,67.0,41.0,51.0,131.0,67.0,101.0,81.0,51.0,,101.0,41.0,66.0,51.0,131.0,67.0,131.0,475.0,223.0,
bor monchengladbach,Germany,251.0,101.0,101.0,101.0,101.0,101.0,251.0,151.0,126.0,176.0,201.0,101.0,,101.0,,101.0,151.0,100.0,101.0,176.0,67.0,176.0,238.0,82.0,
hoffenheim,Germany,201.0,251.0,251.0,251.0,251.0,251.0,251.0,151.0,201.0,176.0,201.0,201.0,,251.0,,201.0,251.0,151.0,251.0,176.0,101.0,176.0,257.0,,
mainz 05,Germany,501.0,401.0,401.0,401.0,401.0,401.0,501.0,501.0,401.0,501.0,501.0,501.0,,401.0,,401.0,501.0,351.0,401.0,501.0,251.0,501.0,950.0,223.0,
hannover 96,Germany,751.0,501.0,401.0,501.0,401.0,501.0,501.0,501.0,501.0,501.0,751.0,751.0,,501.0,,501.0,751.0,451.0,501.0,501.0,251.0,501.0,475.0,97.0,
fc koln,Germany,1001.0,1001.0,751.0,751.0,751.0,751.0,1001.0,501.0,1001.0,801.0,1001.0,1001.0,,751.0,,1001.0,751.0,701.0,751.0,801.0,251.0,801.0,475.0,97.0,
vfb stuttgart,Germany,501.0,501.0,301.0,501.0,301.0,501.0,501.0,251.0,251.0,1001.0,501.0,751.0,,501.0,,501.0,501.0,451.0,501.0,1001.0,251.0,1001.0,475.0,97.0,
