name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.14,1.05,1.0839130434782609,1.0800000000000001,1.0700000000000001,1.0950000000000002
bor dortmund,Germany,10.0,6.89,8.5386956521739119,9.0,8.0,9.0
wolfsburg,Germany,41.0,13.0,26.043478260869566,23.0,21.0,30.0
schalke 04,Germany,190.0,67.0,88.826086956521735,81.0,81.0,101.0
bayer leverkusen,Germany,351.0,38.0,104.1304347826087,67.0,67.0,78.5
fc koln,Germany,751.0,20.0,492.77272727272725,501.0,501.0,501.0
hamburg,Germany,1001.0,14.3,589.10454545454547,501.0,501.0,713.5
werder bremen,Germany,1001.0,14.3,585.69545454545448,501.0,501.0,588.5
eintracht frankfurt,Germany,1001.0,29.0,545.4545454545455,501.0,501.0,501.0
mainz 05,Germany,1001.0,29.0,486.36363636363637,501.0,401.0,576.0
hertha berlin,Germany,1501.0,14.3,887.96818181818173,826.0,751.0,1001.0
ingolstadt,Germany,2001.0,20.0,924.59090909090912,801.0,751.0,1001.0
bor monchengladbach,Germany,2501.0,17.6,606.5272727272727,288.5,251.0,501.0
hoffenheim,Germany,2501.0,20.0,881.40909090909088,626.0,501.0,826.0
augsburg,Germany,2501.0,29.0,906.81818181818187,676.0,501.0,951.0
vfb stuttgart,Germany,3001.0,14.3,1085.6954545454546,1001.0,526.0,1001.0
darmstadt,Germany,6001.0,20.0,2660.9545454545455,2501.0,1126.0,2501.0
hannover,Germany,7001.0,14.3,1733.4227272727273,1001.0,751.0,1001.0
barcelona,Spain,1.62,1.44,1.5454545454545454,1.55,1.53,1.5700000000000001
real madrid,Spain,2.77,2.0,2.5559090909090911,2.6200000000000001,2.5,2.6299999999999999
atletico madrid,Spain,23.0,15.0,18.863636363636363,19.0,17.0,21.0
valencia,Spain,301.0,81.0,166.45454545454547,151.0,107.25,251.0
seville,Spain,501.0,81.0,213.0,201.0,132.25,251.0
villarreal,Spain,501.0,1.97,260.34652173913042,251.0,251.0,251.0
celta vigo,Spain,1001.0,190.0,514.76190476190482,501.0,501.0,501.0
athletic bilbao,Spain,1001.0,301.0,759.13636363636363,751.0,501.0,1001.0
espanyol,Spain,1501.0,95.0,1055.7,1001.0,938.5,1501.0
