name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
man city,England,1.91,1.83,,,1.91,1.85,1.91,1.91,1.91,1.91,1.85,1.91,1.83,1.85,1.9,1.91,,1.85,1.91,1.9,1.91,1.83,,1.91,,1.94
arsenal,England,5.0,4.33,,,4.5,4.33,4.0,4.33,4.5,5.0,4.5,4.33,4.5,4.5,4.5,5.0,,4.5,5.0,5.0,5.0,5.0,,4.61,,4.76
man utd,England,5.5,6.0,,,5.0,5.75,5.5,5.0,5.0,5.5,5.0,5.0,5.0,5.0,6.0,5.5,,5.0,5.5,5.5,5.5,5.5,,5.56,,5.75
chelsea,England,8.5,10.0,,,8.5,7.5,8.5,9.0,8.0,9.0,9.0,9.0,8.5,9.0,8.0,8.5,,9.0,9.0,9.0,9.0,8.5,,11.0,,11.4
liverpool,England,51.0,81.0,,,67.0,81.0,67.0,67.0,51.0,67.0,67.0,41.0,67.0,67.0,67.0,67.0,,67.0,67.0,51.0,67.0,51.0,,52.0,,51.0
tottenham,England,101.0,151.0,,,151.0,81.0,101.0,151.0,101.0,101.0,101.0,67.0,151.0,151.0,151.0,151.0,,151.0,101.0,101.0,101.0,111.0,,90.0,,90.0
everton,England,401.0,251.0,,,251.0,501.0,351.0,501.0,501.0,501.0,251.0,301.0,501.0,301.0,501.0,501.0,,301.0,501.0,401.0,501.0,501.0,,247.0,,199.0
southampton,England,1001.0,1001.0,,,501.0,751.0,1001.0,501.0,751.0,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,751.0,,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
crystal palace,England,1001.0,751.0,,,501.0,1001.0,1001.0,751.0,801.0,1001.0,751.0,2001.0,1001.0,751.0,1001.0,1001.0,,751.0,1001.0,1001.0,1001.0,1001.0,,570.0,,
swansea,England,1001.0,1501.0,,,1001.0,1001.0,1001.0,751.0,1001.0,1001.0,2001.0,2001.0,1001.0,1001.0,1001.0,1501.0,,1001.0,1001.0,1001.0,1001.0,1001.0,,950.0,,496.0
west ham,England,501.0,2501.0,,,751.0,501.0,801.0,501.0,501.0,1001.0,1001.0,1501.0,1001.0,501.0,401.0,501.0,,501.0,1001.0,501.0,1001.0,501.0,,475.0,,
bournemouth,England,4501.0,5001.0,,,2001.0,5001.0,1001.0,2001.0,3001.0,2001.0,5001.0,3001.0,1001.0,2501.0,2501.0,2501.0,,2501.0,2001.0,4501.0,2001.0,4501.0,,950.0,,496.0
leicester,England,1501.0,5001.0,,,1501.0,1001.0,1001.0,1001.0,1501.0,1501.0,2001.0,2001.0,1501.0,1501.0,1001.0,2501.0,,1501.0,1501.0,1501.0,1501.0,1501.0,,950.0,,496.0
norwich,England,4501.0,5001.0,,,4001.0,5001.0,1001.0,5001.0,4001.0,5001.0,5001.0,5001.0,1001.0,4001.0,2501.0,5001.0,,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
stoke,England,1501.0,5001.0,,,1001.0,1001.0,1001.0,1501.0,1501.0,2001.0,5001.0,2501.0,3001.0,1501.0,1501.0,1501.0,,1501.0,2001.0,1501.0,2001.0,1501.0,,950.0,,496.0
newcastle,England,3001.0,5001.0,,,2501.0,1501.0,1001.0,1501.0,3001.0,5001.0,6001.0,5001.0,5001.0,4001.0,2501.0,5001.0,,4001.0,5001.0,3001.0,5001.0,3001.0,,950.0,,496.0
watford,England,4501.0,5001.0,,,5001.0,5001.0,1001.0,5001.0,4001.0,5001.0,6001.0,3001.0,5001.0,4001.0,2501.0,4001.0,,4001.0,5001.0,4501.0,5001.0,4501.0,,950.0,,496.0
aston villa,England,2001.0,5001.0,,,4001.0,2001.0,1001.0,2001.0,5001.0,5001.0,7501.0,7501.0,5001.0,5001.0,2501.0,7501.0,,5001.0,5001.0,2001.0,5001.0,2001.0,,950.0,,496.0
west brom,England,1501.0,5001.0,,,2001.0,2001.0,1001.0,2001.0,4001.0,2001.0,7501.0,2501.0,2001.0,4001.0,2501.0,2001.0,,4001.0,2001.0,1501.0,2001.0,1501.0,,950.0,,496.0
sunderland,England,4501.0,5001.0,,,7501.0,5001.0,1001.0,4001.0,5001.0,8001.0,10001.0,10001.0,5001.0,7501.0,2501.0,7501.0,,7501.0,8001.0,4501.0,8001.0,4501.0,,950.0,,496.0
psg,France,1.04,1.04,1.04,1.04,1.04,1.04,1.08,1.04,,1.02,,1.03,1.03,1.04,1.04,1.04,,1.04,1.02,1.04,1.02,1.04,,1.07,,
lyon,France,21.0,19.0,17.0,21.0,17.0,15.0,15.0,23.0,,26.0,,26.0,21.0,19.0,15.0,17.0,,19.0,26.0,26.0,26.0,15.0,,22.0,,
monaco,France,26.0,21.0,17.0,23.0,17.0,17.0,15.0,26.0,,36.0,,26.0,21.0,23.0,21.0,21.0,,23.0,36.0,21.0,36.0,17.0,,8.03,,
marseille,France,67.0,81.0,67.0,81.0,67.0,51.0,67.0,56.0,,91.0,,34.0,51.0,51.0,67.0,67.0,,51.0,91.0,67.0,91.0,61.0,,48.0,,
st etienne,France,101.0,,67.0,101.0,67.0,101.0,51.0,67.0,,61.0,,34.0,67.0,81.0,41.0,67.0,,81.0,61.0,67.0,61.0,51.0,,32.0,,
lille,France,301.0,,251.0,,251.0,201.0,501.0,326.0,,501.0,,501.0,251.0,251.0,251.0,251.0,,251.0,501.0,251.0,501.0,201.0,,95.0,,
nice,France,501.0,,251.0,,251.0,501.0,501.0,301.0,,801.0,,501.0,151.0,501.0,501.0,501.0,,501.0,801.0,501.0,801.0,401.0,,95.0,,
caen,France,1001.0,,501.0,,501.0,1001.0,751.0,501.0,,1001.0,,501.0,751.0,751.0,1001.0,1001.0,,751.0,1001.0,1001.0,1001.0,701.0,,95.0,,
montpellier,France,501.0,,501.0,,501.0,251.0,1001.0,501.0,,1000.0,,1001.0,501.0,501.0,501.0,751.0,,501.0,1000.0,501.0,1000.0,201.0,,95.0,,
nantes,France,501.0,,1001.0,,1001.0,501.0,501.0,501.0,,1001.0,,1001.0,751.0,501.0,301.0,751.0,,501.0,1001.0,501.0,1001.0,501.0,,95.0,,
rennes,France,401.0,,251.0,201.0,251.0,301.0,1001.0,176.0,,151.0,,251.0,201.0,501.0,351.0,251.0,,501.0,151.0,151.0,151.0,301.0,,95.0,,
toulouse,France,1001.0,,1001.0,,1001.0,751.0,1001.0,501.0,,801.0,,1001.0,751.0,751.0,501.0,1001.0,,751.0,801.0,751.0,801.0,751.0,,95.0,,
guingamp,France,1001.0,,501.0,,501.0,751.0,1501.0,501.0,,1051.0,,1001.0,751.0,1001.0,751.0,1001.0,,1001.0,1051.0,751.0,1051.0,751.0,,95.0,,
lorient,France,1501.0,,751.0,,751.0,501.0,751.0,501.0,,501.0,,1001.0,751.0,501.0,501.0,751.0,,501.0,501.0,501.0,501.0,501.0,,95.0,,
reims,France,401.0,,751.0,,751.0,751.0,1001.0,751.0,,1501.0,,251.0,751.0,501.0,1001.0,751.0,,501.0,1501.0,1001.0,1501.0,751.0,,95.0,,
bordeaux,France,251.0,,151.0,201.0,151.0,126.0,151.0,201.0,,1510.0,,501.0,251.0,151.0,151.0,201.0,,151.0,1510.0,151.0,1510.0,126.0,,95.0,,
angers,France,1001.0,,751.0,,751.0,1001.0,2001.0,1001.0,,1301.0,,1001.0,1501.0,1001.0,2001.0,1001.0,,1001.0,1301.0,1001.0,1301.0,1001.0,,95.0,,
bastia,France,1001.0,,751.0,,751.0,751.0,751.0,501.0,,2001.0,,2501.0,1001.0,751.0,751.0,1001.0,,751.0,2001.0,751.0,2001.0,751.0,,95.0,,
troyes,France,2001.0,,1501.0,,1501.0,1001.0,1501.0,751.0,,1601.0,,2501.0,1501.0,1501.0,1501.0,1501.0,,1501.0,1601.0,1001.0,1601.0,1001.0,,95.0,,
gfco ajaccio,France,2501.0,,1751.0,,1751.0,1501.0,2001.0,1001.0,,2751.0,,2501.0,2501.0,2001.0,1501.0,2001.0,,2001.0,2751.0,1001.0,2751.0,,,95.0,,
roma,Italy,,3.5,3.25,,3.25,1.36,3.0,3.1,3.25,3.25,3.5,,3.5,,3.5,3.25,,,3.25,3.25,3.25,3.2,,2.9,,
juventus,Italy,,3.0,3.0,,3.0,1.28,3.25,3.0,3.5,3.75,3.75,,3.0,,3.5,3.25,,,3.75,3.0,3.75,4.1,,4.04,,
inter,Italy,,4.5,5.0,,5.0,1.53,4.5,4.5,4.0,5.0,5.0,,4.0,,3.75,5.0,,,5.0,5.0,5.0,4.9,,4.32,,
napoli,Italy,,9.0,9.0,,9.0,2.75,11.0,8.5,8.5,6.0,6.0,,10.0,,9.0,8.0,,,6.0,7.0,6.0,6.0,,7.65,,
fiorentina,Italy,,12.0,10.0,,10.0,3.5,9.0,15.0,11.0,8.0,8.0,,13.0,,8.0,11.0,,,8.0,9.0,8.0,8.0,,11.4,,
lazio,Italy,,19.0,21.0,,21.0,6.0,15.0,21.0,21.0,16.0,13.0,,21.0,,21.0,21.0,,,16.0,19.0,16.0,16.0,,21.0,,
ac milan,Italy,,12.0,17.0,,17.0,3.25,15.0,23.0,17.0,26.0,26.0,,21.0,,21.0,21.0,,,26.0,21.0,26.0,26.0,,20.0,,
torino,Italy,,151.0,201.0,,201.0,34.0,301.0,151.0,101.0,151.0,67.0,,201.0,,151.0,201.0,,,151.0,151.0,151.0,151.0,,143.0,,
sassuolo,Italy,,,501.0,,501.0,67.0,201.0,501.0,401.0,201.0,501.0,,251.0,,501.0,501.0,,,201.0,251.0,201.0,501.0,,95.0,,
sampdoria,Italy,,101.0,401.0,,401.0,41.0,201.0,126.0,101.0,201.0,301.0,,251.0,,751.0,251.0,,,201.0,251.0,201.0,211.0,,152.0,,
palermo,Italy,,,751.0,,751.0,101.0,301.0,501.0,751.0,501.0,1001.0,,501.0,,1001.0,751.0,,,501.0,501.0,501.0,501.0,,105.0,,
udinese,Italy,,,751.0,,751.0,151.0,501.0,276.0,301.0,501.0,751.0,,751.0,,1001.0,751.0,,,501.0,501.0,501.0,501.0,,105.0,,
atalanta,Italy,,,401.0,,401.0,151.0,1001.0,501.0,751.0,1001.0,1251.0,,501.0,,1001.0,1001.0,,,1001.0,1001.0,1001.0,1001.0,,105.0,,
genoa,Italy,,,401.0,,401.0,101.0,1501.0,276.0,401.0,501.0,751.0,,501.0,,751.0,501.0,,,501.0,501.0,501.0,501.0,,105.0,,
chievo,Italy,,,2001.0,,2001.0,501.0,2501.0,501.0,1501.0,501.0,1001.0,,1501.0,,751.0,1501.0,,,501.0,501.0,501.0,501.0,,95.0,,
empoli,Italy,,,1251.0,,1251.0,301.0,1001.0,501.0,1001.0,,2501.0,,1001.0,,2001.0,1501.0,,,,1001.0,,501.0,,105.0,,
verona,Italy,,,1251.0,,1251.0,151.0,1501.0,501.0,1501.0,,2501.0,,1501.0,,1001.0,1501.0,,,,1001.0,,501.0,,105.0,,
bologna,Italy,,,1751.0,,1751.0,251.0,2501.0,501.0,2001.0,,3001.0,,2001.0,,2501.0,2501.0,,,,2001.0,,501.0,,105.0,,
frosinone,Italy,,,5001.0,,5001.0,1001.0,5001.0,501.0,3001.0,,5001.0,,5001.0,,5001.0,5001.0,,,,5001.0,,501.0,,105.0,,
carpi fc,Italy,,,7501.0,,7501.0,601.0,5001.0,501.0,6001.0,,7501.0,,5001.0,,5001.0,5001.0,,,,5001.0,,501.0,,105.0,,
celtic,Scotland,1.08,1.12,1.08,1.08,1.08,1.08,1.08,1.11,1.1,1.09,1.1,,1.08,1.1,1.08,1.11,,1.1,1.09,1.08,1.09,1.07,,1.15,,
aberdeen,Scotland,7.5,5.5,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.5,6.0,,7.0,7.0,7.0,6.5,,7.0,6.5,7.5,6.5,7.5,,6.89,,
hearts,Scotland,101.0,101.0,101.0,101.0,101.0,101.0,51.0,81.0,81.0,101.0,101.0,,81.0,101.0,101.0,101.0,,101.0,101.0,101.0,101.0,111.0,,44.0,,
inverness,Scotland,1001.0,,501.0,501.0,501.0,1001.0,301.0,501.0,501.0,,401.0,,,501.0,1001.0,,,501.0,,1001.0,,1001.0,,95.0,,
st johnstone,Scotland,1001.0,,501.0,501.0,501.0,1001.0,401.0,501.0,401.0,,601.0,,,401.0,1001.0,,,401.0,,1001.0,,1001.0,,95.0,,
ross county,Scotland,1001.0,,501.0,501.0,501.0,1001.0,126.0,501.0,401.0,,301.0,,251.0,251.0,1001.0,,,251.0,,1001.0,,1001.0,,105.0,,
dundee,Scotland,1001.0,,251.0,401.0,251.0,1001.0,251.0,301.0,501.0,,401.0,,251.0,401.0,1501.0,,,401.0,,1001.0,,1001.0,,95.0,,
hamilton,Scotland,1501.0,,401.0,501.0,401.0,2001.0,401.0,501.0,751.0,,301.0,,251.0,501.0,1501.0,,,501.0,,1501.0,,1501.0,,105.0,,
motherwell,Scotland,1501.0,,751.0,1001.0,751.0,2001.0,1001.0,501.0,1001.0,,1501.0,,,1001.0,1501.0,,,1001.0,,1501.0,,1501.0,,105.0,,
dundee utd,Scotland,1501.0,,1001.0,1001.0,1001.0,2001.0,501.0,501.0,1251.0,,2501.0,,,1001.0,1001.0,,,1001.0,,1501.0,,1501.0,,95.0,,
kilmarnock,Scotland,4501.0,,5001.0,1001.0,5001.0,5001.0,2501.0,501.0,1501.0,,3001.0,,,1501.0,2501.0,,,1501.0,,4501.0,,4501.0,,105.0,,
partick,Scotland,4501.0,,5001.0,2001.0,5001.0,5001.0,751.0,501.0,2001.0,,5001.0,,,2001.0,2501.0,,,2001.0,,4501.0,,4501.0,,105.0,,
ajax,Holland,1.8,1.91,,1.8,,1.95,,1.83,,1.85,,2.0,,,1.9,,,,1.85,1.9,1.85,1.91,,1.88,,
psv,Holland,2.88,2.75,,2.88,,2.4,,2.62,,2.75,,2.75,,,2.75,,,,2.75,2.6,2.75,2.5,,2.62,,
feyenoord,Holland,7.0,7.0,,6.5,,6.0,,6.5,,7.0,,5.5,,,7.0,,,,7.0,6.5,7.0,7.0,,6.13,,
vitesse,Holland,67.0,41.0,,51.0,,34.0,,51.0,,51.0,,51.0,,,51.0,,,,51.0,41.0,51.0,51.0,,24.0,,
az alkmaar,Holland,51.0,51.0,,67.0,,51.0,,67.0,,76.0,,81.0,,,67.0,,,,76.0,51.0,76.0,76.0,,48.0,,
twente,Holland,126.0,151.0,,,,67.0,,101.0,,151.0,,151.0,,,101.0,,,,151.0,101.0,151.0,151.0,,81.0,,
zwolle,Holland,151.0,201.0,,151.0,,151.0,,151.0,,201.0,,151.0,,,101.0,,,,201.0,151.0,201.0,201.0,,105.0,,
utrecht,Holland,201.0,251.0,,,,201.0,,276.0,,251.0,,151.0,,,101.0,,,,251.0,201.0,251.0,251.0,,105.0,,
heerenveen,Holland,301.0,251.0,,,,151.0,,151.0,,81.0,,151.0,,,151.0,,,,81.0,101.0,81.0,81.0,,95.0,,
groningen,Holland,401.0,251.0,,,,151.0,,201.0,,201.0,,151.0,,,151.0,,,,201.0,201.0,201.0,201.0,,95.0,,
willem ii,Holland,501.0,501.0,,,,501.0,,501.0,,501.0,,501.0,,,501.0,,,,501.0,501.0,501.0,601.0,,285.0,,
nec nijmegen,Holland,501.0,501.0,,,,501.0,,251.0,,751.0,,501.0,,,251.0,,,,751.0,501.0,751.0,751.0,,105.0,,
heracles,Holland,501.0,501.0,,401.0,,1001.0,,276.0,,401.0,,251.0,,,751.0,,,,401.0,501.0,401.0,501.0,,285.0,,
den haag,Holland,1501.0,1001.0,,,,1001.0,,501.0,,751.0,,501.0,,,1001.0,,,,751.0,1001.0,751.0,751.0,,285.0,,
roda,Holland,1001.0,1501.0,,,,1001.0,,501.0,,801.0,,1001.0,,,751.0,,,,801.0,501.0,801.0,751.0,,285.0,,
sbv excelsior,Holland,1501.0,1501.0,,,,1001.0,,501.0,,901.0,,1001.0,,,1001.0,,,,901.0,1001.0,901.0,1001.0,,285.0,,
cambuur,Holland,2501.0,1001.0,,,,1001.0,,501.0,,501.0,,501.0,,,1001.0,,,,501.0,501.0,501.0,501.0,,285.0,,
de graafschap,Holland,5001.0,1501.0,,,,1001.0,,501.0,,901.0,,1001.0,,,2001.0,,,,901.0,1501.0,901.0,1001.0,,285.0,,
porto,Portugal,,1.83,,1.83,,1.91,2.1,1.83,1.83,,,,1.95,1.83,1.8,,,1.83,,1.85,,,,1.85,,
benfica,Portugal,,2.38,,2.62,,2.3,2.25,2.62,2.5,,,,2.5,2.5,2.75,,,2.5,,2.3,,,,2.6,,
sporting lisbon,Portugal,,5.5,,5.5,,5.75,6.0,6.0,5.5,,,,5.5,6.0,5.0,,,6.0,,5.5,,,,5.75,,
braga,Portugal,,101.0,,101.0,,101.0,81.0,67.0,81.0,,,,101.0,101.0,67.0,,,101.0,,101.0,,,,48.0,,
guimaraes,Portugal,,,,,,,,251.0,,,,,251.0,201.0,201.0,,,201.0,,,,,,95.0,,
maritimo,Portugal,,,,,,,,251.0,,,,,251.0,251.0,201.0,,,251.0,,,,,,95.0,,
nacional madeira,Portugal,,,,,,,,251.0,,,,,251.0,251.0,201.0,,,251.0,,,,,,95.0,,
pacos ferreira,Portugal,,,,,,,,251.0,,,,,251.0,251.0,201.0,,,251.0,,,,,,95.0,,
belenenses,Portugal,,,,,,,,151.0,,,,,501.0,301.0,251.0,,,301.0,,,,,,95.0,,
boavista,Portugal,,,,,,,,401.0,,,,,501.0,301.0,501.0,,,301.0,,,,,,95.0,,
estoril,Portugal,,,,251.0,,,,251.0,,,,,501.0,501.0,251.0,,,501.0,,,,,,95.0,,
rio ave,Portugal,,,,,,,,501.0,,,,,501.0,301.0,251.0,,,301.0,,,,,,95.0,,
academica viseu,Portugal,,,,,,,,501.0,,,,,751.0,751.0,301.0,,,751.0,,,,,,95.0,,
arouca,Portugal,,,,,,,,501.0,,,,,751.0,751.0,501.0,,,751.0,,,,,,95.0,,
moreirense,Portugal,,,,,,,,501.0,,,,,501.0,751.0,251.0,,,751.0,,,,,,95.0,,
tondela,Portugal,,,,,,,,501.0,,,,,1001.0,1001.0,1001.0,,,1001.0,,,,,,95.0,,
u madeira,Portugal,,,,,,,,501.0,,,,,1001.0,1001.0,1001.0,,,1001.0,,,,,,95.0,,
vitoria setubal,Portugal,,,,,,,,501.0,,,,,1001.0,751.0,1001.0,,,751.0,,,,,,95.0,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,,
fenerbahce,Turkey,,1.91,,,,1.67,2.25,,1.8,,,,,,,,,,,,,,,,,
galatasaray,Turkey,,3.25,,,,3.4,2.62,,2.8,,,,,,,,,,,,,,,,,
besiktas,Turkey,,6.5,,,,6.5,7.0,,5.25,,,,,,,,,,,,,,,,,
trabzonspor,Turkey,,13.0,,,,17.0,10.0,,17.0,,,,,,,,,,,,,,,,,
istanbul bb,Turkey,,41.0,,,,26.0,34.0,,41.0,,,,,,,,,,,,,,,,,
kasimpasa,Turkey,,34.0,,,,41.0,34.0,,41.0,,,,,,,,,,,,,,,,,
bursaspor,Turkey,,67.0,,,,51.0,15.0,,67.0,,,,,,,,,,,,,,,,,
genclerbirligi,Turkey,,67.0,,,,51.0,51.0,,101.0,,,,,,,,,,,,,,,,,
gaziantepspor,Turkey,,67.0,,,,101.0,51.0,,126.0,,,,,,,,,,,,,,,,,
konyaspor,Turkey,,151.0,,,,101.0,151.0,,101.0,,,,,,,,,,,,,,,,,
