name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
twente,Holland,67.0,67.0,67.0,51.0,67.0,67.0,67.0,67.0,67.0,71.0,34.0,,,,,41.0,67.0,62.0,,71.0,67.0,71.0,24.0,19.4,
az alkmaar,Holland,151.0,151.0,126.0,151.0,126.0,101.0,151.0,67.0,101.0,201.0,67.0,,,,,81.0,151.0,130.0,,201.0,101.0,201.0,105.0,91.0,
zwolle,Holland,151.0,201.0,201.0,201.0,201.0,151.0,251.0,101.0,151.0,301.0,101.0,,,,,151.0,201.0,175.0,,301.0,201.0,301.0,86.0,72.0,
cambuur,Holland,401.0,,,,,,201.0,151.0,,401.0,101.0,,,,,,,301.0,,401.0,301.0,401.0,238.0,188.0,
vitesse,Holland,1001.0,,126.0,,126.0,,151.0,101.0,,201.0,151.0,,,,,,,401.0,,201.0,201.0,201.0,40.0,49.0,
heerenveen,Holland,1001.0,,301.0,,301.0,,251.0,201.0,,301.0,201.0,,,,,,,451.0,,301.0,301.0,301.0,105.0,91.0,
groningen,Holland,501.0,,401.0,,401.0,,501.0,151.0,,501.0,201.0,,,,,,,451.0,,501.0,1001.0,501.0,133.0,335.0,
utrecht,Holland,1001.0,,201.0,,201.0,,301.0,201.0,,501.0,301.0,,,,,,,751.0,,501.0,501.0,501.0,200.0,335.0,
willem ii,Holland,1001.0,,,,,,401.0,251.0,,801.0,401.0,,,,,,,701.0,,801.0,401.0,801.0,361.0,335.0,
sbv excelsior,Holland,2001.0,,,,,,751.0,501.0,,,1001.0,,,,,,,,,,,,380.0,335.0,
heracles,Holland,3001.0,,,,,,2501.0,501.0,,,2501.0,,,,,,,,,,,,380.0,335.0,
den haag,Holland,5001.0,,,,,,201.0,251.0,,,751.0,,,,,,,,,,,,380.0,335.0,
go ahead eagles,Holland,5001.0,,,,,,1001.0,201.0,,,1001.0,,,,,,,,,,,,380.0,335.0,
fc dordrecht,Holland,10001.0,,,,,,2501.0,501.0,,,,,,,,,,,,,,,380.0,335.0,
nac breda,Holland,10001.0,,,,,,251.0,501.0,,,2001.0,,,,,,,,,,,,380.0,335.0,
benfica,Portugal,1.57,1.44,,,,1.44,1.4,1.57,1.44,1.6,,,,,,1.5,1.45,,,1.6,1.5,1.6,1.67,,
porto,Portugal,2.5,2.62,,,,2.62,2.75,2.5,2.62,2.5,,,,,,2.62,2.63,,,2.5,2.5,2.5,2.33,,
sporting lisbon,Portugal,34.0,41.0,,,,34.0,,34.0,26.0,41.0,,,,,,34.0,41.0,,,41.0,34.0,41.0,21.0,,
guimaraes,Portugal,101.0,,,,,,,101.0,67.0,81.0,,,,,,,,,,81.0,,81.0,32.0,,
braga,Portugal,51.0,,,,,,101.0,34.0,81.0,126.0,,,,,,,,,,126.0,,126.0,32.0,,
pcos ferr,Portugal,,,,,,,501.0,,,,,,,,,,,,,,,,,,
belenenses,Portugal,1001.0,,,,,,501.0,276.0,,,,,,,,,,,,,,,32.0,,
pacos ferreira,Portugal,1001.0,,,,,,501.0,176.0,,,,,,,,,,,,,,,32.0,,
rio ave,Portugal,1001.0,,,,,,251.0,276.0,,,,,,,,,,,,,,,32.0,,
estoril,Portugal,2001.0,,,,,,501.0,326.0,,,,,,,,,,,,,,,32.0,,
maritimo,Portugal,2001.0,,,,,,251.0,501.0,,,,,,,,,,,,,,,32.0,,
moreirense,Portugal,2001.0,,,,,,501.0,326.0,,,,,,,,,,,,,,,32.0,,
nacional madeira,Portugal,2501.0,,,,,,301.0,501.0,,,,,,,,,,,,,,,32.0,,
boavista,Portugal,5001.0,,,,,,251.0,501.0,,,,,,,,,,,,,,,32.0,,
penafiel,Portugal,5001.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,32.0,,
vitoria setubal,Portugal,5001.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,32.0,,
academica,Portugal,7501.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,32.0,,
arouca,Portugal,10001.0,,,,,,401.0,501.0,,,,,,,,,,,,,,,32.0,,
gil vicente,Portugal,10001.0,,,,,,501.0,501.0,,,,,,,,,,,,,,,32.0,,
fenerbahce,Turkey,,,,,,2.05,2.1,2.2,,2.1,,,,,,,,,,2.1,,2.1,,,
galatasaray,Turkey,,,,,,2.2,2.25,2.4,,2.2,,,,,,,,,,2.2,,2.2,,,
besiktas,Turkey,,,,,,4.5,5.0,5.0,,4.5,,,,,,,,,,4.5,,4.5,,,
trabzonspor,Turkey,,,,,,41.0,,67.0,,26.0,,,,,,,,,,26.0,,26.0,14.3,,
bursaspor,Turkey,,,,,,51.0,67.0,67.0,,51.0,,,,,,,,,,51.0,,51.0,,,
gaziantepspor,Turkey,,,,,,67.0,67.0,67.0,,51.0,,,,,,,,,,51.0,,51.0,,,
eskisehirspor,Turkey,,,,,,101.0,67.0,101.0,,101.0,,,,,,,,,,101.0,,101.0,,,
genclerbirligi,Turkey,,,,,,101.0,101.0,101.0,,101.0,,,,,,,,,,101.0,,101.0,,,
kasimpasa,Turkey,,,,,,101.0,,101.0,,101.0,,,,,,,,,,101.0,,101.0,,,
mersin i y,Turkey,,,,,,67.0,67.0,67.0,,101.0,,,,,,,,,,101.0,,101.0,,,
istanbul bb,Turkey,,,,,,101.0,126.0,101.0,,51.0,,,,,,,,,,51.0,,51.0,,,
akhisar,Turkey,,,,,,251.0,101.0,201.0,,301.0,,,,,,,,,,301.0,,301.0,,,
karabukspor,Turkey,,,,,,151.0,126.0,301.0,,126.0,,,,,,,,,,126.0,,126.0,,,
sivasspor,Turkey,,,,,,201.0,101.0,101.0,,301.0,,,,,,,,,,301.0,,301.0,,,
rizespor,Turkey,,,,,,251.0,151.0,401.0,,251.0,,,,,,,,,,251.0,,251.0,,,
balikesirspor,Turkey,,,,,,751.0,751.0,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,,,
erciyesspor,Turkey,,,,,,751.0,1001.0,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,,,
konyaspor,Turkey,,,,,,751.0,1001.0,501.0,,1001.0,,,,,,,,,,1001.0,,1001.0,,,
