name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
,Germany,,1.02,1.01,1.01,1.01,1.01,,1.01,,1.01,,1.01,1.01,,1.01,,,,1.01,1.03,1.01,1.01,,1.02,,
,Germany,,17.0,15.0,19.0,15.0,13.0,,21.0,,21.0,,13.0,17.0,,15.0,,,,21.0,12.0,21.0,21.0,,28.0,,
,Germany,,251.0,401.0,,401.0,351.0,,501.0,,1001.0,,1001.0,,,501.0,,,,1001.0,251.0,1001.0,501.0,,26.0,,
,Germany,,201.0,401.0,,401.0,251.0,,501.0,,801.0,,1001.0,,,151.0,,,,801.0,501.0,801.0,501.0,,105.0,,
,Germany,,,751.0,,751.0,,,501.0,,1201.0,,,,,751.0,,,,1201.0,1001.0,1201.0,1201.0,,25.0,,
,Germany,,,501.0,,501.0,401.0,,501.0,,1501.0,,2501.0,,,251.0,,,,1501.0,501.0,1501.0,501.0,,95.0,,
,Germany,,,1001.0,,1001.0,751.0,,501.0,,3001.0,,2501.0,,,751.0,,,,3001.0,501.0,3001.0,1501.0,,219.0,,
,Germany,,,2501.0,,2501.0,,,501.0,,5001.0,,,,,,,,,5001.0,5001.0,5001.0,2001.0,,25.0,,
,Germany,,,2501.0,,2501.0,,,501.0,,5001.0,,,,,,,,,5001.0,,5001.0,2001.0,,25.0,,
,Germany,,,2501.0,,2501.0,,,501.0,,5001.0,,,,,,,,,5001.0,5001.0,5001.0,2001.0,,25.0,,
,Germany,,,5001.0,,5001.0,,,501.0,,8001.0,,,,,,,,,8001.0,,8001.0,2001.0,,90.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,25.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,25.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,25.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,25.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,28.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,29.0,,
,Germany,,,,,,,,501.0,,9001.0,,,,,,,,,9001.0,,9001.0,2001.0,,90.0,,
1.14,Spain,1.14,1.14,1.17,1.13,1.17,,1.14,1.08,1.14,1.15,1.11,1.1,1.11,1.22,1.16,1.2,,,1.15,1.16,1.15,1.14,,1.2,,
8.5,Spain,8.5,9.0,6.5,8.0,6.5,,7.0,9.0,7.5,8.5,8.5,10.0,9.0,6.0,7.0,6.0,,,8.5,7.0,8.5,8.0,,9.55,9.73,
11,Spain,11.0,10.0,10.0,11.0,10.0,,11.0,12.0,11.0,11.0,12.0,13.0,10.0,10.0,9.0,10.0,,,11.0,10.5,11.0,11.0,,11.4,10.7,
501,Spain,501.0,,301.0,,301.0,,,501.0,401.0,501.0,151.0,,,501.0,,501.0,,,501.0,251.0,501.0,501.0,,380.0,834.0,
501,Spain,501.0,,501.0,,501.0,,,501.0,,1001.0,1501.0,,,501.0,,301.0,,,1001.0,501.0,1001.0,501.0,,90.0,296.0,
2501,Spain,2501.0,,501.0,,501.0,,,501.0,,2501.0,3001.0,,,1001.0,,501.0,,,2501.0,501.0,2501.0,501.0,,475.0,514.0,
4001,Spain,4001.0,,,,,,,501.0,,3001.0,3001.0,,,1501.0,,,,,3001.0,,3001.0,1501.0,,589.0,587.0,
4501,Spain,4501.0,,,,,,,,,4001.0,4001.0,,,2501.0,,,,,4001.0,,4001.0,,,30.0,917.0,
4501,Spain,4501.0,,,,,,,,,4001.0,,,,4001.0,,,,,4001.0,,4001.0,,,30.0,917.0,
4501,Spain,4501.0,,,,,,,,,4001.0,,,,3001.0,,,,,4001.0,,4001.0,,,399.0,407.0,
