name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.002,1.0,1.0,1.0
vfl wolfsburg,Germany,101.0,1.01,37.917499999999997,34.0,26.0,43.5
bor monchengladbach,Germany,500.0,1.01,213.37625,201.0,201.0,201.0
schalke 04,Germany,412.0,114.0,216.5,201.0,188.5,213.5
bayer leverkusen,Germany,495.0,133.0,241.75,201.0,201.0,251.0
bor dortmund,Germany,501.0,501.0,501.0,501.0,501.0,501.0
hannover 96,Germany,501.0,501.0,501.0,501.0,501.0,501.0
mainz 05,Germany,501.0,401.0,451.0,451.0,426.0,476.0
hoffenheim,Germany,751.0,1.01,464.7525,553.5,376.0025,642.25
eintracht frankfurt,Germany,1001.0,3.85,587.46249999999998,672.5,376.71249999999998,883.25
vfb stuttgart,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
fc koln,Germany,1001.0,501.0,751.0,751.0,626.0,876.0
hertha berlin,Germany,1501.0,501.0,1001.0,1001.0,751.0,1251.0
werder bremen,Germany,2001.0,1.01,836.75250000000005,672.5,376.0025,1133.25
augsburg,Germany,2001.0,41.0,597.60000000000002,401.0,44.0,501.0
freiburg,Germany,2001.0,501.0,1251.0,1251.0,876.0,1626.0
hamburg,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
paderborn,Germany,2501.0,501.0,1501.0,1501.0,1001.0,2001.0
barcelona,Spain,1.67,1.51,1.628125,1.645,1.6000000000000001,1.6699999999999999
real madrid,Spain,2.44,2.1,2.2462499999999999,2.2000000000000002,2.2000000000000002,2.25
atletico madrid,Spain,41.0,17.0,26.375,26.0,21.0,29.0
valencia,Spain,251.0,114.0,165.18181818181819,151.0,151.0,151.0
athletic bilbao,Spain,1001.0,285.0,714.66666666666663,858.0,571.5,929.5
malaga,Spain,1001.0,380.0,746.33333333333337,858.0,619.0,929.5
celta vigo,Spain,1001.0,858.0,936.33333333333337,950.0,904.0,975.5
eibar,Spain,1001.0,858.0,936.33333333333337,950.0,904.0,975.5
elche,Spain,1001.0,858.0,936.33333333333337,950.0,904.0,975.5
espanyol,Spain,1001.0,858.0,936.33333333333337,950.0,904.0,975.5
