name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.01,1.0,1.0050000000000001,1.0049999999999999,1.0,1.01
vfl wolfsburg,Germany,100.0,38.0,73.400000000000006,67.0,67.0,81.0
bayer leverkusen,Germany,200.0,67.0,121.59999999999999,101.0,81.0,171.5
bor monchengladbach,Germany,501.0,101.0,203.13333333333333,126.0,126.0,293.0
schalke 04,Germany,501.0,126.0,238.46666666666667,201.0,176.0,295.5
hoffenheim,Germany,751.0,251.0,499.26666666666665,501.0,314.5,700.0
bor dortmund,Germany,1200.0,101.0,527.13333333333333,296.0,251.0,751.0
augsburg,Germany,2001.0,500.0,935.0,672.5,500.25,1001.0
hannover 96,Germany,2001.0,501.0,1091.8333333333333,751.0,501.0,2000.0
mainz 05,Germany,2001.0,401.0,1012.6666666666666,501.0,501.0,2000.0
eintracht frankfurt,Germany,2001.0,501.0,1110.0,922.5,751.0,1500.0
fc koln,Germany,2500.0,501.0,1538.7777777777778,1001.0,1001.0,2500.0
hertha berlin,Germany,2501.0,501.0,1761.0,1501.0,1501.0,2500.0
paderborn,Germany,4001.0,501.0,1927.6666666666667,2500.0,1001.0,2500.0
hamburg,Germany,4001.0,501.0,1927.6666666666667,2500.0,1001.0,2500.0
werder bremen,Germany,5001.0,501.0,2594.3333333333335,2001.0,1501.0,4000.0
vfb stuttgart,Germany,5001.0,501.0,1735.0,1001.0,883.25,2500.0
freiburg,Germany,7501.0,501.0,2538.7777777777778,2001.0,1501.0,3000.0
real madrid,Spain,1.4,1.29,1.3214999999999999,1.3300000000000001,1.3,1.3300000000000001
barcelona,Spain,3.75,3.0,3.4765000000000001,3.5,3.4874999999999998,3.5
atletico madrid,Spain,41.0,22.0,28.649999999999999,29.0,26.0,29.0
seville,Spain,501.0,151.0,319.15789473684208,301.0,251.0,401.0
valencia,Spain,501.0,101.0,223.89473684210526,201.0,151.0,251.0
villarreal,Spain,844.0,251.0,400.53333333333336,401.0,251.0,501.0
malaga,Spain,1501.0,844.0,1205.7777777777778,1001.0,1001.0,1501.0
athletic bilbao,Spain,3001.0,501.0,1233.5555555555557,1001.0,751.0,1501.0
real sociedad,Spain,5001.0,844.0,2606.375,2501.0,1376.0,3126.0
celta vigo,Spain,5001.0,751.0,1825.125,1501.0,961.75,2001.0
deportivo la coruna,Spain,10001.0,844.0,5231.375,5001.0,4001.0,6251.0
elche,Spain,10001.0,844.0,5231.375,5001.0,4001.0,6251.0
espanyol,Spain,10001.0,844.0,3356.375,2501.0,2126.0,3126.0
getafe,Spain,10001.0,844.0,2856.375,2501.0,1001.0,2501.0
granada,Spain,10001.0,844.0,4606.375,5001.0,2126.0,5626.0
levante,Spain,10001.0,844.0,5231.375,5001.0,4001.0,6251.0
rayo vallecano,Spain,10001.0,844.0,3043.875,2501.0,2126.0,2501.0
almeria,Spain,20001.0,844.0,6481.375,5001.0,4001.0,6251.0
cordoba,Spain,20001.0,844.0,6793.875,5001.0,4001.0,8126.0
eibar,Spain,20001.0,844.0,5856.375,2501.0,2126.0,8126.0
chelsea,England,1.52,1.4,1.4510000000000001,1.4399999999999999,1.4399999999999999,1.4425000000000001
man city,England,3.85,3.2,3.5509523809523813,3.5,3.5,3.6000000000000001
man utd,England,13.6,11.0,12.047619047619047,12.0,11.0,13.0
arsenal,England,68.0,41.0,59.25,66.0,51.0,67.0
southampton,England,553.0,301.0,434.1904761904762,401.0,401.0,501.0
tottenham,England,834.0,80.0,440.35000000000002,401.0,401.0,501.0
liverpool,England,751.0,151.0,359.1904761904762,301.0,301.0,501.0
everton,England,1001.0,376.0,582.89473684210532,501.0,498.5,751.0
west ham,England,1251.0,496.0,927.06666666666672,1001.0,949.0,1001.0
newcastle,England,2501.0,496.0,1656.8181818181818,2001.0,1235.5,2001.0
swansea,England,5001.0,496.0,2129.2727272727275,2001.0,1251.0,2501.0
aston villa,England,10001.0,496.0,3996.5,2501.0,2118.25,4751.0
crystal palace,England,10001.0,496.0,5371.5,5001.0,3243.25,8126.0
hull,England,10001.0,496.0,5871.5,7501.0,2493.25,8126.0
qpr,England,10001.0,970.0,6210.8571428571431,5001.0,5001.0,8751.0
stoke,England,10001.0,496.0,3330.3333333333335,2501.0,2001.0,4001.0
sunderland,England,10001.0,496.0,4559.0,4001.0,1743.25,6251.0
west brom,England,10001.0,496.0,4809.0,4501.0,2493.25,6251.0
burnley,England,15001.0,496.0,7059.0,7501.0,3993.25,10001.0
leicester,England,15001.0,496.0,6809.0,7501.0,2493.25,10001.0
psg,France,1.18,1.15,1.1685714285714286,1.1699999999999999,1.1699999999999999,1.1699999999999999
marseille,France,9.0,5.56,7.2528571428571427,7.0,7.0,7.0
lyon,France,15.0,9.15,12.52142857142857,13.0,12.0,13.0
st etienne,France,76.0,17.0,52.714285714285715,51.0,51.0,51.0
monaco,France,81.0,34.0,60.952380952380949,67.0,46.0,67.0
bordeaux,France,201.0,51.0,123.47619047619048,101.0,101.0,151.0
lille,France,251.0,29.0,176.16666666666666,151.0,151.0,238.5
montpellier,France,1001.0,91.0,799.57142857142856,1001.0,751.0,1001.0
nantes,France,1001.0,91.0,718.5,876.0,476.0,1001.0
lorient,France,1501.0,91.0,942.42857142857144,1001.0,1001.0,1001.0
toulouse,France,1501.0,91.0,1085.2857142857142,1001.0,1001.0,1501.0
reims,France,2001.0,16.7,1326.7125000000001,1751.0,773.5,2001.0
metz,France,2501.0,91.0,1442.4285714285713,1501.0,1001.0,2001.0
rennes,France,2501.0,91.0,853.14285714285711,501.0,438.5,1001.0
bastia,France,4001.0,91.0,1942.4285714285713,1501.0,1251.0,2751.0
caen,France,5001.0,91.0,1871.0,1501.0,1251.0,2001.0
guingamp,France,5001.0,91.0,2299.5714285714284,1501.0,1251.0,3501.0
nice,France,5001.0,91.0,2013.8571428571429,1001.0,1001.0,3001.0
evian,France,10001.0,91.0,5156.7142857142853,2501.0,1751.0,10001.0
lens,France,10001.0,91.0,4799.5714285714284,2501.0,1751.0,8751.0
juventus,Italy,1.5,1.36,1.4566666666666666,1.4399999999999999,1.4399999999999999,1.5
roma,Italy,3.25,2.62,2.8111111111111113,2.7999999999999998,2.75,2.8700000000000001
napoli,Italy,41.0,22.0,30.611111111111111,34.0,26.0,34.0
ac milan,Italy,184.0,67.0,100.16666666666667,101.0,81.0,101.0
inter,Italy,201.0,81.0,119.07142857142857,101.0,101.0,126.0
lazio,Italy,417.0,67.0,135.66666666666666,126.0,86.0,151.0
fiorentina,Italy,417.0,51.0,126.77777777777777,91.0,81.0,101.0
sampdoria,Italy,751.0,201.0,296.13333333333333,251.0,239.5,251.0
torino,Italy,1001.0,501.0,816.88888888888891,751.0,751.0,1001.0
udinese,Italy,1001.0,251.0,365.25,301.0,293.75,351.0
atalanta,Italy,1501.0,844.0,1205.7777777777778,1001.0,1001.0,1501.0
palermo,Italy,1501.0,844.0,1094.6666666666667,1001.0,1001.0,1001.0
