name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,,1.02,1.01,1.02,1.02,1.02,1.02,,,1.02,1.02,1.02,1.02,1.02,,,1.02,,1.05,,1.02,,1.03,,
bor dortmund,Germany,21.0,,21.0,21.0,21.0,15.0,17.0,26.0,,,19.0,19.0,19.0,21.0,15.0,,,21.0,,10.0,,19.0,,29.0,,
wolfsburg,Germany,67.0,,51.0,101.0,51.0,67.0,26.0,101.0,,,67.0,67.0,101.0,51.0,51.0,,,51.0,,51.0,,71.0,,76.0,,
bayer leverkusen,Germany,101.0,,67.0,126.0,67.0,67.0,51.0,101.0,,,81.0,101.0,101.0,67.0,81.0,,,67.0,,67.0,,91.0,,81.0,,
schalke 04,Germany,201.0,,67.0,101.0,67.0,81.0,51.0,201.0,,,101.0,151.0,,81.0,81.0,,,81.0,,67.0,,226.0,,95.0,,
bor monchengladbach,Germany,751.0,,101.0,,101.0,201.0,81.0,226.0,,,151.0,251.0,,101.0,201.0,,,101.0,,501.0,,751.0,,32.0,,
fc koln,Germany,1501.0,,1251.0,,1251.0,501.0,501.0,501.0,,,1001.0,,,751.0,501.0,,,751.0,,501.0,,1501.0,,32.0,,
hertha berlin,Germany,1501.0,,751.0,,751.0,501.0,751.0,501.0,,,501.0,,,751.0,501.0,,,751.0,,501.0,,1501.0,,32.0,,
eintracht frankfurt,Germany,3001.0,,1251.0,,1251.0,501.0,751.0,501.0,,,1001.0,,,1001.0,501.0,,,1001.0,,501.0,,3001.0,,22.0,,
hamburg,Germany,3001.0,,601.0,,601.0,501.0,1001.0,501.0,,,751.0,,,1001.0,501.0,,,1001.0,,501.0,,3001.0,,32.0,,
hoffenheim,Germany,3001.0,,751.0,,751.0,501.0,1001.0,501.0,,,1501.0,,,1001.0,1001.0,,,1001.0,,501.0,,3001.0,,32.0,,
mainz 05,Germany,3001.0,,751.0,,751.0,401.0,751.0,501.0,,,1001.0,,,1001.0,501.0,,,1001.0,,501.0,,3001.0,,32.0,,
werder bremen,Germany,4001.0,,1251.0,,1251.0,301.0,1501.0,501.0,,,1501.0,,,1001.0,501.0,,,1001.0,,501.0,,4001.0,,32.0,,
augsburg,Germany,4501.0,,1501.0,,1501.0,501.0,1001.0,501.0,,,2001.0,,,1001.0,1001.0,,,1001.0,,501.0,,4501.0,,32.0,,
hannover,Germany,4501.0,,1751.0,,1751.0,501.0,751.0,501.0,,,1501.0,,,1001.0,501.0,,,1001.0,,1001.0,,4501.0,,32.0,,
vfb stuttgart,Germany,4501.0,,751.0,,751.0,501.0,1001.0,501.0,,,1501.0,,,1001.0,501.0,,,1001.0,,501.0,,4501.0,,32.0,,
darmstadt,Germany,4501.0,,2001.0,,2001.0,1001.0,5001.0,501.0,,,2001.0,,,2501.0,1501.0,,,2501.0,,1001.0,,5001.0,,90.0,,
ingolstadt,Germany,4501.0,,1001.0,,1001.0,751.0,1501.0,501.0,,,1001.0,,,1501.0,1001.0,,,1501.0,,501.0,,5001.0,,90.0,,
barcelona,Spain,,,1.83,1.8,1.83,1.82,1.83,1.83,,,1.73,1.8,1.83,1.8,1.8,,,1.8,,,,1.8,,1.78,1.68,
real madrid,Spain,,,2.1,2.0,2.1,2.0,2.0,2.0,,,2.1,2.1,2.0,2.1,2.1,,,2.1,,,,2.0,,2.31,2.36,
atletico madrid,Spain,,,13.0,17.0,13.0,17.0,17.0,17.0,,,19.0,17.0,17.0,19.0,13.0,,,19.0,,,,19.0,,20.0,20.0,
valencia,Spain,,,176.0,251.0,176.0,301.0,501.0,501.0,,,501.0,501.0,251.0,501.0,126.0,,,501.0,,,,501.0,,266.0,325.0,
celta vigo,Spain,,,201.0,301.0,201.0,401.0,501.0,501.0,,,501.0,251.0,251.0,501.0,151.0,,,501.0,,,,,,285.0,286.0,
villarreal,Spain,,,251.0,501.0,251.0,401.0,501.0,501.0,,,501.0,501.0,301.0,501.0,251.0,,,501.0,,,,601.0,,266.0,267.0,
seville,Spain,,,201.0,501.0,201.0,501.0,201.0,501.0,,,501.0,501.0,751.0,501.0,251.0,,,501.0,,,,201.0,,190.0,432.0,
athletic bilbao,Spain,,,751.0,,751.0,1001.0,,501.0,,,1501.0,1001.0,1001.0,,,,,,,,,751.0,,143.0,553.0,
espanyol,Spain,,,2001.0,,2001.0,1001.0,1001.0,501.0,,,2501.0,1001.0,1001.0,,,,,,,,,1501.0,,143.0,194.0,
betis,Spain,,,2001.0,,2001.0,1001.0,5001.0,501.0,,,5001.0,1001.0,5001.0,,,,,,,,,,,143.0,209.0,
deportivo la coruna,Spain,,,1751.0,,1751.0,2001.0,5001.0,501.0,,,5001.0,2001.0,5001.0,,,,,,,,,,,143.0,209.0,
eibar,Spain,,,1751.0,,1751.0,5001.0,5001.0,501.0,,,5001.0,5001.0,5001.0,,,,,,,,,,,143.0,209.0,
malaga,Spain,,,1001.0,,1001.0,1501.0,501.0,501.0,,,5001.0,1001.0,1001.0,,,,,,,,,2001.0,,143.0,577.0,
real sociedad,Spain,,,2001.0,,2001.0,1501.0,1001.0,501.0,,,5001.0,1001.0,1501.0,,,,,,,,,,,190.0,286.0,
getafe,Spain,,,3001.0,,3001.0,2001.0,5001.0,501.0,,,10001.0,2001.0,5001.0,,,,,,,,,,,143.0,209.0,
gijon,Spain,,,1751.0,,1751.0,3001.0,5001.0,501.0,,,10001.0,2001.0,5001.0,,,,,,,,,,,143.0,209.0,
granada,Spain,,,4001.0,,4001.0,2001.0,5001.0,501.0,,,10001.0,3001.0,5001.0,,,,,,,,,,,143.0,209.0,
levante,Spain,,,5001.0,,5001.0,2001.0,2501.0,501.0,,,10001.0,5001.0,5001.0,,,,,,,,,,,143.0,209.0,
rayo vallecano,Spain,,,4001.0,,4001.0,1501.0,2501.0,501.0,,,10001.0,1001.0,2501.0,,,,,,,,,,,143.0,209.0,
ud las palmas,Spain,,,,,,5001.0,5001.0,501.0,,,10001.0,2001.0,5001.0,,,,,,,,,,,143.0,209.0,
man city,England,1.91,1.8,,1.91,1.91,1.91,1.83,2.0,1.83,1.91,1.95,2.0,1.91,1.9,1.9,1.91,,1.9,1.91,1.9,1.91,1.91,,2.03,,2.07
arsenal,England,2.88,2.75,,2.75,2.75,2.7,2.88,2.6,2.75,2.85,2.6,2.75,2.75,2.8,2.75,2.75,,2.8,2.85,2.85,2.85,2.9,,2.86,,2.94
man utd,England,6.5,7.5,,7.0,7.0,7.0,6.5,8.0,7.0,7.0,6.5,7.5,6.5,7.0,7.5,7.0,,7.0,7.0,6.5,7.0,6.5,,7.08,,7.34
chelsea,England,34.0,34.0,,34.0,34.0,34.0,41.0,41.0,41.0,41.0,41.0,41.0,34.0,34.0,34.0,41.0,,34.0,41.0,34.0,41.0,34.0,,38.0,,39.0
