name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sporting Bet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Spreadex,Betfair Sportsbook,Betway,Bet Bright,Titan Bet,Unibet,Bwin,32Red Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,,,,1.08,1.1,,1.08,1.11,,,1.08,,,1.08,,1.1,,,1.08,,,,1.12,1.13,
bor dortmund,Germany,,,,8.5,7.5,,8.0,8.5,,,9.0,,,8.5,,8.5,,,8.5,,,,8.6,7.79,
bayer leverkusen,Germany,,,,23.0,26.0,,21.0,26.0,,,26.0,,,23.0,,26.0,,,23.0,,,,24.0,19.4,
vfl wolfsburg,Germany,,,,67.0,51.0,,67.0,67.0,,,51.0,,,67.0,,67.0,,,67.0,,,,114.0,97.0,
schalke 04,Germany,,,,51.0,51.0,,81.0,67.0,,,51.0,,,67.0,,81.0,,,67.0,,,,561.0,223.0,
bor monchengladbach,Germany,,,,126.0,101.0,,251.0,151.0,,,201.0,,,151.0,,201.0,,,151.0,,,,171.0,,
hoffenheim,Germany,,,,151.0,151.0,,151.0,176.0,,,151.0,,,151.0,,251.0,,,151.0,,,,276.0,159.0,
mainz 05,Germany,,,,301.0,251.0,,401.0,501.0,,,351.0,,,251.0,,401.0,,,251.0,,,,428.0,218.0,
hannover 96,Germany,,,,751.0,501.0,,501.0,501.0,,,751.0,,,751.0,,751.0,,,751.0,,,,105.0,,
hamburg,Germany,,,,401.0,501.0,,501.0,251.0,,,751.0,,,501.0,,751.0,,,501.0,,,,713.0,631.0,
vfb stuttgart,Germany,,,,501.0,501.0,,501.0,251.0,,,1001.0,,,501.0,,501.0,,,501.0,,,,114.0,,
fc koln,Germany,,,,751.0,751.0,,1001.0,501.0,,,1001.0,,,751.0,,1001.0,,,751.0,,,,209.0,,
eintracht frankfurt,Germany,,,,1001.0,1001.0,,1001.0,251.0,,,1001.0,,,1001.0,,1501.0,,,1001.0,,,,114.0,,
hertha berlin,Germany,,,,1501.0,1001.0,,1501.0,501.0,,,1501.0,,,1001.0,,1501.0,,,1001.0,,,,950.0,,
werder bremen,Germany,,,,1001.0,1001.0,,2001.0,376.0,,,1001.0,,,1001.0,,1001.0,,,1001.0,,,,485.0,,
freiburg,Germany,,,,1001.0,1251.0,,2001.0,501.0,,,1501.0,,,1501.0,,2501.0,,,1501.0,,,,114.0,,
augsburg,Germany,,,,401.0,401.0,,2001.0,501.0,,,501.0,,,1001.0,,2501.0,,,1001.0,,,,200.0,,
paderborn,Germany,,,,751.0,1001.0,,2501.0,501.0,,,1001.0,,,1501.0,,2501.0,,,1501.0,,,,475.0,417.0,
barcelona,Spain,,1.73,,1.73,1.73,,1.8,1.73,,1.73,1.62,,,1.73,,1.72,,,1.73,1.73,,1.73,,,
real madrid,Spain,,2.38,,2.38,2.38,,2.25,2.4,,2.4,2.4,,,2.35,,2.37,,,2.35,2.4,,2.4,,,
