name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
bayern munich,Germany,1.02,1.03,1.03,1.02,1.03,1.02,1.05,1.02,,,1.02,,1.02,,1.03,,,,,1.05,,1.02,,1.04,,
bor dortmund,Germany,17.0,15.0,17.0,21.0,17.0,15.0,15.0,26.0,,,15.0,,15.0,,15.0,,,,,9.0,,23.0,,29.0,,
wolfsburg,Germany,67.0,51.0,51.0,81.0,51.0,67.0,21.0,81.0,,,51.0,,51.0,,51.0,,,,,67.0,,86.0,,76.0,,
bayer leverkusen,Germany,201.0,101.0,81.0,151.0,81.0,81.0,21.0,151.0,,,151.0,,101.0,,101.0,,,,,101.0,,151.0,,81.0,,
schalke 04,Germany,201.0,101.0,81.0,101.0,81.0,101.0,51.0,201.0,,,101.0,,,,101.0,,,,,101.0,,201.0,,95.0,,
bor monchengladbach,Germany,751.0,,81.0,,81.0,151.0,81.0,201.0,,,101.0,,,,151.0,,,,,101.0,,201.0,,52.0,,
fc koln,Germany,1501.0,,1251.0,,1251.0,,501.0,501.0,,,1001.0,,,,501.0,,,,,501.0,,751.0,,48.0,,
hertha berlin,Germany,1501.0,,1001.0,,1001.0,501.0,751.0,501.0,,,1001.0,,,,751.0,,,,,501.0,,751.0,,52.0,,
eintracht frankfurt,Germany,3001.0,,1251.0,,1251.0,,751.0,501.0,,,1001.0,,,,501.0,,,,,501.0,,751.0,,23.0,,
hamburg,Germany,3001.0,,751.0,,751.0,,1001.0,501.0,,,1001.0,,,,501.0,,,,,501.0,,501.0,,48.0,,
hoffenheim,Germany,3001.0,,751.0,,751.0,,1001.0,501.0,,,1501.0,,,,1001.0,,,,,1001.0,,751.0,,48.0,,
mainz 05,Germany,3001.0,,751.0,,751.0,,751.0,501.0,,,1001.0,,,,501.0,,,,,1001.0,,501.0,,52.0,,
werder bremen,Germany,4001.0,,1501.0,,1501.0,,1501.0,501.0,,,2001.0,,,,751.0,,,,,1001.0,,751.0,,52.0,,
augsburg,Germany,4501.0,,1501.0,,1501.0,,1001.0,501.0,,,2001.0,,,,1001.0,,,,,1001.0,,751.0,,48.0,,
hannover,Germany,4501.0,,1501.0,,1501.0,,751.0,501.0,,,1001.0,,,,501.0,,,,,1001.0,,501.0,,48.0,,
vfb stuttgart,Germany,4501.0,,601.0,,601.0,501.0,1001.0,501.0,,,1001.0,,,,501.0,,,,,1001.0,,751.0,,48.0,,
ingolstadt,Germany,4501.0,,1001.0,,1001.0,,1501.0,501.0,,,1001.0,,,,1001.0,,,,,501.0,,751.0,,90.0,,
darmstadt,Germany,4501.0,,2501.0,,2501.0,,5001.0,501.0,,,2501.0,,,,1501.0,,,,,1001.0,,501.0,,90.0,,
barcelona,Spain,1.8,1.8,1.73,1.8,1.73,1.75,1.83,1.83,,1.85,1.73,,1.73,,1.72,1.8,,,1.85,1.85,1.85,,,,,
real madrid,Spain,2.1,2.0,2.2,2.0,2.2,2.0,2.0,2.0,,2.1,2.1,,2.1,,2.1,2.0,,,2.1,2.1,2.1,,,,2.24,
atletico madrid,Spain,21.0,19.0,21.0,17.0,21.0,17.0,17.0,17.0,,18.0,19.0,,21.0,,26.0,17.0,,,18.0,17.0,18.0,,,,19.4,
celta vigo,Spain,501.0,501.0,176.0,301.0,176.0,501.0,501.0,501.0,,501.0,501.0,,251.0,,126.0,151.0,,,501.0,501.0,501.0,,,,286.0,
villarreal,Spain,401.0,501.0,201.0,501.0,201.0,401.0,501.0,501.0,,501.0,251.0,,301.0,,251.0,201.0,,,501.0,301.0,501.0,,,,296.0,
valencia,Spain,251.0,,151.0,251.0,151.0,251.0,501.0,501.0,,251.0,251.0,,251.0,,126.0,201.0,,,251.0,201.0,251.0,,,,340.0,
seville,Spain,751.0,,251.0,501.0,251.0,501.0,201.0,501.0,,751.0,501.0,,751.0,,251.0,251.0,,,751.0,751.0,751.0,,,,470.0,
athletic bilbao,Spain,1501.0,,501.0,,501.0,1001.0,,501.0,,1501.0,1251.0,,1001.0,,,,,,1501.0,1501.0,1501.0,,,,553.0,
espanyol,Spain,1501.0,,2001.0,,2001.0,1001.0,1001.0,501.0,,2001.0,2501.0,,1001.0,,,,,,2001.0,1501.0,2001.0,,,,194.0,
betis,Spain,4501.0,,2501.0,,2501.0,1001.0,5001.0,501.0,,2501.0,5001.0,,5001.0,,,,,,2501.0,2501.0,2501.0,,,,209.0,
deportivo la coruna,Spain,4501.0,,1751.0,,1751.0,2001.0,5001.0,501.0,,2001.0,5001.0,,5001.0,,,,,,2001.0,2501.0,2001.0,,,,209.0,
eibar,Spain,4501.0,,1501.0,,1501.0,5001.0,5001.0,501.0,,2501.0,4001.0,,5001.0,,,,,,2501.0,4501.0,2501.0,,,,209.0,
malaga,Spain,2001.0,,1251.0,,1251.0,1501.0,501.0,501.0,,2501.0,5001.0,,1001.0,,,,,,2501.0,2001.0,2501.0,,,,577.0,
real sociedad,Spain,4001.0,,2501.0,,2501.0,1501.0,1001.0,501.0,,2501.0,5001.0,,1501.0,,,,,,2501.0,3001.0,2501.0,,,,325.0,
getafe,Spain,4501.0,,4001.0,,4001.0,2001.0,5001.0,501.0,,2501.0,10001.0,,5001.0,,,,,,2501.0,4501.0,2501.0,,,,209.0,
gijon,Spain,4501.0,,1501.0,,1501.0,3001.0,5001.0,501.0,,5001.0,10001.0,,5001.0,,,,,,5001.0,4501.0,5001.0,,,,209.0,
granada,Spain,4501.0,,4001.0,,4001.0,2001.0,5001.0,501.0,,5001.0,10001.0,,5001.0,,,,,,5001.0,4501.0,5001.0,,,,209.0,
levante,Spain,4501.0,,7501.0,,7501.0,2001.0,2501.0,501.0,,5001.0,10001.0,,5001.0,,,,,,5001.0,4501.0,5001.0,,,,209.0,
rayo vallecano,Spain,3001.0,,5001.0,,5001.0,1501.0,2501.0,501.0,,2501.0,10001.0,,2501.0,,,,,,2501.0,3001.0,2501.0,,,,209.0,
ud las palmas,Spain,4501.0,,,,,5001.0,5001.0,501.0,,5001.0,10001.0,,5001.0,,,,,,5001.0,4501.0,5001.0,,,,209.0,
man city,England,1.91,1.8,,1.91,1.91,1.91,1.91,2.0,1.91,1.95,1.91,1.91,1.91,,1.9,1.91,,,1.95,1.9,1.95,1.91,,2.04,,2.09
arsenal,England,2.63,2.5,,2.5,2.63,2.5,2.5,2.4,2.5,2.5,2.4,2.5,2.5,,2.5,2.63,,,2.5,2.6,2.5,2.6,,2.65,,2.72
man utd,England,8.5,11.0,,9.0,8.5,8.5,9.0,11.0,9.0,10.0,9.0,10.0,7.5,,9.0,9.0,,,10.0,8.5,10.0,9.0,,9.55,,9.91
liverpool,England,34.0,41.0,,34.0,29.0,26.0,34.0,34.0,34.0,34.0,34.0,34.0,34.0,,34.0,34.0,,,34.0,34.0,34.0,34.0,,32.0,,33.0
