name,country,Bet Victor,Totesport,Sporting Bet,Winner,888sport,32Red Bet,Stan James,You Win,Betfred,Betway,Spreadex,Bwin,Betfair,Coral,Unibet,Betdaq,188Bet,Sporting Index,Sky Bet,Bet 365,William Hill,Paddy Power,Ladbrokes,Boylesports
Nurnberg,Germany,,,,,,,,501.0,,1000.0,,,,,1501.0,,1000.0,,,,540.0,760.0,713.0,
Augsburg,Germany,,,,,,,,401.0,,200.0,,,,,2501.0,,200.0,,,,540.0,760.0,713.0,
Braunschweig,Germany,,,,,,,,501.0,,3000.0,,,,,5001.0,,3000.0,,,,540.0,760.0,713.0,
Barcelona,Spain,,1.5,,,1.44,,1.44,1.5,,,,,,,,,,,,,,1.48,1.48,
Real Madrid,Spain,,3.0,,,3.0,,3.0,3.0,,,,,,,,,,,,,,4.14,0.05,
Atletico Madrid,Spain,,15.0,,,15.0,,17.0,13.0,,,,,,,,,,,,,,11.0,0.05,
Valencia,Spain,,401.0,,,201.0,,251.0,226.0,,,,,,,,,,,,,,523.0,0.05,
Real Sociedad,Spain,,501.0,,,401.0,,401.0,201.0,,,,,,,,,,,,,,209.0,0.05,
Betis,Spain,,751.0,,,501.0,,751.0,401.0,,,,,,,,,,,,,,409.0,0.05,
Athl Bilbao,Spain,,501.0,,,301.0,,1001.0,401.0,,,,,,,,,,,,,,295.0,0.05,
Sevilla,Spain,,751.0,,,1001.0,,1001.0,401.0,,,,,,,,,,,,,,494.0,0.05,
Espanyol,Spain,,,,,501.0,,1001.0,1001.0,,,,,,,,,,,,,,513.0,0.05,
Malaga,Spain,,751.0,,,1001.0,,1001.0,501.0,,,,,,,,,,,,,,950.0,0.05,
Villarreal,Spain,,,,,501.0,,1501.0,,,,,,,,,,,,,,,162.0,0.05,
Getafe,Spain,,,,,1501.0,,2001.0,1001.0,,,,,,,,,,,,,,950.0,0.05,
Celta Vigo,Spain,,,,,2001.0,,2501.0,1501.0,,,,,,,,,,,,,,950.0,0.05,
Levante,Spain,,,,,2501.0,,2501.0,2001.0,,,,,,,,,,,,,,950.0,0.05,
Valladolid,Spain,,,,,2501.0,,3001.0,2501.0,,,,,,,,,,,,,,950.0,0.05,
Granada,Spain,,,,,3001.0,,5001.0,3001.0,,,,,,,,,,,,,,950.0,0.05,
Osasuna,Spain,,,,,4001.0,,5001.0,2501.0,,,,,,,,,,,,,,950.0,0.05,
Rayo Vallecano,Spain,,,,,2001.0,,5001.0,1001.0,,,,,,,,,,,,,,950.0,0.05,
Almeria,Spain,,,,,7501.0,,7501.0,,,,,,,,,,,,,,,950.0,0.05,
Elche,Spain,,,,,7501.0,,7501.0,5001.0,,,,,,,,,,,,,,950.0,0.05,
Man City,England,3.25,3.3,3.25,3.4,3.25,,3.0,3.25,3.2,3.2,2.88,3.25,3.25,,3.0,3.4,3.2,3.25,3.25,3.3,3.45,3.42,3.42,
Chelsea,England,4.0,4.0,3.75,4.0,3.75,,4.33,4.0,4.0,4.05,3.5,4.0,4.0,,4.0,4.0,4.05,4.0,4.0,4.0,4.2,4.23,4.23,
Arsenal,England,5.0,5.0,5.5,5.0,5.5,,5.5,5.0,4.5,5.0,5.5,5.5,5.0,,5.0,5.0,5.0,5.0,5.0,5.5,5.4,5.37,5.37,
Man Utd,England,7.5,8.0,7.0,7.5,7.0,,8.0,8.0,8.0,8.0,8.0,8.0,7.5,,8.0,8.0,8.0,8.0,8.0,8.0,7.8,7.84,7.84,
Tottenham,England,9.0,10.0,10.0,10.0,10.0,,9.0,8.5,8.5,9.0,11.0,9.0,9.0,,10.0,10.0,9.0,10.0,9.0,10.0,10.0,10.0,10.0,
Liverpool,England,10.0,10.0,11.0,11.0,11.0,,10.0,10.0,10.0,12.0,11.0,9.0,9.0,,11.0,10.0,12.0,11.0,10.0,11.0,9.2,9.36,9.36,
Everton,England,151.0,151.0,101.0,176.0,101.0,,151.0,176.0,201.0,100.0,301.0,251.0,151.0,,151.0,151.0,100.0,201.0,151.0,151.0,132.0,162.0,162.0,
Southampton,England,751.0,1001.0,1501.0,1001.0,1501.0,,1001.0,501.0,1001.0,1000.0,2001.0,751.0,751.0,,1001.0,1001.0,1000.0,2001.0,751.0,751.0,570.0,827.0,827.0,
Aston Villa,England,1001.0,1001.0,1501.0,1001.0,1501.0,,1001.0,2001.0,1001.0,2000.0,2501.0,2001.0,1501.0,,1001.0,2001.0,2000.0,2501.0,1501.0,1501.0,660.0,950.0,950.0,
Swansea,England,1251.0,2001.0,2001.0,1501.0,2001.0,,2501.0,1001.0,1501.0,1500.0,2501.0,2001.0,1501.0,,1001.0,2001.0,1500.0,2001.0,2001.0,2001.0,660.0,950.0,950.0,
Newcastle,England,1501.0,2001.0,2001.0,2001.0,2001.0,,2001.0,1001.0,,2000.0,4001.0,3001.0,1501.0,,2001.0,2001.0,2000.0,2501.0,2001.0,2001.0,660.0,950.0,950.0,
Fulham,England,3501.0,4001.0,2501.0,,2501.0,,3001.0,2001.0,1001.0,3000.0,5001.0,5001.0,3001.0,,2501.0,4001.0,3000.0,3001.0,3001.0,3001.0,660.0,950.0,950.0,
Norwich,England,5001.0,3001.0,2501.0,,2501.0,,3001.0,5001.0,,3000.0,5001.0,5001.0,5001.0,,4001.0,5001.0,3000.0,5001.0,5001.0,2001.0,660.0,950.0,950.0,
Stoke,England,3501.0,5001.0,2501.0,,2501.0,,3001.0,4001.0,,3000.0,5001.0,3001.0,5001.0,,3001.0,5001.0,3000.0,5001.0,2501.0,4001.0,660.0,950.0,950.0,
West Brom,England,3001.0,2001.0,1501.0,1501.0,1501.0,,2501.0,2001.0,1001.0,3000.0,5001.0,3001.0,2501.0,,2501.0,3001.0,3000.0,4001.0,3001.0,2001.0,660.0,950.0,950.0,
West Ham,England,3001.0,4001.0,2501.0,,2501.0,,3001.0,2001.0,,2500.0,5001.0,5001.0,2001.0,,3001.0,3001.0,2500.0,2501.0,3001.0,3001.0,660.0,950.0,950.0,
Cardiff,England,3501.0,5001.0,4001.0,,4001.0,,5001.0,3001.0,,4000.0,7501.0,5001.0,7501.0,,5001.0,5001.0,4000.0,5001.0,5001.0,5001.0,660.0,950.0,950.0,
Hull,England,3501.0,5001.0,4001.0,,4001.0,,5001.0,7501.0,,4000.0,7501.0,5001.0,7501.0,,5001.0,7501.0,4000.0,7501.0,5001.0,5001.0,660.0,950.0,950.0,
Sunderland,England,,5001.0,2501.0,,2501.0,,3001.0,5001.0,,5000.0,7501.0,7501.0,3001.0,,5001.0,7501.0,5000.0,7501.0,3001.0,3001.0,660.0,950.0,950.0,
Crystal Palace,England,,,10001.0,,10000.0,,10001.0,10001.0,,7500.0,10001.0,20001.0,10001.0,,10001.0,10001.0,7500.0,8001.0,10001.0,10001.0,660.0,950.0,950.0,
PSG,France,,,,,,,,,,,,,,,,,,,,,,1.39,1.34,
Monaco,France,,,,,,,,,,,,,,,,,,,,,,2.95,1.96,
Marseille,France,,,,,,,,,,,,,,,,,,,,,,13.4,11.0,
Lille,France,,,,,,,,,,,,,,,,,,,,,,32.0,18.1,
St Etienne,France,,,,,,,,,,,,,,,,,,,,,,40.0,37.0,
Bordeaux,France,,,,,,,,,,,,,,,,,,,,,18.0,71.0,18.6,
Lyon,France,,,,,,,,,,,,,,,,,,,,,60.0,71.0,67.0,
Montpellier,France,,,,,,,,,,,,,,,,,,,,,18.0,71.0,18.6,
Nice,France,,,,,,,,,,,,,,,,,,,,,,71.0,65.0,
Ajaccio,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Bastia,France,,,,,,,,,,,,,,,,,,,,,,76.0,0.05,
Evian,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Guingamp,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Lorient,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Nantes,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Reims,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Rennes,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Sochaux,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Valenciennes,France,,,,,,,,,,,,,,,,,,,,,18.0,76.0,18.6,
Toulouse,France,,,,,,,,,,,,,,,,,,,,,,95.0,87.0,
Juventus,Italy,,,,,,,,1.67,,1.6,,,,,,,1.6,,,,,1.68,1.22,
Napoli,Italy,,,,,,,,4.33,,4.5,,,,,,,4.5,,,,,4.61,4.04,
Roma,Italy,,,,,,,,7.0,,8.0,,,,,,,8.0,,,,7.6,8.03,7.65,
Inter,Italy,,,,,,,,10.0,,8.0,,,,,,,8.0,,,,8.8,9.55,8.79,
AC Milan,Italy,,,,,,,,31.0,,25.0,,,,,,,25.0,,,,34.0,38.0,36.0,
Fiorentina,Italy,,,,,,,,36.0,,25.0,,,,,,,25.0,,,,18.5,21.0,19.0,
Lazio,Italy,,,,,,,,101.0,,200.0,,,,,,,200.0,,,,82.0,105.0,99.0,
Udinese,Italy,,,,,,,,201.0,,300.0,,,,,,,300.0,,,,,523.0,0.05,
Atalanta,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Bologna,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Chievo,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Genoa,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Livorno,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Sampdoria,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Sassuolo,Italy,,,,,,,,501.0,,,,,,,,,,,,,,950.0,0.05,
Cagliari,Italy,,,,,,,,501.0,,750.0,,,,,,,750.0,,,,,950.0,0.05,
Catania,Italy,,,,,,,,501.0,,750.0,,,,,,,750.0,,,,,950.0,0.05,
Parma,Italy,,,,,,,,501.0,,750.0,,,,,,,750.0,,,,,950.0,0.05,
Torino,Italy,,,,,,,,501.0,,750.0,,,,,,,750.0,,,,,950.0,0.05,
Verona,Italy,,,,,,,,501.0,,1000.0,,,,,,,1000.0,,,,,950.0,0.05,
Celtic,Scotland,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.03,1.04,1.03,
Inverness,Scotland,67.0,81.0,,81.0,,,41.0,67.0,51.0,,51.0,67.0,51.0,67.0,,,,,,,18.0,25.0,18.6,
Motherwell,Scotland,51.0,67.0,,81.0,,,26.0,67.0,41.0,,51.0,51.0,51.0,51.0,,,,,,,29.0,38.0,30.0,
Aberdeen,Scotland,81.0,81.0,,81.0,,,51.0,67.0,67.0,,67.0,67.0,81.0,81.0,,,,,,,29.0,40.0,31.0,
Dundee Utd,Scotland,276.0,251.0,,301.0,,,301.0,251.0,,,301.0,301.0,251.0,251.0,,,,,,,92.0,133.0,110.0,
Hibernian,Scotland,351.0,501.0,,501.0,,,251.0,501.0,201.0,,301.0,401.0,301.0,351.0,,,,,,,92.0,133.0,110.0,
St Johnstone,Scotland,301.0,501.0,,351.0,,,301.0,501.0,251.0,,501.0,301.0,301.0,301.0,,,,,,,92.0,133.0,110.0,
Partick,Scotland,751.0,751.0,,,,,751.0,1001.0,,,1001.0,401.0,751.0,751.0,,,,,,,84.0,124.0,101.0,
Kilmarnock,Scotland,1501.0,1501.0,,,,,2501.0,2501.0,,,1501.0,2501.0,1001.0,1501.0,,,,,,,92.0,133.0,110.0,
Ross County,Scotland,1501.0,1501.0,,,,,751.0,2501.0,,,1001.0,751.0,1001.0,1501.0,,,,,,,92.0,133.0,110.0,
Hearts,Scotland,2001.0,5001.0,,,,,301.0,5001.0,,,2001.0,5001.0,1501.0,2001.0,,,,,,,92.0,133.0,110.0,
St Mirren,Scotland,1751.0,1501.0,,,,,501.0,5001.0,,,1501.0,3001.0,1001.0,1501.0,,,,,,,92.0,133.0,110.0,
Ajax,Holland,,2.25,,,,,,2.1,,,,,,,,,,,,,,2.33,,
PSV Eindhoven,Holland,,2.25,,,,,,2.3,,,,,,,,,,,,,,2.62,,
Twente,Holland,,11.0,,,,,,12.0,,,,,,,,,,,,,,7.08,,
Feyenoord,Holland,,13.0,,,,,,17.0,,,,,,,,,,,,,,8.22,,
Vitesse,Holland,,26.0,,,,,,26.0,,,,,,,,,,,,,,5.75,,
AZ Alkmaar,Holland,,34.0,,,,,,26.0,,,,,,,,,,,,,,38.0,,
Heerenveen,Holland,,34.0,,,,,,41.0,,,,,,,,,,,,,,38.0,,
Utrecht,Holland,,101.0,,,,,,67.0,,,,,,,,,,,,,,71.0,,
Zwolle,Holland,,101.0,,,,,,101.0,,,,,,,,,,,,,,152.0,,
Groningen,Holland,,,,,,,,,,,,,,,,,,,,,,95.0,,
Cambuur,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Den Haag,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Go Ahead Eagles,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Heracles,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
NAC Breda,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
NEC Nijmegen,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Roda,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Waalwijk,Holland,,,,,,,,,,,,,,,,,,,,,,295.0,,
Porto,Portugal,1.62,1.62,,,,,,1.62,,,,,,,,,,,,,,1.6,,
Benfica,Portugal,2.63,2.75,,,,,,2.6,,,,,,,,,,,,,,2.9,,
Sporting Lisbon,Portugal,9.0,11.0,,,,,,10.0,,,,,,,,,,,,,,9.55,,
Braga,Portugal,51.0,41.0,,,,,,51.0,,,,,,,,,,,,,,32.0,,
Estoril,Portugal,301.0,,,,,,,,,,,,,,,,,,,,,32.0,,
Nacional,Portugal,301.0,,,,,,,,,,,,,,,,,,,,,32.0,,
Gil Vicente,Portugal,501.0,,,,,,,,,,,,,,,,,,,,,32.0,,
Rio Ave,Portugal,751.0,,,,,,,,,,,,,,,,,,,,,32.0,,
Maritimo,Portugal,751.0,,,,,,,,,,,,,,,,,,,,,52.0,,
Academica,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Arouca,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Belenenses,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Guimaraes,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Olhanense,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Vitoria Setubal,Portugal,,,,,,,,,,,,,,,,,,,,,,32.0,,
Pacos Ferreira,Portugal,,,,,,,,,,,,,,,,,,,,,,181.0,,
Galatasaray,Turkey,,,,,,,,,,,,,,,,,,,,,,1.95,,
Fenerbahce,Turkey,,,,,,,,,,,,,,,,,,,,,,2.01,,
Besiktas,Turkey,,,,,,,,,,,,,,,,,,,,,,3.38,,
Trabzonspor,Turkey,,,,,,,,,,,,,,,,,,,,,,3.38,,
Akhisar,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Antalyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Bursaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Elazigspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Erciyesspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Eskisehirspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Gaziantepspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Genclerbirligi,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Karabukspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Kasimpasa,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Kayserispor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Konyaspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Rizespor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Sivasspor,Turkey,,,,,,,,,,,,,,,,,,,,,,32.0,,
Cruzeiro,Brazil,,,,,,,,,,,,,,,,,,,,,,1.07,,
Atletico Mineiro,Brazil,,,,,,,,,,,,,,,,,,,,,,5.09,,
Vasco da Gama,Brazil,,,,,,,,,,,,,,,,,,,,,,5.09,,
Gremio,Brazil,,,,,,,,,,,,,,,,,,,,,,8.6,,
Botafogo RJ,Brazil,,,,,,,,,,,,,,,,,,,,,,9.36,,
Internacional RS,Brazil,,,,,,,,,,,,,,,,,,,,,,10.5,,
Atletico PR,Brazil,,,,,,,,,,,,,,,,,,,,,,22.0,,
Nautico PE,Brazil,,,,,,,,,,,,,,,,,,,,,,32.0,,
Ponte Preta,Brazil,,,,,,,,,,,,,,,,,,,,,,32.0,,
Corinthians SP,Brazil,,,,,,,,,,,,,,,,,,,,,,42.0,,
Coritiba,Brazil,,,,,,,,,,,,,,,,,,,,,,48.0,,
Santos SP,Brazil,,,,,,,,,,,,,,,,,,,,,,52.0,,
Sao Paulo,Brazil,,,,,,,,,,,,,,,,,,,,,,57.0,,
Bahia,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Criciuma,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Flamengo,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Fluminense RJ,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Goias GO,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Portuguesa,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
Vitoria,Brazil,,,,,,,,,,,,,,,,,,,,,,90.0,,
