name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
roda,Holland,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,501.0,801.0,751.0,1001.0,,,751.0,,751.0,,801.0,501.0,801.0,1001.0,190.0,,
sbv excelsior,Holland,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,751.0,901.0,1001.0,1001.0,,,1001.0,,801.0,,901.0,501.0,901.0,1001.0,190.0,,
de graafschap,Holland,1501.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,,901.0,1001.0,1001.0,,,751.0,,851.0,,901.0,501.0,901.0,1501.0,190.0,,
porto,Portugal,2.3,2.2,2.0,2.2,2.0,2.2,,2.1,,2.1,,,2.1,2.1,2.1,,2.15,2.1,2.1,2.3,2.1,2.1,2.14,,
benfica,Portugal,2.2,2.1,2.25,2.2,2.25,2.1,,2.1,,2.3,,,2.1,2.2,2.1,,2.1,2.2,2.3,2.1,2.3,2.0,2.2,,
sporting lisbon,Portugal,7.0,7.0,6.0,7.0,6.0,7.0,,6.5,,7.0,,,7.0,7.0,7.0,,7.0,7.0,7.0,7.0,7.0,7.0,6.7,,
braga,Portugal,81.0,67.0,67.0,67.0,67.0,67.0,,101.0,,67.0,,,81.0,67.0,34.0,,100.0,67.0,67.0,201.0,67.0,81.0,28.0,,
maritimo,Portugal,151.0,151.0,251.0,201.0,251.0,201.0,,226.0,,151.0,,,251.0,151.0,67.0,,130.0,151.0,151.0,67.0,151.0,151.0,48.0,,
nacional madeira,Portugal,151.0,151.0,251.0,151.0,251.0,201.0,,226.0,,151.0,,,251.0,151.0,101.0,,140.0,151.0,151.0,101.0,151.0,151.0,81.0,,
guimaraes,Portugal,101.0,151.0,201.0,151.0,201.0,201.0,,226.0,,151.0,,,251.0,151.0,251.0,,120.0,151.0,151.0,101.0,151.0,101.0,95.0,,
pacos ferreira,Portugal,151.0,201.0,251.0,201.0,251.0,201.0,,226.0,,201.0,,,251.0,151.0,251.0,,165.0,151.0,201.0,151.0,201.0,151.0,95.0,,
belenenses,Portugal,151.0,251.0,501.0,301.0,501.0,201.0,,226.0,,301.0,,,501.0,151.0,101.0,,221.0,151.0,301.0,201.0,301.0,151.0,81.0,,
estoril,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,226.0,,251.0,,,501.0,251.0,101.0,,201.0,251.0,251.0,101.0,251.0,251.0,81.0,,
boavista,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,376.0,,501.0,,,501.0,251.0,301.0,,301.0,251.0,501.0,201.0,501.0,251.0,95.0,,
moreirense,Portugal,251.0,251.0,501.0,301.0,501.0,251.0,,501.0,,501.0,,,501.0,251.0,151.0,,301.0,251.0,501.0,201.0,501.0,251.0,95.0,,
rio ave,Portugal,201.0,251.0,501.0,301.0,501.0,251.0,,501.0,,201.0,,,501.0,251.0,201.0,,185.0,251.0,201.0,101.0,201.0,201.0,95.0,,
academica,Portugal,751.0,751.0,751.0,751.0,751.0,501.0,,501.0,,751.0,,,751.0,,301.0,,551.0,,751.0,201.0,751.0,801.0,95.0,,
arouca,Portugal,751.0,501.0,751.0,751.0,751.0,501.0,,501.0,,501.0,,,751.0,501.0,501.0,,501.0,501.0,501.0,201.0,501.0,801.0,95.0,,
tondela,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,,1001.0,,,1001.0,501.0,1001.0,,801.0,501.0,1001.0,501.0,1001.0,1001.0,95.0,,
u madeira,Portugal,1001.0,1001.0,1001.0,1001.0,1001.0,1001.0,,501.0,,1001.0,,,1001.0,501.0,1001.0,,801.0,501.0,1001.0,501.0,1001.0,1001.0,95.0,,
vitoria setubal,Portugal,251.0,501.0,1001.0,751.0,1001.0,251.0,,501.0,,751.0,,,1001.0,501.0,1001.0,,451.0,501.0,751.0,151.0,751.0,,95.0,,
chaves,Portugal,,,,,,,,,,,,,1001.0,,,,,,,,,,,,
fenerbahce,Turkey,2.0,2.25,,,,2.5,2.38,2.3,2.4,2.4,,,,,,,,,2.4,2.55,,2.3,,,
galatasaray,Turkey,2.75,2.62,,,,2.5,2.38,2.62,2.62,2.5,,,,,,,,,2.5,2.6,,2.5,,,
besiktas,Turkey,9.0,7.5,,,,5.5,7.0,6.5,6.5,6.0,,,,,,,,,6.0,6.0,,5.9,,,
trabzonspor,Turkey,17.0,13.0,,,,8.0,11.0,9.0,9.5,8.0,,,,,,,,,8.0,8.0,,7.75,,,
bursaspor,Turkey,21.0,17.0,,,,11.0,13.0,12.0,13.0,11.0,,,,,,,,,11.0,12.0,,11.0,,,
istanbul bb,Turkey,41.0,34.0,,,,26.0,34.0,26.0,26.0,21.0,,,,,,,,,21.0,21.0,,21.0,,,
kasimpasa,Turkey,51.0,34.0,,,,26.0,34.0,26.0,29.0,26.0,,,,,,,,,26.0,26.0,26.0,26.0,,,
mersin i y,Turkey,67.0,67.0,,,,51.0,67.0,67.0,51.0,51.0,,,,,,,,,51.0,51.0,,51.0,,,
gaziantepspor,Turkey,101.0,67.0,,,,41.0,51.0,41.0,41.0,36.0,,,,,,,,,36.0,41.0,36.0,36.0,,,
genclerbirligi,Turkey,101.0,67.0,,,,41.0,51.0,41.0,41.0,31.0,,,,,,,,,31.0,41.0,31.0,31.0,,,
konyaspor,Turkey,101.0,101.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,,101.0,,,
eskisehirspor,Turkey,201.0,151.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,,101.0,,,
kayserispor,Turkey,201.0,151.0,,,,151.0,201.0,101.0,151.0,151.0,,,,,,,,,151.0,151.0,,156.0,,,
sivasspor,Turkey,201.0,151.0,,,,81.0,151.0,101.0,81.0,81.0,,,,,,,,,81.0,81.0,,81.0,,,
akhisar,Turkey,251.0,101.0,,,,81.0,101.0,81.0,81.0,81.0,,,,,,,,,81.0,81.0,,81.0,,,
rizespor,Turkey,251.0,201.0,,,,101.0,151.0,101.0,101.0,101.0,,,,,,,,,101.0,101.0,,101.0,,,
antalyaspor,Turkey,101.0,201.0,,,,34.0,251.0,276.0,226.0,201.0,,,,,,,,,201.0,34.0,,221.0,,,
osmanlispor,Turkey,501.0,501.0,,,,501.0,501.0,501.0,501.0,501.0,,,,,,,,,501.0,501.0,,506.0,,,
