name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Betfair,Betdaq,Matchbook
werder bremen,Germany,,,301.0,,301.0,301.0,1501.0,501.0,,801.0,501.0,1001.0,,751.0,501.0,,,751.0,801.0,501.0,801.0,751.0,13.4,134.0,
ingolstadt,Germany,,,1001.0,,1001.0,751.0,1501.0,501.0,,1001.0,2501.0,1001.0,,1001.0,2001.0,,,1001.0,1001.0,1001.0,1001.0,2501.0,13.4,72.0,
darmstadt,Germany,,,2501.0,,2501.0,1001.0,5001.0,501.0,,3001.0,5001.0,2501.0,,2501.0,2501.0,,,2501.0,3001.0,1501.0,3001.0,2501.0,13.4,72.0,
barcelona,Spain,,,,,,1.7,1.62,1.67,1.62,1.65,1.62,1.62,,,,,,,1.65,,1.65,1.57,1.77,1.74,
real madrid,Spain,,,,,,2.5,2.25,2.5,2.5,2.7,2.62,2.62,,,,,,,2.7,,2.7,2.65,2.5,2.44,
atletico madrid,Spain,,,,,,15.0,21.0,14.0,15.0,16.0,21.0,17.0,,,,,,,16.0,,16.0,16.0,13.4,11.2,
valencia,Spain,,,,,,34.0,51.0,36.0,41.0,51.0,67.0,67.0,,,,,,,51.0,,51.0,51.0,11.0,50.0,
seville,Spain,,,,,,67.0,51.0,51.0,41.0,51.0,51.0,67.0,,,,,,,51.0,,51.0,51.0,38.0,47.0,
villarreal,Spain,,,,,,101.0,251.0,226.0,101.0,251.0,301.0,201.0,,,,,,,251.0,,251.0,251.0,11.4,107.0,
athletic bilbao,Spain,,,,,,201.0,251.0,301.0,201.0,251.0,501.0,501.0,,,,,,,251.0,,251.0,251.0,11.4,180.0,
celta vigo,Spain,,,,,,501.0,501.0,501.0,501.0,1001.0,1001.0,501.0,,,,,,,1001.0,,1001.0,,11.4,180.0,
malaga,Spain,,,,,,501.0,501.0,501.0,501.0,1001.0,1001.0,1001.0,,,,,,,1001.0,,1001.0,1001.0,11.4,180.0,
real sociedad,Spain,,,,,,501.0,1001.0,501.0,501.0,1001.0,1001.0,1001.0,,,,,,,1001.0,,1001.0,,11.4,180.0,
espanyol,Spain,,,,,,751.0,1001.0,501.0,751.0,1501.0,1501.0,1001.0,,,,,,,1501.0,,1501.0,1501.0,11.4,180.0,
betis,Spain,,,,,,1001.0,5001.0,501.0,1001.0,5001.0,5001.0,1001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
rayo vallecano,Spain,,,,,,1501.0,2501.0,501.0,1001.0,5001.0,5001.0,1001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
deportivo la coruna,Spain,,,,,,1001.0,5001.0,501.0,1001.0,5001.0,10001.0,2001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
eibar,Spain,,,,,,5001.0,5001.0,501.0,2501.0,7501.0,10001.0,5001.0,,,,,,,7501.0,,7501.0,,11.4,180.0,
getafe,Spain,,,,,,2001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
gijon,Spain,,,,,,2501.0,5001.0,501.0,2501.0,7501.0,10001.0,2001.0,,,,,,,7501.0,,7501.0,,11.4,180.0,
granada,Spain,,,,,,2001.0,5001.0,501.0,2001.0,5001.0,10001.0,2001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
levante,Spain,,,,,,2001.0,2501.0,501.0,2501.0,5001.0,10001.0,5001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
ud las palmas,Spain,,,,,,5001.0,5001.0,501.0,2501.0,5001.0,10001.0,2001.0,,,,,,,5001.0,,5001.0,,11.4,180.0,
man city,England,2.0,2.1,,2.1,2.1,1.91,2.1,2.1,2.1,2.05,2.0,1.91,2.1,2.0,2.0,2.05,,2.0,2.05,2.0,2.05,2.0,2.04,2.07,2.09
chelsea,England,4.0,4.5,,4.0,4.0,4.6,4.0,4.33,4.0,4.5,4.5,4.5,4.33,4.0,4.33,4.33,,4.0,4.5,4.0,4.5,4.0,4.42,4.49,4.56
arsenal,England,5.5,5.5,,5.0,5.0,5.0,5.0,5.5,5.0,5.0,5.5,5.0,5.0,5.0,5.5,5.0,,5.0,5.0,5.5,5.0,5.5,5.46,5.56,5.65
man utd,England,9.0,7.5,,8.5,9.0,10.0,9.0,7.5,7.0,10.0,8.0,9.0,8.0,8.0,10.0,9.0,,8.0,10.0,9.0,10.0,9.0,11.0,11.2,11.4
liverpool,England,21.0,23.0,,21.0,21.0,19.0,17.0,17.0,21.0,21.0,21.0,15.0,15.0,19.0,17.0,17.0,,19.0,21.0,21.0,21.0,21.0,20.0,20.0,21.0
tottenham,England,201.0,151.0,,251.0,201.0,151.0,201.0,151.0,151.0,251.0,301.0,251.0,201.0,251.0,251.0,251.0,,251.0,251.0,201.0,251.0,201.0,295.0,320.0,150.0
everton,England,501.0,251.0,,401.0,201.0,251.0,501.0,301.0,501.0,501.0,501.0,401.0,501.0,501.0,251.0,401.0,,501.0,501.0,501.0,501.0,501.0,523.0,553.0,496.0
southampton,England,751.0,1001.0,,501.0,401.0,301.0,501.0,501.0,251.0,751.0,751.0,401.0,351.0,751.0,501.0,401.0,,751.0,751.0,751.0,751.0,751.0,627.0,892.0,80.0
swansea,England,1501.0,2001.0,,1501.0,1001.0,1501.0,1501.0,1001.0,1001.0,1501.0,1501.0,1501.0,1001.0,1501.0,751.0,1001.0,,1501.0,1501.0,1501.0,1501.0,1501.0,950.0,970.0,496.0
leicester,England,1501.0,2501.0,,1501.0,2001.0,2001.0,2001.0,2001.0,1501.0,1501.0,2501.0,2001.0,1501.0,2001.0,1501.0,2001.0,,2001.0,1501.0,1501.0,1501.0,1501.0,950.0,970.0,496.0
crystal palace,England,1501.0,2001.0,,1001.0,2001.0,2001.0,1001.0,1251.0,1001.0,1501.0,3001.0,1501.0,3001.0,1501.0,1001.0,1251.0,,1501.0,1501.0,1501.0,1501.0,1501.0,950.0,970.0,496.0
stoke,England,1251.0,2001.0,,1501.0,1001.0,1001.0,2501.0,1501.0,1001.0,1501.0,2501.0,1501.0,3001.0,2001.0,1001.0,1501.0,,2001.0,1501.0,1251.0,1501.0,1301.0,950.0,970.0,496.0
aston villa,England,2001.0,5001.0,,3001.0,2001.0,2001.0,5001.0,2001.0,1501.0,5001.0,5001.0,2001.0,5001.0,2001.0,2501.0,2501.0,,2001.0,5001.0,2001.0,5001.0,2101.0,950.0,970.0,496.0
newcastle,England,2501.0,5001.0,,2001.0,1001.0,1501.0,3001.0,1501.0,1001.0,2001.0,5001.0,1501.0,3001.0,3001.0,2501.0,1501.0,,3001.0,2001.0,2501.0,2001.0,2501.0,950.0,970.0,496.0
west ham,England,1001.0,5001.0,,2001.0,1501.0,1001.0,2501.0,1251.0,751.0,2001.0,3001.0,1501.0,1001.0,2001.0,1501.0,2001.0,,2001.0,2001.0,1001.0,2001.0,1001.0,950.0,970.0,496.0
west brom,England,2001.0,5001.0,,3001.0,2001.0,2001.0,3001.0,2001.0,1501.0,5001.0,7501.0,2001.0,5001.0,3001.0,2501.0,2001.0,,3001.0,5001.0,2001.0,5001.0,2001.0,950.0,970.0,496.0
norwich,England,7501.0,5001.0,,5001.0,2001.0,5001.0,5001.0,5001.0,5001.0,7501.0,8001.0,5001.0,1001.0,5001.0,1501.0,7501.0,,5001.0,7501.0,5001.0,7501.0,7501.0,950.0,970.0,496.0
watford,England,5001.0,5001.0,,5001.0,5001.0,5001.0,5001.0,5001.0,5001.0,8001.0,8001.0,5001.0,7501.0,7501.0,2501.0,5001.0,,7501.0,8001.0,5001.0,8001.0,5001.0,950.0,970.0,496.0
bournemouth,England,7501.0,5001.0,,2501.0,2001.0,5001.0,4001.0,5001.0,3501.0,5001.0,10001.0,5001.0,1001.0,5001.0,2501.0,3001.0,,5001.0,5001.0,5001.0,5001.0,7501.0,950.0,970.0,496.0
sunderland,England,5001.0,5001.0,,5001.0,2001.0,5001.0,7501.0,4001.0,5001.0,7501.0,10001.0,5001.0,3001.0,7501.0,2501.0,5001.0,,7501.0,7501.0,5001.0,7501.0,5001.0,950.0,970.0,496.0
psg,France,,,,,,1.06,1.08,1.07,,1.04,,,,,1.05,,,,1.04,,1.04,1.04,1.11,,
monaco,France,,,,,,12.0,11.0,14.0,,13.0,,,,,15.0,,,,13.0,,13.0,12.0,9.55,,
lyon,France,,,,,,17.0,15.0,18.0,,17.0,,,,,17.0,,,,17.0,,17.0,19.0,14.8,,
marseille,France,,,,,,41.0,34.0,36.0,,46.0,,,,,41.0,,,,46.0,,46.0,51.0,32.0,,
st etienne,France,,,,,,101.0,101.0,201.0,,101.0,,,51.0,,101.0,,,,101.0,,101.0,111.0,81.0,,
bordeaux,France,,,,,,126.0,151.0,201.0,,151.0,,,,,151.0,,,,151.0,,151.0,151.0,95.0,,
lille,France,,,,,,201.0,501.0,176.0,,251.0,,,,,251.0,,,,251.0,,251.0,251.0,95.0,,
montpellier,France,,,,,,251.0,501.0,326.0,,351.0,,,,,501.0,,,,351.0,,351.0,351.0,95.0,,
lorient,France,,,,,,501.0,751.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,501.0,95.0,,
caen,France,,,,,,1001.0,751.0,501.0,,1001.0,,,,,751.0,,,,1001.0,,1001.0,1001.0,95.0,,
nantes,France,,,,,,501.0,501.0,501.0,,801.0,,,,,501.0,,,,801.0,,801.0,1001.0,95.0,,
nice,France,,,,,,501.0,1001.0,501.0,,801.0,,,,,301.0,,,,801.0,,801.0,751.0,95.0,,
rennes,France,,,,,,301.0,1001.0,501.0,,501.0,,,,,501.0,,,,501.0,,501.0,501.0,95.0,,
toulouse,France,,,,,,751.0,1001.0,501.0,,801.0,,,,,501.0,,,,801.0,,801.0,1001.0,95.0,,
guingamp,France,,,,,,751.0,1501.0,501.0,,1051.0,,,,,1001.0,,,,1051.0,,1051.0,1251.0,95.0,,
reims,France,,,,,,751.0,1001.0,751.0,,1501.0,,,,,1001.0,,,,1501.0,,1501.0,1501.0,95.0,,
troyes,France,,,,,,1001.0,1501.0,751.0,,1601.0,,,,,1501.0,,,,1601.0,,1601.0,1501.0,95.0,,
angers,France,,,,,,1001.0,2001.0,1001.0,,1301.0,,,,,2001.0,,,,1301.0,,1301.0,,95.0,,
bastia,France,,,,,,751.0,751.0,501.0,,2001.0,,,,,1001.0,,,,2001.0,,2001.0,2001.0,95.0,,
gfco ajaccio,France,,,,,,1501.0,2001.0,1001.0,,2751.0,,,,,1001.0,,,,2751.0,,2751.0,,95.0,,
juventus,Italy,,,,,,1.57,1.44,1.57,,1.55,1.53,,1.57,,1.44,,,,1.55,,1.55,1.5,1.39,1.34,
roma,Italy,,,,,,5.5,7.0,7.0,,6.5,6.5,,6.0,,6.5,,,,6.5,,6.5,6.0,5.18,5.07,
napoli,Italy,,,,,,9.5,10.0,9.5,,10.0,10.0,,10.0,,9.0,,,,10.0,,10.0,11.0,8.03,7.6,
inter,Italy,,,,,,12.0,13.0,12.0,,12.0,15.0,,11.0,,13.0,,,,12.0,,12.0,13.0,11.0,9.73,
ac milan,Italy,,,,,,15.0,13.0,15.0,,15.0,17.0,,11.0,,17.0,,,,15.0,,15.0,15.0,11.4,10.2,
lazio,Italy,,,,,,29.0,17.0,15.0,,21.0,23.0,,13.0,,21.0,,,,21.0,,21.0,21.0,22.0,19.4,
fiorentina,Italy,,,,,,29.0,34.0,21.0,,41.0,41.0,,34.0,,67.0,,,,41.0,,41.0,41.0,29.0,,
genoa,Italy,,,,,,201.0,501.0,151.0,,501.0,501.0,,501.0,,251.0,,,,501.0,,501.0,501.0,95.0,417.0,
sampdoria,Italy,,,,,,151.0,501.0,101.0,,501.0,501.0,,501.0,,301.0,,,,501.0,,501.0,501.0,95.0,417.0,
udinese,Italy,,,,,,351.0,501.0,151.0,,501.0,501.0,,501.0,,501.0,,,,501.0,,501.0,501.0,95.0,417.0,
torino,Italy,,,,,,351.0,501.0,101.0,,501.0,501.0,,501.0,,251.0,,,,501.0,,501.0,601.0,95.0,,
palermo,Italy,,,,,,501.0,501.0,401.0,,1501.0,751.0,,751.0,,751.0,,,,1501.0,,1501.0,1501.0,95.0,,
atalanta,Italy,,,,,,751.0,1001.0,501.0,,2001.0,1501.0,,1001.0,,1001.0,,,,2001.0,,2001.0,2001.0,95.0,,
bologna,Italy,,,,,,1501.0,2001.0,501.0,,2001.0,2001.0,,2001.0,,1501.0,,,,2001.0,,2001.0,2001.0,95.0,,
empoli,Italy,,,,,,1001.0,1001.0,501.0,,1501.0,1501.0,,1001.0,,2001.0,,,,1501.0,,1501.0,1751.0,95.0,,
sassuolo,Italy,,,,,,751.0,1001.0,501.0,,2001.0,1501.0,,751.0,,751.0,,,,2001.0,,2001.0,2001.0,95.0,,
verona,Italy,,,,,,1001.0,1001.0,401.0,,2001.0,1501.0,,751.0,,501.0,,,,2001.0,,2001.0,2001.0,95.0,,
chievo,Italy,,,,,,2001.0,2501.0,501.0,,2501.0,2501.0,,2501.0,,1001.0,,,,2501.0,,2501.0,2501.0,95.0,,
carpi fc,Italy,,,,,,5001.0,5001.0,501.0,,5001.0,5001.0,,5001.0,,2501.0,,,,5001.0,,5001.0,5001.0,95.0,,
frosinone,Italy,,,,,,5001.0,5001.0,501.0,,5001.0,5001.0,,5001.0,,5001.0,,,,5001.0,,5001.0,5001.0,95.0,,
celtic,Scotland,1.04,1.04,1.03,1.03,1.03,1.03,1.02,1.04,,,1.02,1.03,1.03,1.03,1.02,,,1.03,,,,1.04,1.09,1.05,
aberdeen,Scotland,17.0,17.0,21.0,21.0,21.0,21.0,17.0,17.0,,,21.0,23.0,17.0,21.0,17.0,,,21.0,,,,15.0,15.7,13.6,
hearts,Scotland,29.0,21.0,21.0,21.0,21.0,26.0,21.0,21.0,,,23.0,26.0,21.0,21.0,21.0,,,21.0,,,,29.0,15.3,14.1,
dundee,Scotland,251.0,301.0,501.0,301.0,501.0,301.0,201.0,251.0,,,501.0,501.0,301.0,401.0,501.0,,,401.0,,,,251.0,95.0,161.0,
dundee utd,Scotland,251.0,401.0,251.0,401.0,251.0,151.0,301.0,251.0,,,401.0,501.0,251.0,201.0,251.0,,,201.0,,,,251.0,95.0,134.0,
inverness,Scotland,501.0,501.0,501.0,501.0,501.0,251.0,251.0,501.0,,,501.0,501.0,501.0,301.0,501.0,,,301.0,,,,501.0,95.0,180.0,
st johnstone,Scotland,251.0,1001.0,251.0,301.0,251.0,301.0,401.0,376.0,,,401.0,301.0,301.0,301.0,201.0,,,301.0,,,,276.0,95.0,180.0,
partick,Scotland,1001.0,1001.0,1001.0,1001.0,1001.0,751.0,1001.0,501.0,,,1001.0,1001.0,751.0,751.0,1501.0,,,751.0,,,,1001.0,95.0,142.0,
ross county,Scotland,1501.0,1001.0,501.0,1001.0,501.0,1001.0,501.0,251.0,,,1001.0,501.0,501.0,1001.0,501.0,,,1001.0,,,,1501.0,95.0,151.0,
hamilton,Scotland,1501.0,2501.0,1001.0,1001.0,1001.0,1001.0,1001.0,501.0,,,2001.0,1501.0,1001.0,1501.0,501.0,,,1501.0,,,,1501.0,95.0,151.0,
motherwell,Scotland,1001.0,2501.0,1001.0,1001.0,1001.0,751.0,501.0,501.0,,,1001.0,1001.0,1001.0,1001.0,501.0,,,1001.0,,,,1001.0,95.0,151.0,
kilmarnock,Scotland,2501.0,10001.0,1001.0,2001.0,1001.0,2501.0,5001.0,501.0,,,2501.0,1501.0,1251.0,2001.0,2501.0,,,2001.0,,,,2501.0,95.0,151.0,
ajax,Holland,,,,,,2.25,2.38,2.25,,2.4,,,,,,,,,2.4,,2.4,,2.23,,
psv,Holland,,,,,,2.4,2.38,2.62,,2.3,,,,,,,,,2.3,,2.3,,2.31,,
feyenoord,Holland,,,,,,5.2,5.0,5.0,,6.0,,,,,,,,,6.0,,6.0,,3.85,,
vitesse,Holland,,,,,,26.0,21.0,26.0,,26.0,,,,,,,,,26.0,,26.0,,19.0,,
az alkmaar,Holland,,,,,,34.0,51.0,26.0,,51.0,,,,,,,,,51.0,,51.0,,29.0,,
twente,Holland,,,,,,67.0,67.0,41.0,,71.0,,,,,,,,,71.0,,71.0,,29.0,,
heerenveen,Holland,,,,,,67.0,81.0,91.0,,71.0,,,,,,,,,71.0,,71.0,,3.85,,
groningen,Holland,,,,,,151.0,201.0,201.0,,201.0,,,,,,,,,201.0,,201.0,,2.18,,
zwolle,Holland,,,,,,151.0,101.0,201.0,,201.0,,,,,,,,,201.0,,201.0,,3.85,,
utrecht,Holland,,,,,,201.0,501.0,276.0,,251.0,,,,,,,,,251.0,,251.0,,3.85,,
willem ii,Holland,,,,,,501.0,501.0,501.0,,501.0,,,,,,,,,501.0,,501.0,,3.85,,
nec nijmegen,Holland,,,,,,501.0,501.0,251.0,,751.0,,,,,,,,,751.0,,751.0,,3.85,,
cambuur,Holland,,,,,,1001.0,1001.0,501.0,,501.0,,,,,,,,,501.0,,501.0,,3.85,,
den haag,Holland,,,,,,1001.0,751.0,501.0,,751.0,,,,,,,,,751.0,,751.0,,3.85,,
heracles,Holland,,,,,,1001.0,1001.0,501.0,,751.0,,,,,,,,,751.0,,751.0,,285.0,,
sbv excelsior,Holland,,,,,,1001.0,1001.0,501.0,,901.0,,,,,,,,,901.0,,901.0,,285.0,,
de graafschap,Holland,,,,,,1001.0,1501.0,501.0,,901.0,,,,,,,,,901.0,,901.0,,285.0,,
roda,Holland,,,,,,1001.0,1501.0,501.0,,801.0,,,,,,,,,801.0,,801.0,,285.0,,
benfica,Portugal,,2.38,2.25,,2.25,,2.25,2.0,,,,,,,,,,,,,,,2.04,,
porto,Portugal,,2.1,2.0,,2.0,,2.1,2.4,,,,,,,,,,,,,,,1.94,,
sporting lisbon,Portugal,,5.5,6.0,,6.0,,6.0,5.5,,,,,,,,,,,,,,,4.89,,
braga,Portugal,,67.0,67.0,,67.0,,81.0,91.0,,,,,,,,,,,,,,,19.0,,
guimaraes,Portugal,,151.0,201.0,,201.0,,,226.0,,,,,,,,,,,,,,,4.8,,
maritimo,Portugal,,151.0,251.0,,251.0,,,226.0,,,,,,,,,,,,,,,4.8,,
nacional madeira,Portugal,,151.0,251.0,,251.0,,,226.0,,,,,,,,,,,,,,,4.8,,
pacos ferreira,Portugal,,201.0,251.0,,251.0,,,226.0,,,,,,,,,,,,,,,4.8,,
belenenses,Portugal,,251.0,501.0,,501.0,,,226.0,,,,,,,,,,,,,,,4.8,,
boavista,Portugal,,251.0,501.0,,501.0,,,376.0,,,,,,,,,,,,,,,4.8,,
estoril,Portugal,,251.0,501.0,,501.0,,,226.0,,,,,,,,,,,,,,,4.8,,
moreirense,Portugal,,251.0,501.0,,501.0,,,501.0,,,,,,,,,,,,,,,4.8,,
rio ave,Portugal,,251.0,501.0,,501.0,,,501.0,,,,,,,,,,,,,,,4.8,,
academica viseu,Portugal,,751.0,751.0,,751.0,,,501.0,,,,,,,,,,,,,,,4.8,,
arouca,Portugal,,501.0,751.0,,751.0,,,501.0,,,,,,,,,,,,,,,4.8,,
tondela,Portugal,,1001.0,1001.0,,1001.0,,,501.0,,,,,,,,,,,,,,,4.8,,
u madeira,Portugal,,1001.0,1001.0,,1001.0,,,501.0,,,,,,,,,,,,,,,4.8,,
vitoria setubal,Portugal,,501.0,1001.0,,1001.0,,,501.0,,,,,,,,,,,,,,,4.8,,
fenerbahce,Turkey,,2.0,,,,2.0,2.25,,1.9,2.0,,,,,,,,,2.0,,2.0,,,,
galatasaray,Turkey,,2.75,,,,2.8,2.62,,2.62,2.8,,,,,,,,,2.8,,2.8,,,,
besiktas,Turkey,,8.0,,,,9.0,7.0,,7.0,9.0,,,,,,,,,9.0,,9.0,,,,
trabzonspor,Turkey,,17.0,,,,15.0,10.0,,13.0,19.0,,,,,,,,,19.0,,19.0,,,,
bursaspor,Turkey,,21.0,,,,19.0,15.0,,21.0,23.0,,,,,,,,,23.0,,23.0,,,,
istanbul bb,Turkey,,34.0,,,,41.0,34.0,,41.0,47.0,,,,,,,,,47.0,,47.0,,,,
kasimpasa,Turkey,,34.0,,,,41.0,34.0,,41.0,57.0,,,,,,,,,57.0,,57.0,,,,
mersin i y,Turkey,,67.0,,,,67.0,67.0,,51.0,71.0,,,,,,,,,71.0,,71.0,,,,
gaziantepspor,Turkey,,67.0,,,,81.0,51.0,,67.0,106.0,,,,,,,,,106.0,,106.0,,,,
genclerbirligi,Turkey,,67.0,,,,81.0,51.0,,81.0,121.0,,,,,,,,,121.0,,121.0,,,,
konyaspor,Turkey,,101.0,,,,101.0,151.0,,101.0,156.0,,,,,,,,,156.0,,156.0,,,,
kayserispor,Turkey,,151.0,,,,201.0,201.0,,151.0,211.0,,,,,,,,,211.0,,211.0,,,,
sivasspor,Turkey,,151.0,,,,201.0,151.0,,151.0,211.0,,,,,,,,,211.0,,211.0,,,,
akhisar,Turkey,,101.0,,,,201.0,101.0,,176.0,256.0,,,,,,,,,256.0,,256.0,,,,
rizespor,Turkey,,201.0,,,,251.0,151.0,,176.0,261.0,,,,,,,,,261.0,,261.0,,,,
antalyaspor,Turkey,,201.0,,,,67.0,251.0,,151.0,281.0,,,,,,,,,281.0,,281.0,,,,
eskisehirspor,Turkey,,151.0,,,,201.0,401.0,,226.0,206.0,,,,,,,,,206.0,,206.0,,,,
osmanlispor,Turkey,,501.0,,,,501.0,501.0,,401.0,,,,,,,,,,,,,,,,
