name,country,max,min,mean,median,twentyfive,seventyfive
Bayern Munich,Germany,1.27,1.16,1.1934999999999998,1.1799999999999999,1.1699999999999999,1.2049999999999998
Bor Dortmund,Germany,5.0,3.6,4.6189999999999989,4.5,4.5,5.0
Bayer Leverkusen,Germany,52.0,21.0,35.299999999999997,34.0,26.0,41.75
Schalke 04,Germany,251.0,82.0,138.69999999999999,138.5,101.0,151.0
Bor Monchengladbach,Germany,380.0,101.0,194.36842105263159,151.0,150.5,201.0
VfL Wolfsburg,Germany,501.0,101.0,272.58823529411762,251.0,151.0,401.0
Eintracht Frankfurt,Germany,501.0,251.0,343.58333333333331,345.5,301.0,378.25
Hamburg,Germany,751.0,152.0,293.66666666666669,251.0,200.0,269.75
Hertha Berlin,Germany,751.0,150.0,331.30769230769232,251.0,200.0,351.0
Hoffenheim,Germany,751.0,251.0,395.66666666666669,370.5,300.0,457.0
Mainz 05,Germany,751.0,350.0,473.16666666666669,473.0,400.75,501.0
VfB Stuttgart,Germany,1001.0,200.0,353.68421052631578,301.0,251.0,381.0
Hannover 96,Germany,1001.0,251.0,470.53846153846155,412.0,400.0,501.0
Werder Bremen,Germany,1001.0,251.0,464.25,401.0,400.0,501.0
Augsburg,Germany,1501.0,205.0,509.5,401.0,371.25,501.0
Freiburg,Germany,2001.0,112.0,1104.4545454545455,1001.0,322.0,2000.0
Nurnberg,Germany,2501.0,265.0,1340.090909090909,1501.0,561.0,2000.5
Braunschweig,Germany,5001.0,240.0,2390.3636363636365,2501.0,367.0,4000.5
Barcelona,Spain,1.34,1.22,1.293684210526316,1.3,1.29,1.3
Real Madrid,Spain,5.5,4.33,4.832105263157894,5.0,4.5,5.0
Atletico Madrid,Spain,11.0,7.5,8.9494736842105258,9.0,8.25,9.5199999999999996
Athl Bilbao,Spain,1001.0,401.0,745.30769230769226,751.0,501.0,1001.0
Valencia,Spain,2001.0,251.0,603.72727272727275,500.0,406.5,507.0
Villarreal,Spain,3001.0,210.0,644.25,300.5,266.75,626.0
Sevilla,Spain,3001.0,305.0,1006.0,1001.0,403.0,1200.0
Getafe,Spain,3001.0,565.0,1728.5999999999999,1501.0,962.75,2500.0
Levante,Spain,3001.0,565.0,2128.5999999999999,2501.0,1212.75,3000.0
Espanyol,Spain,5001.0,565.0,1828.5999999999999,1001.0,962.75,2500.0
Elche,Spain,7501.0,565.0,4078.5999999999999,4000.5,1462.5,6876.0
Malaga,Spain,7501.0,501.0,2328.5999999999999,1001.0,812.0,3000.0
Valladolid,Spain,7501.0,565.0,3128.5999999999999,3001.0,1337.75,4000.0
Real Sociedad,Spain,10000.0,295.0,1182.6923076923076,500.0,401.0,501.0
Almeria,Spain,10000.0,565.0,4254.5714285714284,5000.0,858.0,6250.5
Betis,Spain,10000.0,326.0,2461.0,1751.0,812.0,2875.25
Celta Vigo,Spain,10000.0,565.0,3128.5,2251.0,1087.75,4000.0
Granada,Spain,10000.0,565.0,3428.5,3000.5,1462.5,4501.0
Osasuna,Spain,10000.0,565.0,3778.5,4000.5,1337.75,5000.75
Rayo Vallecano,Spain,10000.0,565.0,3278.5,2750.5,962.75,4750.75
Man City,England,3.0,2.88,2.9909090909090907,3.0,3.0,3.0
Chelsea,England,4.23,3.5,3.7922727272727275,3.75,3.75,4.0
Arsenal,England,5.0,3.75,4.5286363636363633,4.5,4.5,4.5
Man Utd,England,9.0,8.0,8.625454545454545,8.5350000000000001,8.5,9.0
Liverpool,England,12.0,9.0,10.35,10.0,10.0,11.0
Tottenham,England,26.0,19.0,21.181818181818183,21.0,21.0,21.75
Everton,England,126.0,80.0,95.045454545454547,101.0,81.0,101.0
Southampton,England,501.0,201.0,393.27272727272725,426.0,300.25,501.0
Newcastle,England,3001.0,660.0,1921.8333333333333,2001.0,1625.75,2501.0
Swansea,England,3001.0,660.0,1741.2777777777778,1500.5,1001.0,2501.0
Aston Villa,England,4001.0,660.0,1946.5882352941176,2001.0,2000.0,2001.0
West Brom,England,4001.0,660.0,2417.1764705882351,2501.0,2001.0,3001.0
West Ham,England,5001.0,660.0,2474.4375,2250.5,2001.0,2626.0
Cardiff,England,10000.0,660.0,4630.625,4501.0,3750.25,5626.0
Fulham,England,10000.0,660.0,3536.875,3000.0,2376.0,5001.0
Hull,England,10000.0,660.0,4818.125,4501.0,3875.25,7501.0
Norwich,England,10000.0,660.0,4605.9333333333334,5001.0,3000.0,6251.0
Stoke,England,10000.0,660.0,4161.875,4001.0,2501.0,5001.0
Crystal Palace,England,10001.0,660.0,7839.1999999999998,10001.0,7500.0,10001.0
Sunderland,England,10001.0,660.0,4206.0,5000.0,2501.0,5001.0
PSG,France,1.2,1.12,1.1523809523809525,1.1399999999999999,1.1399999999999999,1.1699999999999999
Monaco,France,7.27,5.0,5.7714285714285705,5.5,5.5,6.0
Lille,France,22.0,10.5,19.442857142857143,21.0,19.0,21.0
Marseille,France,126.0,52.0,87.900000000000006,81.0,81.0,100.25
St Etienne,France,251.0,41.0,171.44999999999999,201.0,151.0,201.0
Nice,France,301.0,154.0,254.44999999999999,251.0,251.0,300.0
Lyon,France,561.0,171.0,311.35000000000002,300.5,251.0,363.5
Bordeaux,France,501.0,142.0,312.73333333333335,301.0,251.0,376.0
Rennes,France,601.0,80.0,249.57894736842104,251.0,201.0,301.0
Toulouse,France,751.0,82.0,450.33333333333331,501.0,403.5,526.0
Ajaccio,France,1001.0,80.0,456.0,105.0,93.0,1001.0
Evian,France,1001.0,80.0,471.83333333333331,428.0,96.0,788.5
Guingamp,France,1001.0,80.0,420.22222222222223,500.0,105.0,501.0
Nantes,France,1001.0,80.0,283.6875,251.0,151.0,300.25
Reims,France,1001.0,80.0,462.18181818181819,501.0,302.5,501.0
Montpellier,France,1201.0,345.0,732.44444444444446,751.0,501.0,1001.0
Bastia,France,1501.0,78.0,584.5454545454545,501.0,253.0,750.5
Lorient,France,1501.0,80.0,505.16666666666669,303.0,96.0,688.5
Sochaux,France,2001.0,80.0,713.5,553.0,96.0,1001.0
Valenciennes,France,2001.0,80.0,630.16666666666663,303.0,96.0,876.0
Juventus,Italy,1.94,1.8,1.8721052631578952,1.8999999999999999,1.8300000000000001,1.9099999999999999
Roma,Italy,3.42,2.75,3.0105263157894737,3.0,3.0,3.0
Napoli,Italy,5.75,4.5,4.884736842105263,5.0,4.5,5.0
Inter,Italy,41.0,23.0,27.842105263157894,26.0,26.0,29.0
Fiorentina,Italy,51.0,21.0,33.526315789473685,30.0,27.0,41.0
AC Milan,Italy,501.0,101.0,173.0625,151.0,130.5,163.5
Lazio,Italy,501.0,151.0,288.5625,301.0,201.0,304.5
Udinese,Italy,950.0,251.0,554.11111111111109,501.0,401.0,751.0
Atalanta,Italy,950.0,401.0,633.57142857142856,565.0,501.0,758.5
Verona,Italy,1501.0,140.0,476.16666666666669,451.0,235.75,501.0
Genoa,Italy,2001.0,140.0,591.14285714285711,351.0,197.0,626.0
Torino,Italy,2001.0,565.0,947.85714285714289,766.0,676.0,975.5
Parma,Italy,4001.0,501.0,1147.8571428571429,751.0,533.0,858.0
Bologna,Italy,5001.0,565.0,1362.1428571428571,751.0,751.0,858.0
Livorno,Italy,5001.0,565.0,1447.8571428571429,766.0,676.0,1225.5
Cagliari,Italy,10000.0,265.0,1901.2857142857142,751.0,395.5,751.0
Catania,Italy,10000.0,501.0,2040.5714285714287,751.0,658.0,858.0
Chievo,Italy,10000.0,565.0,2076.2857142857142,751.0,751.0,858.0
Sampdoria,Italy,10000.0,501.0,2040.5714285714287,751.0,658.0,858.0
Sassuolo,Italy,10000.0,565.0,2183.4285714285716,766.0,751.0,1225.5
Celtic,Scotland,1.02,1.0,1.0042857142857142,1.0,1.0,1.01
Aberdeen,Scotland,81.0,29.0,56.0625,59.5,41.0,67.0
Motherwell,Scotland,101.0,41.0,74.3125,74.0,64.5,85.75
Inverness,Scotland,125.0,42.0,85.375,81.0,81.0,101.0
Dundee Utd,Scotland,351.0,92.0,210.875,225.5,146.5,251.0
Hibernian,Scotland,501.0,92.0,366.53333333333336,401.0,276.0,501.0
St Johnstone,Scotland,501.0,92.0,265.5625,251.0,201.0,301.0
Partick,Scotland,2501.0,112.0,1083.6428571428571,1000.5,501.0,1438.5
Kilmarnock,Scotland,2501.0,118.0,1353.2142857142858,1376.0,626.0,2001.0
Ross County,Scotland,3001.0,118.0,1228.2142857142858,1000.5,563.5,1501.0
St Mirren,Scotland,5001.0,118.0,2156.7857142857142,2001.0,813.5,2500.75
Hearts,Scotland,10001.0,118.0,5380.3076923076924,5001.0,2001.0,7501.0
Ajax,Holland,3.0,2.38,2.6441666666666666,2.5750000000000002,2.5,2.7749999999999999
PSV Eindhoven,Holland,3.25,3.0,3.0858333333333334,3.0,3.0,3.1975000000000002
Feyenoord,Holland,8.0,5.09,6.4658333333333333,6.5,6.0,6.625
Twente,Holland,9.0,6.13,7.2608333333333333,7.0,7.0,7.5
AZ Alkmaar,Holland,13.8,10.0,11.65,11.0,11.0,13.0
Vitesse,Holland,17.0,10.0,12.583333333333334,11.0,10.0,15.0
Heerenveen,Holland,100.0,40.0,60.416666666666664,46.0,41.0,81.0
Utrecht,Holland,126.0,81.0,101.91666666666667,101.0,95.25,106.75
Groningen,Holland,151.0,51.0,87.400000000000006,90.5,53.75,100.75
Zwolle,Holland,151.0,61.0,105.63636363636364,101.0,100.0,107.5
Den Haag,Holland,400.0,251.0,362.5,399.5,362.0,400.0
Cambuur,Holland,501.0,399.0,475.0,500.0,474.75,500.25
Heracles,Holland,501.0,300.0,375.0,349.5,300.0,424.5
NAC Breda,Holland,751.0,300.0,410.19999999999999,301.0,300.0,399.0
Waalwijk,Holland,751.0,399.0,537.5,500.0,474.75,562.75
Go Ahead Eagles,Holland,1001.0,399.0,600.0,500.0,474.75,625.25
NEC Nijmegen,Holland,1001.0,399.0,600.0,500.0,474.75,625.25
Roda,Holland,1001.0,101.0,380.19999999999999,200.0,200.0,399.0
Porto,Portugal,1.7,1.55,1.5933333333333333,1.5700000000000001,1.5700000000000001,1.6200000000000001
Benfica,Portugal,3.0,2.55,2.7588888888888889,2.75,2.75,2.7999999999999998
Sporting Lisbon,Portugal,10.0,6.5,8.9766666666666666,9.0,8.7899999999999991,10.0
Gil Vicente,Portugal,201.0,25.0,135.59999999999999,151.0,101.0,200.0
Rio Ave,Portugal,251.0,25.0,175.33333333333334,250.0,137.5,250.5
Braga,Portugal,251.0,71.0,155.88888888888889,126.0,101.0,201.0
Estoril,Portugal,300.0,44.0,181.66666666666666,201.0,122.5,250.5
Guimaraes,Portugal,351.0,25.0,225.33333333333334,300.0,162.5,325.5
Nacional,Portugal,351.0,25.0,208.66666666666666,250.0,137.5,300.5
Maritimo,Portugal,351.0,52.0,201.5,201.5,126.75,276.25
Pacos Ferreira,Portugal,380.0,351.0,365.5,365.5,358.25,372.75
Academica,Portugal,501.0,25.0,263.0,263.0,144.0,382.0
Olhanense,Portugal,501.0,25.0,263.0,263.0,144.0,382.0
Vitoria Setubal,Portugal,501.0,25.0,263.0,263.0,144.0,382.0
Arouca,Portugal,1001.0,25.0,513.0,513.0,269.0,757.0
Belenenses,Portugal,1001.0,25.0,513.0,513.0,269.0,757.0
Fenerbahce,Turkey,2.0,1.57,1.8542857142857143,1.8999999999999999,1.8,1.9550000000000001
Galatasaray,Turkey,2.6,1.97,2.3871428571428575,2.3799999999999999,2.3799999999999999,2.5
Besiktas,Turkey,8.0,2.9,6.7000000000000002,7.0,6.75,7.75
Trabzonspor,Turkey,34.0,1.48,27.068571428571428,34.0,26.0,34.0
Kasimpasa,Turkey,67.0,3.38,31.911428571428569,26.0,26.0,37.5
Bursaspor,Turkey,101.0,3.38,65.911428571428573,67.0,54.0,91.0
Eskisehirspor,Turkey,151.0,3.38,109.73,126.0,101.0,151.0
Sivasspor,Turkey,151.0,3.38,79.094999999999999,81.0,61.594999999999999,98.5
Kayserispor,Turkey,201.0,3.38,139.095,176.0,114.095,201.0
Rizespor,Turkey,251.0,2.9,118.3,101.0,51.950000000000003,176.0
Akhisar,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
Antalyaspor,Turkey,251.0,3.38,151.79333333333332,201.0,102.19,226.0
Elazigspor,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
Erciyesspor,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
Genclerbirligi,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
Karabukspor,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
Konyaspor,Turkey,251.0,3.38,127.19,127.19,65.284999999999997,189.095
