name,country,max,min,mean,median,twentyfive,seventyfive
bayern munich,Germany,1.03,1.02,1.0222222222222221,1.02,1.02,1.02
bor dortmund,Germany,34.0,15.0,21.222222222222221,17.0,15.0,29.0
bayer leverkusen,Germany,124.0,34.0,74.111111111111114,67.0,51.0,101.0
wolfsburg,Germany,111.0,26.0,61.555555555555557,51.0,34.0,95.0
schalke 04,Germany,190.0,41.0,103.66666666666667,84.0,67.0,151.0
bor monchengladbach,Germany,501.0,19.0,219.5,226.0,96.0,301.0
hertha berlin,Germany,751.0,19.0,503.25,501.0,501.0,563.5
eintracht frankfurt,Germany,751.0,95.0,481.5,501.0,501.0,501.0
fc koln,Germany,751.0,95.0,481.5,501.0,501.0,501.0
mainz 05,Germany,751.0,95.0,469.0,501.0,476.0,501.0
hamburg,Germany,1001.0,19.0,503.25,501.0,501.0,501.0
hannover,Germany,1001.0,19.0,609.5,676.0,501.0,751.0
hoffenheim,Germany,1001.0,19.0,515.75,501.0,438.5,638.5
augsburg,Germany,1001.0,95.0,544.0,501.0,501.0,563.5
vfb stuttgart,Germany,1501.0,19.0,628.25,501.0,501.0,626.0
werder bremen,Germany,1501.0,19.0,540.75,501.0,451.0,501.0
ingolstadt,Germany,2001.0,90.0,837.125,676.0,501.0,938.5
darmstadt,Germany,5001.0,90.0,1462.125,1001.0,576.0,1376.0
barcelona,Spain,1.83,1.63,1.7611111111111111,1.77,1.72,1.8300000000000001
real madrid,Spain,2.25,2.0,2.1100000000000003,2.1000000000000001,2.0499999999999998,2.1600000000000001
atletico madrid,Spain,24.0,17.0,20.333333333333332,21.0,17.0,23.0
villarreal,Spain,201.0,101.0,155.22222222222223,151.0,126.0,194.0
valencia,Spain,251.0,101.0,197.11111111111111,219.0,151.0,226.0
celta vigo,Spain,501.0,18.1,290.13749999999999,224.0,188.5,501.0
seville,Spain,501.0,143.0,303.625,251.0,238.5,372.75
espanyol,Spain,1001.0,18.1,720.01428571428573,917.0,551.0,1001.0
athletic bilbao,Spain,1001.0,18.6,439.43333333333334,401.0,301.0,510.75
malaga,Spain,1001.0,143.0,563.14285714285711,501.0,347.5,801.0
real sociedad,Spain,1501.0,18.6,695.26666666666677,751.0,237.0,1001.0
rayo vallecano,Spain,2501.0,19.0,945.66666666666663,751.0,238.5,1376.0
levante,Spain,4501.0,18.6,1612.2666666666667,1251.0,238.5,2376.0
betis,Spain,5001.0,19.0,1682.1428571428571,601.0,326.0,2751.0
deportivo la coruna,Spain,5001.0,19.0,1862.3333333333333,751.0,238.5,3626.0
eibar,Spain,5001.0,19.0,2529.0,2501.0,238.5,4876.0
getafe,Spain,5001.0,19.0,2029.0,1251.0,238.5,3876.0
gijon,Spain,5001.0,19.0,2112.3333333333335,1501.0,238.5,4001.0
granada,Spain,5001.0,19.0,2029.0,1251.0,238.5,3876.0
ud las palmas,Spain,5001.0,19.0,2529.0,2501.0,238.5,4876.0
man city,England,1.93,1.72,1.8178947368421052,1.8,1.8,1.8300000000000001
arsenal,England,3.5,3.0,3.3531578947368423,3.3999999999999999,3.25,3.4399999999999999
man utd,England,7.34,6.0,6.7489473684210521,7.0,6.5,7.0
chelsea,England,21.0,15.0,17.778947368421054,17.0,17.0,19.0
liverpool,England,71.0,41.0,58.315789473684212,62.0,51.0,67.0
tottenham,England,201.0,60.0,137.0,151.0,126.0,151.0
southampton,England,1001.0,80.0,564.31578947368416,501.0,363.0,751.0
everton,England,1001.0,80.0,558.78947368421052,501.0,501.0,660.5
west ham,England,2501.0,101.0,710.89473684210532,501.0,501.0,751.0
leicester,England,3001.0,496.0,1372.1578947368421,1501.0,1001.0,1501.0
crystal palace,England,3001.0,251.0,974.36842105263156,1001.0,751.0,1001.0
swansea,England,3001.0,496.0,1327.0,1001.0,1001.0,1751.0
stoke,England,5001.0,496.0,1942.3333333333333,1501.0,1001.0,2001.0
watford,England,6001.0,496.0,4403.75,5001.0,4751.0,5251.0
