name,country,Bet 365,Sky Bet,Totesport,Boylesports,Betfred,Sportingbet,Bet Victor,Paddy Power,Stan James,888sport,Ladbrokes,Coral,William Hill,Winner,Betfair Sportsbook,Betway,BetBright,Titan Bet,Unibet,Bwin,32Red Bet,10Bet,Marathon Bet,Betfair,Betdaq,Matchbook
heracles,Holland,,501.0,,301.0,,1001.0,,,,401.0,,,,,,,,,401.0,,401.0,401.0,,209.0,,
de graafschap,Holland,,1501.0,,,,1001.0,,,,901.0,,,,,,,,,901.0,,901.0,901.0,,209.0,,
roda,Holland,,1501.0,,,,1001.0,,,,801.0,,,,,,,,,801.0,,801.0,801.0,,209.0,,
sbv excelsior,Holland,,1501.0,,,,1001.0,,,,901.0,,,,,,,,,901.0,,901.0,901.0,,209.0,,
porto,Portugal,,2.1,,2.0,,2.0,2.25,,,2.1,,,,,,,,,2.1,,2.1,,,1.46,,
sporting lisbon,Portugal,,2.75,,2.75,,2.7,3.0,,,2.75,,,,,,,,,2.75,,2.75,,,3.14,,
benfica,Portugal,,4.0,,3.5,,5.0,3.0,,,5.0,,,,,,,,,5.0,,5.0,,,3.94,,
braga,Portugal,,101.0,,101.0,,101.0,67.0,,,101.0,,,,,,,,,101.0,,101.0,,,3.85,,
rio ave,Portugal,,,,,,,,,,101.0,,,,,,,,,101.0,,101.0,,,4.8,,
pacos ferreira,Portugal,,,,,,,,,,151.0,,,,,,,,,151.0,,151.0,,,4.8,,
estoril,Portugal,,,,,,,,,,201.0,,,,,,,,,201.0,,201.0,,,4.8,,
arouca,Portugal,,,,,,,,,,301.0,,,,,,,,,301.0,,301.0,,,4.8,,
guimaraes,Portugal,,,,,,,,,,301.0,,,,,,,,,301.0,,301.0,,,4.8,,
maritimo,Portugal,,,,,,,,,,301.0,,,,,,,,,301.0,,301.0,,,4.8,,
nacional madeira,Portugal,,,,,,,,,,301.0,,,,,,,,,301.0,,301.0,,,4.8,,
vitoria setubal,Portugal,,,,,,,,,,301.0,,,,,,,,,301.0,,301.0,,,4.8,,
belenenses,Portugal,,,,,,,,,,501.0,,,,,,,,,501.0,,501.0,,,4.8,,
boavista,Portugal,,,,,,,,,,501.0,,,,,,,,,501.0,,501.0,,,4.8,,
u madeira,Portugal,,,,,,,,,,501.0,,,,,,,,,501.0,,501.0,,,4.8,,
academica viseu,Portugal,,,,,,,,,,,,,,,,,,,,,,,,4.8,,
moreirense,Portugal,,,,,,,,,,,,,,,,,,,,,,,,4.8,,
tondela,Portugal,,,,,,,,,,,,,,,,,,,,,,,,4.8,,
fenerbahce,Turkey,,2.25,,,,,2.38,,2.1,,,,,,,,,,,,,2.25,,,,
galatasaray,Turkey,,2.62,,,,,2.62,,2.3,,,,,,,,,,,,,2.5,,,,
besiktas,Turkey,,3.5,,,,,3.25,,3.8,,,,,,,,,,,,,3.5,,,,
trabzonspor,Turkey,,34.0,,,,,,,34.0,,,,,,,,,,,,,29.0,,,,
istanbul bb,Turkey,,41.0,,,,,,,51.0,,,,,,,,,,,,,46.0,,,,
kasimpasa,Turkey,,51.0,,,,,,,41.0,,,,,,,,,,,,,45.0,,,,
antalyaspor,Turkey,,51.0,,,,,,,51.0,,,,,,,,,,,,,71.0,,,,
bursaspor,Turkey,,101.0,,,,,,,67.0,,,,,,,,,,,,,51.0,,,,
konyaspor,Turkey,,101.0,,,,,,,81.0,,,,,,,,,,,,,81.0,,,,
gaziantepspor,Turkey,,101.0,,,,,,,201.0,,,,,,,,,,,,,101.0,,,,
kayserispor,Turkey,,,,,,,,,251.0,,,,,,,,,,,,,251.0,,,,
osmanlispor,Turkey,,,,,,,,,301.0,,,,,,,,,,,,,151.0,,,,
genclerbirligi,Turkey,,101.0,,,,,,,251.0,,,,,,,,,,,,,351.0,,,,
sivasspor,Turkey,,,,,,,,,251.0,,,,,,,,,,,,,351.0,,,,
akhisar,Turkey,,,,,,,,,251.0,,,,,,,,,,,,,501.0,,,,
rizespor,Turkey,,,,,,,,,301.0,,,,,,,,,,,,,501.0,,,,
mersin i y,Turkey,,,,,,,,,401.0,,,,,,,,,,,,,751.0,,,,
eskisehirspor,Turkey,,,,,,,,,501.0,,,,,,,,,,,,,1001.0,,,,
