name,group,max,min,mean,median,twentyfive,seventyfive
Brazil,a,1.05,1.01,1.03,1.03,1.02,1.0350000000000001
Mexico,a,2.2,1.91,2.0409999999999999,2.0249999999999999,1.9875,2.1000000000000001
Croatia,a,2.3,1.83,2.0789999999999997,2.1000000000000001,2.0,2.1699999999999999
Cameroon,a,6.5,3.86,5.3514999999999997,5.2949999999999999,5.0,6.0
Spain,b,1.22,1.06,1.1431578947368422,1.1399999999999999,1.1150000000000002,1.1699999999999999
Netherlands,b,1.81,1.33,1.5545,1.5249999999999999,1.5,1.5675000000000001
Chile,b,2.3,1.83,2.0305,2.0,1.9875,2.1000000000000001
Australia,b,21.0,5.1,9.7210000000000001,9.0,8.0,10.0
Colombia,c,1.33,1.2,1.2570000000000001,1.25,1.2349999999999999,1.29
Ivory Coast,c,2.0,1.76,1.9015,1.9099999999999999,1.8999999999999999,1.95
Japan,c,2.25,1.83,2.0699999999999998,2.0700000000000003,2.0,2.2000000000000002
Greece,c,3.5,2.75,3.1040000000000001,3.1749999999999998,2.8624999999999998,3.2824999999999998
Italy,d,1.5,1.3,1.4047619047619047,1.3999999999999999,1.3600000000000001,1.4399999999999999
Uruguay,d,1.53,1.36,1.46,1.5,1.4199999999999999,1.5
England,d,1.79,1.53,1.6423809523809525,1.6200000000000001,1.6000000000000001,1.6699999999999999
Costa Rica,d,13.0,5.2,8.7471428571428564,8.9800000000000004,7.5,11.0
France,e,1.25,1.15,1.1869999999999998,1.2,1.1599999999999999,1.2
Switzerland,e,1.73,1.47,1.6245000000000001,1.6200000000000001,1.5700000000000001,1.6724999999999999
Ecuador,e,2.05,1.75,1.9047619047619047,1.9099999999999999,1.8300000000000001,2.0
Honduras,e,8.0,5.0,6.4668421052631579,6.5,5.75,7.0
Argentina,f,1.06,1.01,1.0331578947368421,1.03,1.02,1.0449999999999999
Bosnia-Herzegovina,f,2.0,1.6,1.8010000000000002,1.8149999999999999,1.73,1.8500000000000001
Nigeria,f,2.5,1.95,2.2524999999999999,2.25,2.1875,2.3799999999999999
Iran,f,8.5,4.78,6.3674999999999997,6.0,5.5,7.5
Germany,g,1.17,1.03,1.1125,1.1200000000000001,1.1000000000000001,1.1299999999999999
Portugal,g,1.57,1.3,1.4750000000000001,1.5,1.4399999999999999,1.5
USA,g,4.0,2.88,3.5950000000000002,3.5350000000000001,3.5,3.8875000000000002
Ghana,g,4.2,3.0,3.6399999999999997,3.6749999999999998,3.5,3.8125
Belgium,h,1.2,1.1,1.151,1.1499999999999999,1.1274999999999999,1.1724999999999999
Russia,h,1.53,1.28,1.4078947368421053,1.3999999999999999,1.3799999999999999,1.45
South Korea,h,3.0,2.3,2.7595000000000001,2.7749999999999999,2.7175000000000002,2.8799999999999999
Algeria,h,9.0,4.0,6.0705263157894738,5.5,5.0,7.0
