name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.45,1.0,1.3399999999999999,1.3300000000000001,1.3300000000000001,1.3999999999999999
Bayer Leverkusen,a,5.0,2.94,4.1705263157894734,4.5,4.0,4.5
Shakhtar Donetsk,a,10.0,6.5,8.0631578947368414,8.0,7.5,8.5500000000000007
Real Sociedad,a,251.0,1.0,141.31578947368422,151.0,101.0,176.0
Real Madrid,b,1.02,1.0,1.0111764705882351,1.01,1.01,1.01
Galatasaray,b,21.0,1.0,16.331578947368421,17.0,15.0,17.0
Juventus,b,23.0,1.0,16.789473684210527,17.0,15.0,20.0
FC Copenhagen,b,1001.0,1.0,535.86666666666667,501.0,501.0,501.0
PSG,c,1.04,1.0,1.0143749999999998,1.01,1.01,1.02
Benfica,c,19.0,1.0,12.938823529411765,15.0,12.0,15.0
Olympiakos,c,29.0,1.0,18.133529411764705,17.0,15.0,21.0
Anderlecht,c,7501.0,1.0,967.01687500000003,501.0,438.5,1001.0
Bayern Munich,d,1.1,1.0,1.0495000000000001,1.05,1.04,1.05
Man City,d,10.0,1.0,7.519499999999999,8.0,6.7924999999999995,8.25
CSKA Moscow,d,151.0,34.0,76.400000000000006,59.0,50.75,94.5
Plzen,d,7501.0,1.0,1045.3157894736842,751.0,501.0,1001.0
Chelsea,e,1.29,1.17,1.2094999999999998,1.2,1.1949999999999998,1.22
Schalke 04,e,5.5,3.57,4.426499999999999,4.415,4.25,4.5
Basel,e,34.0,1.0,21.919999999999998,22.0,19.25,26.0
Steaua Bucharest,e,501.0,1.0,355.84210526315792,401.0,250.5,501.0
Bor Dortmund,f,1.8,1.53,1.6580000000000001,1.6699999999999999,1.6200000000000001,1.6775
Arsenal,f,4.0,3.18,3.7299999999999995,3.75,3.5750000000000002,3.8499999999999996
Napoli,f,4.5,3.33,4.1745000000000001,4.3300000000000001,4.0,4.3725000000000005
Marseille,f,501.0,1.0,387.42105263157896,501.0,251.0,501.0
Atletico Madrid,g,1.05,1.0,1.0221052631578946,1.02,1.02,1.02
Zenit St Petersburg,g,21.0,1.0,14.178947368421051,15.0,12.5,17.0
Porto,g,34.0,1.0,21.91578947368421,21.0,19.0,26.0
Austria Vienna,g,1001.0,1.0,520.39999999999998,501.0,501.0,751.0
Barcelona,h,1.05,1.0,1.0247368421052629,1.02,1.02,1.03
AC Milan,h,13.0,1.0,9.6889473684210525,10.0,10.0,11.0
Ajax,h,501.0,1.0,222.16263157894738,201.0,176.0,251.0
Celtic,h,501.0,14.1,159.35263157894735,151.0,91.0,201.0
