name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,2.0,1.62,1.8626086956521741,1.8500000000000001,1.8149999999999999,1.9099999999999999
juventus,a,2.5,2.05,2.2565217391304349,2.25,2.2000000000000002,2.2749999999999999
olympiakos,a,13.0,9.0,10.869565217391305,11.0,10.0,12.0
malmo ff,a,81.0,30.0,53.565217391304351,51.0,51.0,59.0
real madrid,b,1.3,1.2,1.2549999999999999,1.25,1.2424999999999999,1.29
liverpool,b,4.8,3.75,4.1675000000000004,4.1299999999999999,4.0,4.4000000000000004
basel,b,29.0,13.0,20.875,21.0,17.0,26.0
ludogorets razgrad,b,151.0,30.0,75.739130434782609,67.0,51.0,101.0
bayer leverkusen,c,3.0,2.38,2.7549999999999994,2.75,2.75,2.7749999999999999
benfica,c,4.0,3.3,3.6516666666666668,3.6499999999999999,3.5925000000000002,3.75
zenit,c,4.65,3.75,4.1870833333333328,4.0499999999999998,4.0,4.5
monaco,c,6.0,3.75,4.4712499999999995,4.415,4.2749999999999995,4.5274999999999999
dortmund,d,2.25,1.92,2.1370833333333334,2.125,2.1000000000000001,2.2125000000000004
arsenal,d,2.25,2.0,2.1145833333333339,2.1000000000000001,2.0800000000000001,2.2000000000000002
galatasaray,d,11.0,7.5,8.8974999999999991,9.0,8.0,9.3774999999999995
anderlecht,d,41.0,13.0,24.583333333333332,23.0,21.0,29.0
bayern munich,e,1.62,1.48,1.5641666666666669,1.5700000000000001,1.53,1.6000000000000001
man city,e,3.57,3.0,3.143333333333334,3.1500000000000004,3.0,3.2125000000000004
roma,e,10.0,7.5,8.6987499999999986,9.0,8.0,9.0
cska moscow,e,52.0,26.0,41.458333333333336,41.0,41.0,41.0
barcelona,f,1.5,1.33,1.407916666666666,1.3999999999999999,1.3600000000000001,1.45
psg,f,3.5,2.62,3.1316666666666673,3.2149999999999999,3.0,3.2625000000000002
ajax,f,26.0,15.0,20.454166666666666,21.0,18.0,22.25
apoel nicosia,f,101.0,51.0,74.125,67.0,67.0,81.0
chelsea,g,1.3,1.2,1.243333333333333,1.25,1.2,1.29
schalke 04,g,6.7,4.5,5.4662500000000014,5.5,5.0,6.0
sporting lisbon,g,12.0,7.5,9.730833333333333,10.0,8.0,11.0
maribor,g,101.0,41.0,80.75,81.0,67.0,101.0
porto,h,2.5,2.15,2.2962499999999992,2.2749999999999999,2.25,2.3799999999999999
athletic bilbao,h,2.88,2.4,2.7033333333333331,2.75,2.6200000000000001,2.7999999999999998
shakhtar donetsk,h,4.33,3.5,3.9312499999999999,4.0,3.75,4.0
bate borisov,h,34.0,11.0,25.849999999999998,26.0,23.0,29.0
