name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.4,1.8,2.0217647058823527,2.0,1.95,2.0299999999999998
atletico madrid,a,2.5,1.8,2.0547058823529412,2.1000000000000001,1.95,2.1000000000000001
olympiakos,a,13.0,7.0,10.241176470588234,10.0,10.0,10.199999999999999
malmo ff,a,101.0,23.0,52.294117647058826,51.0,45.0,67.0
real madrid,b,1.14,1.05,1.1058823529411765,1.1100000000000001,1.1000000000000001,1.1200000000000001
liverpool,b,9.0,4.5,7.2858823529411767,7.0,6.5,9.0
basel,b,41.0,11.0,17.964705882352941,15.0,15.0,19.399999999999999
ludogorets razgrad,b,301.0,74.0,198.0625,201.0,151.0,251.0
zenit,c,2.8,2.6,2.7137500000000001,2.75,2.6800000000000006,2.75
bayer leverkusen,c,3.1,2.62,2.8943750000000001,2.8799999999999999,2.7800000000000002,3.0
monaco,c,3.5,3.0,3.2106250000000003,3.2000000000000002,3.1000000000000001,3.25
benfica,c,17.0,11.0,13.525,13.0,12.0,15.0
dortmund,d,1.45,1.1,1.360625,1.375,1.3275000000000001,1.4099999999999997
arsenal,d,3.85,2.88,3.2537500000000001,3.2250000000000001,3.1000000000000001,3.4249999999999998
galatasaray,d,41.0,17.0,24.693750000000001,20.0,17.0,34.25
anderlecht,d,266.0,41.0,84.75,51.0,51.0,78.5
bayern munich,e,1.25,1.13,1.1845454545454546,1.2,1.1624999999999999,1.2
roma,e,8.0,5.0,6.2818181818181813,6.0,6.0,6.9249999999999998
man city,e,12.0,6.0,9.9027272727272742,10.0,10.0,10.0
cska moscow,e,501.0,86.0,263.95454545454544,201.0,201.0,251.0
barcelona,f,1.72,1.55,1.625,1.6200000000000001,1.6200000000000001,1.6499999999999999
psg,f,2.4,2.1,2.25,2.25,2.2000000000000002,2.25
ajax,f,51.0,21.0,34.0,34.0,29.0,39.5
apoel nicosia,f,301.0,101.0,160.09090909090909,126.0,126.0,151.0
chelsea,g,1.14,1.08,1.1063636363636364,1.1000000000000001,1.1000000000000001,1.1100000000000001
schalke 04,g,8.0,6.0,7.1440909090909086,7.0,7.0,7.1574999999999998
sporting lisbon,g,26.0,15.0,18.263636363636365,17.0,15.0,19.0
maribor,g,201.0,80.0,108.45454545454545,101.0,101.0,101.0
porto,h,1.57,1.44,1.5186363636363638,1.5249999999999999,1.5,1.53
shakhtar donetsk,h,4.61,3.75,4.1977272727272723,4.2000000000000002,4.0,4.3300000000000001
athletic bilbao,h,7.27,6.0,6.2413636363636362,6.0,6.0,6.5
bate borisov,h,51.0,15.0,28.142857142857142,26.0,21.0,34.0
