name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.45,1.32,1.3947619047619046,1.3999999999999999,1.3600000000000001,1.3999999999999999
psg,a,3.0,2.7,2.8780952380952378,2.8799999999999999,2.8500000000000001,2.8999999999999999
shakhtar donetsk,a,51.0,21.0,33.61904761904762,34.0,32.0,34.0
malmo ff,a,501.0,51.0,185.76190476190476,151.0,151.0,201.0
wolfsburg,b,2.62,2.1,2.2990476190476192,2.25,2.2000000000000002,2.3799999999999999
man utd,b,3.0,2.5,2.735238095238095,2.75,2.7000000000000002,2.75
psv,b,7.0,4.0,6.0390476190476186,6.0,5.5,6.5
cska moscow,b,10.0,5.5,7.9623809523809523,8.0,7.21,8.5
atletico madrid,c,1.33,1.17,1.2645,1.25,1.25,1.29
benfica,c,4.33,3.09,3.8009999999999997,3.75,3.75,3.8499999999999996
galatasaray,c,41.0,9.15,22.657499999999999,21.0,21.0,26.5
fc astana,c,251.0,26.0,143.94999999999999,151.0,126.0,159.5
juventus,d,1.8,1.62,1.734,1.73,1.73,1.75
man city,d,4.33,3.5,4.0305,4.0,4.0,4.0625
sevilla,d,5.0,3.6,4.4100000000000001,4.5,4.25,4.5
monchengladbach,d,31.0,15.0,24.199999999999999,23.5,22.5,26.0
barcelona,e,1.13,1.02,1.0983333333333334,1.105,1.1000000000000001,1.1200000000000001
bayer leverkusen,e,9.0,1.8,7.2858333333333336,8.0,6.9074999999999998,8.0
roma,e,21.0,1.83,14.215833333333334,15.0,11.0,17.5
bate borisov,e,151.0,34.0,74.909090909090907,51.0,46.0,101.0
bayern munich,f,1.1,1.02,1.0461538461538462,1.03,1.02,1.0600000000000001
arsenal,f,26.0,7.0,14.923076923076923,15.0,15.0,17.0
olympiakos,f,70.0,15.0,34.384615384615387,26.0,17.0,41.0
din zagreb,f,101.0,29.0,51.384615384615387,34.0,34.0,51.0
chelsea,g,1.83,1.25,1.6485714285714288,1.73,1.6325000000000001,1.8
porto,g,4.34,2.25,2.7023076923076923,2.3799999999999999,2.2999999999999998,2.3799999999999999
dynamo kiev,g,17.0,8.0,11.115384615384615,9.5,9.0,11.0
maccabi tel aviv,g,251.0,101.0,189.38461538461539,201.0,151.0,201.0
zenit,h,1.75,1.36,1.4884615384615385,1.4399999999999999,1.3999999999999999,1.4399999999999999
valencia,h,4.0,3.2,3.5461538461538464,3.5,3.25,3.75
lyon,h,13.0,4.33,10.158461538461539,12.0,11.0,12.0
gent,h,51.0,24.0,37.307692307692307,41.0,34.0,41.0
