name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.84,1.5,1.6750000000000005,1.6699999999999999,1.6274999999999999,1.73
Shakhtar Donetsk,a,6.0,4.42,5.3495454545454546,5.5,5.0674999999999999,5.5
Bayer Leverkusen,a,7.0,5.0,5.7995454545454539,6.0,5.5,6.0
Real Sociedad,a,8.0,5.18,6.6990909090909092,6.8499999999999996,6.0,7.0
Real Madrid,b,1.57,1.35,1.4695454545454545,1.4950000000000001,1.4325000000000001,1.5
Juventus,b,3.5,2.5,2.9290909090909092,2.9350000000000001,2.75,3.0
Galatasaray,b,17.0,9.0,14.049999999999999,15.0,13.0,15.0
FC Copenhagen,b,101.0,26.0,64.095238095238102,59.0,51.0,71.0
PSG,c,1.62,1.41,1.5327272727272727,1.53,1.5,1.5700000000000001
Benfica,c,3.25,2.75,2.9886363636363638,3.0,2.9100000000000001,3.0
Olympiakos,c,20.0,11.0,14.5,13.4,13.0,15.0
Anderlecht,c,26.0,15.0,20.390909090909091,21.0,19.0,21.0
Bayern Munich,d,1.6,1.38,1.5095454545454545,1.5,1.4575,1.5700000000000001
Man City,d,3.2,2.62,2.8690909090909091,2.8799999999999999,2.7625000000000002,2.9375000000000004
CSKA Moscow,d,21.0,11.0,15.086363636363638,13.0,13.0,16.575000000000003
Plzen,d,101.0,15.0,55.272727272727273,51.0,41.0,66.0
Chelsea,e,1.33,1.18,1.2504545454545455,1.25,1.22,1.28
Schalke 04,e,6.0,4.5,5.0200000000000005,5.0,4.7075000000000005,5.0
Basel,e,17.0,10.0,13.509090909090908,13.0,12.1,15.0
Steaua Bucharest,e,51.0,17.0,31.954545454545453,34.0,26.25,34.0
Bor Dortmund,f,2.5,2.0,2.2519047619047621,2.25,2.1499999999999999,2.3399999999999999
Arsenal,f,3.4,2.5,3.1366666666666663,3.25,3.0,3.25
Napoli,f,4.33,3.5,3.794285714285714,3.75,3.75,3.9399999999999999
Marseille,f,17.0,8.0,12.352380952380951,12.0,10.0,15.0
Atletico Madrid,g,2.25,1.38,2.0700000000000007,2.1000000000000001,2.0499999999999998,2.1750000000000003
Porto,g,3.0,1.38,2.7327272727272729,2.7599999999999998,2.75,2.8725000000000001
Zenit St Petersburg,g,4.5,1.59,3.9654545454545453,4.0,4.0,4.3300000000000001
Austria Vienna,g,51.0,4.8,30.172727272727272,29.5,26.0,34.0
Barcelona,h,1.29,1.17,1.2299999999999998,1.22,1.2,1.25
AC Milan,h,5.5,3.85,4.8695454545454533,5.0,4.625,5.2125000000000004
Ajax,h,26.0,10.0,17.218181818181819,17.0,15.0,19.75
Celtic,h,67.0,26.0,46.954545454545453,43.0,41.0,51.0
