name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,2.1,1.8,2.0558333333333336,2.1000000000000001,2.0374999999999996,2.1000000000000001
juventus,a,2.25,1.95,2.0445833333333332,2.0,2.0,2.1000000000000001
olympiakos,a,12.4,9.0,10.004166666666666,10.0,9.0,10.0
malmo ff,a,67.0,31.0,50.625,51.0,45.0,51.0
real madrid,b,1.13,1.07,1.0987500000000001,1.1000000000000001,1.0950000000000002,1.1100000000000001
liverpool,b,13.4,6.5,8.0416666666666661,7.5,7.0,8.0
basel,b,41.0,11.0,17.495833333333334,15.0,15.0,17.475000000000001
ludogorets razgrad,b,301.0,76.0,214.47826086956522,201.0,201.0,251.0
zenit,c,2.8,2.5,2.6983333333333337,2.75,2.6274999999999999,2.75
bayer leverkusen,c,3.1,2.75,2.9195833333333332,2.8799999999999999,2.8799999999999999,3.0
monaco,c,3.75,3.0,3.1954166666666666,3.1500000000000004,3.0750000000000002,3.25
benfica,c,17.0,11.0,13.754166666666668,13.0,13.0,15.0
dortmund,d,1.4,1.29,1.3626086956521739,1.3600000000000001,1.3300000000000001,1.3999999999999999
arsenal,d,4.42,2.88,3.3086956521739128,3.2000000000000002,3.2000000000000002,3.3499999999999996
galatasaray,d,41.0,17.0,26.347826086956523,26.0,21.0,34.0
anderlecht,d,201.0,24.0,72.260869565217391,51.0,51.0,71.0
bayern munich,e,1.25,1.13,1.1854166666666666,1.2,1.1675,1.2
roma,e,8.0,5.0,6.2074999999999996,6.0,5.9625000000000004,6.5
man city,e,12.0,6.0,9.8333333333333339,10.0,9.8874999999999993,10.0
cska moscow,e,501.0,95.0,265.95652173913044,201.0,201.0,251.0
barcelona,f,1.72,1.55,1.6239130434782609,1.6200000000000001,1.6200000000000001,1.6499999999999999
psg,f,2.4,2.1,2.2639130434782611,2.25,2.25,2.2999999999999998
ajax,f,51.0,21.0,32.869565217391305,34.0,26.0,34.0
apoel nicosia,f,301.0,101.0,158.17391304347825,126.0,125.0,151.0
chelsea,g,1.14,1.06,1.1052173913043479,1.1000000000000001,1.1000000000000001,1.1100000000000001
schalke 04,g,10.0,6.0,7.3239130434782602,7.0,7.0,7.25
sporting lisbon,g,26.0,15.0,18.565217391304348,17.0,15.0,20.0
maribor,g,201.0,82.0,108.21739130434783,101.0,101.0,101.0
porto,h,1.57,1.44,1.5178260869565219,1.5,1.5,1.5350000000000001
shakhtar donetsk,h,4.71,3.75,4.2060869565217391,4.2000000000000002,4.0,4.415
athletic bilbao,h,7.0,5.46,6.1573913043478266,6.0,6.0,6.5
bate borisov,h,51.0,15.0,30.086956521739129,26.0,21.0,41.0
