name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.67,1.5,1.573684210526316,1.5700000000000001,1.55,1.6000000000000001
Shakhtar Donetsk,a,4.2,3.28,3.7952631578947367,3.75,3.75,4.0
Bayer Leverkusen,a,6.0,4.14,5.5800000000000001,5.5,5.5,6.0
Real Sociedad,a,67.0,23.0,38.578947368421055,34.0,34.0,41.0
Real Madrid,b,1.1,1.0,1.0694736842105264,1.0800000000000001,1.0649999999999999,1.0800000000000001
Juventus,b,11.0,4.2,7.634736842105263,7.0,7.0,8.25
Galatasaray,b,34.0,11.4,28.705263157894734,29.0,26.0,34.0
FC Copenhagen,b,301.0,24.0,216.57894736842104,251.0,151.0,275.5
PSG,c,1.16,1.06,1.1131578947368421,1.1200000000000001,1.1000000000000001,1.1299999999999999
Benfica,c,7.5,5.85,6.3773684210526307,6.0,6.0,6.5
Olympiakos,c,26.0,10.0,21.657894736842106,21.0,18.25,26.0
Anderlecht,c,251.0,48.0,168.42105263157896,151.0,151.0,201.0
Bayern Munich,d,1.12,1.05,1.0861111111111112,1.0800000000000001,1.0800000000000001,1.1000000000000001
Man City,d,8.0,3.85,7.0968421052631578,7.5,7.0,8.0
CSKA Moscow,d,29.0,15.0,21.91578947368421,21.0,19.0,25.5
Plzen,d,751.0,19.0,359.15789473684208,251.0,251.0,501.0
Chelsea,e,1.67,1.17,1.2577777777777779,1.2,1.2,1.23
Schalke 04,e,6.0,2.16,4.2411111111111115,4.3300000000000001,4.0,4.5
Basel,e,34.0,12.2,22.244444444444444,21.0,15.0,26.0
Steaua Bucharest,e,501.0,95.0,341.66666666666669,401.0,201.0,501.0
Bor Dortmund,f,2.61,1.57,1.7933333333333334,1.6699999999999999,1.6200000000000001,1.8
Arsenal,f,4.0,1.66,3.476666666666667,3.75,3.5,3.7999999999999998
Napoli,f,6.04,3.71,4.3044444444444441,4.3300000000000001,3.75,4.3300000000000001
Marseille,f,501.0,45.0,321.88888888888891,251.0,251.0,501.0
Atletico Madrid,g,1.14,1.02,1.0387500000000001,1.02,1.02,1.0275000000000001
Zenit St Petersburg,g,21.0,9.0,14.677777777777777,15.0,13.0,17.0
Porto,g,34.0,5.46,20.600000000000001,21.0,17.0,26.0
Austria Vienna,g,751.0,5.94,397.98222222222222,501.0,301.0,501.0
Barcelona,h,1.05,1.0,1.0255555555555556,1.02,1.02,1.03
AC Milan,h,13.0,7.46,9.8055555555555554,10.0,9.0,11.0
Celtic,h,201.0,14.3,128.03333333333333,151.0,126.0,151.0
Ajax,h,301.0,4.23,183.69222222222223,201.0,201.0,251.0
