name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,1.4,1.29,1.3607142857142858,1.3600000000000001,1.3300000000000001,1.3999999999999999
juventus,a,4.5,3.75,4.1213333333333333,4.2000000000000002,3.8500000000000001,4.3300000000000001
olympiakos,a,11.0,6.51,8.6339999999999986,9.0,7.5,9.0
malmo ff,a,301.0,57.0,222.19999999999999,251.0,251.0,251.0
basel,b,251.0,1.95,126.47499999999999,126.47499999999999,64.212500000000006,188.73750000000001
bayer leverkusen,c,1.4,1.06,1.2207692307692308,1.25,1.1200000000000001,1.3300000000000001
monaco,c,10.0,7.27,8.7130769230769225,8.0,8.0,10.0
benfica,c,17.0,11.0,15.0,15.0,15.0,15.0
zenit,c,26.0,5.0,10.786153846153846,9.0,5.5,15.0
dortmund,d,1.06,1.02,1.0436363636363637,1.05,1.03,1.0550000000000002
arsenal,d,11.0,8.0,9.1818181818181817,9.0,8.5,9.5
galatasaray,d,41.0,41.0,41.0,41.0,41.0,41.0
anderlecht,d,101.0,101.0,101.0,101.0,101.0,101.0
bayern munich,e,1.08,1.01,1.0413636363636363,1.04,1.04,1.05
roma,e,26.0,9.0,13.227272727272727,12.0,9.25,13.0
man city,e,36.0,23.0,27.272727272727273,26.0,25.25,28.25
cska moscow,e,1501.0,95.0,396.18181818181819,251.0,251.0,501.0
barcelona,f,1.67,1.53,1.5813636363636363,1.5700000000000001,1.5700000000000001,1.6000000000000001
psg,f,2.38,2.1,2.2681818181818181,2.2999999999999998,2.2125000000000004,2.2999999999999998
ajax,f,126.0,40.0,100.5,101.0,101.0,101.0
apoel nicosia,f,1001.0,95.0,529.28571428571433,501.0,501.0,501.0
chelsea,g,1.11,1.01,1.0900000000000001,1.1000000000000001,1.0800000000000001,1.1000000000000001
schalke 04,g,7.65,5.46,6.6352173913043488,6.5,6.5,7.0
sporting lisbon,g,126.0,15.0,73.545454545454547,67.0,62.5,81.0
maribor,g,476.0,95.0,179.28571428571428,151.0,151.0,201.0
porto,h,1.57,1.36,1.4722727272727274,1.5,1.4399999999999999,1.5
shakhtar donetsk,h,3.0,2.3,2.6750000000000003,2.645,2.6200000000000001,2.75
athletic bilbao,h,67.0,40.0,50.590909090909093,51.0,51.0,51.0
bate borisov,h,101.0,51.0,68.523809523809518,67.0,67.0,67.0
