name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.53,1.39,1.4255,1.4199999999999999,1.3999999999999999,1.4399999999999999
psg,a,2.88,2.25,2.6524999999999999,2.6200000000000001,2.6000000000000001,2.75
shakhtar donetsk,a,301.0,51.0,137.73684210526315,101.0,101.0,176.0
malmo ff,a,1001.0,251.0,501.0,501.0,501.0,501.0
man utd,b,2.2,1.91,2.077,2.1000000000000001,2.0,2.1125000000000003
wolfsburg,b,3.5,2.8,2.9844999999999997,3.0,2.8725000000000001,3.0
cska moscow,b,6.5,4.5,5.3905000000000003,5.4299999999999997,5.0,5.5
psv,b,11.0,6.5,9.8144999999999989,10.0,10.0,11.0
benfica,c,1.73,1.5,1.6644444444444444,1.6699999999999999,1.6300000000000001,1.7
atletico madrid,c,2.45,2.0,2.1961111111111111,2.2000000000000002,2.125,2.2000000000000002
galatasaray,c,51.0,21.0,33.055555555555557,28.0,26.0,41.0
fc astana,c,501.0,101.0,284.33333333333331,251.0,201.0,363.5
juventus,d,1.57,1.4,1.5036842105263157,1.5,1.5,1.53
man city,d,3.75,3.0,3.2763157894736841,3.25,3.0499999999999998,3.2999999999999998
sevilla,d,11.0,7.5,9.0789473684210531,9.0,9.0,9.5
monchengladbach,d,101.0,41.0,72.263157894736835,67.0,67.0,76.0
barcelona,e,1.17,1.02,1.1114999999999999,1.1200000000000001,1.1000000000000001,1.1299999999999999
bayer leverkusen,e,9.0,1.53,7.0140000000000002,7.0,6.875,8.0
roma,e,23.0,2.5,16.580000000000002,17.0,15.0,18.25
bate borisov,e,501.0,13.0,108.63157894736842,101.0,51.0,133.0
bayern munich,f,1.05,1.01,1.0205,1.02,1.02,1.02
arsenal,f,34.0,14.6,20.409523809523812,17.0,17.0,26.0
olympiakos,f,34.0,17.0,26.949999999999999,26.0,26.0,29.5
din zagreb,f,151.0,26.0,66.549999999999997,46.0,34.0,101.0
chelsea,g,2.2,1.73,1.8330000000000002,1.8,1.8,1.8300000000000001
porto,g,2.3,1.95,2.2204999999999999,2.25,2.2374999999999998,2.25
dynamo kiev,g,11.0,7.5,9.4868421052631575,9.5,9.0,10.0
maccabi tel aviv,g,501.0,87.0,242.80000000000001,251.0,201.0,251.0
zenit,h,1.45,1.18,1.4114285714285715,1.4399999999999999,1.3999999999999999,1.4399999999999999
valencia,h,3.75,2.49,3.3971428571428572,3.5,3.25,3.5
lyon,h,13.0,4.59,11.328095238095237,12.0,11.0,12.0
gent,h,51.0,10.2,39.676190476190477,41.0,34.0,43.0
