name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.53,1.4,1.4252631578947368,1.3999999999999999,1.3999999999999999,1.4399999999999999
psg,a,2.88,2.25,2.6657894736842103,2.6299999999999999,2.6000000000000001,2.75
shakhtar donetsk,a,301.0,51.0,137.73684210526315,101.0,101.0,176.0
malmo ff,a,1001.0,251.0,501.0,501.0,501.0,501.0
man utd,b,2.2,1.91,2.0800000000000001,2.1000000000000001,2.0249999999999999,2.1000000000000001
wolfsburg,b,3.5,2.8,2.9773684210526317,3.0,2.8799999999999999,3.0
cska moscow,b,7.5,4.5,5.4973684210526317,5.5,5.0,5.75
psv,b,11.0,7.0,9.8947368421052637,10.0,10.0,11.0
benfica,c,1.8,1.57,1.6838888888888888,1.6850000000000001,1.6624999999999999,1.7224999999999999
atletico madrid,c,2.38,2.0,2.173888888888889,2.2000000000000002,2.1000000000000001,2.2000000000000002
galatasaray,c,51.0,21.0,31.833333333333332,28.0,26.0,39.25
fc astana,c,501.0,101.0,276.0,251.0,201.0,288.5
juventus,d,1.57,1.4,1.5105263157894737,1.5,1.5,1.54
man city,d,3.75,3.0,3.236842105263158,3.25,3.0499999999999998,3.2749999999999999
sevilla,d,11.0,7.5,9.1578947368421044,9.0,9.0,9.5
monchengladbach,d,101.0,41.0,69.631578947368425,67.0,67.0,71.0
barcelona,e,1.17,1.02,1.1142105263157895,1.1200000000000001,1.1000000000000001,1.1299999999999999
bayer leverkusen,e,9.0,1.53,7.093684210526316,7.0,7.0,8.0
roma,e,23.0,2.5,16.5,17.0,15.0,18.5
bate borisov,e,501.0,13.0,108.63157894736842,101.0,51.0,133.0
bayern munich,f,1.05,1.01,1.0210000000000001,1.02,1.02,1.02
arsenal,f,34.0,15.0,20.5,17.0,17.0,26.0
olympiakos,f,34.0,17.0,26.949999999999999,26.0,26.0,29.5
din zagreb,f,151.0,26.0,66.450000000000003,46.0,34.0,101.0
chelsea,g,1.91,1.72,1.8015789473684212,1.8,1.8,1.8149999999999999
porto,g,2.3,2.2,2.2473684210526317,2.25,2.25,2.25
dynamo kiev,g,11.0,8.0,9.6473684210526329,9.5,9.0,10.0
maccabi tel aviv,g,501.0,101.0,256.26315789473682,251.0,201.0,251.0
zenit,h,1.45,1.36,1.423,1.4399999999999999,1.3999999999999999,1.4399999999999999
valencia,h,3.75,3.2,3.4424999999999999,3.5,3.2874999999999996,3.5
lyon,h,13.0,10.0,11.675000000000001,12.0,11.0,12.0
gent,h,51.0,34.0,41.200000000000003,41.0,34.0,45.75
