name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.67,1.1,1.535714285714286,1.55,1.52,1.5700000000000001
Shakhtar Donetsk,a,4.0,1.8,3.6333333333333324,3.75,3.6000000000000001,4.0
Bayer Leverkusen,a,9.0,2.62,7.4395238095238101,7.6500000000000004,7.5,8.0
Real Sociedad,a,17.1,3.75,13.078095238095241,15.0,11.0,15.0
Real Madrid,b,1.3,1.02,1.2252380952380952,1.22,1.2,1.25
Juventus,b,4.33,1.17,3.7942857142857145,4.0,3.75,4.0
Galatasaray,b,34.0,6.0,26.333333333333332,26.0,25.0,29.0
FC Copenhagen,b,151.0,15.0,68.80952380952381,67.0,65.0,75.0
PSG,c,1.44,1.03,1.342857142857143,1.3600000000000001,1.3100000000000001,1.3999999999999999
Benfica,c,3.5,1.17,2.9785714285714286,3.0,3.0,3.1400000000000001
Anderlecht,c,67.0,8.0,41.047619047619051,41.0,29.0,51.0
Olympiakos,c,67.0,7.0,37.714285714285715,41.0,29.0,48.0
Bayern Munich,d,1.5,1.01,1.430952380952381,1.4399999999999999,1.4399999999999999,1.5
Man City,d,3.14,1.08,2.5766666666666671,2.6299999999999999,2.6200000000000001,2.7000000000000002
CSKA Moscow,d,34.0,8.0,24.904761904761905,26.0,23.0,26.0
Plzen,d,251.0,26.0,130.71428571428572,126.0,101.0,151.0
Chelsea,e,1.85,1.14,1.6580952380952385,1.6699999999999999,1.6200000000000001,1.73
Schalke 04,e,3.5,1.29,3.024285714285714,3.0,3.0,3.25
Basel,e,6.75,2.5,5.1976190476190469,5.2999999999999998,5.0,6.0
Steaua Bucharest,e,101.0,1.0,55.06666666666667,67.0,34.0,67.0
Arsenal,f,2.54,1.0,2.2723809523809528,2.3799999999999999,2.25,2.5
Napoli,f,3.0,1.5,2.7485714285714287,2.77,2.75,2.8799999999999999
Bor Dortmund,f,3.5,1.62,3.1661904761904758,3.25,3.0899999999999999,3.2999999999999998
Marseille,f,41.0,7.0,25.333333333333332,26.0,21.0,29.0
Atletico Madrid,g,1.83,1.13,1.6595238095238096,1.6699999999999999,1.6499999999999999,1.6899999999999999
Porto,g,2.75,1.4,2.4990476190476185,2.6000000000000001,2.3999999999999999,2.6200000000000001
Zenit St Petersburg,g,9.5,2.25,7.7847619047619041,8.5,7.0,8.5
Austria Vienna,g,101.0,12.4,73.876190476190487,71.0,67.0,101.0
Barcelona,h,1.2,1.01,1.131904761904762,1.1399999999999999,1.1200000000000001,1.1399999999999999
AC Milan,h,5.5,1.14,4.9023809523809527,5.0,5.0,5.5
Ajax,h,51.0,5.5,43.438095238095244,51.0,44.0,51.0
Celtic,h,101.0,13.0,69.0,67.0,67.0,81.0
