name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.53,1.37,1.4214285714285713,1.3999999999999999,1.3999999999999999,1.4399999999999999
psg,a,2.88,2.25,2.6642857142857146,2.6299999999999999,2.6000000000000001,2.75
shakhtar donetsk,a,301.0,51.0,135.90000000000001,101.0,101.0,163.5
malmo ff,a,1001.0,251.0,501.0,501.0,501.0,501.0
man utd,b,2.2,1.91,2.0685714285714285,2.1000000000000001,2.0,2.1000000000000001
wolfsburg,b,3.5,2.8,2.9709523809523808,3.0,2.8799999999999999,3.0
cska moscow,b,7.5,4.5,5.4909523809523808,5.5,5.0,5.5
psv,b,11.0,7.0,9.7995238095238086,10.0,10.0,11.0
benfica,c,1.8,1.57,1.6789999999999998,1.6699999999999999,1.6499999999999999,1.7075
atletico madrid,c,2.38,2.0,2.1720000000000002,2.2000000000000002,2.1000000000000001,2.2000000000000002
galatasaray,c,51.0,21.0,31.368421052631579,28.0,26.0,37.5
fc astana,c,501.0,101.0,272.05263157894734,251.0,201.0,276.0
juventus,d,1.57,1.4,1.51,1.5,1.5,1.5349999999999999
man city,d,3.75,3.0,3.2374999999999998,3.25,3.0750000000000002,3.2625000000000002
sevilla,d,11.0,7.5,9.125,9.0,9.0,9.25
monchengladbach,d,101.0,41.0,69.5,67.0,67.0,71.0
barcelona,e,1.17,1.02,1.111,1.1200000000000001,1.1000000000000001,1.1299999999999999
bayer leverkusen,e,9.0,1.53,7.0265000000000004,7.0,6.875,8.0
roma,e,23.0,2.5,16.43,16.75,15.0,18.25
bate borisov,e,501.0,13.0,110.73684210526316,101.0,51.0,128.0
bayern munich,f,1.05,1.01,1.0209523809523811,1.02,1.02,1.02
arsenal,f,34.0,14.6,20.072727272727274,17.0,17.0,25.25
olympiakos,f,34.0,17.0,26.904761904761905,26.0,26.0,29.0
din zagreb,f,151.0,26.0,65.428571428571431,51.0,34.0,101.0
chelsea,g,1.91,1.72,1.7942857142857143,1.8,1.73,1.8
porto,g,2.3,1.95,2.2357142857142858,2.25,2.25,2.25
dynamo kiev,g,11.0,8.0,9.6500000000000004,9.75,9.0,10.0
maccabi tel aviv,g,501.0,101.0,256.0,251.0,201.0,251.0
zenit,h,1.45,1.18,1.4127272727272726,1.4399999999999999,1.3999999999999999,1.4399999999999999
valencia,h,3.75,2.3,3.3931818181818185,3.5,3.2625000000000002,3.5
lyon,h,13.0,3.76,11.284545454545453,11.75,11.0,12.0
gent,h,51.0,9.15,39.643181818181816,41.0,34.0,41.75
