name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8556521739130434,1.8899999999999999,1.8,1.8999999999999999
atletico madrid,a,2.75,2.25,2.4752173913043478,2.5,2.3799999999999999,2.6000000000000001
olympiakos,a,7.0,5.5,6.5756521739130438,6.5,6.25,7.0
malmo ff,a,151.0,50.0,100.13636363636364,101.0,100.25,101.0
real madrid,b,1.22,1.16,1.192608695652174,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.447826086956522,4.5,4.3300000000000001,4.5
basel,b,81.0,10.0,39.636363636363633,34.0,26.0,47.75
ludogorets razgrad,b,226.0,50.0,118.65217391304348,101.0,93.0,151.0
zenit,c,2.75,2.1,2.5254545454545454,2.5099999999999998,2.5,2.6499999999999999
monaco,c,3.75,3.0,3.3400000000000003,3.25,3.25,3.5
bayer leverkusen,c,4.0,3.5,3.6740909090909089,3.7050000000000001,3.5,3.75
benfica,c,9.5,6.0,7.4095454545454542,7.5,6.5,8.0
dortmund,d,1.55,1.4,1.4840909090909091,1.5,1.4399999999999999,1.53
arsenal,d,3.85,3.0,3.3250000000000002,3.25,3.25,3.4750000000000001
galatasaray,d,15.0,9.0,12.199999999999999,13.0,11.25,13.0
anderlecht,d,29.0,19.0,23.363636363636363,23.0,21.0,26.0
bayern munich,e,1.25,1.14,1.1852941176470588,1.1799999999999999,1.1599999999999999,1.2
roma,e,8.0,5.0,6.2205882352941178,6.0,5.5,6.5
man city,e,11.0,6.0,9.5129411764705889,10.0,9.5,10.0
cska moscow,e,501.0,95.0,253.58823529411765,201.0,201.0,251.0
barcelona,f,1.72,1.55,1.6270588235294117,1.6200000000000001,1.6200000000000001,1.6699999999999999
psg,f,2.4,1.95,2.2241176470588235,2.25,2.2000000000000002,2.25
ajax,f,51.0,21.0,32.823529411764703,34.0,26.0,34.0
apoel nicosia,f,301.0,81.0,149.75,126.0,101.0,151.0
chelsea,g,1.14,1.06,1.106111111111111,1.1000000000000001,1.1000000000000001,1.1100000000000001
schalke 04,g,8.0,6.0,6.9688888888888885,7.0,7.0,7.0
sporting lisbon,g,26.0,12.2,17.422222222222224,16.0,15.0,19.0
maribor,g,201.0,81.0,111.58823529411765,101.0,101.0,101.0
porto,h,1.57,1.21,1.5005882352941178,1.5,1.5,1.55
shakhtar donetsk,h,4.5,3.75,4.1858823529411762,4.1399999999999997,4.0,4.5
athletic bilbao,h,7.0,5.36,6.1799999999999997,6.0,6.0,6.5
bate borisov,h,101.0,14.1,31.523529411764706,21.0,17.0,51.0
