name,group,max,min,mean,median,twentyfive,seventyfive
Man Utd,a,1.68,1.44,1.5623809523809524,1.55,1.53,1.5700000000000001
Shakhtar Donetsk,a,4.0,3.33,3.7476190476190476,3.75,3.6000000000000001,4.0
Bayer Leverkusen,a,9.0,6.32,7.6947619047619051,8.0,7.5,8.0
Real Sociedad,a,17.1,9.0,13.833333333333334,15.0,11.4,15.0
Real Madrid,b,1.29,1.17,1.2350000000000001,1.2349999999999999,1.2075,1.25
Juventus,b,4.51,3.3,3.9614999999999996,4.0,3.75,4.0499999999999998
Galatasaray,b,34.0,17.0,27.699999999999999,27.5,25.0,30.25
FC Copenhagen,b,151.0,51.0,72.200000000000003,67.0,67.0,75.25
PSG,c,1.44,1.28,1.3604761904761904,1.3700000000000001,1.3100000000000001,1.3999999999999999
Benfica,c,3.5,2.23,3.0333333333333332,3.0,3.0,3.1800000000000002
Olympiakos,c,67.0,1.0,35.888095238095239,34.0,26.0,51.0
Anderlecht,c,67.0,25.0,43.19047619047619,41.0,29.0,51.0
Bayern Munich,d,1.5,1.36,1.4523809523809523,1.45,1.4399999999999999,1.5
Man City,d,3.18,2.45,2.6538095238095241,2.6299999999999999,2.6200000000000001,2.7000000000000002
CSKA Moscow,d,34.0,21.0,25.80952380952381,26.0,25.0,26.0
Plzen,d,251.0,50.0,136.61904761904762,126.0,101.0,151.0
Chelsea,e,1.78,1.0,1.5619999999999998,1.6200000000000001,1.5825,1.6200000000000001
Schalke 04,e,2.75,1.0,2.2509999999999999,2.3849999999999998,2.2625000000000002,2.4750000000000001
Basel,e,21.0,1.0,14.484,17.0,10.0,19.0
Steaua Bucharest,e,251.0,1.0,165.69999999999999,176.0,151.0,238.5
Arsenal,f,1.85,1.52,1.6819999999999997,1.6850000000000001,1.6699999999999999,1.73
Bor Dortmund,f,2.88,2.03,2.6059999999999999,2.6499999999999999,2.6200000000000001,2.75
Napoli,f,7.0,1.0,6.1390000000000002,6.9450000000000003,6.125,7.0
Marseille,f,126.0,14.8,84.679999999999993,101.0,86.0,101.0
Atletico Madrid,g,1.22,1.06,1.1577777777777778,1.1699999999999999,1.1399999999999999,1.1699999999999999
Porto,g,6.0,1.0,4.721111111111111,5.5,5.0,5.5
Zenit St Petersburg,g,15.0,1.0,11.727777777777778,13.0,11.0,14.0
Austria Vienna,g,251.0,14.8,154.53333333333333,201.0,101.0,201.0
Barcelona,h,1.05,1.0,1.0274999999999999,1.03,1.02,1.0325
AC Milan,h,9.0,1.0,7.7522222222222217,9.0,7.5,9.0
Ajax,h,101.0,1.0,70.477777777777774,81.0,67.0,101.0
Celtic,h,251.0,10.0,184.03333333333333,251.0,126.0,251.0
