name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,1.4,1.2,1.3400000000000001,1.3600000000000001,1.3300000000000001,1.3600000000000001
juventus,a,5.0,2.65,4.1661904761904758,4.3300000000000001,4.0,4.3300000000000001
olympiakos,a,15.0,2.58,8.8133333333333344,9.0,8.5,9.0
malmo ff,a,251.0,2.65,209.60833333333335,251.0,251.0,251.0
basel,b,251.0,95.0,173.0,173.0,134.0,212.0
bayer leverkusen,c,1.2,1.06,1.1366666666666667,1.1499999999999999,1.1000000000000001,1.1699999999999999
monaco,c,12.4,8.0,9.413636363636364,9.0,9.0,10.0
benfica,c,23.0,11.0,16.472727272727273,15.0,15.0,18.5
zenit,c,29.0,10.0,17.727272727272727,17.0,15.0,17.0
dortmund,d,1.05,1.02,1.03,1.03,1.03,1.03
arsenal,d,20.0,9.0,11.333333333333334,10.5,9.0,12.5
galatasaray,d,41.0,41.0,41.0,41.0,41.0,41.0
anderlecht,d,101.0,101.0,101.0,101.0,101.0,101.0
barcelona,f,1.62,1.4,1.5263636363636364,1.53,1.5150000000000001,1.55
psg,f,2.75,2.2,2.3854545454545457,2.3700000000000001,2.2749999999999999,2.4399999999999999
