name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.53,1.3,1.4184615384615382,1.3999999999999999,1.3999999999999999,1.4399999999999999
psg,a,2.88,2.25,2.620769230769231,2.6200000000000001,2.6000000000000001,2.75
shakhtar donetsk,a,301.0,51.0,118.83333333333333,84.0,67.0,113.5
malmo ff,a,1001.0,251.0,455.54545454545456,501.0,251.0,501.0
man utd,b,2.2,1.91,2.0853846153846152,2.1000000000000001,2.0499999999999998,2.1499999999999999
wolfsburg,b,3.25,2.53,2.9161538461538461,3.0,2.7999999999999998,3.0
cska moscow,b,7.0,4.3,5.25,5.0,5.0,5.5
psv,b,11.0,7.5,9.6999999999999993,10.0,9.0,11.0
benfica,c,1.91,1.62,1.7230000000000001,1.73,1.6699999999999999,1.7450000000000001
atletico madrid,c,2.25,2.0,2.1200000000000001,2.1000000000000001,2.0625,2.2000000000000002
galatasaray,c,51.0,13.0,27.300000000000001,26.0,21.5,28.25
fc astana,c,501.0,151.0,221.0,201.0,151.0,201.0
juventus,d,1.62,1.44,1.5175000000000001,1.5150000000000001,1.5,1.5349999999999999
man city,d,3.75,2.75,3.1475000000000004,3.0499999999999998,3.0,3.2625000000000002
sevilla,d,11.0,6.0,8.4166666666666661,9.0,7.375,9.0
monchengladbach,d,101.0,41.0,66.166666666666671,67.0,63.0,67.0
barcelona,e,1.17,1.02,1.109,1.1150000000000002,1.1000000000000001,1.1225000000000001
bayer leverkusen,e,9.0,1.53,7.0890000000000004,7.0,7.0,8.0
roma,e,23.0,2.5,16.055,16.050000000000001,15.0,18.0
bate borisov,e,151.0,13.0,85.315789473684205,81.0,51.0,108.0
bayern munich,f,1.05,1.01,1.0210000000000001,1.02,1.02,1.02
arsenal,f,34.0,15.0,20.5,17.0,17.0,26.0
olympiakos,f,34.0,17.0,26.949999999999999,26.0,26.0,29.5
din zagreb,f,151.0,34.0,67.849999999999994,51.0,39.25,101.0
chelsea,g,1.91,1.72,1.7850000000000001,1.8,1.73,1.8
porto,g,2.38,2.2,2.2689473684210526,2.25,2.25,2.2999999999999998
dynamo kiev,g,11.0,8.0,9.6315789473684212,9.5,9.0,10.0
maccabi tel aviv,g,501.0,101.0,252.31578947368422,251.0,201.0,251.0
zenit,h,1.45,1.36,1.425,1.4399999999999999,1.3999999999999999,1.4399999999999999
valencia,h,3.75,3.2,3.4299999999999997,3.5,3.25,3.5
lyon,h,13.0,10.0,11.665000000000001,12.0,11.0,12.0
gent,h,51.0,34.0,41.200000000000003,41.0,34.0,45.75
