name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,1.62,1.38,1.5152941176470589,1.53,1.5,1.53
juventus,a,4.33,2.75,3.6094117647058823,3.6000000000000001,3.3999999999999999,3.75
olympiakos,a,11.9,5.27,6.2747058823529409,6.0,5.5,6.0
malmo ff,a,301.0,27.0,204.1875,251.0,151.0,251.0
real madrid,b,1.09,1.0,1.01,1.0,1.0,1.0
liverpool,b,81.0,34.0,50.466666666666669,51.0,46.5,51.0
ludogorets razgrad,b,301.0,101.0,209.42857142857142,201.0,192.75,251.0
basel,b,501.0,2.9,106.56428571428572,67.0,67.0,81.0
bayer leverkusen,c,2.37,1.83,2.1500000000000004,2.1800000000000002,2.1000000000000001,2.25
zenit,c,3.75,2.9,3.3170588235294116,3.25,3.1000000000000001,3.3999999999999999
monaco,c,4.0,3.13,3.5588235294117645,3.5,3.5,3.75
benfica,c,26.0,15.0,19.294117647058822,19.0,17.0,21.0
dortmund,d,1.33,1.02,1.2450000000000001,1.27,1.22,1.2925
arsenal,d,4.5,3.0,3.6912500000000001,3.605,3.5,4.0
galatasaray,d,501.0,24.0,127.86666666666666,51.0,46.0,176.0
anderlecht,d,1001.0,24.0,196.80000000000001,101.0,67.0,201.0
bayern munich,e,1.08,1.01,1.0472222222222223,1.05,1.04,1.05
roma,e,26.0,9.0,12.050000000000001,11.0,9.0,12.675000000000001
man city,e,36.0,23.0,27.277777777777779,26.0,26.0,26.0
cska moscow,e,2001.0,87.0,397.31578947368422,251.0,226.0,501.0
barcelona,f,1.67,1.53,1.5800000000000001,1.5700000000000001,1.5550000000000002,1.6000000000000001
psg,f,2.41,2.1,2.2688888888888892,2.2749999999999999,2.2125000000000004,2.2999999999999998
ajax,f,126.0,71.0,102.11111111111111,101.0,101.0,101.0
apoel nicosia,f,1001.0,95.0,506.52941176470586,501.0,501.0,501.0
chelsea,g,1.11,1.03,1.0910526315789475,1.1000000000000001,1.0800000000000001,1.1000000000000001
schalke 04,g,9.55,6.0,6.9052631578947361,6.5,6.5,7.0
sporting lisbon,g,126.0,15.0,70.555555555555557,67.0,61.0,81.0
maribor,g,476.0,95.0,177.11764705882354,151.0,151.0,201.0
porto,h,1.57,1.33,1.4657894736842105,1.5,1.4399999999999999,1.5
shakhtar donetsk,h,3.25,2.3,2.7268421052631582,2.75,2.6200000000000001,2.75
athletic bilbao,h,67.0,29.0,48.89473684210526,51.0,49.5,51.0
bate borisov,h,101.0,48.0,65.833333333333329,67.0,61.0,67.0
