name,group,max,min,mean,median,twentyfive,seventyfive
juventus,a,2.0,1.73,1.8582608695652174,1.8700000000000001,1.8,1.8999999999999999
atletico madrid,a,2.75,2.25,2.4865217391304348,2.5,2.3999999999999999,2.6100000000000003
olympiakos,a,7.0,5.5,6.5673913043478267,6.5,6.25,7.0
malmo ff,a,151.0,50.0,99.086956521739125,101.0,90.5,101.0
real madrid,b,1.22,1.17,1.1921739130434781,1.2,1.1799999999999999,1.2
liverpool,b,4.8,4.0,4.4391304347826086,4.5,4.3300000000000001,4.5
basel,b,81.0,1.02,38.566086956521737,34.0,26.0,45.5
ludogorets razgrad,b,226.0,18.5,113.32608695652173,101.0,88.0,151.0
zenit,c,2.75,2.15,2.5595454545454546,2.5750000000000002,2.5,2.6499999999999999
monaco,c,3.75,3.0,3.3159090909090909,3.25,3.25,3.4474999999999998
bayer leverkusen,c,4.0,3.42,3.6631818181818185,3.6749999999999998,3.5,3.75
benfica,c,9.5,6.0,7.3554545454545455,7.5,6.5,8.0
dortmund,d,1.55,1.4,1.4821739130434781,1.5,1.4399999999999999,1.53
arsenal,d,3.75,2.94,3.287391304347826,3.25,3.2000000000000002,3.4249999999999998
galatasaray,d,15.0,9.0,12.136086956521739,13.0,11.0,13.0
anderlecht,d,29.0,19.0,23.191304347826087,23.0,21.0,26.0
bayern munich,e,1.5,1.29,1.3873913043478261,1.3999999999999999,1.3600000000000001,1.3999999999999999
man city,e,5.5,3.81,4.5117391304347825,4.5,4.3300000000000001,4.5
roma,e,7.65,5.0,6.3913043478260869,6.5,6.0,6.5
cska moscow,e,151.0,76.0,105.08695652173913,101.0,101.0,113.5
barcelona,f,1.36,1.23,1.2840909090909092,1.2650000000000001,1.25,1.3
psg,f,3.75,3.2,3.583181818181818,3.75,3.4625000000000004,3.75
ajax,f,26.0,17.0,21.527272727272727,21.0,21.0,23.0
apoel nicosia,f,301.0,67.0,135.13636363636363,126.0,126.0,144.75
chelsea,g,1.36,1.25,1.300909090909091,1.3,1.2825,1.3300000000000001
schalke 04,g,4.75,3.75,4.2159090909090908,4.1699999999999999,4.0,4.3300000000000001
sporting lisbon,g,13.0,8.57,11.096363636363636,11.0,11.0,11.75
maribor,g,101.0,51.0,89.545454545454547,101.0,81.0,101.0
porto,h,1.91,1.73,1.8295454545454546,1.8300000000000001,1.7775000000000001,1.8999999999999999
athletic bilbao,h,3.75,2.94,3.3663636363636367,3.4100000000000001,3.2125000000000004,3.5
shakhtar donetsk,h,4.33,3.5,3.9600000000000004,4.0,3.9550000000000001,4.0
bate borisov,h,101.0,29.0,70.909090909090907,78.5,67.0,81.0
