name,group,max,min,mean,median,twentyfive,seventyfive
real madrid,a,1.45,1.36,1.3985714285714284,1.3999999999999999,1.3999999999999999,1.3999999999999999
psg,a,3.0,2.7,2.8780952380952378,2.8799999999999999,2.8500000000000001,2.8999999999999999
shakhtar donetsk,a,51.0,21.0,33.714285714285715,34.0,32.0,34.0
malmo ff,a,501.0,51.0,193.57142857142858,151.0,151.0,251.0
wolfsburg,b,2.5,2.1,2.3061904761904763,2.25,2.2000000000000002,2.3799999999999999
man utd,b,3.0,2.5,2.7390476190476192,2.75,2.7000000000000002,2.75
psv,b,7.0,4.0,6.0714285714285712,6.0,6.0,6.5
cska moscow,b,10.0,5.5,7.8928571428571432,8.0,7.0,8.5
atletico madrid,c,1.33,1.22,1.2685,1.25,1.25,1.29
benfica,c,4.33,3.75,3.8340000000000005,3.75,3.75,3.8499999999999996
galatasaray,c,41.0,13.0,23.350000000000001,21.0,21.0,26.5
fc astana,c,251.0,51.0,147.19999999999999,151.0,126.0,157.0
juventus,d,1.8,1.62,1.7285714285714284,1.73,1.73,1.75
man city,d,4.5,3.5,4.0371428571428574,4.0,4.0,4.0
sevilla,d,5.0,3.6,4.4380952380952383,4.5,4.25,4.5
monchengladbach,d,31.0,15.0,24.142857142857142,23.0,23.0,26.0
barcelona,e,1.29,1.02,1.2373684210526317,1.25,1.22,1.25
bayer leverkusen,e,7.5,1.8,6.2657894736842108,6.5,6.125,7.0
roma,e,9.0,1.83,6.7805263157894746,7.0,6.5,7.5
bate borisov,e,501.0,34.0,277.73684210526318,251.0,251.0,251.0
bayern munich,f,1.14,1.08,1.1028571428571428,1.1000000000000001,1.1000000000000001,1.1000000000000001
arsenal,f,8.0,5.5,7.166666666666667,7.0,7.0,7.5
din zagreb,f,41.0,23.0,32.857142857142854,34.0,33.0,34.0
olympiakos,f,101.0,34.0,59.38095238095238,51.0,41.0,70.0
chelsea,g,1.3,1.15,1.2090000000000001,1.2,1.2,1.22
porto,g,5.75,4.0,4.8875000000000002,5.0,4.875,5.0
dynamo kiev,g,21.0,10.0,16.524999999999999,17.0,15.0,17.0
maccabi tel aviv,g,251.0,41.0,152.44999999999999,151.0,101.0,201.0
zenit,h,1.91,1.5,1.73,1.73,1.73,1.75
valencia,h,5.0,3.25,3.9142857142857146,4.0,3.75,4.0
lyon,h,5.5,4.0,4.4866666666666664,4.5,4.4000000000000004,4.5
gent,h,26.0,17.0,23.571428571428573,25.0,21.0,26.0
