name,group,max,min,mean,median,twentyfive,seventyfive
atletico madrid,a,1.62,1.43,1.5252380952380953,1.53,1.5,1.5700000000000001
juventus,a,4.5,2.75,3.633809523809524,3.6000000000000001,3.3999999999999999,3.75
olympiakos,a,6.0,5.17,5.734285714285714,5.75,5.5,6.0
malmo ff,a,301.0,27.0,211.05000000000001,251.0,169.75,251.0
real madrid,b,1.01,1.0,1.0011111111111111,1.0,1.0,1.0
liverpool,b,105.0,34.0,54.235294117647058,51.0,51.0,51.0
ludogorets razgrad,b,301.0,101.0,220.875,226.0,201.0,251.0
basel,b,501.0,41.0,105.5625,67.0,67.0,81.0
bayer leverkusen,c,2.35,1.83,2.1014285714285714,2.1000000000000001,2.0499999999999998,2.1600000000000001
zenit,c,3.75,2.99,3.372380952380952,3.3999999999999999,3.25,3.3999999999999999
monaco,c,4.33,3.2,3.6747619047619047,3.6600000000000001,3.5,3.75
benfica,c,26.0,15.0,19.80952380952381,19.0,18.0,21.0
dortmund,d,1.3,1.17,1.2410000000000001,1.2250000000000001,1.2150000000000001,1.29
arsenal,d,5.09,3.4,3.9700000000000002,3.875,3.5374999999999996,4.2324999999999999
galatasaray,d,501.0,41.0,147.94999999999999,98.0,51.0,194.75
anderlecht,d,1001.0,30.0,223.94999999999999,101.0,67.0,263.5
bayern munich,e,1.08,1.01,1.0409999999999999,1.0449999999999999,1.0274999999999999,1.05
roma,e,26.0,9.0,13.666666666666666,12.0,9.0,13.0
man city,e,36.0,23.0,27.699999999999999,26.0,26.0,29.0
cska moscow,e,2001.0,89.0,419.1904761904762,251.0,251.0,501.0
barcelona,f,1.67,1.53,1.5805,1.5700000000000001,1.55,1.6000000000000001
psg,f,2.41,2.1,2.2670000000000003,2.2749999999999999,2.2000000000000002,2.2999999999999998
ajax,f,126.0,52.0,101.05,101.0,101.0,101.0
apoel nicosia,f,1001.0,95.0,532.26315789473688,501.0,501.0,501.0
chelsea,g,1.11,1.03,1.0904761904761906,1.1000000000000001,1.0800000000000001,1.1000000000000001
schalke 04,g,7.84,5.46,6.6333333333333337,6.5,6.5,7.0
sporting lisbon,g,126.0,15.0,72.799999999999997,67.0,61.0,81.0
maribor,g,476.0,95.0,182.26315789473685,151.0,151.0,201.0
porto,h,1.57,1.33,1.4633333333333334,1.5,1.4399999999999999,1.5
shakhtar donetsk,h,3.25,2.3,2.7285714285714286,2.75,2.6200000000000001,2.75
athletic bilbao,h,67.0,29.0,49.666666666666664,51.0,51.0,51.0
bate borisov,h,101.0,48.0,66.650000000000006,67.0,61.0,67.0
